PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20220935;09;2022;7185913;1;2;1;70;05;1;901.78161572;05;1;;;;;;;;;1;;360;0;3;ASEADORA EN HOGARES;4;1;2;2;;2;;.;9111;81;8121
20220935;09;2022;7185913;1;4;1;70;05;1;901.78161572;05;;2;1;156;1;;;48;1000000;2;;;;;.;;;;2;;2;;7231;;;
20220935;09;2022;7185913;1;5;1;70;05;1;901.78161572;05;1;;;;;2;5;;1000000;1;;12;3;4;RECOLECTOR DE CAFE;7;3;2;2;;2;;.;9211;01;0123
20220935;09;2022;7185914;1;1;1;70;05;1;956.27704381;05;1;;;;;;;;;1;;142;2;5;SUBDIRECTOR DE CONTROL INTERNO INTERACCION CON ENTES JURIDICOS;2;10;2;3;;2;;.;1349;61;6110
20220935;09;2022;7185914;1;2;1;70;05;1;956.27704381;05;1;;;;;;;;;1;;432;2;3;SECRETARIA ATENDER LLAMADA;1;9;2;2;;2;;.;4120;47;4752
20220935;09;2022;7185915;1;2;1;70;05;1;956.27704381;05;1;;;;;;;;;1;;96;0;5;DOCENTE DE ESPAÑOL Y LITERATURA;2;9;2;3;;2;;.;2330;85;8521
20220935;09;2022;7185916;1;2;1;70;05;1;3396.1693457;05;;1;1;2;1;;;48;1000000;1;;24;0;6;ASESORA DE SERVICIO AL CLIENTE;1;10;2;2;;2;;3343;3512;61;6120
20220935;09;2022;7185918;1;1;1;70;05;1;1030.0400795;05;1;;;;;;;;;1;;240;2;5;AUXILIAR CONTABLE REVISAR NOMINA;1;4;2;3;;2;;.;4311;46;4664
20220935;09;2022;7185919;1;1;1;70;05;1;881.89852551;05;1;;;;;;;;;1;;24;0;4;ADMINISTRAR UN NEGOCIO;1;2;2;2;;2;;.;1420;47;4772
20220935;09;2022;7185919;1;3;1;70;05;1;881.89852551;05;;2;1;52;1;;;40;1000000;1;;12;0;1;VENDER ARTICULOS ELECTRICOS LAMPARAS DECORATIVAS PARA VIVIENDAS;1;4;2;2;;2;;2635;5223;47;4752
