DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2640290,1,2,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,3,47,47,147.943.456.225.522
2640290,1,3,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,1,3,47,47,147.943.456.225.522
2640290,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,147.943.456.225.522
2640290,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,147.943.456.225.522
2640291,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640291,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640291,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640291,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640291,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640291,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,158.358.815.889.756
2640292,1,1,1,95,1,,1,2,400000,,800000,1,2,,,,,,,,,,,,,1,3,47,47,731.684.646.176.775
2640292,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,731.684.646.176.775
2640292,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,731.684.646.176.775
2640292,1,4,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,47,47,731.684.646.176.775
2640292,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,731.684.646.176.775
2640293,1,1,1,95,1,,2,2,98,,,1,2,,,,,,,,,,,,,1,3,47,47,145.774.547.914.121
2640293,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,145.774.547.914.121
2640293,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,145.774.547.914.121
2640294,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,945.439.041.047.751
2640294,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,945.439.041.047.751
2640294,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,945.439.041.047.751
2640294,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,945.439.041.047.751
2640294,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,945.439.041.047.751
2640295,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,9999,1,1,3,47,47,136.869.501.136.178
2640295,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,9999,1,1,3,47,47,136.869.501.136.178
2640297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,157.756.795.918.238
2640297,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,3,47,47,157.756.795.918.238
2640297,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,157.756.795.918.238
2640298,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,170.232.617.890.986
2640298,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,170.232.617.890.986
2640298,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,170.232.617.890.986
2640298,1,4,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,47,47,170.232.617.890.986
2640300,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,154.208.325.817.353
2640300,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,47,47,154.208.325.817.353
2640309,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,45.945.604.077.058
2640309,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,45.945.604.077.058
2640310,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,483.402.814.232.541
2640310,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,483.402.814.232.541
2640310,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,483.402.814.232.541
2640310,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,483.402.814.232.541
2640311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,633.419.088.534.124
2640311,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,633.419.088.534.124
2640311,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,633.419.088.534.124
2640312,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,574.620.527.545.437
2640312,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,574.620.527.545.437
2640313,1,1,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,1,3,44,44,386.735.000.402.048
2640313,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,386.735.000.402.048
2640313,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,386.735.000.402.048
2640313,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,386.735.000.402.048
2640314,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,973.656.025.190.156
2640314,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,3,44,44,973.656.025.190.156
2640315,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,973.821.201.253.803
2640315,1,2,1,95,1,,1,1,,820000,120000,2,2,,,,,,,,,,,,,1,3,44,44,973.821.201.253.803
2640315,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,973.821.201.253.803
2640316,1,1,1,95,2,,,,,,,,1,2,2,,,,,960000,2,1,2,,2,1,3,44,44,535.263.089.465.377
2640316,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,44,44,535.263.089.465.377
2640316,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,535.263.089.465.377
2640317,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,11.026.195.758.953
2640317,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,11.026.195.758.953
2640318,1,1,1,95,1,,2,1,,780000,,2,2,,,,,,,,,,,,,1,3,44,44,596.932.873.852.957
2640318,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,596.932.873.852.957
2640319,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,495.402.274.944.743
2640321,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,124.024.265.089.387
2640321,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,44,44,124.024.265.089.387
2640321,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,124.024.265.089.387
2640321,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,124.024.265.089.387
2640322,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,597.472.854.359.961
2640322,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,597.472.854.359.961
2640322,1,4,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,44,44,597.472.854.359.961
2640322,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,597.472.854.359.961
2640323,1,1,1,95,1,,1,2,,,280000,2,1,2,2,,,,,3600000,2,1,2,,2,1,3,44,44,495.402.274.944.743
2640324,1,1,1,95,2,,,,,,,,1,2,2,,,,,3000000,2,1,2,,2,1,3,44,44,371.590.404.862.128
2640324,1,2,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,44,44,371.590.404.862.128
2640324,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,44,44,371.590.404.862.128
2640325,1,1,1,95,1,,2,1,,1725000,,2,2,,,,,,,,,,,,,1,3,18,18,648.447.554.683.346
2640325,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,648.447.554.683.346
2640326,1,1,1,95,1,,2,1,,2150000,,2,2,,,,,,,,,,,,,1,3,18,18,648.447.554.683.346
2640326,1,2,1,95,1,,1,2,,,120000,2,2,,,,,,,,,,,,,1,3,18,18,648.447.554.683.346
2640327,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,18,18,71.874.929.336.737
2640327,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,71.874.929.336.737
2640327,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,71.874.929.336.737
2640328,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,1,3,18,18,598.398.671.884.339
2640328,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,598.398.671.884.339
2640329,1,1,1,95,1,,2,1,,1300000,,2,2,,,,,,,,,,,,,1,3,18,18,559.690.810.822.908
2640329,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,18,18,559.690.810.822.908
2640330,1,1,1,95,1,,1,2,,,350000,2,2,,,,,,,,,,,,,1,3,18,18,643.703.064.081.302
2640331,1,1,1,95,1,,2,1,,1900000,,2,2,,,,,,,,,,,,,1,3,18,18,578.031.692.523.874
2640331,1,2,1,95,1,,2,1,,1900000,,2,2,,,,,,,,,,,,,1,3,18,18,578.031.692.523.874
2640331,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,578.031.692.523.874
2640331,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,578.031.692.523.874
2640332,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,629.344.181.519.834
2640332,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,629.344.181.519.834
2640332,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,629.344.181.519.834
2640333,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,56.477.824.756.663
2640333,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,56.477.824.756.663
2640333,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,56.477.824.756.663
2640334,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,693.088.906.804.304
2640334,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,693.088.906.804.304
2640334,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,693.088.906.804.304
2640335,1,1,1,95,2,,,,,,,,1,2,2,,,,,8400000,2,1,2,,2,1,3,18,18,578.488.762.141.002
2640346,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,183.345.766.477.094
2640346,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,183.345.766.477.094
2640346,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,183.345.766.477.094
2640347,1,1,1,95,1,,2,1,,3500000,,2,2,,,,,,,,,,,,,1,3,50,50,171.426.899.521.771
2640347,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,171.426.899.521.771
2640349,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,50,50,155.366.372.702.629
2640349,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,155.366.372.702.629
2640349,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,155.366.372.702.629
2640350,1,1,1,95,1,,1,2,,,180000,2,1,2,2,,,,,2300000,2,1,2,,2,1,3,50,50,179.223.388.322.672
2640350,2,1,2,95,2,,,,,,,,1,2,1,,320000,,,,2,2,2,3300000,1,1,3,50,50,179.223.388.322.672
2640351,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,196.775.312.169.111
2640351,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,196.775.312.169.111
2640352,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,196.014.137.303.615
2640352,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,50,50,196.014.137.303.615
2640353,1,1,1,95,1,,1,2,,,550000,2,2,,,,,,,,,,,,,1,3,50,50,171.426.899.521.771
2640353,1,2,1,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,1,3,50,50,171.426.899.521.771
2640354,1,1,1,95,2,,,,,,,,1,2,2,,,,,7900000,2,1,2,,2,1,3,73,73,204.163.824.138.096
2640354,1,2,1,95,2,,,,,,,,1,2,2,,,,,8600000,2,1,2,,2,1,3,73,73,204.163.824.138.096
2640356,1,1,1,95,2,,,,,,,,1,2,2,,,,,1500000,2,1,2,,2,1,3,73,73,259.964.179.526.967
2640356,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,259.964.179.526.967
2640357,1,1,1,95,2,,,,,,,,1,2,2,,,,,18000000,2,1,2,,2,1,3,73,73,215.057.718.695.016
2640357,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,215.057.718.695.016
2640358,1,1,1,95,1,,2,1,,2300000,,2,2,,,,,,,,,,,,,1,3,73,73,23.516.489.298.596
2640358,1,2,1,95,1,,2,1,,3800000,,2,2,,,,,,,,,,,,,1,3,73,73,23.516.489.298.596
2640358,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,23.516.489.298.596
2640359,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,252.542.576.684.251
2640359,1,2,1,95,2,,,,,,,,1,2,2,,,,,7000000,2,1,2,,2,1,3,73,73,252.542.576.684.251
2640359,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,252.542.576.684.251
2640360,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,193.704.689.550.097
2640360,1,2,1,95,2,,,,,,,,1,2,1,,48000,,,,2,2,2,,2,1,3,73,73,193.704.689.550.097
2640361,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,318.064.391.313.495
2640361,1,2,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,1,3,73,73,318.064.391.313.495
2640362,1,1,1,95,1,,1,2,,,100000,2,1,2,2,,,,,400000,2,1,2,,2,1,3,73,73,210.237.308.114.236
2640362,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,400000,1,1,3,73,73,210.237.308.114.236
2640362,1,3,1,95,2,,,,,,,,1,2,2,,,,,720000,2,1,2,,2,1,3,73,73,210.237.308.114.236
2640362,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,210.237.308.114.236
2640362,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,210.237.308.114.236
2640363,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,1,3,73,73,215.057.718.695.016
2640363,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,215.057.718.695.016
2640364,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,73,73,218.079.263.310.641
2640365,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640365,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640365,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640366,1,1,1,95,2,,,,,,,,1,2,2,,,,,9600000,2,1,2,,2,1,3,73,73,242.157.996.480.965
2640366,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,242.157.996.480.965
2640366,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,242.157.996.480.965
2640367,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,19.050.166.364.551
2640367,1,2,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,73,73,19.050.166.364.551
2640367,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,19.050.166.364.551
2640368,1,1,1,95,1,,2,1,,900000,,2,2,,,,,,,,,,,,,1,3,73,73,238.618.119.896.778
2640368,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,238.618.119.896.778
2640368,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,238.618.119.896.778
2640369,1,1,1,95,2,,,,,,,,1,2,2,,,,,2200000,2,1,2,,2,1,3,73,73,286.814.256.306.685
2640369,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,286.814.256.306.685
2640370,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,185.977.093.654.949
2640370,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,185.977.093.654.949
2640370,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,185.977.093.654.949
2640371,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640371,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640371,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,231.954.897.566.642
2640372,1,1,1,95,1,,2,1,,645000,,2,2,,,,,,,,,,,,,1,3,73,73,200.186.430.591.269
2640372,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,200.186.430.591.269
2640374,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,220.986.448.625.009
2640374,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,220.986.448.625.009
2640374,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,220.986.448.625.009
2640375,1,1,1,95,1,,1,1,,2000000,600000,2,2,,,,,,,,,,,,,1,3,73,73,215.057.718.695.016
2640375,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,215.057.718.695.016
2640376,1,1,1,95,1,,2,1,,1300000,,2,2,,,,,,,,,,,,,1,3,73,73,19.050.166.364.551
2640376,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,73,73,19.050.166.364.551
2640376,1,3,1,95,2,,,,,,,,1,2,2,,,,,5000000,2,1,2,,2,1,3,73,73,19.050.166.364.551
2640377,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,75.221.082.299.762
2640377,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,75.221.082.299.762
2640377,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,75.221.082.299.762
2640377,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,75.221.082.299.762
2640378,1,1,1,95,1,,2,1,,367000,,2,2,,,,,,,,,,,,,1,3,15,15,856.902.112.627.562
2640378,1,2,1,95,1,,2,1,,367000,,2,2,,,,,,,,,,,,,1,3,15,15,856.902.112.627.562
2640378,1,3,1,95,1,,2,2,250000,,,1,2,,,,,,,,,,,,,1,3,15,15,856.902.112.627.562
2640379,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,1,3,15,15,818.920.009.015.155
2640381,1,1,1,95,1,,2,1,,1000000,,2,2,,,,,,,,,,,,,1,3,15,15,818.920.009.015.155
2640382,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.710.934.823.212
2640382,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.710.934.823.212
2640384,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,15,15,594.798.924.357.081
2640384,1,2,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,15,15,594.798.924.357.081
2640386,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,15,15,392.689.393.939.396
2640386,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640386,1,3,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,15,15,392.689.393.939.396
2640386,1,4,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,15,15,392.689.393.939.396
2640387,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.937.778.842.722
2640387,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.937.778.842.722
2640388,1,1,1,95,2,,,,,,,,1,2,2,,,,,700000,2,1,2,,2,1,3,15,15,56.763.481.172.213
2640388,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,56.763.481.172.213
2640388,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,56.763.481.172.213
2640388,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,56.763.481.172.213
2640388,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,56.763.481.172.213
2640389,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,112.639.522.843.907
2640389,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,112.639.522.843.907
2640390,1,1,1,95,1,,2,2,500000,,,1,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640390,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640390,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640390,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640390,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2640391,1,1,1,95,1,,1,2,300000,,1000000,1,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2640391,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2640391,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2640391,1,4,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,15,15,486.453.119.237.229
2640392,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,692.625.316.366.158
2640393,1,1,1,95,1,,1,1,,530000,80000,2,2,,,,,,,,,,,,,1,3,18,18,475.678.557.564.513
2640393,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,475.678.557.564.513
2640393,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,475.678.557.564.513
2640394,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,4800000,2,1,2,,2,1,3,18,18,629.443.632.906.375
2640394,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,629.443.632.906.375
2640395,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,48.551.048.491.028
2640395,1,2,1,95,1,,1,2,,,50000,2,2,,,,,,,,,,,,,1,3,18,18,48.551.048.491.028
2640395,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,48.551.048.491.028
2640395,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,48.551.048.491.028
2640395,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,48.551.048.491.028
2640396,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,714.004.802.765.326
2640396,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,3,18,18,714.004.802.765.326
2640397,1,1,1,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,1,3,18,18,676.483.505.868.607
2640397,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,676.483.505.868.607
2640397,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,676.483.505.868.607
2640398,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,18,18,611.652.116.841.582
2640398,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,611.652.116.841.582
2640398,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,611.652.116.841.582
2640399,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,18,18,531.654.859.637.647
2640400,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,598.398.671.884.339
2640400,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,598.398.671.884.339
2640401,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,643.703.064.081.302
2640402,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,682.301.626.868.681
2640402,1,2,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,,2,1,3,18,18,682.301.626.868.681
2640402,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,682.301.626.868.681
2640403,1,1,1,95,2,,,,,,,,1,1,2,,,,350000,1200000,2,1,2,,2,1,3,18,18,556.566.430.926.679
2640403,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,556.566.430.926.679
2640404,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,3,17,17,142.066.398.656.795
2640404,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,1,3,17,17,142.066.398.656.795
2640404,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.066.398.656.795
2640405,1,1,1,95,1,,1,1,,535600,150000,2,2,,,,,,,,,,,,,1,3,17,17,198.795.092.520.133
2640405,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,198.795.092.520.133
2640405,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,17,17,198.795.092.520.133
2640405,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,198.795.092.520.133
2640405,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,198.795.092.520.133
2640406,1,1,1,95,1,,1,1,,764000,130000,2,2,,,,,,,,,,,,,1,3,17,17,137.138.332.607.852
2640406,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,137.138.332.607.852
2640406,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,137.138.332.607.852
2640406,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,137.138.332.607.852
2640407,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,3,17,17,136.011.154.565.537
2640407,1,2,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,3,17,17,136.011.154.565.537
