DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,fex_c_2011
2636330,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,399.750.167.509.975
2636331,1,2,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,389.187.212.241.845
2636332,1,2,1,80,68,1,1,3,,2,,2,,,,,9,2,1,3,68,531.675.270.544.971
2636333,1,1,1,80,68,1,1,4,,2,,2,,,,,4,2,1,3,68,536.387.555.192.454
2636334,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,357.601.768.798.008
2636334,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,357.601.768.798.008
2636336,1,1,1,80,68,1,3,8,,2,,2,,,,,4,2,1,3,68,405.743.283.337.579
2636336,1,2,1,80,68,1,3,5,,3,,2,,,,,8,2,1,3,68,405.743.283.337.579
2636336,2,1,2,80,68,1,4,5,,3,,2,,,,,8,2,1,3,68,405.743.283.337.579
2636340,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,443.349.984.553.266
2636342,1,1,1,80,68,1,4,3,,2,,2,,,,,9,2,1,3,68,479.074.498.494.394
2636344,1,2,1,80,68,1,4,7,,2,,2,,,,,8,2,1,3,68,469.168.587.594.607
2636345,1,2,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,418.866.681.585.216
2636346,1,2,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,405.208.996.757.613
2636346,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,405.208.996.757.613
2636346,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,405.208.996.757.613
2636346,1,5,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,405.208.996.757.613
2636366,1,1,1,80,17,1,4,5,,3,,2,,,,,10,2,1,3,17,126.423.402.311.825
2636366,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,126.423.402.311.825
2636366,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,126.423.402.311.825
2636367,1,1,1,80,17,1,4,5,,3,,2,,,,,10,2,1,3,17,17.336.724.418.638
2636367,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,17.336.724.418.638
2636367,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,17.336.724.418.638
2636367,1,7,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,17.336.724.418.638
2636369,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,125.317.733.744.187
2636369,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,125.317.733.744.187
2636372,1,1,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,16.243.973.457.274
2636373,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,156.948.196.322.606
2636373,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,156.948.196.322.606
2636374,1,1,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,146.528.358.383.596
2636374,1,2,1,80,17,1,4,4,,2,,2,,,,,4,2,1,3,17,146.528.358.383.596
2636377,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,125.317.733.744.187
2636377,1,3,1,80,17,2,,,,2,,2,,1,1,,2,,1,3,17,125.317.733.744.187
2636377,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,125.317.733.744.187
2636377,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,125.317.733.744.187
2636378,1,1,1,80,17,1,2,8,,2,,2,,,,,9,2,1,3,17,148.466.112.636.532
2636380,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,169.813.226.549.249
2636383,1,2,1,80,17,1,4,1,,3,,2,,,,,4,2,1,3,17,1.458.887.961.381
2636383,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,1.458.887.961.381
2636386,1,2,1,80,17,2,,,,2,,2,,1,2,,2,,1,3,17,158.885.950.575.543
2636387,1,1,1,80,17,1,4,7,,3,,2,,,,,9,2,1,3,17,16.243.973.457.274
2636388,1,1,1,80,17,1,4,5,,3,,2,,,,,10,2,1,3,17,137.948.908.818.473
2636388,1,2,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,137.948.908.818.473
2636389,1,2,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,157.511.668.523.797
2636392,1,2,1,80,76,2,,,,2,,2,,2,,.,,,1,3,76,823.805.873.506.554
2636392,1,3,1,80,76,2,,,,2,,2,,2,,.,,,1,3,76,823.805.873.506.554
2636398,1,1,1,80,76,1,4,3,,2,,2,,,,,9,2,1,3,76,830.627.587.043.421
2636398,1,2,1,80,76,1,4,5,,3,,2,,,,,10,2,1,3,76,830.627.587.043.421
2636401,1,1,1,80,76,1,1,7,,2,,2,,,,,2,2,1,3,76,829.286.807.324.128
2636403,1,1,1,80,76,1,4,3,,2,,2,,,,,8,2,1,3,76,836.108.520.860.995
2636404,1,3,1,80,76,1,1,2,,2,,2,,,,,2,2,1,3,76,875.156.611.761.236
2636405,1,1,1,80,76,1,4,5,,3,,2,,,,,9,2,1,3,76,764.534.492.112.688
2636405,1,2,1,80,76,1,4,4,,2,,2,,,,,9,2,1,3,76,764.534.492.112.688
2636405,1,7,1,80,76,2,,,,2,,2,,2,,.,,,1,3,76,764.534.492.112.688
2636427,1,2,1,80,5,1,1,2,,2,,2,,,,,2,2,1,3,5,859.630.576.700.509
2636428,1,1,1,80,5,1,3,3,,1,1,2,,,,,9,2,1,3,5,104.512.053.132.419
2636429,1,1,1,80,5,1,4,5,,3,,2,,,,,10,2,1,3,5,112.864.624.773.264
2636432,1,1,1,80,5,1,4,4,,2,,2,,,,,8,2,1,3,5,110.289.750.449.817
2636434,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,100.465.155.596.277
2636434,1,4,1,80,5,1,4,5,,3,,2,,,,,8,2,1,3,5,100.465.155.596.277
2636435,1,2,1,80,5,1,4,8,,2,,2,,,,,8,2,1,3,5,816.555.538.715.963
2636435,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,816.555.538.715.963
2636437,1,4,1,80,5,1,1,8,,2,,2,,,1,NO TIENE ESTUDIOS,12,1,1,3,5,866.499.163.235.223
2636438,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,104.909.561.429.208
2636439,1,1,1,80,5,1,1,8,,3,,2,,,,,8,2,1,3,5,977.279.809.162.692
2636441,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,838.720.294.847.262
2636441,1,5,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,838.720.294.847.262
2636442,1,2,1,80,5,1,4,4,,2,,2,,,,,4,2,1,3,5,100.465.155.596.277
2636442,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,100.465.155.596.277
2636443,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,106.065.272.690.492
2636447,1,1,1,80,5,1,2,7,,2,,2,,,,,8,2,1,3,5,953.895.967.989.721
2636877,1,2,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,136.127.725.847.485
2636879,1,3,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,198.749.747.544.469
2636880,1,1,1,80,52,1,4,3,,2,,2,,,,,9,2,1,3,52,115.064.873.565.744
2636883,1,1,1,80,52,1,4,4,,2,,2,,,,,4,2,1,3,52,251.703.012.809.192
2636885,1,3,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,198.749.747.544.469
2636886,1,2,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,171.297.711.365.697
2636888,1,1,1,80,52,1,3,4,,2,,2,,,,,4,2,1,3,52,1.699.184.193.186
2636889,2,2,2,80,52,1,4,3,,2,,2,,,,,9,2,1,3,52,265.285.364.704.724
2636893,1,4,1,80,52,1,1,2,,2,,2,,,,,2,2,1,3,52,180.112.954.992.461
2636896,1,1,1,80,52,1,1,8,,2,,2,,,,,9,2,1,3,52,21.192.532.419.714
2636897,1,1,1,80,52,1,1,5,,3,,2,,,,,10,2,1,3,52,16.181.565.421.731
2636899,1,5,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,141.460.077.841.348
2636899,1,6,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,141.460.077.841.348
2636900,1,1,1,80,52,1,4,5,,3,,2,,,,,10,2,1,3,52,168.170.888.314.875
2636900,1,2,1,80,52,1,4,7,,2,,2,,,,,9,2,1,3,52,168.170.888.314.875
2636901,1,3,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,20.196.158.178.599
2636934,1,4,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,242.415.167.001.926
2636934,1,5,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,242.415.167.001.926
2636936,1,1,1,80,73,1,4,5,,3,,2,,,4,,8,1,1,3,73,18.623.426.417.591
2636936,1,2,1,80,73,2,,,,2,,2,,1,4,,9,,1,3,73,18.623.426.417.591
2636936,1,4,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,18.623.426.417.591
2636936,1,5,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,18.623.426.417.591
2636937,1,1,1,80,73,1,4,4,,3,,2,,,,,8,2,1,3,73,221.539.459.736.189
2636937,1,2,1,80,73,1,2,4,,2,,2,,,,,8,2,1,3,73,221.539.459.736.189
2636938,1,2,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,194.776.032.629.841
2636939,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,131.915.174.201.892
2636939,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,131.915.174.201.892
2636940,1,1,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,133.531.203.946.153
2636940,1,2,1,80,17,1,2,5,,3,,2,,,,,10,2,1,3,17,133.531.203.946.153
2636941,1,3,1,80,17,1,1,8,,2,,2,,,,,2,2,1,3,17,126.423.402.311.825
2636942,1,1,1,80,17,1,2,7,,2,,2,,,2,,1,1,1,3,17,145.422.689.815.958
2636942,2,2,2,80,17,2,,,,2,,2,,2,,.,,,1,3,17,145.422.689.815.958
2636944,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,104.380.691.987.117
2636945,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,115.440.092.171.624
2636947,1,1,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,172.393.466.189.608
2636947,1,2,1,80,17,1,4,4,,2,,2,,,,,4,2,1,3,17,172.393.466.189.608
2636947,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,172.393.466.189.608
2636948,1,2,1,80,73,1,4,6,,2,,2,,,,,9,2,1,3,73,218.336.433.831.602
2636948,1,3,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,218.336.433.831.602
2636949,1,3,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,231.954.897.566.642
2636951,1,1,1,80,73,1,4,5,,3,,2,,,,,10,2,1,3,73,218.336.433.831.602
2636951,1,2,1,80,73,1,4,3,,2,,2,,,,,9,2,1,3,73,218.336.433.831.602
2636951,1,3,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,218.336.433.831.602
2636952,1,1,1,80,73,1,4,5,,3,,2,,,,,10,2,1,3,73,221.539.459.736.189
2636952,1,2,1,80,73,1,4,5,,3,,2,,,,,10,2,1,3,73,221.539.459.736.189
2636955,1,4,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,24.454.684.982.677
2636958,1,1,1,80,73,1,4,5,,3,,2,,,,,10,2,1,3,73,165.876.888.878.736
2636958,1,2,1,80,73,1,4,3,,2,,2,,,,,9,2,1,3,73,165.876.888.878.736
2636958,1,3,1,80,73,1,4,4,,2,,2,,,,,4,2,1,3,73,165.876.888.878.736
2636959,1,3,1,80,73,1,1,8,,2,,2,,,,,2,2,1,3,73,228.242.557.308.421
2636959,1,4,1,80,73,1,1,2,,2,,2,,,,,2,2,1,3,73,228.242.557.308.421
2636960,1,1,1,80,73,1,4,3,,2,,2,,,,,9,2,1,3,73,238.618.119.896.778
2636963,1,2,1,80,17,1,4,7,,2,,2,,,,,8,2,1,3,17,137.948.908.818.473
2636964,1,2,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,191.855.936.873.957
2636967,1,1,1,80,17,1,4,5,,3,,2,,,,,10,2,1,3,17,146.994.464.705.738
2636968,1,2,1,80,17,1,4,4,,2,,2,,,,,4,2,1,3,17,157.358.268.478.254
2636968,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,157.358.268.478.254
2636969,1,2,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,145.422.689.815.958
2636969,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,145.422.689.815.958
2636969,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,145.422.689.815.958
2636969,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,145.422.689.815.958
2636971,1,2,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,165.876.888.878.736
2636972,1,3,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,19.050.166.364.551
2636974,1,4,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,197.757.772.328.922
2636975,1,1,1,80,73,1,4,5,,3,,2,,,,,10,2,1,3,73,26.962.123.684.484
2636975,1,2,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,26.962.123.684.484
2636975,1,3,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,26.962.123.684.484
2636975,1,4,1,80,73,2,,,,2,,2,,2,,.,,,1,3,73,26.962.123.684.484
2636977,1,2,1,80,73,1,1,2,,2,,2,,,,,2,2,1,3,73,239.682.493.461.791
2636980,1,1,1,80,17,2,,,,3,,2,,2,,.,,,1,3,17,184.426.644.370.887
2636980,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,184.426.644.370.887
2636980,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,184.426.644.370.887
2636981,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,169.403.154.393.601
2636982,1,2,1,80,17,1,4,3,,2,,2,,,,,1,2,1,3,17,169.403.154.393.601
2636982,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,169.403.154.393.601
2636984,1,2,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,115.440.092.171.624
2636984,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,115.440.092.171.624
2636985,1,1,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,268.021.177.713.688
2636985,1,4,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,268.021.177.713.688
2636985,1,5,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,268.021.177.713.688
2636985,1,6,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,268.021.177.713.688
2636985,1,7,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,268.021.177.713.688
2636986,1,1,1,80,17,1,4,3,,2,,2,,,,,9,2,1,3,17,176.200.875.904.852
2636986,1,2,1,80,17,1,4,8,,2,,2,,,2,,1,1,1,3,17,176.200.875.904.852
2636991,1,1,1,80,17,1,4,4,,2,,2,,,,,4,2,1,3,17,136.011.154.565.537
2636991,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,136.011.154.565.537
2636993,1,3,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,115.906.198.493.766
2636996,1,1,1,80,17,1,4,5,,3,,2,,,,,10,2,1,3,17,142.066.398.656.795
2636996,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,142.066.398.656.795
2636997,1,2,1,80,17,2,,,,2,,2,,1,4,,4,,1,3,17,146.994.464.705.738
2636999,1,1,1,80,17,1,3,1,,2,,2,,,,,8,2,1,3,17,16.243.973.457.274
2637004,1,1,1,80,17,1,4,5,,3,,2,,,,,8,2,1,3,17,183.376.776.329.809
2637005,1,1,1,80,17,1,4,5,,3,,2,,,,,9,2,1,3,17,142.066.398.656.795
2637005,1,2,1,80,17,2,,,,2,,2,,2,,.,,,1,3,17,142.066.398.656.795
2637015,1,1,1,80,66,1,4,8,,3,,2,,,,,10,2,1,3,66,354.153.915.810.679
2637015,1,2,1,80,66,1,4,3,,2,,2,,,,,9,2,1,3,66,354.153.915.810.679
2637015,1,4,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,354.153.915.810.679
2637016,1,1,1,80,66,1,4,5,,3,,2,,,,,10,2,1,3,66,228.960.677.879.251
2637017,1,2,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,277.576.456.007.172
2637018,1,3,1,80,66,1,2,2,,2,,2,,,,,2,2,1,3,66,323.036.467.234.411
2637022,1,1,1,80,66,1,4,6,,3,,2,,,4,,8,1,1,3,66,265.585.772.770.113
2637022,1,2,1,80,66,1,4,1,,2,,2,,,4,,9,1,1,3,66,265.585.772.770.113
2637022,1,4,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,265.585.772.770.113
2637023,1,5,1,80,66,1,4,3,,2,,2,,,,,9,2,1,3,66,202.813.005.975.712
2637024,1,4,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,139.939.725.448.807
2637024,1,5,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,139.939.725.448.807
2637025,1,2,1,80,66,1,4,4,,3,,2,,,,,4,2,1,3,66,261.809.500.763.488
2637027,1,2,1,80,66,2,,,,2,,2,,1,4,,9,,1,3,66,360.772.431.327.298
2637027,1,3,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,360.772.431.327.298
2637027,1,4,1,80,66,1,4,5,,3,,2,,,,,10,2,1,3,66,360.772.431.327.298
2637033,1,3,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,189.101.769.689.185
2637035,1,2,1,80,66,1,2,3,,2,,2,,,,,9,2,1,3,66,242.882.584.555.175
2637038,1,2,1,80,66,1,1,4,,2,,2,,,,,4,2,1,3,66,28.747.995.167.599
2637039,1,2,1,80,66,1,4,4,,2,,2,,,,,4,2,1,3,66,277.576.456.007.172
2637040,1,3,1,80,66,1,1,6,,2,,2,,,,,2,2,1,3,66,281.630.623.543.216
2637042,1,1,1,80,66,1,4,7,,3,,2,,,,,8,2,1,3,66,277.576.456.007.172
2637043,1,1,1,80,66,1,4,4,,3,,2,,,,,4,2,1,3,66,25.030.078.515.192
2637043,1,2,1,80,66,2,,,,2,,2,,2,,.,,,1,3,66,25.030.078.515.192
2637070,1,9,1,80,68,1,4,4,,2,,2,,,,,4,2,1,3,68,128.113.204.092.511
2637070,2,2,2,80,68,1,2,9,CAMBIO DE RESIDENCIA,2,,2,,,,,9,2,1,3,68,128.113.204.092.511
2637074,1,1,1,80,68,1,4,7,,2,,2,,,,,4,2,1,3,68,410.635.284.423.767
2637076,1,2,1,80,68,1,2,3,,2,,2,,,,,9,2,1,3,68,100.384.057.202.811
2637077,1,2,1,80,68,1,3,3,,2,,2,,,,,9,2,1,3,68,455.664.851.937.944
2637077,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,455.664.851.937.944
2637078,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,264.552.597.867.136
2637078,1,5,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,264.552.597.867.136
2637078,1,7,1,80,68,1,4,9,POR LA EDAD,2,,2,,,,,8,2,1,3,68,264.552.597.867.136
2637079,1,2,1,80,68,1,1,3,,2,,2,,,,,9,2,1,3,68,819.312.156.819.524
2637083,1,1,1,80,68,1,4,3,,2,,2,,,4,,4,1,1,3,68,394.370.246.092.026
2637083,1,5,1,80,68,1,4,4,,2,,2,,,,,4,2,1,3,68,394.370.246.092.026
2637083,2,1,2,80,68,1,4,5,,3,,2,,,,,4,2,1,3,68,394.370.246.092.026
2637084,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,403.764.604.310.108
2637084,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,403.764.604.310.108
2637085,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,641.421.999.762.533
2637086,1,1,1,80,68,1,4,5,,3,,2,,,,,8,2,1,3,68,868.448.925.144.383
2637086,1,2,1,80,68,1,4,3,,2,,2,,,,,9,2,1,3,68,868.448.925.144.383
2637087,1,2,1,80,68,1,1,3,,2,,2,,,,,9,2,1,3,68,485.505.409.149.052
2637088,1,1,1,80,68,1,1,4,,1,2,2,,,,,4,2,1,3,68,883.843.188.860.292
2637088,1,2,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,883.843.188.860.292
2637088,1,3,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,883.843.188.860.292
2637089,1,3,1,80,68,1,2,2,,2,,2,,,,,2,2,1,3,68,894.792.912.973.088
2637089,1,4,1,80,68,2,,,,2,,2,,2,,.,,,1,3,68,894.792.912.973.088
2637093,1,3,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,363.484.675.318.223
2637095,1,2,1,80,54,1,4,3,,2,,2,,,,,9,2,1,3,54,360.599.047.165.313
2637099,1,3,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,309.277.500.447.281
2637101,1,3,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,351.615.049.584.076
2637102,1,2,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,388.531.727.041.209
2637106,1,4,1,80,54,1,1,8,,2,,2,,,,,2,2,1,3,54,328.946.521.623.329
2637107,1,2,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,389.413.874.458.197
2637109,1,3,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,348.040.151.319.445
2637111,1,2,1,80,54,2,,,,3,,2,,2,,.,,,1,3,54,618.135.569.150.692
2637112,1,2,1,80,54,2,,,,2,,2,,2,,.,,,1,3,54,383.807.596.621.617
2637113,1,2,1,80,54,1,4,9,POR LA EDAD,2,,2,,,,,8,2,1,3,54,323.789.447.646.592
2637117,1,1,1,80,52,1,4,4,,2,,2,,,,,4,2,1,3,52,121.002.572.108.149
2637118,1,2,1,80,52,1,4,3,,2,,2,,,,,9,2,1,3,52,226.710.986.159.619
2637118,1,3,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,226.710.986.159.619
2637119,1,2,1,80,52,1,3,3,,2,,2,,,,,9,2,1,3,52,206.694.901.560.514
2637119,1,3,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,206.694.901.560.514
2637119,1,4,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,206.694.901.560.514
2637120,1,3,1,80,52,1,2,2,,2,,2,,,,,2,2,1,3,52,132.277.825.264.113
2637120,1,4,1,80,52,2,,,,2,,2,,2,,.,,,1,3,52,132.277.825.264.113
2637121,1,3,1,80,52,1,1,3,,2,,2,,,,,9,2,1,3,52,136.269.919.333.392
2637150,1,1,1,80,5,1,4,9,FALLECIMIENTO DEL ESPOSO,2,,2,,,,FALLECIMIENTO DEL ESPOSO,12,2,1,3,5,977.279.809.162.692
2637153,1,2,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,101.789.753.818.167
2637156,1,2,1,80,5,2,,,,2,,1,30000,2,,.,,,1,3,5,658.877.570.502.277
2637156,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,658.877.570.502.277
2637156,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,658.877.570.502.277
2637158,1,1,1,80,5,1,4,6,,3,,2,,,,,10,2,1,3,5,122.535.208.031.954
2637158,1,2,1,80,5,1,4,8,,2,,2,,,,,11,2,1,3,5,122.535.208.031.954
2637160,1,2,1,80,5,1,4,4,,2,,2,,,,,4,2,1,3,5,110.289.750.449.817
2637161,1,1,1,80,5,1,3,5,,3,,2,,,,,10,2,1,3,5,117.828.684.105.436
2637162,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,116.879.646.340.158
2637165,1,1,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,10.140.575.519.997
2637167,1,2,1,80,5,1,4,6,,2,,2,,,,,9,2,1,3,5,107.659.431.528.789
2637170,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,958.701.311.348.913
2637170,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,958.701.311.348.913
2637174,1,1,1,80,5,1,4,4,,2,,2,,,,,8,2,1,3,5,924.276.136.409.205
2637174,1,3,1,80,5,1,2,8,,2,,2,,,,,11,2,1,3,5,924.276.136.409.205
2637176,1,2,1,80,5,1,4,3,,2,,2,,,,,9,2,1,3,5,958.701.311.348.913
2637176,1,3,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,958.701.311.348.913
2637176,1,4,1,80,5,2,,,,2,,2,,2,,.,,,1,3,5,958.701.311.348.913
2637177,1,2,1,80,5,1,4,6,,2,,2,,,,,9,2,1,3,5,110.209.928.704.556
