DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2642136,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,17,17,145.964.886.182.406
2642136,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,17,17,145.964.886.182.406
2642136,1,5,1,80,1,1,4,1,,2,,2,,,,,8,2,1,3,17,17,145.964.886.182.406
2642137,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,17,17,137.948.908.818.473
2642137,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,17,17,137.948.908.818.473
2642140,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,17,17,227.188.614.096.883
2642140,1,2,1,80,1,1,2,2,,2,,2,,,,,2,2,1,3,17,17,227.188.614.096.883
2642140,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,3,17,17,227.188.614.096.883
2642141,1,1,1,80,1,1,2,2,,2,,2,,,,,2,2,1,3,17,17,16.492.899.511.625
2642141,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,17,17,16.492.899.511.625
2642142,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,76,76,731.880.271.591.841
2642142,1,4,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,76,76,731.880.271.591.841
2642143,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,889.669.219.005.907
2642143,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,889.669.219.005.907
2642143,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,889.669.219.005.907
2642144,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,3,76,76,830.627.587.043.421
2642144,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,76,76,830.627.587.043.421
2642145,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,76,76,812.535.938.650.411
2642145,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,76,76,812.535.938.650.411
2642146,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,952.299.757.682.408
2642147,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,76,76,744.490.986.167.276
2642148,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,3,76,76,985.940.403.364.868
2642148,1,2,1,80,1,1,3,4,,3,,2,,,,,10,2,1,3,76,76,985.940.403.364.868
2642148,2,2,2,80,1,1,1,9,DESPLAZADA,2,,2,,,,,9,2,1,3,76,76,985.940.403.364.868
2642149,1,2,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,76,76,875.156.611.761.236
2642149,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,875.156.611.761.236
2642151,1,1,1,80,1,1,4,8,,2,,2,,,,,8,2,1,3,76,76,898.672.539.526.556
2642153,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,76,76,844.825.437.505.001
2642156,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,3,76,76,984.549.658.762.409
2642156,1,3,1,80,1,1,3,8,,2,,2,,,,,2,2,1,3,76,76,984.549.658.762.409
2642158,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,747.986.673.150.144
2642158,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,747.986.673.150.144
2642159,1,2,1,80,1,1,3,3,,2,,2,,,3,,6,1,1,3,76,76,982.890.723.740.301
2642160,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,76,76,966.772.767.152.491
2642160,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,966.772.767.152.491
2642160,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,76,76,966.772.767.152.491
2642162,1,2,1,80,1,2,,,,2,,2,,1,1,,2,,1,3,73,73,200.704.762.559.833
2642162,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,200.704.762.559.833
2642164,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,217.783.422.720.422
2642164,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,217.783.422.720.422
2642165,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,131.498.282.352.052
2642165,2,2,2,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,131.498.282.352.052
2642166,1,1,1,80,1,1,2,5,,3,,2,,,,,10,2,1,3,73,73,221.539.459.736.189
2642166,1,2,1,80,1,1,4,1,,3,,2,,,,,10,2,1,3,73,73,221.539.459.736.189
2642169,1,2,1,80,1,1,2,2,,2,,2,,,,,2,2,1,3,73,73,276.649.019.482.462
2642170,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,73,73,200.960.798.233.509
2642170,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,200.960.798.233.509
2642171,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,3,73,73,263.511.025.625.885
2642171,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,263.511.025.625.885
2642172,1,1,1,80,1,1,4,7,,2,,2,,,,,4,2,1,3,73,73,282.978.539.132.278
2642172,1,2,1,80,1,1,1,8,,2,,2,,,,,4,2,1,3,73,73,282.978.539.132.278
2642174,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,228.751.871.662.056
2642174,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,73,73,228.751.871.662.056
2642177,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,73,73,171.923.869.950.987
2642178,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,3,20,20,134.234.794.872.667
2642180,1,2,1,80,1,1,4,2,,2,,2,,,,,9,2,1,3,20,20,311.066.364.700.323
2642181,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,260.316.766.513.411
2642181,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,260.316.766.513.411
2642184,1,3,1,80,1,1,1,9,LOS EMPLEADORES LA CONSIDERAN MUY JOVEN,2,,2,,,1,,8,1,1,3,20,20,125.457.017.796.888
2642185,1,3,1,80,1,1,1,2,,2,,2,,,1,,2,1,1,3,20,20,10.382.586.923.676
2642185,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,10.382.586.923.676
2642185,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,10.382.586.923.676
2642186,1,1,1,80,1,1,2,6,,2,,2,,,1,,1,1,1,3,20,20,993.555.842.210.368
2642186,1,2,1,80,1,1,1,8,,2,,2,,,,LOS EMPLEADORES LO CONSIDERAN MUY JOVEN,12,2,1,3,20,20,993.555.842.210.368
2642186,1,3,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,20,20,993.555.842.210.368
2642186,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,993.555.842.210.368
2642188,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,142.699.536.621.086
2642189,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,135.215.157.231.429
2642189,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,135.215.157.231.429
2642190,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,150.423.731.740.871
2642190,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,150.423.731.740.871
2642191,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,877.530.192.348.164
2642192,1,2,1,80,1,1,1,3,,2,,2,,,1,,9,1,1,3,20,20,108.758.914.347.616
2642193,1,2,1,80,1,1,3,8,,2,,2,,,,,1,2,1,3,20,20,12.258.724.288.425
2642195,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,119.237.411.173.885
2642195,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,119.237.411.173.885
2642196,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,762.873.321.735.975
2642196,1,7,1,80,1,1,2,8,,2,,2,,,1,POR LA EXIGENCIA DE DIPLOMA DE BACHILLER,12,1,1,3,20,20,762.873.321.735.975
2642197,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,3,20,20,123.000.787.462.487
2642197,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,123.000.787.462.487
2642200,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,124.671.995.800.718
2642200,1,5,1,80,1,1,3,8,,2,,2,,,1,,5,1,1,3,20,20,124.671.995.800.718
2642200,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,124.671.995.800.718
2642201,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,3,20,20,137.584.871.609.706
2642202,1,1,1,80,1,1,4,8,,2,,2,,,,,8,2,1,3,20,20,106.071.303.965.649
2642202,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.071.303.965.649
2642203,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,117.617.229.892.324
2642205,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,144.131.908.442.941
2642205,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,144.131.908.442.941
2642206,1,2,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,20,20,741.072.238.622.854
2642206,2,1,2,80,1,1,4,3,,2,,2,,,,,8,2,1,3,20,20,741.072.238.622.854
2642207,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.071.004.362.176
2642207,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.071.004.362.176
2642207,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.071.004.362.176
2642208,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,110.772.669.425.466
2642210,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,10.750.840.745.296
2642211,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,20,20,144.757.161.890.269
2642211,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,144.757.161.890.269
2642211,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,144.757.161.890.269
2642212,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,108.527.234.696.577
2642212,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,108.527.234.696.577
2642212,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,108.527.234.696.577
2642212,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,108.527.234.696.577
2642213,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,115.741.769.153.813
2642214,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,20,20,130.407.305.033.539
2642214,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,130.407.305.033.539
2642217,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,3,20,20,120.463.105.395.579
2642217,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,120.463.105.395.579
2642218,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,3,20,20,106.029.059.788.977
2642218,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.029.059.788.977
2642218,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,20,20,106.029.059.788.977
2642218,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.029.059.788.977
2642218,1,7,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,106.029.059.788.977
2642219,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,20,20,965.507.670.925.441
2642222,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,20,20,153.199.734.661.362
2642222,1,2,1,80,1,1,1,3,,2,,1,536000,,,,9,2,1,3,20,20,153.199.734.661.362
2642222,1,9,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,20,20,153.199.734.661.362
2642223,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,3,20,20,121.693.641.508.286
2642225,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,110.858.484.189.999
2642226,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,3,20,20,161.460.541.635.145
2642226,1,2,1,80,1,1,4,6,,2,,2,,,1,,2,1,1,3,20,20,161.460.541.635.145
2642227,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,100.294.172.599.197
2642228,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,3,20,20,112.835.325.963.578
2642229,1,1,1,80,1,1,1,7,,2,,2,,,,,8,2,1,3,20,20,122.667.781.353.179
2642229,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,122.667.781.353.179
2642231,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,142.699.536.621.086
2642232,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,133.609.541.425.339
2642232,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,133.609.541.425.339
2642233,1,2,1,80,1,1,2,4,,2,,2,,,,,4,2,1,3,20,20,13.633.436.471.505
2642234,1,1,1,80,1,1,4,4,,3,,2,,,,,4,2,1,3,20,20,128.059.058.440.997
2642234,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,128.059.058.440.997
2642235,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,881.226.936.217.207
2642235,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,20,20,881.226.936.217.207
2642235,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,881.226.936.217.207
2642236,1,2,1,80,1,1,1,4,,2,,2,,,,,4,2,1,3,20,20,153.889.101.659.216
2642236,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,153.889.101.659.216
2642237,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,892.273.356.298.709
2642237,1,4,1,80,1,1,1,8,,2,,2,,,,,9,2,1,3,20,20,892.273.356.298.709
2642237,1,6,1,80,1,1,1,6,,2,,2,,,,,2,2,1,3,20,20,892.273.356.298.709
2642240,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,103.018.995.888.908
2642241,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,125.043.718.245.325
2642241,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,125.043.718.245.325
2642244,1,2,1,80,1,1,1,2,,2,,2,,,,,2,2,1,3,20,20,103.765.001.946.307
2642244,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,103.765.001.946.307
2642245,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,118.242.483.339.653
2642245,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,118.242.483.339.653
2642245,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,118.242.483.339.653
2642246,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,110.196.562.465.075
2642247,1,1,1,80,1,1,4,3,,2,,2,,,,,8,2,1,3,20,20,107.235.451.465.625
2642248,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,20,20,127.143.288.087.708
2642248,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,127.143.288.087.708
2642249,1,2,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,20,20,112.296.132.307.458
2642250,1,1,1,80,1,1,4,6,,2,,2,,,,,8,2,1,3,20,20,761.207.339.134.602
2642250,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,761.207.339.134.602
2642254,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,20,20,131.864.379.302.799
2642254,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,20,20,131.864.379.302.799
2642255,1,1,1,80,1,1,3,4,,2,,2,,,,,4,2,1,3,20,20,117.950.236.001.633
2642261,1,3,1,80,1,1,4,5,,2,,2,,,,,8,2,1,3,44,44,836.344.368.171.427
2642263,1,4,1,80,1,1,1,8,,2,,2,,,,,2,2,1,3,44,44,89.623.737.580.755
2642267,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,44,44,737.678.561.244.216
2642269,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,8,8,267.284.359.958.396
2642269,2,2,2,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,267.284.359.958.396
2642269,2,4,2,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,267.284.359.958.396
2642269,2,5,2,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,267.284.359.958.396
2642269,2,8,2,80,1,1,3,6,,2,,2,,,,,9,2,1,3,8,8,267.284.359.958.396
2642270,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,582.004.299.742.134
2642270,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,582.004.299.742.134
2642271,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,560.829.324.948.945
2642274,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,530.302.060.884.516
2642275,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,605.025.165.679.655
2642277,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,29.972.612.050.013
2642277,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,29.972.612.050.013
2642277,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,29.972.612.050.013
2642278,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,289.003.541.326.379
2642278,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,289.003.541.326.379
2642278,1,5,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,8,8,289.003.541.326.379
2642279,1,3,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,8,8,604.441.683.880.611
2642279,2,1,2,80,1,1,1,3,,2,,2,,,,,9,2,1,3,8,8,604.441.683.880.611
2642279,2,2,2,80,1,2,,,,2,,2,,2,,.,,,1,3,8,8,604.441.683.880.611
2642281,1,4,1,80,1,1,1,3,,2,,2,,,,,9,2,1,3,8,8,650.577.885.206.742
2642282,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,3,8,8,554.993.103.863.145
2642285,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,142.098.984.903.544
2642285,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,142.098.984.903.544
2642286,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,3,23,23,139.114.514.832.417
2642287,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,144.247.574.895.721
2642287,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,144.247.574.895.721
2642287,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,144.247.574.895.721
2642289,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,12.789.193.205.396
2642291,1,1,1,80,1,1,1,4,,1,2,2,,,,,4,2,1,3,23,23,153.500.132.047.272
2642291,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,153.500.132.047.272
2642292,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,806.400.049.573.443
2642292,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,806.400.049.573.443
2642292,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,806.400.049.573.443
2642293,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,3,23,23,111.495.285.239.996
2642293,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,111.495.285.239.996
2642293,1,7,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,111.495.285.239.996
2642293,1,8,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,23,23,111.495.285.239.996
2642294,2,2,2,80,1,1,2,6,,2,,2,,,,,9,2,1,3,23,23,150.677.025.912.759
2642295,3,2,3,80,1,1,2,3,,2,,2,,,,,9,2,1,3,23,23,194.435.162.805.979
2642295,4,2,4,80,1,1,2,3,,2,,2,,,,,9,2,1,3,23,23,194.435.162.805.979
2642295,5,2,5,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,194.435.162.805.979
2642296,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,155.753.602.082.648
2642296,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,155.753.602.082.648
2642297,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,11.119.017.760.556
2642297,1,4,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,11.119.017.760.556
2642297,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,11.119.017.760.556
2642298,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,23,23,115.740.282.033.833
2642299,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,132.499.363.808.515
2642300,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,155.035.449.761.959
2642300,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,155.035.449.761.959
2642300,1,10,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,155.035.449.761.959
2642302,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,3,23,23,229.903.271.120.353
2642302,1,3,1,80,1,1,2,4,,2,,2,,,,,4,2,1,3,23,23,229.903.271.120.353
2642302,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,229.903.271.120.353
2642302,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,229.903.271.120.353
2642305,1,1,1,80,1,1,2,4,,2,,2,,,,,4,2,1,3,23,23,131.043.949.366.455
2642306,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,101.451.899.363.454
2642307,1,1,1,80,1,1,2,7,,2,,2,,,,,8,2,1,3,23,23,107.809.950.984.964
2642307,1,2,1,80,1,1,2,4,,2,,2,,,,,4,2,1,3,23,23,107.809.950.984.964
2642307,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,107.809.950.984.964
2642308,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,121.628.523.538.805
2642308,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,121.628.523.538.805
2642309,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,3,23,23,143.534.440.989.831
2642310,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,23,23,103.249.790.410.458
2642311,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,154.085.889.306.504
2642312,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,123.810.847.499.795
2642313,1,2,1,80,1,1,3,4,,2,,2,,,,,9,2,1,3,23,23,170.724.976.556.735
2642313,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,170.724.976.556.735
2642315,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,3,23,23,141.146.871.022.805
2642316,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,123.050.160.876.987
2642317,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,3,23,23,11.394.239.098.683
2642318,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,12.414.314.035.833
2642319,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,23,23,989.710.165.127.426
2642320,1,2,1,80,1,1,4,7,,2,,2,,,,,4,2,1,3,23,23,961.512.920.587.824
2642320,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,961.512.920.587.824
2642320,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,961.512.920.587.824
2642322,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,139.621.737.054.528
2642323,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,679.808.793.939.635
2642324,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,23,23,667.961.716.449.288
2642324,1,2,1,80,1,1,4,8,,3,,2,,,,,4,2,1,3,23,23,667.961.716.449.288
2642324,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,667.961.716.449.288
2642325,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,861.380.482.844.234
2642326,1,2,1,80,1,1,1,2,,2,,2,,,,,2,2,1,3,23,23,130.701.472.761.511
2642327,1,1,1,80,1,2,,,,2,,2,,1,1,,4,,1,3,23,23,92.428.588.833.242
2642327,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,92.428.588.833.242
2642327,1,7,1,80,1,1,2,7,,2,,2,,,2,,5,1,1,3,23,23,92.428.588.833.242
2642327,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,92.428.588.833.242
2642329,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,681.458.783.322.735
2642329,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,681.458.783.322.735
2642331,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,150.878.096.936.862
2642331,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,150.878.096.936.862
2642331,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,3,23,23,150.878.096.936.862
2642333,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,3,41,41,140.950.329.378.415
2642333,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,140.950.329.378.415
2642337,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,118.995.586.294.529
2642339,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,142.002.711.708.283
2642340,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,116.666.510.861.618
2642340,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,3,41,41,116.666.510.861.618
2642341,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,161.152.659.642.066
2642341,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,3,41,41,161.152.659.642.066
2642342,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,145.225.776.891.533
2642343,2,2,2,80,1,1,1,4,,2,,2,,,,,4,2,1,3,41,41,152.133.175.103.082
2642346,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,115.785.453.374.708
2642346,1,2,1,80,1,1,2,8,,2,,2,,,,,2,2,1,3,41,41,115.785.453.374.708
2642349,1,4,1,80,1,1,1,8,,2,,2,,,,FALTA  DE DOCUMENTOS,12,2,1,3,41,41,13.291.436.223.813
2642349,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,13.291.436.223.813
2642351,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,135.847.004.381.581
2642353,1,1,1,80,1,1,4,9,EDAD,2,,2,,,,,8,2,1,3,41,41,173.291.173.181.176
2642353,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,3,41,41,173.291.173.181.176
2642353,1,3,1,80,1,1,3,5,,3,,2,,,,,8,2,1,3,41,41,173.291.173.181.176
