Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3272615;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;2;08;63;910,784412195025
3272615;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;910,784412195025
3272615;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;12; ; ; ; ; ; ;2;08;63;910,784412195025
3272616;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272616;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272616;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272617;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;599,798784996638
3272617;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;08;63;599,798784996638
3272617;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;599,798784996638
3272617;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;08;63;599,798784996638
3272618;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272618;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272619;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272619;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272620;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;780,077624797751
3272620;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;35; ;14; ; ; ; ; ; ;2;08;63;780,077624797751
3272620;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;2;08;63;780,077624797751
3272621;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;08;63;753,604779312022
3272623;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;795,570660145366
3272623;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;08;63;795,570660145366
3272624;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;35; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;10;28; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272624;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;650,698294712168
3272625;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;595,859768818421
3272625;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;35; ; ; ; ; ; ; ; ;2;08;63;595,859768818421
3272625;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;595,859768818421
3272628;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;2;08;63;575,34276160741
3272628;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;575,34276160741
3272628;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;575,34276160741
3272629;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;741,618851981607
3272629;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;12; ; ; ; ; ; ; ; ;2;08;63;741,618851981607
3272629;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;741,618851981607
3272631;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3272631;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3272632;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272632;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;14; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272632;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272634;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;768,532437049039
3272634;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;08;63;768,532437049039
3272634;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;10; ; ; ; ;2; ; ; ;2;08;63;768,532437049039
3272634;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;768,532437049039
3272634;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;768,532437049039
3272635;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;1200,85048318081
3272635;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;28; ;28; ; ; ; ; ; ;2;08;63;1200,85048318081
3272635;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;08;63;1200,85048318081
3272637;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3272637;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;18;35; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3272638;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;934,808527423237
3272638;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;934,808527423237
3272638;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;08;63;934,808527423237
3272638;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;08;63;934,808527423237
3272638;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;934,808527423237
3272639;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;518,324585008154
3272639;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;28; ; ; ; ; ; ; ; ;2;08;63;518,324585008154
3272639;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;2; ; ; ; ; ; ; ; ;2;08;63;518,324585008154
3272640;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;735,142784777626
3272641;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272641;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272641;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272641;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ;2;08;63;346,588451972141
3272641;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272642;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;612,967077260949
3272642;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;612,967077260949
3272644;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;476,35870417481
3272644;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;63;476,35870417481
3272645;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272645;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272645;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272645;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272645;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272645;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;1143,05049863078
3272646;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272646;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;08;63;533,376880774066
3272647;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272647;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272647;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3272700;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1042,39064444712
3272701;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;2;08;41;2499,63152680342
3272701;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;36; ;48; ; ; ; ; ; ;2;08;41;2499,63152680342
3272702;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;08;41;1484,57856871261
3272702;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;48; ; ;25; ; ; ; ; ;2;08;41;1484,57856871261
3272702;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1484,57856871261
3272702;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;08;41;1484,57856871261
3272705;1;1;1;90; ;1;2;2;1;2;2;2;2;1;2;15; ; ;8; ; ; ; ;3; ;2;08;41;1767,96038187545
3272707;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;1767,96038187545
3272708;1;1;1;90; ;2;1;2;1;2;2;2;1;2;2; ;2; ;15; ; ; ;5; ; ;2;08;41;2356,31405897425
3272708;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;50; ;50; ; ; ; ; ; ;2;08;41;2356,31405897425
3272709;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ;2;08;41;2109,22367457253
3272709;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;08;41;2109,22367457253
3272709;1;3;1;90; ;1;2;2;1;2;2;2;2;2;1;7; ; ;16; ; ; ; ; ;8;2;08;41;2109,22367457253
3272710;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;10; ; ;6; ; ; ; ; ; ;2;08;41;1309,15612133032
3272710;1;2;1;90; ;1;1;2;1;1;2;1;2;2;2;8;12; ;48;6; ;3; ; ; ;2;08;41;1309,15612133032
3272710;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1309,15612133032
3272710;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;1309,15612133032
3272710;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;08;41;1309,15612133032
3272711;1;1;1;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;9; ;2;08;41;1282,72930557579
3272711;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;15;48; ; ; ; ; ; ; ; ;2;08;41;1282,72930557579
3272718;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;16; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272718;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;15; ;8; ; ; ; ; ; ;2;08;41;833,517875153519
3272719;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1101,20545069385
3272719;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;08;41;1101,20545069385
3272721;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;1383,6539371442
3272721;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;15;20; ; ; ; ; ; ; ; ;2;08;41;1383,6539371442
3272721;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;08;41;1383,6539371442
3272722;1;1;1;90; ;1;1;2;2;1;2;2;2;2;2;15;25; ; ;10; ; ; ; ; ;2;08;41;833,517875153519
3272722;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;15; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;4;7; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;6;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272725;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272727;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;08;41;1907,3744114357
3272728;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272728;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272729;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272729;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272729;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;08;41;833,517875153519
3272730;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;20;20; ; ; ; ; ; ; ; ;2;08;41;1767,96038187545
3272731;1;1;1;90; ;1;2;2;2;2;2;2;1;2;2;4; ; ; ; ; ; ;4; ; ;2;08;41;2429,66459073034
3272731;1;2;1;90; ;1;2;1;2;2;2;2;1;2;2;18; ;2; ; ; ; ;1; ; ;2;08;41;2429,66459073034
3272731;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;08;41;2429,66459073034
3272731;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;08;41;2429,66459073034
3272731;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;08;41;2429,66459073034
3272732;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1907,3744114357
3272734;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;08;41;1042,39064444712
3272735;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;08;41;2099,7506515206
3272735;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;14; ; ; ; ; ; ;2;08;41;2099,7506515206
3272736;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1432,995720339
3272736;1;2;1;90; ;1;2;2;1;2;2;1;2;2;2;14; ; ;7; ; ;6; ; ; ;2;08;41;1432,995720339
3272736;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1432,995720339
3272739;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;7; ;7; ; ;6; ; ; ;2;08;41;2505,93015796404
3272739;1;2;1;90; ;1;2;2;1;2;2;1;2;2;2;7; ; ;14; ; ;6; ; ; ;2;08;41;2505,93015796404
3272739;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;08;41;2505,93015796404
3272739;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;2505,93015796404
3272739;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;2505,93015796404
3272739;1;8;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;08;41;2505,93015796404
3272740;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;08;41;1357,76885814749
3272740;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;14; ;7; ; ;6; ; ; ;2;08;41;1357,76885814749
3272741;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;20;10; ; ; ; ; ; ; ; ;2;08;41;1042,39064444712
3272742;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;30; ; ; ; ; ; ; ; ;2;08;41;1907,3744114357
3272743;1;1;1;90; ;1;1;2;1;2;2;2;2;2;1;10;2; ;2; ; ; ; ; ;4;2;08;41;1101,20545069385
3272743;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;3;45; ; ; ; ; ; ; ; ;2;08;41;1101,20545069385
3272745;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;41;1282,72930557579
3272745;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;54; ; ; ; ;4; ; ; ;2;08;41;1282,72930557579
3272747;1;1;1;90; ;1;1;2;2;2;2;1;2;2;2;30;2; ; ; ; ;8; ; ; ;2;08;41;1747,33522899717
3272747;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;40; ; ; ; ;8; ; ; ;2;08;41;1747,33522899717
3272747;1;3;1;90; ;1;1;2;2;2;2;2;2;2;1;2;1; ; ; ; ; ; ; ;3;2;08;41;1747,33522899717
3272747;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ;2;08;41;1747,33522899717
3272749;1;1;1;90; ;2;2;2;1;2;2;1;2;2;2; ; ; ;15; ; ;4; ; ; ;2;08;41;1432,995720339
3272749;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;45; ;18; ; ;4; ; ; ;2;08;41;1432,995720339
3272749;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;2;08;41;1432,995720339
3272750;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;2;08;41;1602,01095754508
3272750;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;2;08;41;1602,01095754508
3272750;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;08;41;1602,01095754508
3274310;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3274310;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;08;63;457,896709640413
3274311;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;12; ; ; ; ; ; ; ;5;2;08;63;893,049292990043
3274311;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;08;63;893,049292990043
3274312;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;346,588451972141
3274312;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;21; ; ; ; ; ; ;2;08;63;346,588451972141
3274313;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;874,380652055497
3274313;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;35; ;28;20; ; ; ; ; ;2;08;63;874,380652055497
3274313;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;874,380652055497
3274313;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;08;63;874,380652055497
3274314;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;726,566556215695
3274314;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;30; ; ; ; ; ; ; ; ;2;08;63;726,566556215695
3274314;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;15; ; ; ; ; ; ; ; ;2;08;63;726,566556215695
3274314;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;08;63;726,566556215695
3274315;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;700,487428310868
3274315;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;1;35; ;20; ; ; ; ; ; ;2;08;63;700,487428310868
3274315;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;15; ; ; ; ; ; ;2;08;63;700,487428310868
3274317;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;2;08;63;564,579381809476
3274317;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;35; ;15; ; ;8; ; ; ;2;08;63;564,579381809476
3274318;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;08;63;495,132934924077
3274318;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;12; ; ; ; ; ; ;2;08;63;495,132934924077
