DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2573826;1;4;1;1;1;1;1;1;3;1; ; ;170000000;900000; ;1;2;1;1;2;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;932,703504849006
2573827;1;5;3;1;1;1;1;1;3;1; ; ;18000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;993,797144753639
2573828;1;2;1;1;1;1;1;1;1;3; ; ; ; ;420000;1;2;1;2;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;3;1;01;76;12;76;1;860,357062784541
2573829;1;2;1;1;1;1;1;6; ;3; ; ; ; ;99;2;2;1;1;1;1;2;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;3;1;2;1;1;1;5;3;1;01;76;12;76;1;862,046945497493
2573830;1;2;1;1;1;1;1;1;1;1; ; ;70000000;400000; ;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;3;1;01;76;12;76;1;898,21283897777
2573831;1;6;2;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2; ;2;2; ;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;845,839341148388
2573832;1;5;1;1;1;1;1;1;1;4; ; ; ;600000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;3;1;01;76;12;76;1;1046,43711817024
2573833;1;5;1;1;1;1;1;1;3;1; ; ;130000000;700000; ;1;1;1;2;1;2;1;2;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;898,21283897777
2573834;1;5;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;809,673447668112
2573835;1;5;4;1;1;1;1;1;3;1; ; ;160000000;800000; ;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;747,988850875158
2573836;1;5;2;1;1;1;1;1;3;1; ; ;99;900000; ;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;12;76;1;773,492899083923
2573837;1;3;1;1;1;1;1;1;3;1; ; ;99;200000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;1;3;1;01;76;12;76;1;898,21283897777
2573838;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;76;12;76;1;737,327005603646
2573839;1;5;2;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;1;3;1;01;76;12;76;1;971,516527796128
2573840;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;9;3;1;01;76;12;76;1;1108,33167065412
2573841;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;2; ;2;2; ;3;1;2;1;4;1;2;1;1;1;1;3;1;01;76;12;76;1;872,456970285697
2573842;1;3;2;1;1;1;1;1;1;1; ; ;99;250000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;1;3;1;01;76;12;76;1;818,393589743363
2573843;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;1;01;76;12;76;1;1056,69080878379
2573860;1;1;1;6; ;4;2;5;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;54;12;54;1;386,887311137783
2573870;1;3;2;1;1;1;1;1;4;1; ; ;98;300000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;12;54;1;342,639781400991
2573889;1;2;1;1;1;1;1;6; ;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;2;1;01;17;12;17;1;156,112938719357
2573890;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;2;2;1;01;17;12;17;1;169,834388307954
2573891;1;4;3;1;2;1;1;1;3;1; ; ;25000000;180000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;1;1;1;2;2;1;01;17;12;17;1;210,32555597092
2573891;2;1;1;1;2;1;1;1;1;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;17;12;17;1;210,32555597092
2573892;1;4;3;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;2;1;1;1;2;2;1;01;17;12;17;1;245,538288275686
2573894;1;2;1;1;1;1;1;1;3;1; ; ;35000000;150000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;17;12;17;1;301,518629415988
2573895;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;2;1;01;17;12;17;1;400,45730716383
2573896;1;5;3;1;1;1;1;1;3;1; ; ;50000000;280000; ;1;1;1;1;2;1;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;164,418422260457
2573897;1;3;2;1;1;1;1;1;3;2; ;160000;45000000;250000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;216,867208401423
2573898;1;3;1;1;1;1;1;1;3;1; ; ;25000000;150000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;144,774558679869
2573899;1;3;1;1;1;1;1;1;3;2; ;50000;22000000;180000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;206,21340961004
2573900;1;3;2;1;1;1;1;1;3;2; ;360000;50000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;182,898572023951
2573901;1;5;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;17;12;17;1;194,265862523869
2573902;1;4;3;1;1;1;1;1;3;2; ;280000;50000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;164,24288702806
2573903;1;5;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;264,317954694254
2573905;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;7;1;2;1;4;1;2;1;1;1;2;2;1;01;17;12;17;1;218,696272464039
2573906;1;5;4;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;17;12;17;1;447,073091355306
2573907;1;3;1;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;312,225877438714
2573908;1;4;1;1;1;1;1;1;3;1; ; ;99;200000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;170,183863503464
2573909;1;2;1;1;1;1;1;1;3;4; ; ; ;100000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;222,075979580043
2573910;1;4;1;1;1;1;1;1;3;3; ; ; ; ;280000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;170,183863503464
2573911;1;4;2;1;1;1;1;1;3;1; ; ;99;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;17;12;17;1;140,262815337365
2573912;1;4;1;1;1;1;1;1;3;1; ; ;280000000;1500000; ;1;1;1;2;1;2;1;2;2;1;2;2;1;1;2;2;1;1;1;1;2;1;1;2;2; ;1;1;1;1;7;1;1;1;1;1;5;2;1;01;17;12;17;1;160,144145654967
2573914;1;2;1;1;1;1;1;1;3;1; ; ;70000000;350000; ;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;139,466150451005
2573915;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;219,303727181875
2573917;1;4;1;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;143,497357386615
2573918;1;4;2;1;1;1;1;1;1;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;7;1;2;1;1;1;5;2;1;01;17;12;17;1;169,321037510205
2573919;1;4;2;1;1;1;1;1;4;1; ; ;110000000;550000; ;2;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;6;1;2;1;1;1;5;2;1;01;17;12;17;1;144,774558679869
2573920;1;2;1;1;1;1;1;1;4;4; ; ; ;500000; ;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;7;1;2;1;1;1;5;2;1;01;17;12;17;1;144,774558679869
2573921;1;5;2;1;1;1;1;1;4;3; ; ; ; ;450000;1;2;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;6;1;2;1;1;1;5;2;1;01;17;12;17;1;169,321037510205
2573922;1;4;1;1;1;1;1;1;3;4; ; ; ;4000000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;6;1;1;1;1;1;3;2;1;01;17;12;17;1;160,144145654967
2573923;1;4;2;1;1;1;1;1;4;3; ; ; ; ;270000;2;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;17;12;17;1;163,849632279829
2573924;1;5;4;1;1;1;1;1;4;1; ; ;60000000;500000; ;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;7;1;1;1;6;1;1;1;1;1;3;2;1;01;17;12;17;1;205,898505764297
2573925;1;3;2;1;1;1;1;1;4;3; ; ; ; ;230000;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;181,666930779704
2573926;1;3;2;1;1;1;1;1;3;3; ; ; ; ;295000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;146,689493213728
2573927;1;3;1;1;1;1;1;1;3;2; ;1500000;150000000;800000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;179,014837282374
2573929;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;186,644173577818
2573931;1;1;1;1;1;1;1;1;4;3; ; ; ; ;420000;2;1;1;2;1;1;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;1;1;2;2; ;1;1;2;1;7;1;2;1;1;1;5;2;1;01;17;12;17;1;180,659417549693
2573932;1;2;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;144,774558679869
2573933;1;1;1;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;2;1;01;17;12;17;1;163,33628148208
2573934;1;1;1;1;1;1;1;6; ;1; ; ;60000000;400000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;2; ;2;2; ;1;1;2;1;7;1;2;1;1;1;5;2;1;01;17;12;17;1;158,027873253216
2573935;1;2;1;1;1;1;1;1;3;3; ; ; ; ;260000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;6;1;1;1;1;1;3;2;1;01;17;12;17;1;194,920245353051
2573936;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;140,097282467767
2573937;1;5;2;1;1;1;1;1;4;1; ; ;100000000;300000; ;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;6;1;2;1;1;1;3;2;1;01;17;12;17;1;139,466150451005
2573938;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;175,30579353833
2573939;1;4;2;1;1;1;1;1;4;3; ; ; ; ;340000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;7;1;2;1;1;1;5;2;1;01;17;12;17;1;248,459405721238
2573940;1;3;1;1;1;1;1;1;3;1; ; ;90000000;700000; ;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;6;1;1;1;1;1;2;2;1;01;17;12;17;1;158,027873253216
2573941;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;7;1;1;1;1;1;5;2;1;01;17;12;17;1;146,689493213728
2573942;1;4;2;1;1;1;1;1;3;1; ; ;14500000;800000; ;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;12;17;1;146,689493213728
2573944;1;4;3;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;17;12;17;1;156,744070736119
2573945;1;6;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;2;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;476,373244987415
2573946;1;5;2;1;1;1;1;3;3;1; ; ;50000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;372,216373693108
2573947;1;5;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;2;1;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;547,501768414799
2573948;1;5;1;1;1;1;1;1;3;3; ; ; ; ;290000;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;12;68;1;424,010687968057
2573949;1;3;1;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;68;12;68;1;476,687846522308
2573950;1;6;4;1;1;1;1;1;3;2; ;800000;180000000;600000; ;1;1;1;2;1;2;2;2;1;1;2;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;649,40291613661
2573951;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;518,110218262681
2573952;1;5;4;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;68;12;68;1;321,376485468657
2573953;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;1;3;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;12;68;1;456,663660202453
2573955;1;4;1;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;479,519270099525
2573956;1;6;3;1;1;1;1;1;3;1; ; ;140000000;800000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;481,232272493797
2573957;1;4;2;1;1;1;1;1;3;1; ; ;100000000;550000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;489,671925017066
2573958;1;3;2;1;1;1;1;3;4;3; ; ; ; ;99;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;1;3;1;01;68;12;68;1;491,982206813687
2573959;1;5;3;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;2;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;5;3;1;01;68;12;68;1;362,248896114212
2573961;1;5;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;5;3;1;01;68;12;68;1;644,552447220253
2573962;1;6;1;1;1;1;1;1;3;1; ; ;280000000;700000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;68;12;68;1;476,687846522308
2573963;1;3;1;1;1;1;1;1;3;4; ; ; ;450000; ;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;68;12;68;1;459,846749484473
2573964;1;5;1;1;1;1;1;1;3;1; ; ;220000000;1200000; ;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;3;1;01;68;12;68;1;474,213480659011
2573965;1;4;1;1;1;1;1;1;3;1; ; ;50000000;500000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;12;68;1;424,893532247359
2573966;1;3;1;1;1;1;1;3;4;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;1;1;1;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;1;3;1;01;68;12;68;1;427,193777250076
2573967;1;3;2;1;1;1;1;3;4;3; ; ; ; ;220000;2;2;1;2;1;1;2;2;1;1;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;1;01;68;12;68;1;502,667209449724
