DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2582638;1;3;2;2;1;1;1;1;4;1; ; ;20000000;200000; ;2;2;1;1;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;2;1;1;1;2;1;01;2;12;47;1;1377,09603081746
2582639;1;3;1;2;1;4;1;3;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;2;2;1;1; ;1;01;2;12;47;1;1650,39765436493
2582641;1;3;1;2;1;4;4;5;5;1; ; ;200000000;5000000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;9; ; ;01;2;12;47;1;2201,78090583829
2582642;1;3;2;4;1;4;4;5;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;2;1;1;2;2;2;2;9; ; ;01;2;12;47;1;2228,08463703919
2582643;1;2;1;4;1;4;4;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;2;2;2;2;2; ; ; ;01;2;12;47;1;2201,78090583829
2582644;1;2;1;3;1;4;4;5;5;4; ; ; ;2000000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;2;1;2;2;2;2;9; ; ;01;2;12;47;1;2201,78090583829
2582645;1;2;1;2;1;4;4;6; ;4; ; ; ;4000000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;2;1;2;2;2;2;9; ; ;01;2;12;47;1;2103,85406720601
2582646;1;2;1;4;1;4;5;6; ;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2;2;9; ; ;01;2;12;47;1;2031,47317666303
2582648;1;2;2;4;1;3;5;5;5;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;3;2;2;2;2;2;2; ; ; ;01;2;12;47;1;1672,45342775761
2582666;1;3;2;2;1;3;1;5;5;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;47;1;2383,36291423189
2582667;1;2;1;6; ;4;1;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;1;2;2;2;1;1; ;2;01;2;12;47;1;1646,72690311753
2582670;1;3;2;2;1;4;1;4;4;5; ; ; ;80000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;7;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;47;1;2294,10895677848
2582671;1;2;1;6; ;4;1;5;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;5;1;1;5;1;1;2;2;2;1;1; ;2;01;2;12;47;1;1557,66182574648
2582672;1;3;1;2;1;5;1;1;4;1; ; ;500000000;2000000; ;2;2;1;1;1;1;2;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;12;47;1;1726,07735310681
2582673;1;3;2;2;1;4;1;1;4;5; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;5;2;2; ;7;1;1;1;2;1;2;2;2;1;1; ;1;01;2;12;47;1;1715,99453110133
2582675;1;3;2;2;1;3;1;2;3;5; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;1;1;2;1;1;2;2;1;1; ;1;01;2;12;47;1;1937,19785907885
2582676;1;4;3;2;1;4;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;6;1;1;1;4;1;1;2;2;1;1; ;1;01;2;12;47;1;2271,32424238574
2582677;1;3;1;2;1;3;1;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;1;1;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;12;47;1;1559,01416145337
2582679;1;2;1;6; ;4;5;6; ;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;1;2;2;2;2;9; ; ;01;2;12;47;1;2031,47317666303
2582680;1;2;1;6; ;4;5;6; ;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;1;2;2;2;2;9; ; ;01;2;12;47;1;2103,85406720601
2582681;1;1;1;6; ;4;4;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2031,47317666303
2582682;1;2;1;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;1;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1838,7663660486
2582683;1;4;1;2;1;4;5;5;5;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;2;9; ; ;01;2;12;47;1;2139,76874494248
2582684;1;2;1;4;1;4;5;6; ;4; ; ; ;180000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;2;9; ; ;01;2;12;47;1;2228,08463703919
2582701;1;3;2;6; ;4;5;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2031,36660899259
2582702;1;3;3;6; ;4;5;5;5;1; ; ;3000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2331,57086027871
2582703;1;1;1;6; ;4;5;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582704;1;3;2;6; ;4;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;9;1;1;4;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1698,0491724733
2582705;1;3;2;1;1;3;1;1;4;4; ; ; ;120000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;5;1;1;1;4;1;2;1;2;1;2; ;2;01;2;12;47;1;2044,80036769891
2582706;1;2;2;1;1;3;1;4;4;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;2;1;2; ;2;01;2;12;47;1;1689,13761458569
2582708;1;2;2;6; ;4;1;5;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;6;1;1;4;1;1;2;1;2;1;2; ;2;01;2;12;47;1;1527,58507900122
2582709;1;2;1;1;1;4;1;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;1;1;2;1;2;1;2; ;2;01;2;12;47;1;1719,21436133095
2582711;1;1;1;1;1;1;1;5;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;4;1;1;2;1;1;1;1;1;2;01;2;12;47;1;2138,91299199769
2582712;1;2;1;1;1;1;1;5;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;1;1;1;1;1;2;01;2;12;47;1;2103,85406720601
2582713;1;1;1;1;1;4;1;4;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;3;1;1;4;1;1;2;1;2;1;1; ;2;01;2;12;47;1;1295,05894088859
2582714;1;1;1;1;1;4;1;5;4;4; ; ; ;80000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;4;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2083,21628828279
2582715;1;3;1;1;1;1;1;1;5;1; ; ;15000000;100000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;1;1;1;1;1;2;01;2;12;47;1;1429,43646502903
2582716;1;3;3;6; ;4;5;5;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;47;1;1994,0446432413
2582717;1;1;1;6; ;4;5;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;47;1;2036,23357936954
2582739;1;1;1;6; ;3;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2201,78090583829
2582740;1;2;1;6; ;4;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582741;1;2;1;6; ;4;5;5;5;4; ; ; ;15000000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;2;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2232,82861319781
2582742;1;3;1;6; ;4;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;2;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1865,0536707016
2582743;1;2;1;2;1;3;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;2;2;2;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582745;1;4;1;1;1;4;1;1;4;1; ; ;20000000;250000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;2;1;2;1;2;1;2; ;2;01;2;12;47;1;1719,21436133095
2582746;1;4;2;1;1;4;1;1;4;1; ; ;20000000;200000; ;2;2;1;2;2;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;2;1;2; ;2;01;2;12;47;1;2232,73847207525
2582748;1;3;1;1;1;4;2;1;4;1; ; ;8000000;70000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2067,28128672906
2582749;1;2;1;1;1;4;1;5;5;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;8;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2419,27759196836
2582750;1;2;1;2;1;4;1;1;4;1; ; ;1000000;85000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;5;1;1;2;2;2;1;1; ;2;01;2;12;47;1;2066,36012274118
2582751;1;3;2;1;1;4;1;1;4;1; ; ;12000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;1;1;2;1;2;1;2;1;2; ;1;01;2;12;47;1;2336,38020531864
2582753;1;3;2;1;1;3;1;1;4;1; ; ;12000000;100000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;1;2;1;2;1;2;1;1; ;2;01;2;12;47;1;2387,27539270425
2582754;1;2;1;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;2;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1874,57447611463
2582755;1;2;1;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;4;1;1;2;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1766,27890783518
2582778;1;3;2;6; ;3;5;5;5;1; ; ;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;47;1;2450,1354778342
2582779;1;3;1;6; ;3;5;5;5;1; ; ;2000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582781;1;3;2;2;1;4;2;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;5;2;2;2;2;2;2; ; ; ;01;2;12;47;1;1761,51850512867
2582782;1;2;1;6; ;3;4;5;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;2;2;2;2;2; ; ; ;01;2;12;47;1;1817,89898307482
2582784;1;4;3;1;1;3;1;1;4;5; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;2;1;1;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;2;1;2; ;2;01;2;12;47;1;2532,9752391469
2582786;1;2;2;1;1;3;2;4;4;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;5;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2191,51185656224
2582787;1;2;1;6; ;3;1;5;4;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;1;7;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2186,75145385573
2582788;1;3;1;1;1;3;1;5;5;5; ; ; ;75000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;7;1;1;2;1;2;1;1; ;2;01;2;12;47;1;1424,67606232252
2582789;1;4;3;1;1;4;1;4;4;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;1;2;1;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;1;1;2;1;2;1;1; ;2;01;2;12;47;1;2284,58815136546
2582790;1;3;2;1;1;3;1;1;5;3; ; ; ; ;60000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;5;1;1;2;1;2;1;1; ;2;01;2;12;47;1;1232,0922880882
2582791;1;2;1;1;1;4;1;5;4;5; ; ; ;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;5;2;1;2;1;2;1;1; ;2;01;2;12;47;1;1817,89898307482
2582792;1;3;2;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;1;1;01;2;12;47;1;2259,13234439871
2582793;1;1;1;1;2;1;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;1;1;1;1;1;2;01;2;12;47;1;2206,69767284162
2582794;1;1;1;4;2;3;2;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;2;2;1;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582795;1;2;1;2;1;4;5;6; ;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;2;2;2;2;2;2; ; ; ;01;2;12;47;1;2103,85406720601
2582807;1;5;3;2;1;4;1;1;4;1; ; ;30000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;1515,77032721767
2582808;1;3;2;2;1;4;1;5;5;1; ; ;4000000;20000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2; ;6;1;1;1;1;1;2;2;2;1;1; ;2;01;2;12;13;1;1678,65104701155
2582809;1;4;2;2;1;3;1;1;4;1; ; ;30000000;30000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2945,34281113934
2582810;1;3;2;2;1;3;1;5;5;1; ; ;10000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2542,73758582773
2582812;1;4;2;2;1;3;1;1;5;1; ; ;5000000;10000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2343,90626035256
2582818;1;7;4;2;1;2;1;1;4;1; ; ;30000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2519,76725527276
2582820;1;4;2;6; ;2;6;5;5;1; ; ;800000;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;2;1; ; ;01;2;12;13;1;2660,92284832235
2582821;1;2;1;6; ;2;6;5;5;1; ; ;1000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;4;1;1;2;2;2;2;1; ; ;01;2;12;13;1;2951,8329487025
2582822;1;5;4;6; ;2;6;5;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;10;1;1;4;1;1;2;2;2;2;1; ; ;01;2;12;13;1;2964,10549547636
2582823;1;2;1;6; ;2;6;5;5;4; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;4;1;1;2;2;2;2;1; ; ;01;2;12;13;1;1771,09890727527
2582824;1;3;2;6; ;2;6;5;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;8;1;1;4;1;1;2;2;2;2;1; ; ;01;2;12;13;1;2377,87021789591
2582829;1;3;2;2;1;4;1;5;5;1; ; ;500000;20000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2611,95825153996
2582840;1;3;1;2;1;4;1;1;4;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;1574,44501531837
2582855;1;5;2;2;1;4;1;1;4;1; ; ;20000000;100000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2611,95825153996
2582856;1;2;1;2;1;4;1;1;5;1; ; ;800000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;12;13;1;2868,30824003516
2582857;1;2;1;6; ;4;1;5;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;1;1; ;2;01;2;12;13;1;1942,34483875938
2582858;1;5;2;2;1;3;1;1;4;1; ; ;10000000;50000; ;2;2;1;1;1;2;2;2;1;2;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2542,73758582773
2582859;1;4;2;6; ;4;1;1;5;3; ; ; ; ;25000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2294,1560073298
2582860;1;3;2;2;1;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2648,0541472069
2582867;1;4;3;2;1;4;1;1;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;3;2;1;2;2;2;1;1; ;2;01;2;12;13;1;2513,38869172046
2582868;1;2;1;6; ;3;6;3;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;7;1;1;2;2;2;2;1; ; ;01;2;12;13;1;3255,86926154598
2582869;1;2;2;6; ;3;6;5;5;1; ; ;1000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;8;1;1;7;1;1;2;2;2;2;1; ; ;01;2;12;13;1;3268,84953667229
2582870;1;2;2;6; ;3;6;5;5;1; ; ;500000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;7;1;1;2;2;2;2;1; ; ;01;2;12;13;1;2244,05842809894
