DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;MES;DPTO;fex_c_2011
2403150;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;25; ; ; ; ; ; ; ;10;05;06;05;1041,16663048297
2403150;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;4;05;06;05;1041,16663048297
2403151;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;05;06;05;960,336970457831
2403152;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;06;05;934,052565603276
2403152;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;25; ; ; ; ; ; ;05;06;05;934,052565603276
2403152;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;05;06;05;934,052565603276
2403152;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;18; ; ; ; ; ; ;05;06;05;934,052565603276
2403153;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;05;06;05;867,955065127999
2403153;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;17; ; ; ; ; ; ; ; ;05;06;05;867,955065127999
2403153;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;05;06;05;867,955065127999
2403153;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;867,955065127999
2403154;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;6;05;06;05;974,254954174404
2403155;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1078,95160308754
2403155;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;06;05;1078,95160308754
2403155;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;1078,95160308754
2403157;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;35; ;15; ; ;6; ; ; ;05;06;05;752,665317531776
2403157;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;8; ; ; ;05;06;05;752,665317531776
2403157;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;752,665317531776
2403158;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;5; ; ; ; ; ; ;05;06;05;706,29574507773
2403158;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;06;05;706,29574507773
2403159;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;1029,12338783062
2403160;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;2; ; ; ;05;06;05;1216,45647156711
2403160;1;2;1;90; ;2;1;2;2;2;2;2;1;2;2; ;21; ; ; ; ; ;8; ; ;05;06;05;1216,45647156711
2403161;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;604,650955425467
2403161;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;2; ; ; ; ; ; ;05;06;05;604,650955425467
2403161;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;604,650955425467
2403161;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;5; ; ; ; ; ; ;05;06;05;604,650955425467
2403161;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;06;05;604,650955425467
2403162;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;06;05;805,817212612424
2403162;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;805,817212612424
2403163;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;974,533086271654
2403163;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;06;05;974,533086271654
2403164;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403164;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403164;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403164;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403166;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;916,386905736427
2403166;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;05;06;05;916,386905736427
2403166;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;916,386905736427
2403166;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;06;05;916,386905736427
2403167;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;28; ;10; ; ;5; ; ; ;05;06;05;758,762724519131
2403167;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;758,762724519131
2403167;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;3; ; ; ; ; ; ;05;06;05;758,762724519131
2403167;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;758,762724519131
2403168;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;40; ;5; ; ;3; ; ; ;05;06;05;884,625707931816
2403168;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;884,625707931816
2403168;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;05;06;05;884,625707931816
2403168;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;884,625707931816
2403168;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;05;06;05;884,625707931816
2403169;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;5; ; ; ; ; ; ;05;06;05;962,41524618701
2403169;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;15; ;5; ; ;3; ; ; ;05;06;05;962,41524618701
2403169;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;962,41524618701
2403170;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;5; ; ; ; ; ; ;05;06;05;889,399531724802
2403170;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;5; ; ; ; ; ; ;05;06;05;889,399531724802
2403170;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;2; ; ; ; ; ; ;05;06;05;889,399531724802
2403170;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;8; ; ; ; ; ; ;05;06;05;889,399531724802
2403171;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;06;05;1051,06548294136
2403171;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;18; ;5; ; ;4; ; ; ;05;06;05;1051,06548294136
2403171;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1051,06548294136
2403172;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;06;05;1031,2016635598
2403172;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1031,2016635598
2403172;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1031,2016635598
2403173;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;830,268947202912
2403173;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;06;05;830,268947202912
2403173;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;5; ; ; ; ; ; ;05;06;05;830,268947202912
2403173;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;05;06;05;830,268947202912
2403174;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403174;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403174;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403174;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403174;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403174;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1016,73252197337
2403175;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403175;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403175;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403175;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403176;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;1085,52557051245
2403176;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;06;05;1085,52557051245
2403176;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;1085,52557051245
2403177;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403177;1;2;1;90; ;2;1;2;2;2;2;2;2;1;2; ;20; ; ; ; ; ; ;2; ;05;06;05;1043,24490621214
2403177;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403177;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1043,24490621214
2403178;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1093,34614724167
2403178;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;06;05;1093,34614724167
2403179;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;05;06;05;861,043482307361
2403179;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;25; ;10; ; ;40; ; ; ;05;06;05;861,043482307361
2403183;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;15; ; ; ; ;14; ; ; ;05;06;05;1106,7085613645
2403183;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;18; ; ; ;05;06;05;1106,7085613645
2403184;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;05;06;05;1003,83342893964
2403184;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;06;05;1003,83342893964
2403184;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;06;05;1003,83342893964
2403185;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;1112,03795475123
2403186;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;957,641422394024
2403186;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;24; ; ; ; ; ; ;05;06;05;957,641422394024
2403186;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;957,641422394024
2403186;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;05;06;05;957,641422394024
2403187;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403187;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403187;1;3;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403187;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;1065,26159875519
2403188;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;951,295434353332
2403188;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;14; ; ; ; ; ;05;06;05;951,295434353332
2403188;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;05;06;05;951,295434353332
2403188;1;4;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;05;06;05;951,295434353332
2403188;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;951,295434353332
2403189;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;06;05;658,272779777383
2403189;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;658,272779777383
2403189;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;06;05;658,272779777383
2403189;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;05;06;05;658,272779777383
2403189;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;658,272779777383
2403189;1;7;1;90; ;2;1;2;2;2;2;1;2;2;2; ;10; ; ; ; ;12; ; ; ;05;06;05;658,272779777383
2403190;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;1024,34956403764
2403190;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;40; ; ; ; ; ; ;05;06;05;1024,34956403764
2403191;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;06;05;974,533086271654
2403191;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;14;15; ; ; ; ; ; ; ;05;06;05;974,533086271654
2403192;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;05;06;05;805,817212612424
2403192;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;1;05;06;05;805,817212612424
2403195;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;06;05;1174,1758072668
2403195;1;2;1;90; ;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;10; ; ; ; ;05;06;05;1174,1758072668
2403195;1;3;1;90; ;2;1;2;2;1;2;1;2;2;1; ;2; ; ;4; ;24; ; ;8;05;06;05;1174,1758072668
2403196;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;06;05;853,222905578142
2403196;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;7; ; ; ; ; ; ;05;06;05;853,222905578142
