DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2414714;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1311,31073544414
2414714;1;4;1;80;2;2; ; ; ;2; ;2; ;1;2; ;2; ;1;06;13;1311,31073544414
2414714;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1311,31073544414
2414716;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;1699,48104433633
2414716;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1699,48104433633
2414716;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1699,48104433633
2414717;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2991,15483794885
2414717;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2991,15483794885
2414717;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2991,15483794885
2414718;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1311,31073544414
2414723;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1311,31073544414
2414724;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;13;1311,31073544414
2414724;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;1311,31073544414
2414724;1;3;1;80;2;1;4;8; ;2; ;2; ; ; ; ;1;2;1;06;13;1311,31073544414
2414725;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;3488,69155986028
2414725;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3488,69155986028
2414725;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3488,69155986028
2414725;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3488,69155986028
2414726;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3056,12530178283
2414729;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1378,47418112333
2414731;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1662,55699767175
2414732;1;2;1;80;2;1;2;3; ;2; ;2; ; ; ; ;9;2;1;06;13;1707,98939801537
2414734;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;9; ;1;06;13;2119,21679456254
2414734;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2119,21679456254
2414735;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3757,92982100654
2414735;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;3757,92982100654
2414737;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;13;5994,56336203038
2414737;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5994,56336203038
2414737;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5994,56336203038
2414737;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5994,56336203038
2414737;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5994,56336203038
2414738;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;06;13;1639,43443442012
2414738;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;8; ;1;06;13;1639,43443442012
2414744;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5118,42236189126
2414744;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5118,42236189126
2414744;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5118,42236189126
2414744;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;5118,42236189126
2414745;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2471,7792788141
2414745;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2471,7792788141
2414746;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;1311,31073544414
2414747;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;06;13;2991,15483794885
2414747;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2991,15483794885
2414748;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;13;2768,81303424597
