DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1087293;1;2;1;70;2;4;48;1; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;1;0112;25;6058,87974621709
1087295;1;2;1;70;2;24;48;1; ;2;240;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;25;5198,58238080016
1087322;1;5;1;70;2;12;40;3; ;2;36;8; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0111;25;3786,10158349445
1087322;1;6;1;70;2;24;40;1; ;2;36;8; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;2;0111;25;3786,10158349445
1087346;1;3;1;70;2;12;48;4; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5211;25;3222,30407870816
1087373;1;2;1;70;2;2;48;1; ;2;72;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0112;25;5492,94991267271
1087376;1;2;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;25;6268,80243316889
1087384;1;5;1;70;2;36;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;95;1;2;9500;25;4655,39381695841
1087385;1;1;1;70;2;3;48;1; ;2;96;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;62;45;52;1;1;5211;25;4228,53511732875
1087385;1;2;1;70;2;12;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;51;1;1;5163;25;4228,53511732875
1087589;1;4;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;13;1244,50357689592
1087656;1;2;1;70;2;8;48;1; ;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;74;1;1;7499;13;1535,47877535107
1087694;1;3;1;70;2;10;50;8; ;2;20;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;13;1677,59025108018
1087694;1;5;1;70;2;2;50;8; ;2;8;8; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;62;62;01;1;1;0115;13;1677,59025108018
1088892;1;3;1;70;2;24;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;41;1433,1384334474
1088954;1;4;1;70;2;12;40;1; ;2;84;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;41;1390,2314383841
1089024;1;2;1;70;2;3;48;1; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;54;95;1;1;9500;41;1184,71079792192
1089482;1;3;1;70;2;3;50;8; ;2;4;8; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;62;62;01;1;1;0111;50;698,026196483353
1089520;1;2;1;70;2;3;48;8; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;61;01;1;1;0140;50;1537,73429410619
1089521;1;1;1;70;2;6;48;8; ;2;8;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;50;1282,26382286563
1089536;1;1;1;70;2;21;48;5; ;2;56;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;53;15;1;2;1551;50;1081,11841610194
1089547;1;2;1;70;2;4;45;8; ;2;36;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;50;1158,43401615312
1089579;1;4;1;70;2;104;48;8; ;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;15;1;2;1594;50;2027,27330744846
1089583;1;2;1;70;2;104;48;1; ;2;208;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5231;50;1723,22948046884
1090435;1;2;1;70;2;2;30;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;68;3381,12952556898
1090934;1;3;1;70;2;24;48;3; ;2;60;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5522;73;1499,14094333484
1090959;1;1;1;70;2;8;20;1; ;2;20;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0111;73;2227,58521034211
1091852;1;3;1;70;2;48;40;1; ;2;48;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;59;74;1;2;7493;15;430,626520798601
1091853;1;3;1;70;2;12;60;4; ;2;36;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5511;15;249,051558654358
1091853;1;4;1;70;2;12;50;4; ;2;36;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;86;86;92;1;1;9214;15;249,051558654358
1091942;1;6;1;70;2;12;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;15;538,999404048023
1091943;1;6;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;15;507,151285258124
1091946;1;2;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;15;621,588849772391
1091969;1;1;1;70;2;12;48;5; ;2;12;5; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;15;519,657378313798
1091970;1;3;1;70;2;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;40;52;1;1;5245;15;249,051558654358
1091975;2;2;2;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;15;613,87537917871
1091995;1;3;1;70;2;8;40;1; ;2;240;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5237;68;1719,82132146877
1091997;1;2;1;70;2;24;40;3; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;80;1;2;8011;68;2023,86883107307
1092007;1;2;1;70;2;96;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;68;1960,66449429172
1092008;1;2;1;70;2;78;48;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;68;1527,59946806639
1092016;1;3;1;70;2;58;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;68;1464,39513128504
1092065;1;3;1;70;2;3;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5235;15;694,863068695919
1092066;1;2;1;70;2;8;56;1; ;2;56;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;1;5237;15;1327,76625394936
1092081;1;2;1;70;2;8;24;4; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;41;52;1;1;5233;15;1188,47239342909
1092093;1;1;1;70;2;16;40;1; ;2;16;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;51;1;2;5151;15;597,682463386149
1092102;1;2;1;70;2;20;40;1; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;15;755,08357734063
1092112;1;4;1;70;2;60;48;1; ;2;60;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;71;10;1;2;1010;15;774,6847658299
1092113;1;1;1;70;2;72;48;8; ;2;72;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0115;15;622,136770500774
1092113;1;3;1;70;2;64;48;1; ;2;64;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;25;1;2;2529;15;622,136770500774
1092113;1;4;1;70;2;12;48;1; ;2;12;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5236;15;622,136770500774
1092114;1;3;1;70;2;48;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;630,275602789193
1092115;1;4;1;70;2;52;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;562,460458641703
1092127;1;2;1;70;2;60;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;15;914,124739400652
1092341;1;6;1;70;2;2;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;19;1841,1179455089
1092375;1;2;1;70;2;6;40;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;140000;2;54;54;95;1;1;9500;19;1202,60504223655
1092385;2;2;2;70;2;50;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;19;1403,4790854918
1092541;1;3;1;70;2;2;46;1; ;2;10;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5040;20;1343,16377806184
1092569;1;1;1;70;2;4;52;4; ;2;12;4; ;1;3; ; ; ; ;1; ; ; ; ; ; ;1;100000;2;61;41;52;1;1;5223;20;1639,7611806123
1092569;1;2;1;70;2;4;48;4; ;2;4;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5223;20;1639,7611806123
1092569;1;10;1;70;2;2;60;1; ;2;2;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;53;53;55;1;1;5521;20;1639,7611806123
1092643;1;2;1;70;2;18;40;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;80;1;2;8043;20;1135,06486432257
1092785;1;1;1;70;2;2;54;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;62;62;01;1;1;0113;23;1651,5607483099
1092794;1;6;1;70;2;3;46;4; ;2;5;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0115;23;1416,18281271956
1092795;1;6;1;70;2;8;48;8; ;2;8;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;1250,14135287041
1092809;1;2;1;70;2;4;14;4; ;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;52;1;1;5223;23;587,262633371486
1092838;1;6;1;70;2;2;30;8; ;2;3;6; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0113;23;1336,94834998738
1093232;1;2;1;70;2;52;48;4; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;84;50;1;2;5020;50;1509,70144394134
1093276;1;2;1;70;2;8;36;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;1988,20335351251
1093334;1;4;1;70;2;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;52;2464,57346958761
1093338;1;5;1;70;2;8;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;52;2996,08294321055
1093353;1;1;1;70;2;53;50;1; ;2;60;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;56;95;1;2;9500;52;1070,00282447003
1093353;1;3;1;70;2;53;48;4; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;75;19;1;2;1939;52;1070,00282447003
1093354;1;2;1;70;2;104;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;21;92;1;2;9233;52;1119,20853519958
1093354;1;3;1;70;2;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;1119,20853519958
1093355;1;4;1;70;2;26;40;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;52;3660,34308342012
1093355;1;7;1;70;2;26;48;1; ;2;6;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;83;28;1;2;2811;52;3660,34308342012
1093356;1;1;1;70;2;13;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;58;81;20;1;1;2090;52;2294,30058452113
1093358;1;5;1;70;2;104;84;1; ;2;12;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;58;61;01;1;2;0114;52;1012,73011436571
1093360;1;1;1;70;2;104;48;3; ;2;13;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1269,6689269615
1093364;1;2;1;70;2;3;30;1; ;2;98;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;52;1697,09605328926
1093373;1;3;1;70;2;26;40;3; ;2;13;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5211;52;2190,40863392711
1093377;1;4;1;70;2;106;48;8; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;2;0140;52;1391,80658568622
1093377;1;6;1;70;2;13;40;3; ;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;52;1391,80658568622
1093378;1;4;1;70;2;26;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0140;52;2597,29412994265
1093378;1;6;1;70;2;13;48;1; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;62;01;1;1;0140;52;2597,29412994265
1093378;1;9;1;70;2;27;48;1; ;2;15;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;41;1;2;4100;52;2597,29412994265
1093380;1;1;1;70;2;12;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;98;98;60;1;1;6031;52;2956,31891642379
1093381;1;6;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;2531,45421149604
1093385;1;2;1;70;2;39;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;52;2396,16615916458
1093388;1;2;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;2438,97690563554
1093388;1;3;1;70;2;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;2438,97690563554
1093521;1;1;1;70;2;8;60;8; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;71;14;1;1;1411;66;544,666165465566
1093582;1;2;1;70;2;16;40;1; ;2;30;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;54;95;1;2;9500;66;1097,86097890958
1093593;1;1;1;70;2;5;50;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;928,935230971262
1093593;1;4;1;70;2;12;40;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5040;66;928,935230971262
1093594;1;2;1;70;2;112;50;1; ;2;112;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;75;1;2;7522;66;436,136267812844
1093594;1;3;1;70;2;56;50;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;436,136267812844
1093600;1;1;1;70;2;36;50;4; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;41;52;1;2;5233;66;378,570077637195
1093606;1;2;1;70;2;2;30;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;66;546,690050307193
1093632;1;1;1;70;2;2;40;1; ;2;32;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;1;5521;66;328,500114452306
1093634;1;1;1;70;2;8;50;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;66;346,236689163878
1093649;1;6;1;70;2;120;50;1; ;2;120;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7524;66;961,201429647723
1093650;1;1;1;70;2;16;48;3; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5262;66;926,698895557863
1093652;1;5;1;70;2;56;40;1; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;84;50;1;2;5040;66;819,590738563226
1093655;1;1;1;70;2;16;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;66;1216,30244568077
1093655;1;2;1;70;2;12;60;3; ;2;28;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;55;1;1;5511;66;1216,30244568077
1093655;1;3;1;70;2;12;50;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;95;45;1;1;4521;66;1216,30244568077
1093655;1;4;1;70;2;12;50;1; ;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;45;52;1;1;5211;66;1216,30244568077
1093656;1;1;1;70;2;52;48;3; ;2;156;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;66;2015,1011235027
1093656;1;4;1;70;2;24;50;3; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;2015,1011235027
1093671;1;3;1;70;2;16;60;2; ;2;16;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0111;66;465,888078310984
1093713;1;2;1;70;2;12;50;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;66;339,638564124251
1093725;1;1;1;70;2;2;48;8; ;2;2;8; ;5;1; ; ; ;1; ; ; ; ; ; ; ;1;550000;2;62;62;01;1;1;0117;66;533,207544447128
1094343;1;3;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;84;84;50;1;1;5020;76;6233,29510051934
1094398;1;3;1;70;2;4;45;1; ;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;76;2317,36030113699
1094400;1;2;1;70;2;6;30;1; ;2;6;1; ;2;9;R; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;55;1;1;5521;76;1548,21137096691
1094401;1;1;1;70;2;24;45;5; ;2;24;5; ;5;9;R; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;20;1;2;2010;76;1719,8071794362
1094411;1;1;1;70;2;4;48;8; ;2;4;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;61;01;1;1;0140;76;7009,87221681695
1094433;1;3;1;70;2;12;48;1; ;2;12;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;70;1;1;7020;76;3687,85552226088
1094461;1;1;1;70;2;2;48;1; ;2;2;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;73;62;01;1;1;0117;76;1260,6541093581
1095350;1;2;1;70;2;104;48;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;08;3315,14577318861
1095350;1;4;1;70;2;16;48;1; ;2;16;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;00;1;2;0000;08;3315,14577318861
1095354;1;3;1;70;2;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;08;2297,13821705698
1095354;1;4;1;70;2;8;72;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;75;1;1;7522;08;2297,13821705698
1095357;1;2;1;70;2;8;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;3940,10744350055
1095357;1;4;1;70;2;12;72;1; ;2;14;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;1;0123;08;3940,10744350055
1095642;1;1;1;70;2;50;50;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0114;17;745,20740405902
1095658;1;5;1;70;2;8;50;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;17;414,360924903885
1095731;1;3;1;70;2;4;60;8; ;2;4;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;17;787,811131608917
1095745;1;1;1;70;2;4;60;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;17;914,237393533083
1095757;1;3;1;70;2;8;50;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;17;956,841121082979
1095815;1;2;1;70;2;32;30;3; ;2;60;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;17;697,020014984022
1095816;1;1;1;70;2;12;45;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;17;570,092829876551
1095817;1;3;1;70;2;4;48;3; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;17;853,939313023051
1095824;1;1;1;70;2;3;54;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;54;95;1;1;9500;17;573,331525571766
1095825;1;1;1;70;2;20;48;1; ;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;17;1657,44369961554
1095830;1;4;1;70;2;60;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;17;871,325577357667
1095833;1;4;1;70;2;4;48;3; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;54;55;55;1;1;5521;17;704,347020980208
1095835;1;2;1;70;2;2;48;2; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;53;55;1;1;5521;17;859,685272736719
1095840;1;2;1;70;2;4;54;4; ;2;8;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;17;1027,017671468
1095979;1;3;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;64; ; ;1;2; ;27;1254,96843737555
1095993;1;3;1;70;2;48;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;27;1418,86954112415
1095993;1;6;1;70;2;4;48;3; ;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;27;1418,86954112415
1096003;1;3;1;70;2;46;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;27;1719,76614957762
1096026;1;3;1;70;2;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;27;1516,31853613544
1096031;1;2;1;70;2;18;49;1; ;2;18;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;57;57;93;1;2;9302;27;1383,95520062009
1096034;1;3;1;70;2;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;27;1850,55424217387
