Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
222163;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3203,06972732526
222164;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;3415,62192869996
222164;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;3415,62192869996
222164;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;3415,62192869996
222165;2;1;80;2; ; ; ; ; ; ; ; ; ;2;19;3789,46900474277
222165;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3789,46900474277
222167;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;3298,93980203476
222167;2;3;80;1;2;1; ;2; ; ; ; ; ;2;19;3298,93980203476
222193;2;2;80;1;4;2; ;2; ; ; ; ; ;2;19;3573,84614610459
222193;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;3573,84614610459
222193;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;3573,84614610459
222195;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3789,46900474277
222196;2;2;80;1;1;7; ;2; ; ; ; ; ;2;19;3415,62192869996
222196;2;3;80;2; ; ; ; ; ; ; ; ; ;2;19;3415,62192869996
222196;2;4;80;2; ; ; ; ; ; ; ; ; ;2;19;3415,62192869996
222202;2;2;80;2; ; ; ; ; ; ; ; ; ;2;19;3325,96871444538
222202;2;4;80;1;1;1; ;2; ; ; ; ; ;2;19;3325,96871444538
222202;2;5;80;1;2;1; ;2; ; ; ; ; ;2;19;3325,96871444538
223828;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;863,69870435252
223828;2;4;80;2; ; ; ; ; ; ; ; ; ;2;66;863,69870435252
223832;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;695,221118382998
223832;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;695,221118382998
223843;2;2;80;1;4;2; ;2; ; ; ; ; ;2;66;923,429295372194
223843;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;923,429295372194
223843;2;5;80;2; ; ; ; ; ; ; ; ; ;2;66;923,429295372194
223843;2;6;80;2; ; ; ; ; ; ; ; ; ;2;66;923,429295372194
223846;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;1174,43328577301
223846;2;6;80;2; ; ; ; ; ; ; ; ; ;2;66;1174,43328577301
223849;2;1;80;2; ; ; ; ; ; ; ; ; ;2;66;690,993047620808
223850;2;2;80;1;4;2; ;2; ; ; ; ; ;2;66;660,818282453208
223850;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;660,818282453208
223851;3;1;80;2; ; ; ; ; ; ; ; ; ;2;66;799,212153226949
223852;2;2;80;1;3;2; ;2; ; ; ; ; ;2;66;514,161170979754
223852;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;514,161170979754
223860;2;2;80;1;4;2; ;2; ; ; ; ; ;2;66;940,119084591295
223860;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;940,119084591295
223860;2;4;80;2; ; ; ; ; ; ; ; ; ;2;66;940,119084591295
223860;2;5;80;2; ; ; ; ; ; ; ; ; ;2;66;940,119084591295
223860;2;6;80;2; ; ; ; ; ; ; ; ; ;2;66;940,119084591295
223860;2;9;80;1;4;2; ;2; ; ; ; ; ;2;66;940,119084591295
223861;2;1;80;2; ; ; ; ; ; ; ; ; ;2;66;526,092517354764
223863;2;1;80;1;2;2; ;2; ; ; ; ; ;2;66;963,170585696678
223863;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;963,170585696678
223868;2;2;80;1;1;7; ;2; ; ; ; ; ;2;66;504,75707640385
223874;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;513,430601725272
223882;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;350,814270287199
223891;2;2;80;1;3;3; ;2; ; ; ; ; ;2;66;756,090080540668
223891;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;756,090080540668
223895;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;797,782534944554
223895;2;6;80;2; ; ; ; ; ; ; ; ; ;2;66;797,782534944554
223895;2;7;80;2; ; ; ; ; ; ; ; ; ;2;66;797,782534944554
223896;2;2;80;2; ; ; ; ; ; ; ; ; ;2;66;686,838840205975
223900;2;2;80;1;4;2; ;2; ; ; ; ; ;2;66;914,060760246928
223900;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;914,060760246928
223900;2;4;80;2; ; ; ; ; ; ; ; ; ;2;66;914,060760246928
223900;2;5;80;2; ; ; ; ; ; ; ; ; ;2;66;914,060760246928
223901;2;2;80;1;4;2; ;2; ; ; ; ; ;2;66;780,477290117379
223901;2;3;80;2; ; ; ; ; ; ; ; ; ;2;66;780,477290117379
224225;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1111,35882819569
224225;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1111,35882819569
224225;2;4;80;2; ; ; ; ; ; ; ; ; ;2;70;1111,35882819569
224226;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1082,80214378693
224226;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1082,80214378693
224229;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;959,28434665847
224230;2;1;80;2; ; ; ; ; ; ; ; ; ;2;70;814,719946235039
224230;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;814,719946235039
224231;2;1;80;2; ; ; ; ; ; ; ; ; ;2;70;987,09814255687
224231;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;987,09814255687
224232;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;975,705604411916
224233;2;1;80;2; ; ; ; ; ; ; ; ; ;2;70;1214,46816050365
224233;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1214,46816050365
224233;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1214,46816050365
224233;2;6;80;2; ; ; ; ; ; ; ; ; ;2;70;1214,46816050365
224235;2;1;80;2; ; ; ; ; ; ; ; ; ;2;70;934,70346097125
224235;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;934,70346097125
224247;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224247;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224247;2;4;80;1;1;3; ;2; ; ; ; ; ;2;70;1789,31652971033
224247;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224247;2;6;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224247;2;7;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224247;2;8;80;2; ; ; ; ; ; ; ; ; ;2;70;1789,31652971033
224248;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1146,57303243694
224248;2;4;80;2; ; ; ; ; ; ; ; ; ;2;70;1146,57303243694
224248;2;6;80;1;1;7; ;2; ; ; ; ; ;2;70;1146,57303243694
224249;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1516,52263844481
224249;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1516,52263844481
224249;2;6;80;2; ; ; ; ; ; ; ; ; ;2;70;1516,52263844481
224249;2;7;80;2; ; ; ; ; ; ; ; ; ;2;70;1516,52263844481
224249;2;8;80;2; ; ; ; ; ; ; ; ; ;2;70;1516,52263844481
224251;2;1;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224251;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224251;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224251;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224251;2;6;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224251;2;7;80;2; ; ; ; ; ; ; ; ; ;2;70;1426,94918182145
224252;2;2;80;2; ; ; ; ; ; ; ; ; ;2;70;1302,10719935368
224252;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1302,10719935368
224252;2;4;80;2; ; ; ; ; ; ; ; ; ;2;70;1302,10719935368
224252;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1302,10719935368
224253;2;3;80;2; ; ; ; ; ; ; ; ; ;2;70;1263,06737972681
224253;2;4;80;2; ; ; ; ; ; ; ; ; ;2;70;1263,06737972681
224253;2;5;80;2; ; ; ; ; ; ; ; ; ;2;70;1263,06737972681
224880;2;2;80;1;4;2; ;2; ; ; ; ; ;2;13;1783,12508737575
224881;2;1;80;2; ; ; ; ; ; ; ; ; ;2;13;1497,921563415
224983;2;2;80;1;4;3; ;2; ; ; ; ; ;2;19;3678,12479917589
225400;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;1537,63247572362
225401;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2323,46045057119
225401;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2323,46045057119
225401;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2323,46045057119
225401;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2323,46045057119
225402;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1692,84951432881
225417;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2225,45257124298
225417;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2225,45257124298
225418;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2472,75750433303
225418;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2472,75750433303
225419;2;2;80;1;4;3; ;2; ; ; ; ; ;2;08;2363,93561396224
225419;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2363,93561396224
225419;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2363,93561396224
225419;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2363,93561396224
225434;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2920,30063861532
225434;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2920,30063861532
225434;2;6;80;2; ; ; ; ; ; ; ; ; ;2;08;2920,30063861532
225434;2;7;80;2; ; ; ; ; ; ; ; ; ;2;08;2920,30063861532
225434;2;8;80;2; ; ; ; ; ; ; ; ; ;2;08;2920,30063861532
225435;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;2514,89367881755
225435;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2514,89367881755
225435;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2514,89367881755
225438;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1686,32444121872
225438;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1686,32444121872
225438;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;1686,32444121872
225439;2;1;80;1;4;3; ;2; ; ; ; ; ;2;08;1792,92050700861
225440;2;1;80;1;4;3; ;2; ; ; ; ; ;2;08;1149,05759545979
225440;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1149,05759545979
225441;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2769,87481092432
225441;3;1;80;2; ; ; ; ; ; ; ; ; ;2;08;2769,87481092432
225441;3;2;80;1;4;3; ;2; ; ; ; ; ;2;08;2769,87481092432
225441;3;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2769,87481092432
225441;3;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2769,87481092432
225441;4;1;80;1;3;6; ;2; ; ; ; ; ;2;08;2769,87481092432
225441;4;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2769,87481092432
225443;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2090,7429730249
225443;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2090,7429730249
225443;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2090,7429730249
225445;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1852,90437219849
225445;2;6;80;2; ; ; ; ; ; ; ; ; ;2;08;1852,90437219849
225447;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2927,20167079671
225447;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2927,20167079671
225447;2;7;80;2; ; ; ; ; ; ; ; ; ;2;08;2927,20167079671
225542;2;2;80;1;4;2; ;2; ; ; ; ; ;2;13;1746,53366256275
225542;2;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1746,53366256275
225542;2;5;80;2; ; ; ; ; ; ; ; ; ;2;13;1746,53366256275
225547;2;2;80;1;4;2; ;2; ; ; ; ; ;2;13;2353,90147058853
225547;2;3;80;2; ; ; ; ; ; ; ; ; ;2;13;2353,90147058853
225549;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1528,8406512427
225550;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,6010220272
225550;2;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,6010220272
225550;2;4;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,6010220272
225550;2;5;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,6010220272
225556;2;2;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,72786262881
225556;2;3;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,72786262881
225556;2;4;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,72786262881
225556;2;5;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,72786262881
225556;2;6;80;2; ; ; ; ; ; ; ; ; ;2;13;1959,72786262881
226007;2;2;80;1;3;2; ;2; ; ; ; ; ;2;50;1125,18118077989
226008;2;2;80;1;1;7; ;2; ; ; ; ; ;2;50;878,521982014211
226008;2;3;80;1;1;2; ;2; ; ; ; ; ;2;50;878,521982014211
226009;2;4;80;1;4;8;CAMBIO DE DOMICILIO;2; ; ; ; ; ;2;50;837,585980426691
226010;2;1;80;1;1;3; ;2; ; ; ; ; ;2;50;920,327470796421
226010;2;4;80;2; ; ; ; ; ; ; ; ; ;2;50;920,327470796421
226012;2;2;80;1;1;3; ;2; ; ; ; ; ;2;50;1046,82616912329
226012;2;3;80;2; ; ; ; ; ; ; ; ; ;2;50;1046,82616912329
226012;2;4;80;2; ; ; ; ; ; ; ; ; ;2;50;1046,82616912329
226013;3;2;80;2; ; ; ; ; ; ; ; ; ;2;50;1049,33984891948
226014;2;1;80;2; ; ; ; ; ; ; ; ; ;2;50;689,096013626693
226015;2;2;80;2; ; ; ; ; ; ; ; ; ;2;50;712,410070041881
226015;2;3;80;2; ; ; ; ; ; ; ; ; ;2;50;712,410070041881
226016;2;2;80;1;4;2; ;2; ; ; ; ; ;2;50;604,804383888454
226016;2;4;80;2; ; ; ; ; ; ; ; ; ;2;50;604,804383888454
226016;2;6;80;2; ; ; ; ; ; ; ; ; ;2;50;604,804383888454
226016;2;7;80;2; ; ; ; ; ; ; ; ; ;2;50;604,804383888454
226016;2;8;80;1;4;3; ;2; ; ; ; ; ;2;50;604,804383888454
226016;2;9;80;1;4;3; ;2; ; ; ; ; ;2;50;604,804383888454
227450;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1571,77139440219
227451;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1558,73563019057
227455;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;1145,77204294592
227456;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2081,54054270899
227457;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1916,370894127
227457;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1916,370894127
227458;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227459;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1666,37728545413
227459;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1666,37728545413
227459;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1666,37728545413
227459;2;6;80;1;1;2; ;2; ; ; ; ; ;2;15;1666,37728545413
227460;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2363,10886446024
227460;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2363,10886446024
227460;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2363,10886446024
227461;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2209,07047536267
227461;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2209,07047536267
227466;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;785,841291068534
227466;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227466;2;8;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227467;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,3633804467
227467;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,3633804467
227469;2;1;80;1;3;7; ;2; ; ; ; ; ;2;15;803,657552249619
227469;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;803,657552249619
227470;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1796,81992206601
227470;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1796,81992206601
227471;2;4;80;1;1;3; ;2; ; ; ; ; ;2;15;1680,00381331655
227471;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1680,00381331655
227472;2;1;80;1;1;7; ;2; ; ; ; ; ;2;15;1865,34505160375
227477;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1386,26376389467
227478;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227479;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227480;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;785,841291068534
227481;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1507,53194702065
227481;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1507,53194702065
227482;2;2;80;1;1;2; ;2; ; ; ; ; ;2;15;1647,83833658737
227482;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1647,83833658737
227483;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2263,54218844224
227484;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1079,65434248149
227485;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1563,7924338095
227488;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1932,55895723035
227489;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1642,78153296844
227490;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2105,91435250769
227490;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2105,91435250769
227490;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2105,91435250769
227493;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1451,07024044797
227494;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227496;2;2;80;1;2;2; ;2; ; ; ; ; ;2;15;1439,18465812957
227498;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1809,76687401251
227499;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1767,38930864836
227499;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1767,38930864836
227501;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1317,98848863996
227501;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1317,98848863996
227501;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1317,98848863996
227504;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2905,23078315842
227504;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2905,23078315842
227504;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2905,23078315842
227504;2;8;80;2; ; ; ; ; ; ; ; ; ;2;15;2905,23078315842
227504;2;9;80;2; ; ; ; ; ; ; ; ; ;2;15;2905,23078315842
227505;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2000,41679690487
227505;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2000,41679690487
227506;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1546,46542112285
227506;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1546,46542112285
227506;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1546,46542112285
227506;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;1546,46542112285
227507;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;960,353224703527
227509;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227510;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1659,85312505324
227511;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2053,92562175343
227513;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1964,91172762174
227514;2;1;80;1;3;3; ;2; ; ; ; ; ;2;15;1972,70339455221
227514;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1972,70339455221
227514;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;1972,70339455221
227514;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;1972,70339455221
227515;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;927,33316444891
227516;2;2;80;1;3;7; ;2; ; ; ; ; ;2;15;1717,83082290707
227516;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1717,83082290707
227517;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1784,46090073316
227523;2;1;80;1;3;4; ;3; ; ; ; ; ;2;15;963,770397212671
227523;2;2;80;1;3;2; ;2; ; ; ; ; ;2;15;963,770397212671
227524;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;960,353224703527
227524;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
227525;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1494,50741511896
227525;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1494,50741511896
227526;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;960,353224703527
