Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
217177;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;84,6793213745911
217179;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,1617139152469
217180;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;91,0814287216209
217181;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;78,2345948261016
217183;2;1;80;1;2;4; ;3; ; ; ; ; ;1;15;15;68,8332029625825
217184;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,9628375182798
217184;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,9628375182798
217184;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,9628375182798
217184;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,9628375182798
217185;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;83,8596076851509
217186;2;1;80;1;2;4; ;3; ; ; ; ; ;1;15;15;82,0831925413111
217186;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;82,0831925413111
217188;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;75,8352216412077
217188;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;75,8352216412077
217189;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;56,5551479806959
217189;3;2;80;1;2;2; ;2; ; ; ; ; ;1;15;15;56,5551479806959
217190;2;3;80;1;2;1; ;2; ; ; ; ; ;1;15;15;77,898461303438
217190;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;77,898461303438
217191;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,1617139152469
217192;2;2;80;1;1;7; ;2; ; ; ; ; ;1;15;15;70,6138088739591
217192;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;70,6138088739591
217192;2;5;80;1;4;4; ;3; ; ; ; ; ;1;15;15;70,6138088739591
217192;2;6;80;2; ; ; ; ; ; ; ; ; ;1;15;15;70,6138088739591
217193;2;2;80;1;3;0; ;1;2;2; ;2; ;1;15;15;87,4590979476454
217193;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;87,4590979476454
217193;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;87,4590979476454
217196;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;92,6176793218852
217196;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;92,6176793218852
217199;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;92,9538128445488
217200;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,4600431332535
217200;2;8;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,4600431332535
217200;2;12;80;2; ; ; ; ; ; ; ; ; ;1;15;15;73,4600431332535
217201;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;86,8213813339425
217202;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;89,756481980044
217202;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;89,756481980044
217202;2;5;80;2; ; ; ; ; ; ; ; ; ;1;15;15;89,756481980044
217203;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,4186401168099
217203;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,4186401168099
217203;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,4186401168099
217203;2;6;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,4186401168099
217203;3;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,4186401168099
217204;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;75,6010772710394
217205;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,6455706417784
217206;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;79,5581287221335
217206;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;79,5581287221335
217207;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;80,4235251226156
217207;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;80,4235251226156
217207;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;80,4235251226156
217208;2;2;80;1;4;2; ;2; ; ; ; ; ;1;15;15;70,170634460956
217212;2;2;80;1;1;7; ;2; ; ; ; ; ;1;15;15;90,3202952894867
217215;2;2;80;1;1;2; ;2; ; ; ; ; ;1;15;15;81,5622236527524
217216;2;2;80;1;4;2; ;2; ; ; ; ; ;1;15;15;85,1617139152469
217216;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;85,1617139152469
217218;2;2;80;1;3;6; ;2; ; ; ; ; ;1;15;15;92,6176793218852
217218;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;92,6176793218852
217222;2;2;80;1;2;5; ;2; ; ; ; ; ;1;15;15;81,2260901300888
217222;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;81,2260901300888
217224;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;80,7596586452792
217225;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;83,1430707743268
217226;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,1902110682203
217226;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,1902110682203
217226;2;5;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,1902110682203
217226;2;6;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,1902110682203
217226;2;7;80;2; ; ; ; ; ; ; ; ; ;1;15;15;67,1902110682203
217227;2;1;80;1;2;0; ;2; ; ; ; ; ;1;15;15;90,3188824439416
217227;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;90,3188824439416
217227;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;90,3188824439416
217227;2;5;80;2; ; ; ; ; ; ; ; ; ;1;15;15;90,3188824439416
217228;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;81,5622236527524
217231;2;1;80;1;4;3; ;2; ; ; ; ; ;1;15;15;71,1133500965819
217231;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;71,1133500965819
217231;2;5;80;2; ; ; ; ; ; ; ; ; ;1;15;15;71,1133500965819
217235;2;1;80;1;4;0; ;2; ; ; ; ; ;1;15;15;85,1057341296068
217236;2;1;80;1;1;4; ;3; ; ; ; ; ;1;15;15;82,9485889417932
217236;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;82,9485889417932
217238;2;2;80;1;4;3; ;2; ; ; ; ; ;1;15;15;80,3233050078246
217239;2;2;80;1;4;0; ;2; ; ; ; ; ;1;15;15;82,6366500960693
217239;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;82,6366500960693
217239;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;82,6366500960693
217241;2;1;80;1;3;4; ;3; ; ; ; ; ;1;15;15;79,7858085089126
217242;2;2;80;2; ; ; ; ; ; ; ; ; ;1;15;15;93,6250836046565
217242;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;93,6250836046565
217242;2;4;80;2; ; ; ; ; ; ; ; ; ;1;15;15;93,6250836046565
217243;2;2;80;1;4;2; ;2; ; ; ; ; ;1;15;15;85,6531715109576
217243;2;3;80;1;1;6; ;2; ; ; ; ; ;1;15;15;85,6531715109576
217244;2;3;80;2; ; ; ; ; ; ; ; ; ;1;15;15;89,984161766823
217245;2;1;80;2; ; ; ; ; ; ; ; ; ;1;15;15;79,7858085089126
217246;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;108,351339837632
217246;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;108,351339837632
217246;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;108,351339837632
217250;2;2;80;1;4;0; ;2; ; ; ; ; ;1;17;17;182,952326564971
217250;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;182,952326564971
217251;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;197,382476456455
217252;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;185,035615918618
217253;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;126,506178444994
217253;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;126,506178444994
217254;2;2;80;1;3;8;LA EMPRESA QUEBRO;2; ; ; ; ; ;1;17;17;149,326451562889
217254;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;149,326451562889
217255;2;2;80;1;1;3; ;2; ; ; ; ; ;1;17;17;150,483774163509
217255;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;150,483774163509
217256;2;1;80;1;3;4; ;3; ; ; ; ; ;1;17;17;134,943808536452
217256;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;134,943808536452
217257;2;1;80;1;4;3; ;2; ; ; ; ; ;1;17;17;199,110031895802
217257;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;199,110031895802
217258;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;180,439224768369
217261;2;1;80;1;4;2; ;2; ; ; ; ; ;1;17;17;136,488244164425
217262;2;1;80;1;4;3; ;2; ; ; ; ; ;1;17;17;179,146755988293
217262;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;179,146755988293
217262;2;6;80;2; ; ; ; ; ; ; ; ; ;1;17;17;179,146755988293
217264;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,992839998026
217264;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,992839998026
217264;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,992839998026
217265;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;134,779053560908
217265;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;134,779053560908
217266;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;131,246215914382
217267;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;139,633968783597
217268;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,362686418142
217269;2;2;80;1;3;2; ;2; ; ; ; ; ;1;17;17;162,042161612585
217270;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;182,169983258698
217270;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;182,169983258698
217270;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;182,169983258698
217270;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;182,169983258698
217271;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;180,993793289157
217271;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;180,993793289157
217274;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;138,073066033754
217274;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;138,073066033754
217276;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;157,979549718286
217276;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;157,979549718286
217279;2;1;80;1;2;6; ;2; ; ; ; ; ;1;17;17;237,785527058137
217279;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;237,785527058137
217279;2;5;80;1;1;2; ;2; ; ; ; ; ;1;17;17;237,785527058137
217280;2;4;80;1;1;3; ;2; ; ; ; ; ;1;17;17;133,214424812257
217282;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;146,197194065587
217283;2;1;80;1;4;2; ;2; ; ; ; ; ;1;17;17;191,323853109448
217284;2;3;80;1;4;0; ;2; ; ; ; ; ;1;17;17;131,391259440947
217285;2;1;80;1;3;0; ;3; ; ; ; ; ;1;17;17;135,088471376749
217285;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;135,088471376749
217286;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;188,590428408203
217286;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;188,590428408203
217286;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;188,590428408203
217287;2;2;80;1;2;3; ;2; ; ; ; ; ;1;17;17;226,061925403109
217287;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;226,061925403109
217287;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;226,061925403109
217288;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;148,150367825492
217288;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;148,150367825492
217288;2;6;80;2; ; ; ; ; ; ; ; ; ;1;17;17;148,150367825492
217288;2;9;80;2; ; ; ; ; ; ; ; ; ;1;17;17;148,150367825492
217290;2;2;80;1;4;4; ;3; ; ; ; ; ;1;17;17;126,082405175092
217291;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;167,985945300952
217292;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;150,071693874601
217293;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;144,420429871344
217293;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;144,420429871344
217294;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;136,488244164425
217295;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217296;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;126,082405175092
217296;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;126,082405175092
217296;2;3;80;1;4;7; ;2; ; ; ; ; ;1;17;17;126,082405175092
217299;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217299;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217300;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,156095129632
217300;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,156095129632
217300;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,156095129632
217301;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;169,550574049603
217301;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;169,550574049603
217303;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;141,602177681472
217303;2;2;80;1;1;1; ;2; ; ; ; ; ;1;17;17;141,602177681472
217303;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;141,602177681472
217305;2;1;80;1;3;4; ;3; ; ; ; ; ;1;17;17;202,284772149192
217305;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,284772149192
217305;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,284772149192
217308;2;3;80;1;2;7; ;2; ; ; ; ; ;1;17;17;176,017498490991
217308;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217309;2;2;80;1;4;4; ;3; ; ; ; ; ;1;17;17;127,223260653843
217309;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;127,223260653843
217311;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;149,326451562889
217311;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;149,326451562889
217311;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;149,326451562889
217312;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;163,606790361236
217314;2;1;80;1;4;2; ;2; ; ; ; ; ;1;17;17;119,522116638072
217314;2;7;80;2; ; ; ; ; ; ; ; ; ;1;17;17;119,522116638072
217314;2;8;80;2; ; ; ; ; ; ; ; ; ;1;17;17;119,522116638072
217314;2;9;80;2; ; ; ; ; ; ; ; ; ;1;17;17;119,522116638072
217314;2;10;80;1;4;3; ;2; ; ; ; ; ;1;17;17;119,522116638072
217315;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;136,488244164425
217316;2;2;80;1;1;5; ;2; ; ; ; ; ;1;17;17;183,83091284795
217317;2;2;80;1;1;2; ;2; ; ; ; ; ;1;17;17;183,83091284795
217319;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;169,126800779702
217320;2;1;80;1;3;2; ;2; ; ; ; ; ;1;17;17;197,382476456455
217320;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;197,382476456455
217321;2;1;80;1;2;3; ;2; ; ; ; ; ;1;17;17;179,760744715213
217321;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;179,760744715213
217322;2;2;80;1;3;2; ;2; ; ; ; ; ;1;17;17;211,662815254802
217323;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;185,395541596601
217324;2;2;80;1;3;2; ;2; ; ; ; ; ;1;17;17;205,837802916396
217324;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;205,837802916396
217324;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;205,837802916396
217324;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;205,837802916396
217324;2;6;80;1;3;0; ;2; ; ; ; ; ;1;17;17;205,837802916396
217325;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;186,600244667269
217325;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;186,600244667269
217326;2;1;80;1;3;4; ;3; ; ; ; ; ;1;17;17;164,764112961856
217326;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;164,764112961856
217326;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;164,764112961856
217327;2;1;80;1;4;3; ;2; ; ; ; ; ;1;17;17;130,584057463575
217328;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;188,733208540687
217329;2;2;80;1;1;7; ;2; ; ; ; ; ;1;17;17;159,485424469265
217329;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,485424469265
217330;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;126,506178444994
217330;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;126,506178444994
217330;2;3;80;1;4;4; ;3; ; ; ; ; ;1;17;17;126,506178444994
217331;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;134,355280291007
217331;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;134,355280291007
217333;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,642138535532
217334;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;113,346502004719
217334;2;3;80;1;4;2; ;2; ; ; ; ; ;1;17;17;113,346502004719
217337;2;1;80;1;1;7; ;2; ; ; ; ; ;1;17;17;188,309435270786
217338;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;134,943808536452
217339;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;196,042135364796
217339;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;196,042135364796
217341;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;169,550574049603
217341;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;169,550574049603
217343;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;108,104473754675
217343;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;108,104473754675
217347;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;122,207905366078
217350;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;153,914307581945
217351;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;174,876643012241
217352;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,708545419093
217352;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,708545419093
217353;2;1;80;1;2;6; ;1;1;2; ;2; ;1;17;17;124,19630738463
217353;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;124,19630738463
217353;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;124,19630738463
217354;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217354;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217356;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;159,748757674092
217358;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;123,702575218717
217358;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;123,702575218717
217358;3;5;80;1;4;5; ;2; ; ; ; ; ;1;17;17;123,702575218717
217359;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;122,207905366078
217360;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;175,59372522109
217360;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;175,59372522109
217362;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;162,042161612585
217363;2;1;80;1;4;2; ;2; ; ; ; ; ;1;17;17;156,356166971963
217364;2;2;80;1;3;2; ;2; ; ; ; ; ;1;17;17;162,042161612585
217365;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;147,761822814238
217365;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;147,761822814238
217366;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;112,942921855495
217366;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;112,942921855495
217369;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;147,338049544337
217370;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;133,59081761211
217370;2;2;80;1;4;3; ;2; ; ; ; ; ;1;17;17;133,59081761211
217371;2;2;80;1;2;6; ;2; ; ; ; ; ;1;17;17;246,286047889823
217371;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;246,286047889823
217371;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;246,286047889823
217374;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;125,658631905191
217375;2;2;80;1;4;7; ;2; ; ; ; ; ;1;17;17;178,568691477229
217377;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;186,227669156602
217377;3;1;80;1;4;6; ;3; ; ; ; ; ;1;17;17;186,227669156602
217378;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;185,035615918618
217378;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;185,035615918618
217379;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;172,624907788863
217381;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;136,912017434326
217382;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;178,568691477229
217383;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,985945300952
217385;2;3;80;1;4;2; ;2; ; ; ; ; ;1;17;17;143,996656601443
217387;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;114,829019645958
217387;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;114,829019645958
217387;2;3;80;1;4;2; ;2; ; ; ; ; ;1;17;17;114,829019645958
217388;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;169,126800779702
217389;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;154,846461981354
217390;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;152,451983061383
217390;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;152,451983061383
217390;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;152,451983061383
217391;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;170,707896650223
217392;2;1;80;1;2;3; ;2; ; ; ; ; ;1;17;17;147,338049544337
217393;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;174,45286974234
217393;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;174,45286974234
217397;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;112,922728734817
217398;2;1;80;1;2;7; ;2; ; ; ; ; ;1;17;17;117,212743198991
217398;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;117,212743198991
217399;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;158,297188520468
217399;2;4;80;1;1;7; ;2; ; ; ; ; ;1;17;17;158,297188520468
217400;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;125,658631905191
217400;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;125,658631905191
217401;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;123,772534114729
217401;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;123,772534114729
217403;2;2;80;1;1;7; ;2; ; ; ; ; ;1;17;17;174,029096472439
217404;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;122,207905366078
217405;2;1;80;1;4;0; ;3; ; ; ; ; ;1;17;17;153,914307581945
217405;2;2;80;1;4;4; ;3; ; ; ; ; ;1;17;17;153,914307581945
217406;2;3;80;1;2;7; ;2; ; ; ; ; ;1;17;17;185,035615918618
217407;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;150,463581042831
217408;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;176,017498490991
217408;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217408;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217409;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;124,19630738463
217409;2;3;80;1;4;7; ;1;4;2; ;2; ;1;17;17;124,19630738463
217409;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;124,19630738463
217410;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;97,0080245791162
217410;2;6;80;1;3;7; ;2; ; ; ; ; ;1;17;17;97,0080245791162
217411;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217411;2;3;80;1;1;7; ;2; ; ; ; ; ;1;17;17;176,017498490991
217411;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;176,017498490991
217412;2;1;80;1;1;3; ;3; ; ; ; ; ;1;17;17;125,658631905191
217412;2;2;80;1;4;4; ;3; ; ; ; ; ;1;17;17;125,658631905191
217413;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,708545419093
217413;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,708545419093
217413;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,708545419093
217414;2;1;80;1;4;6; ;3; ; ; ; ; ;1;17;17;153,914307581945
217414;2;2;80;1;4;8;EDAD;2; ; ; ; ; ;1;17;17;153,914307581945
217414;2;3;80;1;2;1; ;2; ; ; ; ; ;1;17;17;153,914307581945
217416;2;1;80;1;4;3; ;2; ; ; ; ; ;1;17;17;125,658631905191
217416;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;125,658631905191
217417;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;202,284772149192
217418;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;167,985945300952
217421;2;1;80;1;4;4; ;3; ; ; ; ; ;1;17;17;111,378293106844
217421;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;111,378293106844
217422;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;197,382476456455
217424;2;1;80;1;2;4; ;3; ; ; ; ; ;1;17;17;136,508437285103
217424;2;2;80;1;2;8;CAMBIO DE DOMCILIO;2; ; ; ; ; ;1;17;17;136,508437285103
217424;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;136,508437285103
217428;2;5;80;2; ; ; ; ; ; ; ; ; ;1;17;17;170,068170645543
217429;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;174,45286974234
217429;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;174,45286974234
217430;2;1;80;1;1;7; ;2; ; ; ; ; ;1;17;17;113,099635921762
217430;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;113,099635921762
217430;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;113,099635921762
217432;2;1;80;2; ; ; ; ; ; ; ; ; ;1;17;17;194,36627855418
217434;2;2;80;2; ; ; ; ; ; ; ; ; ;1;17;17;148,902678292988
