Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Fex_c_2011
216533;2;3;2;6; ;3;6;1;5;4; ; ; ;50000; ;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1; ; ;01;2;27;1;800,430447216161
216534;2;4;3;2;1;4;6;1;5;1; ; ;6000000;50000; ;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;27;1;815,187091966176
216535;2;7;6;1;1;2;1;1;4;3; ; ; ; ;50000;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;27;1;955,176612367242
216536;2;4;3;1;1;4;1;1;4;1; ; ;20000000;50000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;27;1;969,674046890324
221434;2;2;2;6; ;4;6;5;5;1; ; ;2000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;13;1;1844,57855447774
221435;2;3;2;4;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;13;1;1815,06230321189
222091;2;4;3;4;1;4;4;1;5;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;4;2;2;2;2;2; ; ; ;01;2;19;1;3515,17251250358
222092;2;6;1;2;1;4;3;1;4;4; ; ; ;200000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;3; ; ;01;2;19;1;3665,27743722102
222093;2;4;1;2;1;1;1;1;1;4; ; ; ;100000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;3;2;1;01;2;19;1;3632,04278514564
222094;2;3;2;2;1;4;3;3;4;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;2;3; ; ;01;2;19;1;3991,14871604371
222095;2;4;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;1;1;1;01;2;19;1;3676,39741654719
222096;2;4;2;1;1;1;1;1;4;1; ; ;99;100000; ;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3813,01158418863
222097;2;2;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3415,62192869996
222098;2;5;3;1;1;1;1;1;4;1; ; ;99;200000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;5;1;2;1;1;1;2;1;1;01;2;19;1;3724,15636774155
222099;2;5;3;1;1;1;1;1;4;1; ; ;40000000;100000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3444,34797642332
222100;2;3;2;2;1;4;3;1;4;4; ; ; ;200000; ;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;19;1;4370,33371318484
222102;2;4;3;1;1;1;1;1;4;4; ; ; ;100000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3676,39741654719
222103;2;2;1;1;1;1;1;6; ;1; ; ;15000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;2;1;1;01;2;19;1;3685,19035167147
222104;2;3;1;1;1;1;1;4;4;1; ; ;99;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3535,67812784201
222105;2;2;1;1;1;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3573,84614610459
222106;2;2;1;1;2;1;1;1;4;1; ; ;99;80000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;1;1;01;2;19;1;3490,93112516692
222106;3;1;1;1;2;1;1;1;4;4; ; ; ;80000; ;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;19;1;3490,93112516692
222107;2;3;2;1;1;1;1;1;4;3; ; ; ; ;80000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;1;1;01;2;19;1;3548,57618403004
222108;2;2;1;1;1;1;1;1;5;1; ; ;15000000;60000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;01;2;19;1;3557,76819356905
222108;3;1;1;1;1;1;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;19;1;3557,76819356905
222108;4;1;1;1;1;1;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;2;19;1;3557,76819356905
222148;2;3;1;2;1;5;6;1;5;1; ; ;99;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;19;1;3716,24237197388
222149;2;3;2;2;1;4;2;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;7;2;1;2;2;2;1;1; ;1;01;2;19;1;3796,03449414785
222150;2;3;2;2;2;3;2;1;5;1; ; ;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;19;1;4033,7022047763
222150;3;2;1;2;2;3;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;19;1;4033,7022047763
222151;2;3;2;2;1;4;6;1;4;1; ; ;99;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;19;1;3646,14339405228
222152;2;3;2;2;1;4;1;1;5;1; ; ;99;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;19;1;3423,53592446763
222153;2;3;3;2;1;3;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;1;1;2;2;2;1;1; ;1;01;2;19;1;3548,1320469005
222154;2;4;2;2;1;3;6;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;19;1;4098,38887216969
222156;2;3;2;6; ;3;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;1;1;2;2;2;1;1; ;1;01;2;19;1;3419,07801434877
222157;2;3;1;4;2;5;1;1;5;1; ; ;3000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1; ;1;01;2;19;1;3820,52102504518
222158;2;3;2;2;1;4;1;1;5;1; ; ;6000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1; ;1;01;2;19;1;3861,65054636244
222159;2;3;2;4;2;3;6;1;5;1; ; ;12000000;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;19;1;3734,75869866649
222160;2;2;1;4;2;3;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;19;1;3802,67047614417
222161;2;3;2;2;1;3;6;1;5;1; ; ;15000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;19;1;3502,05003287025
222162;2;2;1;6; ;4;6;1;5;1; ; ;7000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;19;1;4058,543916743
222163;2;9;2;4;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;3; ;2;01;2;19;1;3203,06972732526
222164;2;3;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;3; ;2;01;2;19;1;3415,62192869996
222165;2;3;2;6; ;3;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;19;1;3789,46900474277
222167;2;5;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;1; ;2;01;2;19;1;3298,93980203476
222168;2;5;1;2;1;3;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;19;1;3548,57618403004
222192;2;2;2;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;19;1;3565,93215033692
222193;2;3;3;2;1;4;3;1;4;4; ; ; ;30000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;19;1;3573,84614610459
222195;2;2;2;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;19;1;3789,46900474277
222196;2;3;2;2;1;4;3;1;4;4; ; ; ;250000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;19;1;3415,62192869996
222198;2;4;2;2;1;4;3;1;4;4; ; ; ;99; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;2;1; ; ;01;2;19;1;3182,25767536956
222199;2;4;2;2;1;4;3;1;4;4; ; ; ;99; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;3;4;1;2;2;2;2;1; ; ;01;2;19;1;3823,48252809987
222200;2;2;1;2;1;4;3;1;4;4; ; ; ;10000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;19;1;3527,76413207434
222201;2;2;1;2;1;4;3;1;1;3; ; ; ; ;4600;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;19;1;3527,76413207434
222202;2;2;2;2;1;4;3;1;5;3; ; ; ; ;8000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;19;1;3325,96871444538
222203;2;3;1;2;1;4;4;1;4;4; ; ; ;5000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;4;2;2;2;2;2; ; ; ;01;2;19;1;3449,25002367172
223828;2;1;1;1;1;1;1;1;4;1; ; ;4000000;50000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;2;66;1;863,69870435252
223832;2;3;1;3;1;4;2;1;5;4; ; ; ;25000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;2;2;2;1; ; ;01;2;66;1;695,221118382998
223843;2;3;2;2;1;3;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;66;1;923,429295372194
223846;2;3;3;2;1;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;2;2;2;1; ; ;01;2;66;1;1174,43328577301
223849;2;2;1;2;1;4;1;1;4;4; ; ; ;45000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;66;1;690,993047620808
223850;2;3;3;3;1;4;1;1;5;1; ; ;30000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;2;2;1;1; ;1;01;2;66;1;660,818282453208
223851;2;1;1;1;2;1;1;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;1;2;1;01;2;66;1;799,212153226949
223851;3;1;1;1;2;1;1;6; ;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;66;1;799,212153226949
223852;2;3;3;3;1;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;5;3;1;2;2;2;2;1; ; ;01;2;66;1;514,161170979754
223860;2;5;3;3;1;4;1;1;5;4; ; ; ;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;66;1;940,119084591295
223861;2;3;1;3;1;4;2;1;4;1; ; ;5000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;1; ; ;01;2;66;1;526,092517354764
223863;2;1;1;6; ;3;2;6; ;1; ; ;10000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1;2;2;2;2;1; ; ;01;2;66;1;963,170585696678
223868;2;4;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;2;1;1;2;2;1;01;2;66;1;504,75707640385
223874;2;2;1;2;1;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;2;2;2;1; ; ;01;2;66;1;513,430601725272
223882;2;2;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;66;1;350,814270287199
223888;2;4;2;2;1;4;2;1;5;1; ; ;4000000;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;66;1;479,758335049965
223891;2;4;3;3;1;4;2;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;3;1;2;2;2;2;1; ; ;01;2;66;1;756,090080540668
223895;2;4;4;2;1;4;1;1;5;1; ; ;20000000;20000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;3;2;1;2;2;2;1;2; ;2;01;2;66;1;797,782534944554
223896;2;5;2;3;1;4;1;1;5;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;66;1;686,838840205975
223900;2;2;2;3;1;2;2;1;4;4; ; ; ;40000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;66;1;914,060760246928
223901;2;1;1;3;1;4;2;1;4;1; ; ;1000000;40000; ;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;66;1;780,477290117379
224225;2;3;2;1;1;1;1;1;5;2; ;200000;1500000;150000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;2;1;1; ;2;01;2;70;1;1111,35882819569
224226;2;3;2;1;1;1;1;1;5;3; ; ; ; ;35000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;2;1;1; ;2;01;2;70;1;1082,80214378693
224229;2;3;2;1;1;4;1;5;5;4; ; ; ;10000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;2;1;1; ;2;01;2;70;1;959,28434665847
224230;2;4;2;1;1;1;1;1;5;1; ; ;2000000;20000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;1; ;2;01;2;70;1;814,719946235039
224231;2;3;2;2;1;1;1;5;5;4; ; ; ;20000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;70;1;987,09814255687
224232;2;3;2;1;1;1;1;1;5;4; ; ; ;20000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;1;2;1;1; ;2;01;2;70;1;975,705604411916
224233;2;3;2;1;1;4;1;5;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;2;1;1; ;2;01;2;70;1;1214,46816050365
224235;2;3;2;2;1;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;70;1;934,70346097125
224247;2;3;2;6; ;4;1;1;5;1; ; ;7000000;20000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;70;1;1789,31652971033
224248;2;3;2;6; ;4;1;1;5;1; ; ;4000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;1146,57303243694
224249;2;3;2;6; ;1;1;1;5;1; ; ;5000000;20000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;1516,52263844481
224250;2;3;2;2;1;4;1;1;5;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;1057,95698716561
224251;2;4;3;6; ;4;4;1;5;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;70;1;1426,94918182145
224252;2;5;4;2;1;4;1;1;5;1; ; ;6000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;1302,10719935368
224253;2;3;2;6; ;4;1;1;5;1; ; ;5000000;20000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;70;1;1263,06737972681
224880;2;5;2;4;1;4;2;1;5;1; ; ;25000000;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;13;1;1783,12508737575
224881;2;1;1;2;1;4;1;6; ;1; ; ;20000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;13;1;1497,921563415
224983;2;7;4;2;1;4;3;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;19;1;3678,12479917589
225400;2;2;1;6; ;4;1;1;5;1; ; ;12000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;08;1;1537,63247572362
225401;2;1;1;6; ;4;1;1;1;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;1;1; ;2;01;2;08;1;2323,46045057119
225402;2;3;1;2;1;4;1;1;3;1; ; ;15000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1692,84951432881
225417;2;3;1;4;1;4;1;5;3;1; ; ;8000000;70000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1; ;2;01;2;08;1;2225,45257124298
225418;2;3;2;2;1;4;1;1;3;1; ; ;12000000;150000; ;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;2472,75750433303
225419;2;4;3;4;1;4;1;1;3;1; ; ;15000000;80000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;2363,93561396224
225434;2;3;2;2;1;4;1;5;5;1; ; ;8000000;25000; ;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;08;1;2920,30063861532
