Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3813361;1;4;1;70;1;38;30;4; ;2;9;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;03;17;55;1;2;5530;09;52;239,335461640551;52
3813369;1;1;1;70;1;39;40;1; ;2;78;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7515;09;52;179,40937137216;52
3813369;1;2;1;70;1;2;25;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;09;52;179,40937137216;52
3813386;1;1;1;70;1;2;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;33;33;15;1;1;1551;09;63;168,361604230551;63
3813388;1;1;1;70;1;24;48;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;41;52;1;2;5241;09;63;147,001954297922;63
3813391;1;2;1;70;1;13;43;2; ;2;13;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;39;85;1;1;8512;09;76;955,990361713643;76
3813392;1;4;1;70;1;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;09;76;1601,80512309578;76
3813395;1;3;1;70;1;6;35;1; ;2;6;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;13;13;80;1;1;8041;09;76;943,207166589281;76
3813406;1;3;1;70;1;1;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;09;76;1021,58122462108;76
3813409;1;2;1;70;1;2;48;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;58;58;45;1;1;4530;09;76;797,653328291863;76
3813422;1;2;1;70;1;24;30;1; ;2;24;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;45;1;2;4542;09;76;1045,95047054242;76
3813424;1;2;1;70;1;8;48;4; ;2;8;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;09;20;148,435115586236;20
3813428;1;1;1;70;1;24;48;4; ;2;144;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;09;20;141,537816480314;20
3813428;1;4;1;70;1;12;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1589;09;20;141,537816480314;20
