Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3818264;1;1;1;80;2;1;1;2; ; ; ;2; ; ; ; ;2;2;1;09;18;334,09281905318
3818264;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;18;334,09281905318
3818265;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;18;458,411468365128
3818265;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;18;458,411468365128
3818265;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;18;458,411468365128
3818267;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;18;320,935989289085
3818269;1;2;1;80;2;1;2;8; ;2; ;2; ; ; ; ;9;2;1;09;18;587,753038670763
3818270;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;09;18;209,91503499226
3818271;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;18;443,025854965752
3818848;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;1359,13326972062
3818850;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;09;63;3369,59381175736
3818850;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;3369,59381175736
3818995;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;09;63;1242,56295328578
3818997;1;1;1;80;2;1;4;6; ;2; ;2; ; ; ; ;8;2;1;09;63;1108,43588324958
3818997;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;1108,43588324958
3822317;1;2;1;80;2;1;4;8; ;2; ;2; ; ;4; ;8;1;1;09;63;1467,76302923766
3822319;1;2;1;80;2;1;1;8; ;2; ;2; ; ; ; ;9;2;1;09;63;3135,07857451235
3822321;1;2;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;903,17726812256
3822322;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;09;63;2172,90031261682
3822324;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;09;63;1541,01103522855
3822331;1;1;1;80;2;1;2;7; ;2; ;2; ; ; ; ;8;2;1;09;63;869,780660971189
3822331;1;2;1;80;2;1;4;9;POR EDAD;2; ;2; ; ; ; ;8;2;1;09;63;869,780660971189
3822344;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;882,4169904504
3822344;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;882,4169904504
3822344;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;63;882,4169904504
3822346;1;2;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;09;63;1242,56295328578
3822348;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;3479,12264388476
3822348;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;3479,12264388476
3823423;1;2;1;80;2;1;1;1; ;2; ;2; ; ; ; ;9;2;1;09;63;193,091381068064
3823423;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;193,091381068064
3823423;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;193,091381068064
3823438;1;1;1;80;2;1;4;3; ;3; ;2; ; ; ; ;9;2;1;09;63;139,226108534144
3823438;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;63;139,226108534144
3823438;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;139,226108534144
3823440;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;113,619007611005
3823440;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;09;63;113,619007611005
3823441;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;251,492266670316
3823441;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;63;251,492266670316
3823532;1;1;1;80;2;1;4;5; ;3; ;2; ; ;2; ;8;1;1;09;73;1896,85229299718
3823532;1;2;1;80;2;1;4;6; ;2; ;2; ; ; ; ;8;2;1;09;73;1896,85229299718
3823534;1;1;1;80;2;1;3;8; ;3; ;2; ; ; ; ;8;2;1;09;73;1910,41316562485
3823534;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;09;73;1910,41316562485
3823535;1;1;1;80;2;1;2;4; ;2; ;2; ; ;1; ;4;1;1;09;73;3400,85169483915
3823543;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;73;1665,9495087546
3823550;1;2;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;09;73;2708,03643654633
3823551;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;73;4461,41644932042
3823551;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;73;4461,41644932042
3823552;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;73;2338,89161919788
3823560;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;73;3778,93114992111
3823564;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;4;2;1;09;73;1593,84176983982
3823565;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;73;2325,33074657021
3823566;1;2;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;09;73;1896,85229299718
3823568;1;1;1;80;2;1;4;5; ;3; ;2; ; ; ; ;10;2;1;09;73;2078,55528615911
3823568;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;73;2078,55528615911
3823569;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;09;73;4643,11944248235
3823569;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;09;73;4643,11944248235
3823576;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;09;73;1434,99327172948
