DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
696161,2,1,70,106,48,1,,2,75,1,,4,1,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,19,19,745.491.939.820.302
696164,1,2,70,24,48,2,,2,208,2,,4,3,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,19,19,106.393.769.889.032
696165,1,3,70,8,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,19,19,126.134.267.944.537
696171,1,1,70,60,44,1,,2,80,1,,7,4,,,,,,,,,,1,,2,,2,1,1,32,32,8045,80,19,19,804.529.024.440.104
696177,1,3,70,40,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,19,19,130.613.352.488.495
696177,1,4,70,16,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,19,19,130.613.352.488.495
696180,1,1,70,80,44,1,,2,84,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,40,5211,52,19,19,806.807.305.197.204
696185,1,8,70,8,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,48.198.749.999.998
696189,1,1,70,4,44,4,,2,4,4,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,110.692.318.123.908
696189,1,3,70,20,44,1,,2,24,1,,2,7,,,,,,,,,,1,,2,,2,1,1,33,45,5233,52,19,19,110.692.318.123.908
696194,1,3,70,40,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,19,19,73.214.429.887.129
696196,1,6,70,20,44,1,,2,24,4,,1,5,,,,,,,,,,1,,2,,2,1,1,12,12,7411,74,19,19,829.026.143.184.043
696204,1,2,70,16,20,1,,2,400,1,,8,1,,,,,,,,,,1,,2,,2,1,1,57,80,1939,19,19,19,213.243.195.929.483
696225,1,2,70,8,48,4,,2,2,4,,3,3,,,,,,,,,,1,,1,900000,2,1,1,97,97,6310,63,19,19,128.562.476.047.437
696229,1,3,70,6,40,1,,2,6,1,,3,2,,,,,1,,,,,,,2,,2,1,1,13,13,8046,80,19,19,732.126.077.979.748
696241,1,1,70,16,48,1,,2,16,1,,6,4,,,,,,,,1,,,,2,,2,1,1,98,98,6022,60,19,19,145.632.964.480.003
696241,1,2,70,16,40,3,,2,16,1,,5,4,,,,,,,,,,1,,2,,2,1,1,55,62,111,1,19,19,145.632.964.480.003
696241,1,3,70,1,24,1,,2,1,1,,3,4,,,,,,,,,,1,,1,230000,2,1,1,45,45,5225,52,19,19,145.632.964.480.003
696247,1,2,70,18,46,1,,2,156,4,,1,3,,,,,,,,,,1,,2,,2,1,1,81,93,4552,45,19,19,869.376.939.342.438
696256,1,2,70,32,48,1,,2,44,1,,4,4,,,,,,,,,,1,,2,,1,1,1,45,45,5137,51,19,19,527.793.232.569.606
696256,1,4,70,20,48,1,,2,20,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,5137,51,19,19,527.793.232.569.606
696261,1,2,70,52,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,20,20,217.764.475.576.224
696261,1,3,70,16,40,3,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,38,6421,64,20,20,217.764.475.576.224
696274,1,1,70,104,40,1,,2,104,1,,6,2,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,20,20,169.846.785.610.339
696276,1,3,70,98,24,2,,2,98,2,,7,1,,,,,,,,,,1,,2,,2,1,1,59,32,7512,75,20,20,12.901.180.251.745
696281,1,6,70,98,30,1,,2,3,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5125,51,20,20,156.253.025.474.269
696286,1,1,70,98,98,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,41,5051,50,20,20,199.790.305.846.708
696300,1,2,70,12,48,1,,2,192,1,,2,3,,,1,,,,,,,,,2,,2,1,1,5,5,8514,85,20,20,113.476.640.647.583
696305,1,1,70,4,40,1,,2,16,5,,2,1,,,,,1,,,,,,,2,,2,1,1,33,21,6421,64,23,23,137.528.347.244.408
696313,1,3,70,4,42,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,23,23,588.736.243.475.678
696323,1,1,70,12,48,4,,2,12,4,,1,4,,,,,,,,,,1,,1,600000,2,1,1,84,84,5170,51,23,23,940.513.246.538.093
696323,1,3,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,23,23,940.513.246.538.093
696332,1,4,70,52,48,1,,2,20,1,,5,1,,,,,,,,,,1,,2,,2,1,1,45,55,4530,45,23,23,106.160.191.753.883
696338,1,2,70,2,48,2,,2,14,1,,6,1,,,,,,,,,,1,,2,,2,1,1,13,13,8060,80,23,23,809.754.468.434.682
696345,1,1,70,12,40,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,27,27,334.089.609.001.602
696361,1,2,70,6,48,1,,2,6,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,93,4552,45,27,27,183.749.284.950.881
696361,1,3,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,27,27,183.749.284.950.881
696361,2,1,70,12,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,183.749.284.950.881
696366,1,4,70,4,40,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,27,27,334.089.609.001.602
696370,1,2,70,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5211,52,27,27,183.749.284.950.881
696370,1,3,70,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,57,,,,27,27,183.749.284.950.881
696381,1,1,70,4,40,2,,2,4,2,,9,1,,,,,,,,,,1,,2,,2,1,1,2,13,8045,80,27,27,334.089.609.001.602
696381,1,2,70,14,40,2,,2,14,2,,9,1,,,,,,,,,,1,,2,,2,1,1,19,19,7513,75,27,27,334.089.609.001.602
696382,1,1,70,4,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,27,27,183.749.284.950.881
696382,1,3,70,4,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,27,27,183.749.284.950.881
696385,1,1,70,8,40,2,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,1,19,19,8515,85,27,27,334.089.609.001.602
696392,1,2,70,4,40,1,,2,4,1,,9,8,,,,,,,,,,1,,2,,2,1,1,58,58,7513,75,27,27,103.451.264.497.991
696395,1,3,70,14,48,1,,2,14,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5211,52,27,27,334.089.609.001.602
696400,1,3,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,27,27,334.089.609.001.602
696402,1,4,70,16,40,2,,2,16,2,,9,2,,,,,,,,,,1,,2,,2,1,1,13,13,8021,80,27,27,334.089.609.001.602
696402,1,7,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,334.089.609.001.602
696405,1,2,70,19,48,1,,2,19,3,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,27,27,334.089.609.001.602
696413,1,2,70,244,40,1,,2,244,1,,2,1,,,,,,,,1,,,,2,,2,1,1,39,45,5233,52,27,27,334.089.609.001.602
696413,1,5,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,27,27,334.089.609.001.602
696415,1,1,70,12,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,20,,,,27,27,334.089.609.001.602
696423,1,2,70,8,40,1,,2,48,1,,6,1,,,,,,,,,,1,,2,,2,1,1,33,32,8512,85,27,27,803.468.847.610.684
696430,1,2,70,8,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,27,27,334.089.609.001.602
696431,1,1,70,4,40,2,,2,48,2,,6,1,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,27,27,334.089.609.001.602
696435,1,1,70,24,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,27,27,623.823.121.611.642
696442,1,1,70,12,40,1,,2,72,1,,9,1,,,,,,,,,,1,,2,,2,1,1,85,85,4542,45,27,27,334.089.609.001.602
696444,1,1,70,14,40,3,,2,86,1,,2,1,,,,,,,,1,,,,2,,2,1,1,54,40,5211,52,27,27,334.089.609.001.602
696444,1,3,70,9,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,334.089.609.001.602
696448,1,1,70,12,40,2,,2,82,2,,6,1,,,,,,,,1,,,,2,,2,1,1,13,13,8012,80,27,27,334.089.609.001.602
696448,1,2,70,14,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,27,27,334.089.609.001.602
696448,1,3,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,27,27,334.089.609.001.602
696461,1,2,70,144,40,8,,2,86,4,,2,4,,,,,,,,,,1,,2,,2,1,1,95,61,115,1,27,27,334.089.609.001.602
696472,1,6,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,27,27,334.089.609.001.602
696472,1,9,70,6,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,27,27,334.089.609.001.602
696474,1,2,70,200,40,2,,2,200,1,,9,2,,,,,,,,1,,,,2,,2,1,1,12,45,9242,92,27,27,183.749.284.950.881
696481,1,3,70,10,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,27,27,334.089.609.001.602
696492,1,2,70,1,48,1,,2,1,1,,9,1,,,,,1,,,,,,,1,1400000,2,1,1,19,19,8512,85,41,41,941.068.654.608.415
696496,1,3,70,12,48,1,,2,16,4,,1,2,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,41,41,74.810.064.132.837
696496,1,4,70,12,48,1,,2,16,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,39,5170,51,41,41,74.810.064.132.837
696508,1,2,70,5,40,1,,2,2,4,,1,1,,,,,,,,,,1,,1,30000,2,1,1,53,55,7493,74,41,41,115.176.730.669.337
696516,1,3,70,208,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,41,41,107.168.781.880.325
696517,1,1,70,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,1,1,84,84,5020,50,41,41,10.048.345.360.254
696517,1,3,70,52,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,41,41,10.048.345.360.254
696521,1,2,70,52,48,4,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,1,1,93,97,5211,52,41,41,140.714.315.186.884
696537,1,1,70,12,48,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,97,5125,51,41,41,124.737.197.559.685
696538,1,3,70,12,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,41,41,154.333.180.886.637
696565,1,2,70,18,24,1,,2,66,1,,5,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,41,41,124.824.037.494.026
696568,1,2,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,41,41,104.640.508.492.376
696586,1,2,70,48,48,1,,2,48,1,,9,4,,,,,,,,,,1,,2,,2,1,1,45,30,5211,52,41,41,11.231.034.962.434
696597,1,4,70,5,40,1,,2,5,1,,9,1,,,,,,,,,,1,,2,,2,1,1,37,45,5211,52,41,41,10.761.440.623.132
696607,1,3,70,20,48,1,,2,20,4,,1,9,CON LA HOJA DE VINCULADO DEL SISBEN,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,41,41,15.008.928.606.246
696607,1,4,70,4,48,4,,2,4,1,,4,9,CON LA HOJA DE VINCULADO,,,,,,,,,1,,2,,2,1,1,37,84,5020,50,41,41,15.008.928.606.246
696613,1,3,70,2,48,1,,2,2,4,,1,1,,,,,,,,,,1,,1,560000,2,1,1,95,95,4521,45,41,41,128.552.694.747.149
696613,1,4,70,1,40,1,,2,1,4,,1,1,,,,,,,,,,1,,1,500000,2,1,1,95,95,4521,45,41,41,128.552.694.747.149
696627,1,3,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,41,41,10.048.345.360.254
696633,1,1,70,48,48,1,,2,48,1,,9,1,,,,,,,,,,1,,2,,2,1,1,98,98,1110,11,41,41,11.231.034.962.434
696635,1,6,70,28,48,1,,2,104,1,,9,9,HOJA SISBEN,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,41,41,107.350.827.849.773
696653,1,1,70,98,48,1,,2,98,1,,5,1,,,1,,,,,,,,,2,,2,1,1,11,21,6512,65,41,41,87.738.754.745.591
696667,1,2,70,16,48,4,,2,16,2,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,7512,75,41,41,119.458.953.963.617
696677,1,2,70,24,24,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,41,41,124.824.037.494.026
696679,1,5,70,16,24,3,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,55,7493,74,41,41,10.841.645.309.189
696682,1,2,70,4,48,1,,2,36,1,,4,2,,,,,,,,,,1,,2,,2,1,1,57,57,9302,93,44,44,840.413.353.322.672
696686,1,2,70,2,48,1,,2,48,2,,9,7,,,,,,,,,,1,,2,,2,1,1,37,37,7512,75,44,44,45.502.049.451.598
696689,1,2,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,44,721.232.415.651.112
696709,1,2,70,3,48,4,,2,3,4,,3,1,,,,,,,,,,1,,1,120000,2,1,1,95,95,4521,45,44,44,118.177.139.163.385
696709,1,9,70,4,40,4,,2,8,8,,4,1,,,,,,,,,,1,,2,,2,1,1,95,62,115,1,44,44,118.177.139.163.385
696712,1,4,70,8,48,1,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,44,44,443.107.531.154.089
696722,1,2,70,22,50,3,,2,22,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,799.876.091.177.916
696729,1,4,70,15,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,44,44,971.781.681.613.727
696739,1,3,70,8,48,2,,2,9,2,,9,2,,,,,,,,,,1,,2,,2,1,1,59,59,7512,75,44,44,532.021.290.348.221
696776,1,4,70,40,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,44,44,83.745.041.437.164
696795,1,1,70,108,40,3,,2,108,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,706.137.860.541.948
696797,1,5,70,2,40,8,,2,16,8,,4,4,,,,,,,,,,1,,1,45000,2,1,1,62,62,118,1,44,44,103.704.964.692.698
696820,1,9,70,13,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,44,952.113.716.420.418
696824,1,1,70,13,40,2,,2,73,2,,7,3,,,,,,,,,,1,,2,,2,1,1,21,39,8043,80,44,44,813.967.498.825.642
696830,1,4,70,8,40,1,,2,13,1,,7,4,,,,,,,,,,1,,2,,2,1,1,39,39,5511,55,44,44,649.419.131.977.048
696834,1,4,70,21,40,1,,2,21,4,,3,1,,,,,,,,,,1,,2,,2,1,1,37,95,4521,45,44,44,838.453.561.833.078
696836,1,1,70,15,40,2,,2,24,2,,8,2,,,,,,,,,,1,,2,,2,1,1,2,2,7512,75,44,44,991.015.746.669.877
696836,1,3,70,30,48,2,,2,24,1,,4,9,ESTA COTIZANDO,,,,,,,,,1,,2,,2,1,1,5,5,8514,85,44,44,991.015.746.669.877
696840,1,1,70,13,48,1,,2,13,1,,7,3,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,44,44,598.076.798.576.267
696840,1,2,70,20,24,1,,2,30,1,,6,4,,,,,,,,,,1,,2,,2,1,1,39,32,9000,90,44,44,598.076.798.576.267
696840,1,3,70,20,40,1,,2,13,1,,5,4,,,,,,,,,,1,,2,,2,1,1,37,37,5511,55,44,44,598.076.798.576.267
696855,1,1,70,24,40,2,,2,108,1,,2,2,,,,,,,,,,1,,2,,2,1,1,13,45,5233,52,44,44,656.006.256.838.016
696859,1,5,70,2,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,44,643.698.991.459.261
696866,1,8,70,12,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,18,,,,44,44,923.292.957.604.357
696876,1,1,70,20,40,2,,2,20,2,,7,1,,,1,,,,,,,,,2,,2,1,1,32,32,8044,80,44,44,706.137.860.541.948
696882,1,2,70,108,40,2,,2,216,1,,5,2,,,,,,,,,,1,,2,,2,1,1,13,13,8041,80,44,44,771.364.019.355.044
696887,1,4,70,8,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,44,44,654.916.448.126.664
696903,1,1,70,48,40,2,,2,56,2,,9,1,,,,,,,,1,,,,2,,2,1,1,59,59,8512,85,44,44,584.168.460.003.111
696904,1,3,70,44,20,1,,2,120,1,,3,1,,,,,,,,,,1,,2,,2,1,1,33,45,5241,52,44,44,390.441.410.933.261
696904,1,6,70,4,28,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,44,390.441.410.933.261
696909,1,3,70,96,40,2,,2,144,1,,7,2,,,,,,,,,,1,,2,,2,1,1,58,39,6421,64,44,44,739.258.648.410.786
696909,1,4,70,48,48,2,,2,48,2,,9,4,,,,,,,,,,1,,2,,2,1,1,39,39,8046,80,44,44,739.258.648.410.786
696924,1,1,70,19,40,2,,2,240,2,,9,2,,,,,,,,1,,,,2,,2,1,1,39,39,7524,75,44,44,726.754.244.961.569
696946,1,2,70,30,48,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5231,52,47,47,133.163.148.675.113
696961,1,2,70,13,48,1,,2,13,4,,1,4,,,,,,,,,,1,,2,,2,1,1,58,97,6310,63,47,47,191.563.386.815.638
696966,1,3,70,70,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,47,47,108.100.463.842.962
696968,1,5,70,20,48,1,,2,26,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,39,9192,91,47,47,143.760.553.881.701
696970,2,1,70,3,50,3,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,1,54,53,5521,55,47,47,106.933.754.186.896
696970,2,3,70,12,54,1,,2,18,1,,2,1,,,,,,,,,,1,,2,,2,1,1,81,81,2030,20,47,47,106.933.754.186.896
696970,3,2,70,18,50,4,,2,18,4,,1,3,,,,,,,,,,1,,2,,2,1,1,85,85,4542,45,47,47,106.933.754.186.896
696981,1,1,70,12,48,1,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,1,45,41,5239,52,47,47,148.975.324.012.152
696988,1,4,70,20,48,1,,2,20,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,1511,15,47,47,194.027.330.624.848
697006,3,2,70,20,42,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,55,7493,74,47,47,20.178.865.930.317
697019,1,5,70,104,30,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,47,47,110.129.423.773.829
697023,1,2,70,52,48,4,,2,52,4,,1,1,,,1,,,,,,,,,2,,2,1,1,2,2,4530,45,47,47,117.334.088.374.967
697024,1,2,70,16,30,1,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,1,1,55,38,6421,64,47,47,145.910.507.403.855
697029,1,3,70,52,48,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,1,1,33,45,5234,52,47,47,101.890.364.726.425
697044,1,2,70,70,48,3,,2,70,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,47,190.211.772.841.637
697044,1,3,70,40,42,4,,2,40,4,,1,8,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,47,47,190.211.772.841.637
697050,1,4,70,120,42,4,,2,120,2,,9,8,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,47,47,747.182.435.119.202
697058,1,2,70,170,42,1,,2,170,1,,9,2,,,,,,,,,,1,,2,,2,1,1,33,37,9249,92,47,47,107.182.138.441.593
697058,1,3,70,48,42,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,47,47,107.182.138.441.593
697062,1,6,70,104,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,47,47,131.818.496.849.471
697093,1,2,70,156,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,47,47,121.444.006.035.846
697124,1,2,70,99,48,1,,2,99,1,,6,2,,,,,,,,,,1,,2,,2,1,1,13,13,8045,80,47,47,132.750.029.963.947
697127,1,3,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,47,47,101.190.467.826.934
697129,1,3,70,10,48,1,,2,26,1,,4,4,,,,,,,,,,1,,2,,2,1,1,8,8,6512,65,47,47,143.508.556.642.629
697132,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,47,47,166.855.209.410.343
697137,1,1,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,55,55,5125,51,47,47,878.238.634.181.878
697137,1,2,70,2,48,3,,2,2,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,47,878.238.634.181.878
697142,1,1,70,4,60,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,47,47,127.331.963.215.155
697158,1,1,70,2,48,4,,2,2,4,,1,4,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,47,47,108.821.684.393.431
697158,1,4,70,48,48,1,,2,48,1,,6,4,,,,,,,,,,1,,2,,2,1,1,84,84,5020,50,47,47,108.821.684.393.431
697182,1,2,70,1,50,3,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,7493,74,50,50,110.885.316.400.155
697192,1,2,70,4,48,1,,2,4,1,,3,8,,,,,,,,,,1,,1,500000,2,1,1,16,16,7430,74,50,50,160.400.637.332.547
697193,1,2,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,50,50,134.250.315.983.655
697197,1,1,70,3,48,4,,2,3,5,,4,5,,,,,,,,,,1,,1,1000000,2,1,1,95,95,4521,45,50,50,184.460.828.855.813
697224,1,1,70,2,48,1,,2,3,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,55,8511,85,50,50,157.358.316.468.403
697227,1,1,70,4,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,1,59,39,5511,55,50,50,138.631.726.065.247
697236,1,1,70,36,40,2,,2,52,1,,2,7,,,,,,,,,,1,,2,,2,1,1,59,32,7499,74,52,52,923.103.707.351.844
697243,1,3,70,8,48,1,,2,8,1,,5,4,,,,,1,,,,,,,1,250000,2,1,1,85,85,4542,45,52,52,131.136.873.910.065
697246,1,3,70,54,48,1,,2,162,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,38,6421,64,52,52,940.719.302.440.781
697246,2,1,70,108,35,1,,2,108,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,53,5522,55,52,52,940.719.302.440.781
697250,1,3,70,20,48,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,52,52,223.964.007.089.184
697254,1,4,70,52,48,1,,2,52,1,,4,6,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,135.490.951.899.822
697254,1,9,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,52,52,135.490.951.899.822
697287,1,1,70,13,40,1,,2,13,1,,2,6,,,,,,,,,,1,,1,250000,2,1,1,98,98,6042,60,52,52,994.245.839.879.533
697289,1,4,70,24,25,1,,2,60,1,,3,3,,,,,,,,,,1,,2,,2,1,1,33,45,5244,52,52,52,16.841.280.274.836
697291,1,2,70,16,40,1,,2,16,1,,4,2,,,,,,,,,,1,,2,,2,1,1,59,40,5233,52,52,52,114.190.734.630.555
697303,1,1,70,8,40,1,,2,8,4,,9,8,,,,,,,,,,1,,2,,2,1,1,7,7,8511,85,52,52,994.929.270.100.226
697307,1,2,70,4,40,1,,2,10,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,54,8532,85,52,52,117.297.717.453.333
697308,1,1,70,8,40,1,,2,10,1,,5,8,,,,,,,,,,1,,2,,2,1,1,45,45,5052,50,52,52,115.807.341.566.758
697314,1,1,70,13,48,1,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,1,1,58,45,5262,52,52,52,11.446.708.331.216
697332,1,6,70,52,40,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,1,95,45,1551,15,52,52,41.056.863.460.371
697337,1,1,70,17,25,1,,2,2,1,,2,1,,,,,,,,,,1,,1,20000,2,1,1,45,53,5521,55,52,52,101.499.944.765.519
697357,1,2,70,24,48,4,,2,384,3,,1,2,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,54,54,329.435.222.576.804
697360,1,3,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,54,322.375.559.731.504
697367,1,2,70,8,50,1,,2,9,4,,4,1,,,,,,,,,,1,,2,,2,1,1,32,80,1931,19,54,54,685.470.539.898.009
697369,1,2,70,8,50,4,,2,108,3,,1,2,,,,,,,,,,1,,2,,2,1,1,56,54,9500,95,54,54,590.291.676.888.696
697370,1,1,70,52,50,1,,2,54,1,,9,1,,,,,,,,,,1,,2,,2,1,1,58,58,4100,41,54,54,597.142.406.770.662
697382,1,3,70,3,48,4,,2,3,4,,3,2,,,,,,,,,,1,,1,300000,2,1,1,79,79,1810,18,54,54,281.596.880.666.875
697388,1,1,70,8,48,1,,2,8,1,,4,7,,,,,,,,,,1,,2,,2,1,1,81,81,3611,36,54,54,269.617.500.562.521
697396,1,3,70,1,40,1,,2,8,1,,2,7,,,,,,,,,,1,,2,,2,1,1,45,97,5125,51,54,54,368.919.966.208.846
697404,1,2,70,4,40,1,,2,6,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,97,2899,28,54,54,685.470.539.898.009
697415,1,1,70,12,48,1,,2,12,4,,4,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,342.735.269.949.005
697434,1,2,70,3,48,1,,2,16,1,,3,4,,,,,,,,,,1,,2,,2,1,1,97,97,1810,18,54,54,591.045.125.435.027
697453,2,2,70,4,54,1,,2,17,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,1810,18,54,54,341.872.556.645.596
697459,1,6,70,8,48,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,44,6512,65,54,54,287.169.640.601.491
697464,1,1,70,8,50,1,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,1,1,33,39,8512,85,54,54,273.096.687.197.653
697481,1,4,70,18,48,1,,2,18,1,,3,4,,,,,,,,,,1,,2,,2,1,1,32,32,5030,50,54,54,294.183.209.669.748
697481,1,5,70,8,48,1,,2,30,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,1551,15,54,54,294.183.209.669.748
697506,1,1,70,5,60,4,,2,5,4,,1,1,,,,,,,,,,1,,1,200000,2,1,1,95,95,4521,45,63,63,17.271.331.007.126
