DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;fex_c_2011
704953;1;3;1;1;1;3;1;5;1;;;7000000;50000;;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1;;1;1;2;1;19;1;931.874.816.036.146
704955;1;1;1;6;;3;2;5;1;;;300000;10000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;19;1;188.410.837.335.254
704957;1;2;1;6;;3;2;5;4;;;;10000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2;;;;1;2;5;19;1;106.304.042.310.449
704960;1;3;2;2;2;3;2;5;1;;;1500000;20000;;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;;;;1;2;1;19;1;153.720.317.850.899
704960;2;1;1;2;2;3;2;5;4;;;;10000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;2;;19;1;153.720.317.850.899
704964;1;3;2;2;1;3;2;5;4;;;;20000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;;;;1;2;1;19;1;126.619.851.907.317
704966;1;3;2;2;1;4;1;5;1;;;6000000;40000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;19;1;227.932.850.483.973
704968;1;2;2;2;2;2;1;5;1;;;1000000;15000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;1;;2;1;2;1;19;1;107.904.782.171.197
704970;1;3;2;2;1;4;2;4;1;;;8000000;30000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;2;2;1;;;1;2;1;19;1;212.856.926.516.501
704972;1;5;4;2;1;4;2;4;1;;;30000000;100000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;1;;;1;2;1;19;1;203.908.394.630.084
704982;1;3;2;2;1;3;1;5;1;;;99;30000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;1;1;2;1;19;1;12.093.019.542.045
704985;1;4;2;1;1;4;1;4;1;;;10000000;100000;;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;3;2;1;2;1;2;1;1;;1;1;2;1;19;1;858.180.426.087.377
704987;1;2;2;1;2;4;1;5;1;;;14000000;60000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;2;1;1;;1;1;2;1;19;1;842.268.255.691.382
704987;2;1;1;1;2;4;1;4;4;;;;30000;;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;2;;;;;;;;;;;1;1;2;;19;1;842.268.255.691.382
704996;1;4;4;4;1;4;2;5;5;;;;100000;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;19;1;712.532.805.579.464
704998;1;3;2;2;1;4;2;5;1;;;98;80000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;2;2;2;2;2;;;;1;2;1;19;1;190.770.186.954.042
705000;1;4;3;1;2;3;1;5;1;;;8000000;50000;;2;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2;;1;1;2;1;19;1;11.986.631.421.984
705002;1;2;1;4;1;4;2;5;1;;;4000000;40000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;;;;1;2;1;19;1;266.756.584.417.607
705004;1;4;2;2;1;4;2;5;1;;;1000000;20000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;19;1;136.622.020.695.322
705006;1;2;2;6;;4;2;5;1;;;500000;20000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;19;1;19.182.382.385.563
705007;1;2;1;6;;4;1;5;1;;;2000000;30000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1;;1;1;2;1;19;1;842.268.255.691.382
705009;1;2;2;2;1;4;1;5;1;;;500000;20000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;1;1;2;2;2;1;1;;1;1;2;1;19;1;146.131.326.901.739
705010;1;2;2;6;;4;2;5;1;;;800000;50000;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;19;1;226.332.110.623.225
705011;1;2;2;2;1;4;2;5;1;;;6000000;150000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2;;;;1;2;1;19;1;203.486.761.302.726
705012;1;2;1;2;1;4;2;5;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;2;2;2;2;2;;;;1;2;1;19;1;931.874.816.036.146
705016;1;3;2;2;1;4;1;5;1;;;98;98;;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;;;1;1;2;1;19;1;260.069.752.369.499
705017;1;4;1;2;1;4;1;5;5;;;;20000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;2;2;2;2;1;;;2;1;2;1;19;1;136.622.020.695.322
705018;1;2;2;6;;4;1;5;5;;;;10000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1;;;2;1;2;1;19;1;126.619.851.907.317
705020;1;3;2;6;;4;2;5;4;;;;20000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;19;1;842.268.255.691.382
705021;1;2;2;6;;4;2;5;5;;;;10000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;19;1;970.875.422.848.062
705024;1;3;2;2;1;4;2;5;5;;;;50000;;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;4;2;1;2;2;2;2;1;;;1;2;1;19;1;220.242.467.778.209
705028;1;3;3;6;;4;2;5;5;;;;40000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;2;2;2;2;;;;1;2;1;19;1;11.963.429.700.376
705030;1;2;2;6;;4;2;5;5;;;;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;2;2;2;2;2;;;;1;2;1;19;1;125.934.496.375.768
705036;1;3;2;2;1;4;1;5;3;;;;;50000;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;19;1;269.870.976.336.437
705038;1;4;4;2;1;4;1;5;5;;;;30000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;1;1;2;1;19;1;19.658.288.216.672
705040;1;2;1;2;1;3;2;5;5;;;;50000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;19;1;154.673.195.588.981
705043;1;3;2;2;1;4;2;4;5;;;;50000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;19;1;170.054.390.999.024
705045;1;3;2;2;1;4;2;5;5;;;;50000;;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;19;1;154.673.195.588.981
705046;1;4;4;6;;4;2;5;5;;;;80000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;19;1;297.017.799.717.523
705049;1;3;2;1;1;3;1;4;4;;;;80000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;2;1;2;;1;1;2;1;19;1;158.092.858.950.382
705052;1;3;3;2;1;4;1;5;1;;;2000000;50000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1;;2;1;2;1;19;1;104.996.108.630.476
705070;1;2;2;4;1;4;2;5;1;;;500000;10000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;3;2;2;2;2;2;2;;;;1;2;1;19;1;146.429.921.503.285
705071;1;1;1;6;;4;2;5;1;;;98;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;4;1;2;2;2;2;2;;;;1;2;1;19;1;158.391.453.551.927
705073;1;2;1;2;1;4;2;5;1;;;1000000;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;;;;1;2;1;19;1;136.622.020.695.322
705801;1;4;3;2;1;4;6;5;2;;90000;4000000;50000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;119.589.069.103.217
705820;1;3;2;2;1;4;1;5;1;;;2000000;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;2;;1;1;2;1;41;1;997.798.141.069.062
705838;1;5;2;3;1;1;1;5;1;;;15000000;100000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;1;2;1;1;2;1;1;1;2;1;41;1;107.647.950.205.462
705840;1;4;3;1;1;1;1;4;1;;;15000000;200000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;41;1;161.939.416.397.456
705841;1;5;2;1;1;1;1;4;1;;;10000000;200000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;150.586.319.849.374
705845;1;4;1;1;1;1;1;4;3;;;;;200000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;139.013.084.697.644
705846;1;3;1;1;1;1;1;4;1;;;8000000;150000;;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;2;1;1;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;125.891.295.263.966
705856;1;4;1;1;1;1;1;4;1;;;8000000;100000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;4;1;2;1;1;1;2;1;1;1;2;1;41;1;139.988.695.623.326
705858;1;3;1;1;1;1;1;4;1;;;5000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;154.387.163.668.772
705859;1;4;3;1;1;1;1;5;1;;;20000000;100000;;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;152.393.115.323.937
705864;1;4;3;1;1;1;1;4;1;;;8000000;50000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;2;1;2;;1;1;2;1;41;1;105.656.457.871.309
705867;1;4;2;2;1;4;1;5;4;;;;300000;;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;2;1;2;1;2;2;1;1;1;4;1;2;2;2;1;3;;1;1;2;1;41;1;128.390.707.438.756
705868;1;5;1;2;1;4;1;4;1;;;12000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;2;;1;1;2;1;41;1;115.983.731.727.464
705869;1;3;1;2;1;4;1;4;1;;;8000000;60000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;4;2;1;2;2;2;1;2;;1;1;2;1;41;1;115.983.731.727.464
705871;1;2;2;2;1;4;6;5;4;;;;30000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;150.962.352.334.544
705872;1;3;2;2;1;4;6;5;1;;;7000000;100000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;;;1;2;3;41;1;138.229.555.904.327
705875;1;3;2;2;1;4;6;5;1;;;800000;20000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;2;;;1;2;1;41;1;940.082.579.204.943
705877;1;3;2;2;1;4;6;5;2;;351000;8000000;100000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;3;41;1;937.231.375.284.151
705879;1;2;1;1;1;1;1;5;3;;;;;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;1;4;1;1;2;1;1;1;1;1;1;1;2;4;41;1;185.819.150.572.784
705883;1;4;1;1;1;1;1;4;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;4;41;1;109.331.901.228.972
705884;1;4;3;1;1;1;1;5;4;;;;150000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;885.462.454.134.337
705886;1;3;2;1;1;1;1;5;1;;;4000000;50000;;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;193.154.391.049.621
705887;1;2;1;1;1;1;1;5;1;;;2000000;30000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;4;41;1;124.758.851.846.903
705910;1;5;2;2;1;4;6;5;1;;;7000000;40000;;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1;;;1;2;1;41;1;647.681.434.947.268
705941;1;5;2;2;1;4;6;5;1;;;7000000;60000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1;;;1;2;1;41;1;15.392.945.559.438
705943;1;5;3;2;1;3;6;5;1;;;8000000;50000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;41;1;107.130.047.354.172
705945;1;4;4;2;1;3;6;5;1;;;5000000;40000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;13.840.214.358.664
705946;1;3;2;2;1;4;6;5;1;;;5000000;20000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;138.179.344.138.082
705950;1;4;1;2;1;4;6;5;1;;;5000000;30000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;139.988.695.623.326
705951;1;2;2;2;1;4;6;5;1;;;2000000;30000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2;;;1;2;1;41;1;127.932.999.364.364
705953;1;3;2;1;1;1;1;5;3;;;;;70000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;2;1;1;2;1;41;1;704.709.851.096.776
705954;1;3;1;1;1;1;1;5;1;;;50000000;80000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;2;1;1;2;1;41;1;139.470.792.772.036
705955;1;3;1;2;1;1;1;5;4;;;;50000;;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;2;1;41;1;102.639.142.845.229
705958;1;2;1;1;1;1;1;4;1;;;3000000;40000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;1;2;1;1;2;1;41;1;136.187.851.803.929
705963;1;3;2;1;1;1;1;4;3;;;;;120000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;2;1;41;1;126.280.288.267.427
705968;1;4;3;1;1;1;1;5;1;;;5000000;50000;;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;4;2;1;2;1;1;1;1;2;1;1;2;1;41;1;127.968.441.108.422
705971;1;3;2;1;1;1;1;4;2;;150000;6000000;1300000;;1;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;4;2;1;2;1;1;1;1;1;1;1;2;1;41;1;937.231.375.284.151
705973;1;4;3;1;1;1;1;4;1;;;9000000;50000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;41;1;105.311.142.702.332
705974;1;3;2;1;1;3;1;4;3;;;;;90000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;1;2;1;1;;1;1;2;3;41;1;625.361.623.632.955
705983;1;4;2;1;1;1;1;5;1;;;4500000;50000;;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;154.387.163.668.772
705985;1;6;5;1;1;1;1;5;1;;;35000000;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;3;1;1;2;1;41;1;170.473.784.555.213
705991;1;3;3;2;1;4;1;5;1;;;5000000;150000;;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;;;1;1;2;1;41;1;125.446.547.707.864
705994;1;4;3;2;1;4;1;4;1;;;6000000;60000;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;4;4;1;2;2;2;1;2;;1;1;2;1;41;1;935.505.498.461.022
705998;1;2;1;2;1;4;1;5;3;;;;;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;1;;;1;1;2;5;41;1;139.470.792.772.036
705999;1;2;2;2;1;4;1;5;4;;;;20000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;2;;1;1;2;1;41;1;127.932.999.364.364
706001;1;1;1;2;2;4;6;4;4;;;;30000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;4;41;1;830.441.543.758.724
706001;2;3;1;2;2;4;6;5;1;;;25000000;80000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;;;;;;;;;;;;1;2;;41;1;830.441.543.758.724
706006;1;3;2;2;1;3;6;5;1;;;6000000;50000;;2;2;2;2;1;1;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;1;;;1;2;5;41;1;197.329.511.233.764
706008;1;4;1;1;1;1;1;4;4;;;;50000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;154.387.163.668.772
706012;1;4;1;1;1;1;1;4;1;;;7000000;50000;;2;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;149.988.088.151.701
706015;1;3;2;1;1;1;1;4;1;;;4000000;150000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;112.343.115.463.413
706016;1;3;1;1;1;4;1;5;4;;;;80000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1;;1;1;2;5;41;1;149.433.191.499.743
706019;1;3;2;1;1;1;1;4;4;;;;150000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;170.828.803.724.291
706037;1;5;2;2;1;3;1;5;1;;;7000000;150000;;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;1;2;;2;1;2;1;41;1;915.899.633.994.061
706055;1;4;2;2;1;4;1;5;1;;;600000;500000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;41;1;101.757.530.421.979
706066;1;6;4;3;1;4;2;5;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;41;1;217.484.270.884.997
706071;1;3;2;3;1;4;1;5;3;;;;;60000;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;41;1;115.983.731.727.464
706073;1;3;2;3;1;4;2;5;4;;;;70000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;4;2;1;2;2;2;2;1;;;1;2;4;41;1;11.680.270.226.484
706076;1;3;2;1;1;1;1;5;1;;;5000000;70000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;1;2;1;1;2;1;41;1;89.087.375.877.636
706078;1;4;1;2;1;4;1;5;1;;;7000000;120000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;;;1;1;2;1;41;1;928.519.022.106.694
706080;1;2;1;1;1;1;1;4;3;;;;;50000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;138.637.052.212.474
706080;2;2;1;1;2;1;1;4;1;;;10000000;70000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;2;;41;1;138.637.052.212.474
706085;1;6;3;1;1;1;1;5;1;;;12000000;80000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;2;1;1;2;1;41;1;168.327.923.639.825
706086;1;3;2;1;1;1;1;4;3;;;;;70000;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;4;41;1;126.926.671.122.489
706088;1;4;3;1;1;1;1;5;2;;100000;8000000;80000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;2;1;41;1;11.680.270.226.484
706090;1;3;2;1;1;1;1;4;1;;;5000000;60000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;1;2;1;41;1;128.579.382.219.427
706094;1;6;3;1;1;1;1;4;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;116.579.902.816.282
706099;1;2;2;1;2;1;1;5;1;;;10000000;70000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;1;1;1;1;2;1;41;1;965.176.531.059.377
706099;2;1;1;1;2;1;1;4;3;;;;;30000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;;;;;;;;;;;1;1;2;;41;1;965.176.531.059.377
706111;1;4;2;1;1;1;1;5;3;;;;;20000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;2;1;41;1;181.039.445.544.466
706113;1;4;3;1;1;1;1;4;1;;;10000000;100000;;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;1;41;1;125.941.507.030.211
706114;1;3;1;1;1;1;1;;1;;;8000000;80000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;2;1;1;1;2;6;41;1;139.988.695.623.326
706118;1;8;2;1;1;1;1;4;1;;;80000000;500000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;4;1;2;1;1;1;2;1;1;1;2;1;41;1;130.382.199.772.909
706119;1;5;2;2;1;4;6;5;1;;;45000000;200000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;41;1;128.390.707.438.756
706120;1;3;2;2;1;4;6;5;1;;;6000000;60000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2;;;;1;2;1;41;1;127.255.899.193.109
706121;1;5;1;2;1;4;6;4;4;;;;50000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;41;1;115.983.731.727.464
