DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,fex_c_2011
2731637,1,1,1,70,17,14,48,1,,2,14,1,,9,3,,,,,,,,,,1,,2,,2,30,30,27,1,2,2731,7,17,147.264.934.186.093
2731647,1,1,1,70,17,100,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,2,,7,17,155.558.630.345.702
2731662,1,2,1,70,73,6,35,3,,2,3,4,,1,1,,,,,,,,,,1,,1,90000,2,54,56,93,1,1,9301,7,73,332.701.251.349.609
2731662,1,7,1,70,73,21,43,3,,2,5,1,,3,1,,,,,,,,,,1,,2,,2,54,55,85,1,2,8531,7,73,332.701.251.349.609
2731662,1,9,1,70,73,6,50,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,58,45,52,1,1,5262,7,73,332.701.251.349.609
2731663,1,3,1,70,73,24,48,1,,2,21,1,,4,1,,,,,,,,,,1,,2,,2,45,45,15,1,2,1551,7,73,141.989.019.748.783
2731671,1,3,1,70,73,4,48,1,,2,4,1,,6,4,,,,,,,,,,1,,1,1500000,2,11,11,45,1,1,4530,7,73,164.997.931.252.037
2731675,1,2,1,70,73,2,48,1,,2,2,1,,3,2,,,,,,,,,,1,,1,60000,2,55,77,15,1,1,1551,7,73,227.684.651.073.947
2731681,1,1,1,70,73,32,30,4,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,53,45,92,1,2,9242,7,73,235.547.405.963.154
2731684,1,1,1,70,73,24,40,2,,2,576,1,,2,2,,,,,,,,,,1,,2,,2,21,21,36,1,2,3691,7,73,156.841.856.434.999
2731695,1,2,1,70,66,5,48,1,,2,5,1,,3,1,,,,,,,,,,1,,1,600000,2,37,53,55,1,1,5522,7,66,232.941.728.436.336
2731697,1,2,1,70,66,16,40,1,,2,17,1,,4,1,,,,,,,,,,1,,2,,2,53,55,52,1,2,5235,7,66,329.346.147.192.404
2731701,1,1,1,70,66,8,48,1,,2,24,4,,3,1,,,,,,,,,,1,,2,,2,45,80,19,1,1,1921,7,66,262.561.944.585.144
2731701,1,2,1,70,66,12,48,4,,2,16,4,,3,1,,,,,,,,,,1,,2,,2,80,80,19,1,1,1921,7,66,262.561.944.585.144
2731705,1,3,1,70,66,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,7,66,292.960.977.736.066
2731706,1,2,1,70,66,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,7,66,347.958.278.489.892
2731713,1,2,1,70,66,36,48,1,,2,62,3,,1,1,,,,,,,,,,1,,2,,2,45,54,95,1,2,9500,7,66,308.319.685.337.426
2731716,1,4,1,70,66,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,320000,2,95,95,45,1,1,4559,7,66,218.528.263.383.017
2731812,1,2,1,70,68,4,60,4,,2,3,4,,1,1,,,,,,,,,,1,,1,80000,2,80,80,19,1,1,1921,7,68,45.813.466.011.911
2731821,1,1,1,70,11,12,48,3,,2,12,3,,1,9,CARTA DESPLAZADO,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,7,11,221.060.707.420.815
2731877,1,1,1,70,76,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,19,19,92,1,2,9232,7,76,11.345.367.716.437
2731889,1,2,1,70,76,28,48,3,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,7,76,693.779.987.394.056
2731912,1,1,1,70,52,104,48,1,,2,104,4,,9,2,,,,,,,,,,1,,2,,2,33,98,85,1,2,8511,7,52,175.933.014.464.816
2731927,1,2,1,70,52,6,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5231,7,52,849.156.939.388.076
2731929,1,1,1,70,52,156,30,4,,2,312,4,,1,2,,,,,,,,,,1,,2,,2,84,41,52,1,2,5233,7,52,806.384.723.523.908
2731931,1,2,1,70,52,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,7,52,122.594.340.236.917
2731939,1,1,1,70,73,12,50,1,,2,104,1,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,58,98,60,1,1,6042,7,73,476.371.331.377.099
2731940,1,2,1,70,73,24,44,1,,2,3,1,,2,1,,,,,,,,,,1,,1,300000,2,45,38,64,1,2,6422,7,73,226.701.845.910.346
2731940,1,3,1,70,73,24,44,3,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,54,45,52,1,2,5222,7,73,226.701.845.910.346
2731948,1,1,1,70,73,3,48,1,,2,56,4,,1,1,,,,,,,,,,1,,2,,2,53,55,74,1,1,7493,7,73,36.069.367.830.333
2731951,1,1,1,70,73,16,60,3,,2,16,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,7,73,36.069.367.830.333
2731957,1,2,1,70,73,16,60,4,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,33,42,64,1,2,6422,7,73,132.026.855.238.352
2731960,1,5,1,70,73,4,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,94,94,33,1,1,3311,7,73,472.289.579.068.883
2731970,1,1,1,70,73,1,15,3,,2,535,1,,2,4,,,,,,,,,,1,,2,,2,54,53,55,1,1,5521,7,73,207.322.871.711.835
2731990,1,1,1,70,66,30,48,1,,2,30,1,,9,4,,,,,,,,,,1,,2,,2,33,33,52,1,2,5211,7,66,287.610.777.341.229
2732000,1,1,1,70,66,8,48,1,,2,156,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,1,9500,7,66,289.707.554.039.938
2732002,1,3,1,70,66,200,48,1,,2,300,1,,9,2,,,,,,,,,,1,,2,,2,58,39,52,1,2,5211,7,66,225.648.751.776.922
2732022,1,2,1,70,23,12,48,1,,2,520,3,,1,2,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,7,23,156.634.531.753.337
2732022,1,3,1,70,23,156,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,7,23,156.634.531.753.337
2732033,1,3,1,70,23,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,7,23,848.981.464.834.452
2732039,1,1,1,70,23,28,48,3,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,7,23,109.625.819.950.696
2732040,1,1,1,70,23,16,48,4,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,41,41,51,1,2,5111,7,23,113.399.239.601.971
2732042,1,1,1,70,23,4,42,4,,2,32,4,,1,1,,,,,,,,,,1,,2,,2,53,57,93,1,1,9302,7,23,111.115.386.043.867
2732112,1,1,1,70,17,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,7,17,170.091.029.429.381
2732124,1,2,1,70,17,24,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,95,45,52,1,2,5222,7,17,170.048.552.642.851
2732125,1,2,1,70,17,24,40,1,,2,24,1,,5,4,,,,,,,,,,1,,2,,2,33,32,50,1,2,5030,7,17,14.957.856.022.995
2732135,1,3,1,70,17,48,48,1,,2,49,1,,3,1,,,,,,,,,,1,,2,,2,45,53,55,1,2,5521,7,17,171.884.893.823.674
2732136,1,2,1,70,17,28,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,7,17,214.371.330.303.963
2732201,1,1,1,70,76,16,60,3,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,7,76,690.296.788.695.426
2732202,1,1,1,70,76,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,7,76,12.996.988.373.689
2732202,1,2,1,70,76,4,60,1,,2,4,1,,9,6,,,,,,,,,,1,,1,900000,2,95,95,45,1,1,4521,7,76,12.996.988.373.689
2732202,1,5,1,70,76,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,1,,7,76,12.996.988.373.689
2732214,1,4,1,70,68,8,48,1,,2,9,1,,9,1,,,,,,,,,,1,,2,,2,32,59,45,1,1,4530,7,68,528.085.646.335.076
2732217,1,3,1,70,68,12,40,1,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,39,87,28,1,1,2899,7,68,503.724.259.265.746
2732222,1,2,1,70,68,1,48,1,,2,32,1,,2,1,,,,,,,,,,1,,2,,2,54,45,52,1,1,5234,7,68,33.828.610.387.948
2732235,1,4,1,70,68,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5225,7,68,452.561.159.406.316
2732238,1,3,1,70,5,7,48,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,45,97,15,1,1,1551,7,5,676.485.923.879.514
2732240,1,1,1,70,5,16,48,1,,2,52,1,,7,2,,,,,,,,,,1,,2,,2,59,79,18,1,2,1810,7,5,103.229.564.705.765
2732240,1,2,1,70,5,8,48,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,59,87,50,1,1,5020,7,5,103.229.564.705.765
