DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,AREA,fex_c_2011
2734888,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,105.398.986.716.803
2734888,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,105.398.986.716.803
2734888,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,105.398.986.716.803
2734888,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,105.398.986.716.803
2734889,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,7,1,5,5,842.445.079.761.563
2734889,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,842.445.079.761.563
2734894,1,1,1,50,1,,,1,6,VIENDO TV,2,1,,,,,,,,,,,7,1,5,5,11.273.116.737.647
2734894,1,2,1,50,1,,,2,4,,2,2,2,2,1,10,,,,,,,7,1,5,5,11.273.116.737.647
2734894,1,3,1,50,1,,,3,6,EN INTERNET Y VIENDO TV,2,2,2,2,1,11,,,,,,,7,1,5,5,11.273.116.737.647
2734894,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,11.273.116.737.647
2734895,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,906.626.378.545.393
2734895,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,906.626.378.545.393
2734896,1,1,1,50,1,,,1,6,YENDO AL MEDICO,2,2,2,2,2,,,,,,,,7,1,5,5,941.564.941.235.391
2734896,1,2,1,50,1,3,,2,2,,2,2,2,1,,,,,,,,1,7,1,5,5,941.564.941.235.391
2734897,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,110.467.618.381.936
2734898,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,105.739.731.582.536
2734898,1,2,1,50,1,,,2,4,,2,2,2,2,1,8,,2,,2,,,7,1,5,5,105.739.731.582.536
2734898,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,105.739.731.582.536
2734899,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,118.431.829.002.847
2734899,1,2,1,50,1,,,2,4,,2,1,,,,,,,,,,,7,1,5,5,118.431.829.002.847
2734899,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,118.431.829.002.847
2734900,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,113.771.202.825.173
2734900,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,113.771.202.825.173
2734900,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,113.771.202.825.173
2734901,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,126.674.098.672.268
2734901,1,2,1,50,1,,,2,4,,2,2,2,2,1,9,,,,,,,7,1,5,5,126.674.098.672.268
2734901,1,3,1,50,1,7,POR INTERNET,3,2,,2,2,2,1,,,,,,,,1,7,1,5,5,126.674.098.672.268
2734901,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,5,5,126.674.098.672.268
2734902,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,172.667.155.191.089
2734902,1,2,1,50,1,,,1,6,ENFERMA,2,2,2,2,2,,,,,,,,7,1,5,5,172.667.155.191.089
2734902,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,172.667.155.191.089
2734902,1,4,1,50,1,,,1,6,ANDAR  CALLE,2,2,2,2,2,,,,,,,,7,1,5,5,172.667.155.191.089
2734902,1,5,1,50,1,,,1,5,,,,,,,,,,,,,,7,1,5,5,172.667.155.191.089
2734902,1,6,1,50,1,,,6,1,,,,,,,,,,,,,,7,1,5,5,172.667.155.191.089
2734903,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,113.937.317.351.598
2734903,1,2,1,50,1,,,2,6,CUIDDAR  ENFERMA,2,2,2,2,1,10,,,,,,,7,1,5,5,113.937.317.351.598
2734903,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,113.937.317.351.598
2734903,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,113.937.317.351.598
2734903,1,5,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,113.937.317.351.598
2734903,1,6,1,50,1,2,,6,6,ANDAR LA CALLE,2,2,2,1,,,,,,,,1,7,1,5,5,113.937.317.351.598
2734903,1,7,1,50,1,,,7,1,,,,,,,,,,,,,,7,1,5,5,113.937.317.351.598
2734904,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,116.350.194.214.556
2734904,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,116.350.194.214.556
2734904,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,116.350.194.214.556
2734905,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,105.808.948.615.697
2734905,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,105.808.948.615.697
2734905,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,105.808.948.615.697
2734906,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,109.932.878.434.505
2734906,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,109.932.878.434.505
2734906,1,3,1,50,1,1,,3,6,ANDAR LA CALLE,2,2,2,1,,,,,,,,1,7,1,5,5,109.932.878.434.505
2734907,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,906.626.378.545.393
2734907,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,906.626.378.545.393
2734908,1,1,1,50,1,,,1,6,PASEANDO,2,2,2,2,2,,,,,,,,7,1,5,5,110.467.618.381.936
2734909,1,1,1,50,1,1,,1,4,,2,2,2,1,,,,,,,,1,7,1,5,5,108.318.722.971.919
2734909,1,2,1,50,1,,,2,6,ANDAR  LA  CALLE,2,2,2,2,2,,,,,,,,7,1,5,5,108.318.722.971.919
2734909,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,108.318.722.971.919
2734910,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,906.626.378.545.393
2734910,1,2,1,50,1,2,,2,6,PASEANDO,2,2,2,1,,,,,,,,1,7,1,5,5,906.626.378.545.393
2734911,1,1,1,50,1,,,1,6,LEER,2,1,,,,,,,,,,,7,1,5,5,111.937.749.810.005
2734911,1,2,1,50,1,,,2,2,,1,,,,,,,,,,,,7,1,5,5,111.937.749.810.005
2734912,1,1,1,50,1,,,1,6,DESCANSANDO,2,1,,,,,,,,,,,7,1,5,5,135.317.073.275.128
2734912,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,135.317.073.275.128
2734912,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,135.317.073.275.128
2734915,1,1,1,50,1,,,1,4,,2,2,2,2,1,11,,,,,,,7,1,5,5,814.748.522.404.618
2734915,1,2,1,50,1,,,2,6,ANDAR  LA  CALLE,2,2,2,2,1,6,,2,,2,,,7,1,5,5,814.748.522.404.618
2734915,1,5,1,50,1,1,,5,2,,2,2,2,1,,,,,,,,1,7,1,5,5,814.748.522.404.618
2734915,1,6,1,50,1,,,1,6,NAVEGAR EN INTERNET,2,2,2,2,2,,,,,,,,7,1,5,5,814.748.522.404.618
2734916,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,779.705.404.342.282
2734916,1,2,1,50,1,1,,2,6,PASEANDO,2,2,2,1,,,,,,,,1,7,1,5,5,779.705.404.342.282
2734917,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,564.266.263.957.093
2734917,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,564.266.263.957.093
2734917,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,564.266.263.957.093
2734917,1,4,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,564.266.263.957.093
2734918,1,1,1,50,1,,,2,6,ENFERMO,2,2,2,2,2,,,,,,,,7,1,5,5,903.918.793.600.502
2734918,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,903.918.793.600.502
2734919,1,1,1,50,1,,,1,6,VACACIONES,1,,,,,,,,,,,,7,1,5,5,965.452.136.871.594
2734919,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,965.452.136.871.594
2734919,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,965.452.136.871.594
2734919,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,5,5,965.452.136.871.594
2734921,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,122.328.914.889.442
2734922,1,1,1,50,1,6,,1,3,,2,2,2,1,,,,,,,,1,7,1,5,5,100.354.512.351.007
2734923,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,101.779.959.878.717
2734923,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,7,1,5,5,101.779.959.878.717
2734923,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,101.779.959.878.717
2734923,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,5,5,101.779.959.878.717
2734923,1,5,1,50,1,3,,2,3,,2,2,2,1,,,,,,,,1,7,1,5,5,101.779.959.878.717
2734924,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,127.373.389.255.237
2734924,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,127.373.389.255.237
2734924,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,127.373.389.255.237
2734924,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,5,5,127.373.389.255.237
2734925,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,11.076.367.934.731
2734925,1,2,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,11.076.367.934.731
2734925,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,11.076.367.934.731
2734928,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,794.518.955.382.832
2734928,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,794.518.955.382.832
2734929,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,941.564.941.235.391
2734929,1,2,1,50,1,,,1,3,,2,2,2,2,1,12,,,,,,,7,1,5,5,941.564.941.235.391
2734930,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,125.203.967.244.199
2734930,1,2,1,50,1,,,2,4,,2,2,2,2,1,8,,2,,1,8,1,7,1,5,5,125.203.967.244.199
2734930,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,125.203.967.244.199
2734931,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,128.898.943.396.744
2734931,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,128.898.943.396.744
2734931,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,5,5,128.898.943.396.744
2734932,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,121.994.902.305.008
2734932,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,121.994.902.305.008
2734932,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,121.994.902.305.008
2734933,1,1,1,50,1,,,1,6,PASEANDO,1,,,,,,,,,,,,7,1,5,5,100.650.573.316.382
2734933,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,5,5,100.650.573.316.382
2734933,1,3,1,50,1,,,3,6,DESCANSANDO,2,1,,,,,,,,,,,7,1,5,5,100.650.573.316.382
2734934,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,7,1,50,1,,,7,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,9,1,50,1,,,9,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,10,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,139.270.443.770.863
2734934,1,11,1,50,1,,,11,1,,,,,,,,,,,,,,7,1,5,5,139.270.443.770.863
2734935,1,1,1,50,1,,,1,3,,2,2,2,2,1,12,,,,,,,7,1,5,5,110.467.618.381.936
2734936,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,119.969.221.052.641
2734936,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,119.969.221.052.641
2734937,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,104.565.661.119.842
2734937,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,104.565.661.119.842
2734937,1,3,1,50,1,,,1,6,DORMIR,2,2,2,2,2,,,,,,,,7,1,5,5,104.565.661.119.842
2734937,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,5,5,104.565.661.119.842
2734938,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,993.148.694.228.539
2734938,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,993.148.694.228.539
2734939,1,1,1,50,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,5,5,135.956.403.790.392
2734939,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,135.956.403.790.392
2734939,1,3,1,50,1,,,3,2,,1,,,,,,,,,,,,7,1,5,5,135.956.403.790.392
2734939,1,4,1,50,1,1,,4,2,,2,2,2,1,,,,,,,,1,7,1,5,5,135.956.403.790.392
2734940,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,915.775.027.341.564
2734940,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,915.775.027.341.564
2734941,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,808.484.281.722.208
2734941,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,808.484.281.722.208
2734942,1,1,1,50,1,,,1,6,JUGAR BILLAR,2,2,2,2,2,,,,,,,,7,1,5,5,606.573.160.193.693
2734942,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,606.573.160.193.693
2734942,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,606.573.160.193.693
2734942,1,4,1,50,1,,,4,3,,2,2,2,2,1,12,,,,,,,7,1,5,5,606.573.160.193.693
2734943,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,102.630.603.307.883
2734943,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,102.630.603.307.883
2734943,1,3,1,50,1,2,,1,2,,2,2,2,1,,,,,,,,1,7,1,5,5,102.630.603.307.883
2734943,1,4,1,50,1,,,4,4,,2,2,2,2,2,,,,,,,,7,1,5,5,102.630.603.307.883
2734944,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,860.039.680.883.004
2734944,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,860.039.680.883.004
2734944,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,860.039.680.883.004
2734944,1,5,1,50,1,,,5,3,,2,2,2,2,2,,,,,,,,7,1,5,5,860.039.680.883.004
2734947,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,102.189.921.777.611
2734947,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,102.189.921.777.611
2734947,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,102.189.921.777.611
2734947,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,5,5,102.189.921.777.611
2734948,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,147.178.369.782.634
2734948,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,147.178.369.782.634
2734948,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,147.178.369.782.634
2734949,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,112.511.869.823.888
2734949,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,112.511.869.823.888
2734949,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,112.511.869.823.888
2734950,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,102.120.704.744.451
2734950,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,102.120.704.744.451
2734950,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,5,5,102.120.704.744.451
2734950,1,4,1,50,1,,,4,3,,1,,,,,,,,,,,,7,1,5,5,102.120.704.744.451
2734951,1,1,1,50,1,,,1,6,VER TELEVISION,2,2,2,2,1,5,,2,,2,,,7,1,5,5,739.430.641.983.863
2734951,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,739.430.641.983.863
2734951,1,3,1,50,1,1,,3,4,,2,2,2,1,,,,,,,,1,7,1,5,5,739.430.641.983.863
2734951,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,5,5,739.430.641.983.863
2734951,1,5,1,50,1,,,5,3,,2,2,2,2,2,,,,,,,,7,1,5,5,739.430.641.983.863
2734952,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,929.047.173.295.789
2734952,1,2,1,50,1,1,,2,3,,2,2,2,1,,,,,,,,1,7,1,5,5,929.047.173.295.789
2734953,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,5,5,102.630.603.307.883
2734953,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,102.630.603.307.883
2734953,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,102.630.603.307.883
2734953,1,4,1,50,1,,,2,6,VER TELEVISION,2,2,2,2,2,,,,,,,,7,1,5,5,102.630.603.307.883
2734954,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,765.209.356.071.808
2734954,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,765.209.356.071.808
2734954,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,765.209.356.071.808
2734954,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,5,5,765.209.356.071.808
2734955,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,105.398.986.716.803
2734955,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,5,5,105.398.986.716.803
2734955,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,105.398.986.716.803
2734955,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,5,5,105.398.986.716.803
2734956,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,5,5,110.152.175.987.088
2734956,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,5,5,110.152.175.987.088
2734956,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,5,5,110.152.175.987.088
2734956,1,5,1,50,1,,,5,6,VER TELEVISION,2,2,2,2,2,,,,,,,,7,1,5,5,110.152.175.987.088
2734957,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,936.957.763.171.956
2734957,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,936.957.763.171.956
2734958,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,19,19,112.677.479.901.318
2734958,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,112.677.479.901.318
2734958,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,19,19,112.677.479.901.318
2734958,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,19,19,112.677.479.901.318
2734959,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,19,19,821.342.641.649.873
2734959,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,821.342.641.649.873
2734959,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,7,1,19,19,821.342.641.649.873
2734959,1,5,1,50,1,,,1,6,OCIO,2,2,2,2,2,,,,,,,,7,1,19,19,821.342.641.649.873
2734959,1,6,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,7,1,19,19,821.342.641.649.873
2734960,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,87.102.052.376.803
2734960,1,3,1,50,1,,,3,4,,2,2,2,2,2,,,,,,,,7,1,19,19,87.102.052.376.803
2734960,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,19,19,87.102.052.376.803
2734960,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,19,19,87.102.052.376.803
2734961,1,1,1,50,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,19,19,933.014.257.924.709
2734961,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,933.014.257.924.709
2734961,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,19,19,933.014.257.924.709
2734962,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,78.965.753.424.718
2734962,1,2,1,50,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,19,19,78.965.753.424.718
2734963,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,19,19,675.525.696.100.114
2734963,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,675.525.696.100.114
2734963,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,7,1,19,19,675.525.696.100.114
2734963,1,4,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,675.525.696.100.114
2734963,2,1,2,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,675.525.696.100.114
2734964,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,890.961.850.256.367
2734965,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,796.837.168.930.049
2734966,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,678.794.842.823.978
2734966,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,678.794.842.823.978
2734966,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,19,19,678.794.842.823.978
2734966,1,5,1,50,1,,,5,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,19,19,678.794.842.823.978
2734967,1,1,1,50,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,19,19,150.644.115.263.483
2734967,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,150.644.115.263.483
2734967,1,3,1,50,1,2,,3,2,,2,2,2,1,,,,,,,,1,7,1,19,19,150.644.115.263.483
2734967,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,7,1,19,19,150.644.115.263.483
2734967,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,7,1,19,19,150.644.115.263.483
2734967,1,6,1,50,1,,,6,1,,,,,,,,,,,,,,7,1,19,19,150.644.115.263.483
2734967,1,7,1,50,1,,,7,1,,,,,,,,,,,,,,7,1,19,19,150.644.115.263.483
2734968,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,7,1,19,19,762.593.333.088.305
2734968,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,7,1,19,19,762.593.333.088.305
2734969,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,747.556.592.282.622
2734969,1,3,1,50,1,1,,3,2,,2,2,2,1,,,,,,,,1,7,1,19,19,747.556.592.282.622
2734969,1,4,1,50,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,7,1,19,19,747.556.592.282.622
2734974,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,887.809.375.285.268
2734974,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,887.809.375.285.268
2734974,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,7,1,19,19,887.809.375.285.268
2734975,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,920.301.100.415.456
2734975,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,920.301.100.415.456
2734976,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,832.432.834.735.121
2734977,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,940.193.892.607.578
2734977,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,940.193.892.607.578
2734978,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,100.945.536.572.671
2734978,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,7,1,19,19,100.945.536.572.671
2734978,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,7,1,19,19,100.945.536.572.671
2734978,1,4,1,50,1,1,,4,2,,2,2,2,1,,,,,,,,1,7,1,19,19,100.945.536.572.671
2734979,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,840.558.032.845.423
2734980,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,102.669.005.701.089
2734981,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,78.965.753.424.718
2734981,1,2,1,50,1,,,2,6,DE VACACIONES,2,1,,,,,,,,,,,7,1,19,19,78.965.753.424.718
2734982,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,934.759.812.693.456
2734982,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,934.759.812.693.456
2734982,1,3,1,50,1,2,,3,3,,2,2,2,1,,,,,,,,1,7,1,19,19,934.759.812.693.456
2734982,1,4,1,50,1,,,4,6,PREDICADOR DE LA BIBLIA,2,2,2,2,2,,,,,,,,7,1,19,19,934.759.812.693.456
2734983,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,90.770.216.747.739
2734983,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,90.770.216.747.739
2734983,1,3,1,50,1,2,,3,3,,2,2,2,1,,,,,,,,1,7,1,19,19,90.770.216.747.739
2734984,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,7,1,19,19,100.182.684.880.371
2734984,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,7,1,19,19,100.182.684.880.371
2734984,1,3,1,50,1,2,,3,4,,2,2,2,1,,,,,,,,1,7,1,19,19,100.182.684.880.371
