DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S1;P1661S1A1;P1661S2;P1661S2A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P750S4;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;CLASE;MES;DPTO;fex_c_2011
5480241;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1080000; ; ;1;1080000; ; ; ; ;1;1080000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;15;1194,08950254883
5480241;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;300000; ; ;1;300000; ; ; ; ; ; ;1;DEVOLUCION DEL IVA;300000; ; ; ;2; ;2; ;2; ;2;06;15;1194,08950254883
5480241;1;3;1;95;2; ; ; ; ; ; ;1;1;3600000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;15;1194,08950254883
5480242;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;3151,97027664981
5480242;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;3151,97027664981
5480242;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;3151,97027664981
5480242;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;3151,97027664981
5480242;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;3151,97027664981
5480243;1;1;1;95;2; ; ; ; ; ; ;1;1;2400000;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;15;1194,08950254883
5480244;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480244;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480244;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480245;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3000000;2;06;15;6089,85646299904
5480245;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;6089,85646299904
5480245;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;6089,85646299904
5480250;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480250;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480251;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1598,11626884172
5480251;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1598,11626884172
5480251;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1598,11626884172
5480251;1;4;1;95;2; ; ; ; ; ; ;1;1;1200000;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;15;1598,11626884172
5480252;1;1;1;95;1;2; ;1;908526;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;6089,85646299904
5480252;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;6089,85646299904
5480252;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;6089,85646299904
5480253;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480253;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480253;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480253;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;15;1194,08950254883
5480266;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;1326,2449649647
5480266;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;672000; ; ;1;672000;1;672000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;68;1326,2449649647
5480267;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;900000; ; ;1;900000; ; ; ; ; ; ;1;DEVOLUCION DEL IVA;900000; ; ; ;2; ;2; ;2; ;2;06;68;6763,84932131998
5480268;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;2551,37582678721
5480269;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;68;1326,2449649647
5480270;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;2551,37582678721
5480271;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ; ; ;1;INGRESO SOLIDARIO;1920000; ; ; ;2; ;2; ;2; ;2;06;68;6763,84932131998
5480271;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;6763,84932131998
5480272;1;1;1;95;2; ; ; ; ; ; ;1;1;98;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;68;1326,2449649647
5480273;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;1326,2449649647
5480273;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;660000; ; ;1;660000;1;660000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;68;1326,2449649647
5480273;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;68;1326,2449649647
5480273;1;4;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;68;1326,2449649647
5481170;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2809,17934174464
5481171;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2548,37721519584
5481171;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2548,37721519584
5481172;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3535,55862128888
5481172;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3535,55862128888
5481173;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2655,63424845055
5481173;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2655,63424845055
5481177;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2505,36516551845
5481177;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2505,36516551845
5481179;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481179;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;252000; ; ;1;252000;1;252000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;2309,7898398456
5481179;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481179;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481179;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481179;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481179;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2309,7898398456
5481180;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481180;1;7;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1883,06648518159
5481190;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3315,45962140095
5481190;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000;1;1920000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;3315,45962140095
5481190;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3315,45962140095
5481191;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2846,20876402535
5481192;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2846,20876402535
5481193;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;300000; ; ;1;300000;1;300000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;3812,32633480947
5481193;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;350000; ; ;1;350000; ; ; ; ; ; ;1;IVA;350000; ; ; ;2; ;2; ;2; ;2;06;47;3812,32633480947
5481194;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3588,63788277087
5481194;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000;1;1920000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;3588,63788277087
5481194;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3588,63788277087
5481194;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3588,63788277087
5481195;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2505,36516551845
5481195;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;420000; ; ;1;420000;1;420000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;2505,36516551845
5481196;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2542,39458779917
5481196;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2542,39458779917
5481197;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;1647,99790321526
5481197;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1647,99790321526
5481197;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1647,99790321526
5481197;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1647,99790321526
5481198;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3411,0088953445
5481198;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;840000; ; ;1;840000;1;840000; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;3411,0088953445
5481198;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3411,0088953445
5481198;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3411,0088953445
5481198;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;3411,0088953445
5481199;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ; ; ;1;INGRESO SOLIDARIO;1920000; ; ; ;2; ;2; ;2; ;2;06;47;2825,14492871643
5481199;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;2825,14492871643
5481200;1;1;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;1610,96848093454
5481200;1;2;1;95;2; ; ; ; ; ; ;1;2; ;2; ;1;1920000; ; ;1;1920000; ; ; ; ;1;1920000; ; ; ; ; ; ;2; ;2; ;2; ;2;06;47;1610,96848093454
5481200;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;06;47;1610,96848093454
