DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5367106;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1307,80114614005
5367106;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;24;500000;2;1;02; ;05;1307,80114614005
5367108;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1069,92915568418
5367110;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;05;1044,20525611461
5367111;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;1090,9108495365
5367111;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1090,9108495365
5367113;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1044,20525611461
5367114;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;05;958,348161042338
5367114;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;958,348161042338
5367114;1;3;1;80;05;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;05;958,348161042338
5367115;1;5;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;1606,92713858403
5367116;1;2;1;80;05;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;4;05;1056,65323384712
5367117;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1005,64790927771
5367118;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;1228,80731942397
5367123;1;1;1;80;05;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;4;05;965,342251339614
5367123;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;965,342251339614
5367123;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;965,342251339614
5367124;1;1;1;80;05;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;05;1083,47486170901
5367124;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;1083,47486170901
5367127;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;1435,34984263128
5367127;1;4;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;05;1435,34984263128
5367129;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;05;958,348161042338
5367129;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;05;958,348161042338
5367134;1;1;1;80;05;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;4;05;1056,65323384712
5367134;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;05;1056,65323384712
5367137;1;3;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;08;730,101717558851
5367138;1;1;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;08;566,325358793193
5367138;1;3;1;80;08;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;08;566,325358793193
5367139;1;2;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;08;613,885448123484
5367141;1;1;1;80;08;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;08;530,67553593795
5367141;1;2;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;08;530,67553593795
5367142;1;2;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;08;623,056174447294
5367142;1;3;1;80;08;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;3;08;623,056174447294
5367143;1;3;1;80;08;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;08;526,765735039465
5367143;1;6;1;80;08;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;08;526,765735039465
5367145;1;2;1;80;08;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;08;566,956965928397
5367148;1;2;1;80;13;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,3;13;459,411935818146
5367151;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;13;348,031127464352
5367152;1;1;1;80;13;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;13;339,399662167386
5367153;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;13;341,967431637716
5367156;1;1;1;80;13;1;1; ;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;02;1,4;13;427,095505223649
5367156;1;3;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;13;427,095505223649
5367157;1;2;1;80;13;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;02;3;13;467,424142895428
5367157;1;3;1;80;13;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;13;467,424142895428
5367157;1;4;1;80;13;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;13;467,424142895428
5367230;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;17;216,396723570117
5367231;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;188,204876675026
5367231;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;188,204876675026
5367232;1;2;1;80;17;1;8; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;02;4;17;161,697620807298
5367232;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;161,697620807298
5367232;1;6;1;80;17;1;7; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;02;4;17;161,697620807298
5367233;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;17;186,76523762729
5367237;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;17;169,549867673856
5367237;1;2;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;17;169,549867673856
5367238;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;210,789995845021
5367239;1;1;1;80;17;1;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;2;17;169,549867673856
5367239;1;2;1;80;17;1;1; ;1; ;2;5; ;1;4;2; ;1;48;908526;1;1;02;2;17;169,549867673856
5367240;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;17;169,549867673856
5367240;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;17;169,549867673856
5367242;1;1;1;80;17;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;2;17;185,517988060177
5367243;1;1;1;80;17;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;17;153,581747287535
5367245;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;275,016517751294
5367245;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;17;275,016517751294
5367247;1;2;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;17;227,034182057957
5367250;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;17;155,318091187562
5367250;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;17;155,318091187562
5367339;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;152,555550491072
5367339;1;2;1;80;23;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;2;23;152,555550491072
5367340;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;158,148950025932
5367342;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;3;23;149,618331839093
5367342;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;149,618331839093
5367343;1;2;1;80;23;1;8; ;2; ; ;9; ;2; ;2; ;1;30;350000;2;1;02;1,1;23;248,305675220863
5367344;1;5;1;80;23;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;1,4;23;164,148764403351
5367344;1;6;1;80;23;1;1; ;2; ; ;2; ;2; ;2; ;1;40;908526;2;1;02;2;23;164,148764403351
5367346;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;99,4383870389209
5367349;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;135,661514337762
5367350;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;23;152,555550491072
5367350;1;2;1;80;23;2; ; ; ;1;2;9; ;2; ;2; ;2; ;900000;2;1;02; ;23;152,555550491072
5367351;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;23;120,428923668717
5367352;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;23;120,428923668717
5367353;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,4;23;129,568975840441
5367353;1;2;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;23;129,568975840441
5367353;1;3;1;80;23;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;2;23;129,568975840441
5367353;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;23;129,568975840441
5367354;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;135,674040219303
5367354;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;135,674040219303
5367354;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;23;135,674040219303
5367355;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;118,898094959267
5367355;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;23;118,898094959267
5367355;1;5;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;23;118,898094959267
5367357;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;141,884669609899
5367357;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;141,884669609899
5367358;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;162,127674619434
5367359;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;23;199,914767982473
5367359;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;23;199,914767982473
5367359;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;23;199,914767982473
5367360;1;3;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,3;23;229,201655572916
5367501;1;1;1;80;50;1;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;4;50;418,460129736399
5367502;1;2;1;80;50;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;2;50;205,095269857379
5367502;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;205,095269857379
5367504;1;1;1;80;50;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;1,4;50;359,262332054357
5367504;1;2;1;80;50;1;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;02;4;50;359,262332054357
5367505;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;50;368,138832984041
5367508;1;2;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;237,52641287603
5367513;1;3;1;80;50;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;1,2;50;275,210307813332
5367515;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;50;277,456319548441
5367515;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;277,456319548441
5367516;1;2;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;237,52641287603
5367517;1;2;1;80;50;1;9;PANDEMIA SANITARIA;2; ; ;12;PANDEMIA SANITARIA;2; ;2; ; ; ; ;2;1;02;1,4;50;250,301626794684
5367517;1;4;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;250,301626794684
5367518;1;1;1;80;50;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,4;50;318,555017521583
5367519;1;1;1;80;50;1;4; ;2; ; ;4; ;2; ;2; ;1;40;1000000;2;1;02;2;50;364,771465473551
5367519;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;364,771465473551
5367519;1;4;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;364,771465473551
5367520;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;277,456319548441
5367521;1;1;1;80;50;1;8; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;02;2;50;232,249962611135
5367521;1;2;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;232,249962611135
5367522;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;191,151264637992
5367524;1;1;1;80;50;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;50;264,472159654594
5367525;1;1;1;80;50;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;50;264,472159654594
5367526;1;1;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;50;178,7851143837
5367526;1;4;1;80;50;1;3; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;2;50;178,7851143837
5367527;1;1;1;80;50;1;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,2;50;273,348660584278
5367528;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;291,400324767827
5367529;1;1;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,2;50;365,940256774283
5367529;1;2;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;365,940256774283
5367530;1;4;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;250,301626794684
5367531;1;1;1;80;50;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;2;50;273,348660584278
5367532;1;2;1;80;50;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;2;50;277,456319548441
5367532;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;277,456319548441
5367534;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;50;245,001439350682
5367535;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;50;323,831467786478
5367539;1;2;1;80;50;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;1,4;50;318,555017521583
5367540;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;2;50;316,309005786475
5367541;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;1,4;50;296,676775032722
5367541;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;296,676775032722
5367542;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;419,81416866608
5367545;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;296,676775032722
5367546;1;1;1;80;50;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;50;264,633670104436
5367548;1;4;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;333,509113755632
5367549;1;3;1;80;50;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;3;50;277,456319548441
5367551;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;50;230,848488156104
5367552;1;1;1;80;50;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;3;50;230,848488156104
5367552;1;2;1;80;50;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;3;50;230,848488156104
5367553;1;1;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;50;264,472159654594
5367554;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;50;329,107918051373
5367556;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;50;277,456319548441
5367557;1;2;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;332,138356581159
5367558;1;2;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;50;237,52641287603
5367560;1;1;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ;1;48;1800000;2;1;02;3;50;318,555017521583
5367564;1;1;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;125,882420154893
5367564;1;2;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;2;52;125,882420154893
5367566;1;1;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;152,663368868398
5367566;1;2;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;52;152,663368868398
5367567;1;2;1;80;52;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;1,2;52;107,423470677922
5367568;1;1;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;52;128,759701632945
5367571;1;3;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;02; ;52;243,887916780012
5367572;1;6;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;52;160,766619139854
5367572;1;7;1;80;52;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;52;160,766619139854
5367573;1;1;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;107,423470677922
5367573;1;2;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;107,423470677922
5367574;1;1;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;152,663368868398
5367575;1;1;1;80;52;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;4;52;107,423470677922
5367575;1;2;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;4;52;107,423470677922
5367576;1;2;1;80;52;1;9;PARA DESCANSAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;4;52;125,882420154893
5367580;1;2;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;4;52;246,300612581836
5367580;1;3;1;80;52;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;52;246,300612581836
5367582;1;1;1;80;52;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;4;52;157,286334341094
5367582;1;2;1;80;52;1;9;CUIDAR ENFERMA;2; ; ;12;CUIDAR ENFERMA;2; ;2; ; ; ; ;2;1;02;1,3;52;157,286334341094
5367582;1;3;1;80;52;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;52;157,286334341094
5367583;1;2;1;80;52;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;2; ;900000;2;1;02;1,4;52;152,663368868398
5367584;1;1;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ;1;20;350000;2;1;02;4;52;157,286334341094
5367584;1;2;1;80;52;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02; ;52;157,286334341094
5367585;1;2;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;02; ;52;148,13389480106
5367585;1;3;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02; ;52;148,13389480106
5367587;1;1;1;80;52;1;7; ;2; ; ;1; ;1; ;1;800000;1;40;600000;2;1;02;1,2;52;152,663368868398
5367587;1;2;1;80;52;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;4;52;152,663368868398
5367588;1;1;1;80;52;1;4; ;2; ; ;10; ;3; ;2; ;2; ;908526;3;1;02;4;52;194,382354811736
5367588;1;3;1;80;52;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;1,2;52;194,382354811736
5367589;1;2;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;3;52;188,115749682129
