DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5370843;1;3;1;70;13;8;48;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;950000;2; ;94;53;53;1;1;9499;02;13;327,424981797211
5370854;1;1;1;70;13;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;02;13;412,383271082841
5370855;1;6;1;70;13;32;48;3; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;54;77;1;2;5619;02;13;390,968445642522
5370855;1;8;1;70;13;2;48;4; ;2;2;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;400000;2; ;56;45;45;1;1;5619;02;13;390,968445642522
5370861;1;3;1;70;13;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;18;02;02;1;2;1811;02;13;300,237626722805
5370861;1;4;1;70;13;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;19; ;1;2;.;02;13;300,237626722805
5370864;1;3;1;70;13;52;48;1; ;2;64;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;84;84;1;2;4520;02;13;421,313721982808
5370873;1;1;1;70;13;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;13; ;1;2;.;02;13;437,691661354257
5370891;1;2;1;70;13;30;48;1; ;2;192;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;03;1;2;4711;02;13;355,941232027121
5370891;1;3;1;70;13;48;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1400000; ; ; ;12; ;1;2;.;02;13;355,941232027121
5370908;1;1;1;70;13;12;48;1; ;2;120;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;59;45;1;1;4772;02;13;467,424142895428
5370926;1;4;1;70;13;48;48;3; ;2;48;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;2;9700;02;13;499,464446221258
5370931;1;1;1;70;13;20;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;2;8121;02;13;377,292274866234
5370948;1;3;1;70;13;32;40;1; ;2;32;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;52;32;32;1;2;5229;02;13;216,044173443417
5370957;1;3;1;70;13;30;48;1; ;2;30;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1500000;2; ;93;21;21;1;2;9329;02;13;347,934508685886
5370962;1;1;1;70;13;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;53;53;1;2;5511;02;13;415,053143067684
5370993;1;1;1;70;17;44;48;1; ;2;44;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;02;17;203,009423840227
5370995;1;5;1;70;17;5;48;1; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;83;45;1;1;4771;02;17;299,142825258903
5370995;1;6;1;70;17;96;24;4; ;2;96;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;45;54;1;2;9700;02;17;299,142825258903
5371006;1;1;1;70;17;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;908526;2; ;41;95;95;1;1;4111;02;17;205,545946022361
5371006;1;2;1;70;17;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;1;9602;02;17;205,545946022361
5371012;1;1;1;70;17;3;60;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;908526;2; ;45;84;84;1;1;4520;02;17;193,661237967407
5371016;1;2;1;70;17;1;48;1; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;1;9602;02;17;300,310917148564
5371017;1;3;1;70;17;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;908526;2; ;41;95;95;1;1;4111;02;17;191,988648424274
5371018;1;1;1;70;17;12;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;59;59;1;1;4773;02;17;189,877466218159
5371029;1;1;1;70;17;4;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;4111;02;17;251,247101641387
5371030;1;4;1;70;17;48;48;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;40;40;1;2;4771;02;17;183,929074863037
5371031;1;2;1;70;17;44;48;1; ;2;44;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;42;98;98;1;2;4290;02;17;286,731227938052
5371031;1;6;1;70;17;5;48;1; ;2;9;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;58;97;1;1;1089;02;17;286,731227938052
5371034;1;5;1;70;17;12;48;3; ;2;16;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;9700;02;17;354,890795742978
5371047;1;3;1;70;17;16;48;2; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;13;13;1;2;8551;02;17;188,012487194404
5371055;1;1;1;70;17;4;48;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;84;84;1;1;4520;02;17;288,403817481185
5371063;1;5;1;70;17;8;40;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;85;02;13;1;1;8544;02;17;180,145303113789
5371064;1;2;1;70;17;4;48;1; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;4111;02;17;191,124715785273
5371066;1;2;1;70;17;16;48;1; ;2;16;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;42;02;02;1;2;4210;02;17;209,204018377708
5371067;1;3;1;70;17;50;48;1; ;2;50;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;38;38;1;2;8220;02;17;175,348984879573
5371072;1;2;1;70;17;38;48;1; ;2;38;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;70;39;1;2;5511;02;17;186,76523762729
5371076;1;1;1;70;17;48;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;02;17;334,765976807489
5371083;1;1;1;70;17;44;48;3; ;2;44;3; ;1;2;1; ; ; ; ; ; ; ; ;1;LA PENSION POR SUSTITUCION; ;2; ;908526;2; ;97;54;54;1;2;9700;02;17;185,517988060177
5371088;1;1;1;70;17;44;48;1; ;2;44;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;55;55;1;2;6190;02;17;211,068997401463
5371094;1;2;1;70;17;24;48;1; ;2;11;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;77;45;49;1;2;7729;02;17;216,396723570117
5371098;1;2;1;70;17;2;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;908526;2; ;82;38;38;1;1;8220;02;17;267,97760537683
5371100;1;1;1;70;17;104;48;1; ;2;104;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;59;59;1;2;9700;02;17;244,145236639721
5371100;1;2;1;70;17;4;40;1; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;1;8121;02;17;244,145236639721
5371100;1;3;1;70;17;10;48;2; ;2;56;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;58;87;1;1;4520;02;17;244,145236639721
5371105;1;3;1;70;17;36;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;2;8512;02;17;149,797975538287
5371111;1;1;1;70;17;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;45;97;1;2;1082;02;17;215,149474003003
5371116;1;2;1;70;17;16;48;1; ;2;44;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5613;02;17;297,710640609535
5371121;1;1;1;70;17;44;48;1; ;2;44;1; ;2;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;800000;3; ;49;98;98;1;2;4923;02;17;149,797975538287
5371125;1;1;1;70;17;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;1;9602;02;17;222,953705456417
5371129;1;2;1;70;17;24;48;4; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;80;58;58;1;2;8010;02;17;211,932930040464
5371134;1;2;1;70;17;36;30;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;97;97;1;2;4711;02;17;206,709519243481
5371138;1;3;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;33;1;2;4711;02;17;186,954691378085
5371139;1;2;1;70;17;24;48;1; ;2;720;1; ;4;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;39;32;1;2;8621;02;17;212,316246968577
5371141;1;1;1;70;17;2;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;77;77;1;1;4723;02;17;193,661237967407
5371148;1;2;1;70;17;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;34;34;1;1;8544;02;17;203,009423840227
5371717;1;3;1;70;52;13;48;1; ;2;13;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;95;95;1;1;4111;02;52;350,023362595772
5371717;1;7;1;70;52;17;48;1; ;2;5;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;59;45;1;2;4771;02;52;350,023362595772
5371720;1;2;1;70;52;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;69;32;32;1;2;6910;02;52;229,225349689282
5371722;1;3;1;70;52;4;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;1;4772;02;52;176,466654310631
5371727;1;2;1;70;52;6;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;45; ;1;1;.;02;52;245,119258058637
5371727;1;3;1;70;52;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;02;52;245,119258058637
5371749;1;1;1;70;54;3;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;81;45;55;1;1;8121;02;54;310,801199645959
5371752;1;2;1;70;54;99;48;1; ;2;99;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;19;45;1;2;4771;02;54;301,061207621472
5371752;1;3;1;70;54;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;78;39;39;1;2;7820;02;54;301,061207621472
5371753;1;1;1;70;54;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;45;75;1;1;1391;02;54;260,913029146089
5371756;1;2;1;70;54;99;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;64;45;44;1;2;6492;02;54;398,381375169759
5371765;1;2;1;70;54;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;57; ;1;1;.;02;54;297,183256492898
5371889;1;1;1;70;66;40;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;53;1;2;5630;02;66;473,448326407715
5371891;1;3;1;70;66;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;13; ;1;1;.;02;66;345,361540994116
5371895;1;2;1;70;66;3;48;4; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;55;54;1;1;9700;02;66;366,857478878992
5371899;1;6;1;70;66;2;48;1; ;2;8;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;97;84;1;1;4542;02;66;337,625217262656
5371899;1;7;1;70;66;2;48;4; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;84;98;1;1;4923;02;66;337,625217262656
5371899;1;8;1;70;66;2;48;4; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;99;33;1;1;4631;02;66;337,625217262656
5371899;1;9;1;70;66;8;48;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;45;53;1;1;5611;02;66;337,625217262656
5371900;1;1;1;70;66;4;50;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;908526;2; ;49;98;98;1;1;4923;02;66;360,063736867938
5371905;1;1;1;70;66;12;45;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;41;41;1;1;4724;02;66;358,210801566144
5371908;1;1;1;70;66;12;48;3; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;54;45;1;1;4771;02;66;452,836673770236
5371913;1;4;1;70;66;44;48;1; ;2;44;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;71;03;03;1;2;7120;02;66;337,525588211496
5371918;1;2;1;70;66;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;4923;02;66;201,602850015276
5371920;1;2;1;70;66;13;48;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;84;84;1;1;4520;02;66;334,530951478508
5371922;1;1;1;70;66;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;53;1;2;5619;02;66;450,77811635736
5371924;1;3;1;70;66;4;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;4111;02;66;338,708589471644
5371925;1;1;1;70;66;104;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;56;53;53;1;2;5613;02;66;441,503847069188
5371945;1;2;1;70;66;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908454;2; ;25;45;93;1;1;2511;02;66;421,182181349791
5371947;1;2;1;70;66;17;48;1; ;2;17;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;49;97;97;1;2;4923;02;66;288,756317072
5371948;1;4;1;70;66;60;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;2;.;02;66;405,305713310489
5371950;1;1;1;70;66;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;900000;2; ;41;95;95;1;1;4111;02;66;345,361540994116
5371950;1;3;1;70;66;17;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;45; ;1;2;.;02;66;345,361540994116
5371960;1;1;1;70;66;50;48;4; ;2;50;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;2;8530;02;66;443,467152081047
5371970;1;4;1;70;66;32;48;1; ;2;120;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;92;33;33;1;2;9200;02;66;377,474040342598
5371971;1;2;1;70;66;5;48;1; ;2;5;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;1;1;47;45;45;1;1;4771;02;66;381,559674752814
5371973;1;1;1;70;66;6;48;1; ;2;6;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;65;45;44;1;1;6511;02;66;381,559674752814
5371986;1;1;1;70;66;7;48;1; ;2;7;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;5611;02;66;310,252254956876
5371998;1;1;1;70;66;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;64;44;33;1;1;6412;02;66;466,496658872492
5371999;1;3;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;30; ;1;1;.;02;66;387,179144598388
5372006;1;2;1;70;66;8;48;1; ;2;8;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;38;53;1;1;5630;02;66;343,0810195428
5372009;1;3;1;70;66;40;48;4; ;2;40;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;2;4111;02;66;262,887949115968
5372009;1;4;1;70;66;40;48;1; ;2;62;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;2;4771;02;66;262,887949115968
5372011;1;4;1;70;66;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908454; ; ; ;45; ;1;1;.;02;66;319,368598720878
5372014;1;3;1;70;66;12;48;2; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;21;21;1;1;8412;02;66;338,708589471644
5372020;1;1;1;70;66;8;48;5; ;2;24;5; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2000000;2; ;45;41;41;1;1;4530;02;66;354,871853171886
5372020;1;2;1;70;66;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;02; ;1;1;.;02;66;354,871853171886
5372035;1;1;1;70;66;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;38; ;1;1;.;02;66;395,189239076554
5372046;1;1;1;70;66;5;56;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;900000;2; ;41;53;95;1;1;4112;02;66;438,16489867493
5372064;1;2;1;70;66;12;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;44;44;1;1;4530;02;66;294,088991256634
5372064;1;3;1;70;66;9;48;3; ;2;10;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;9700;02;66;294,088991256634
5372080;1;1;1;70;68;52;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;45;45;1;2;4752;02;68;433,702194904729
5372086;1;3;1;70;73;48;40;1; ;2;260;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;3000000;1;1;41;02;02;1;2;4111;02;73;210,465410417616
5372093;1;3;1;70;73;4;48;1; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;908000;2; ;56;53;53;1;1;5611;02;73;182,366093319819
5372097;1;3;1;70;73;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;4771;02;73;353,192732727828
5372098;1;1;1;70;73;112;48;1; ;2;112;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;41;95;95;1;2;4111;02;73;267,21916876661
5372099;1;2;1;70;73;12;48;1; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;37;41;1;1;4729;02;73;457,399712110248
5372108;1;2;1;70;73;12;48;1; ;2;24;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;920000;2; ;47;37;33;1;1;4711;02;73;227,042035072886
5372121;1;2;1;70;73;4;45;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1200000;2; ;25;83;83;1;1;2511;02;73;399,633411249782
5372128;1;3;1;70;73;30;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;95;95;1;2;4111;02;73;310,438428205619
5372132;1;1;1;70;73;8;50;1; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;95;62;1;1;0123;02;73;273,500490361195
5372141;1;1;1;70;73;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;1;4111;02;73;242,086697461803
5372143;1;1;1;70;73;4;54;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1100000;2; ;41;95;95;1;1;4111;02;73;250,717824063635
5372160;1;1;1;70;76;6;60;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;908526;1;2;41;58;93;1;1;4111;02;76;1021,95373596658
5372165;1;4;1;70;76;58;48;1; ;2;58;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;1;1;84;02;02;1;2;8412;02;76;641,714543560767
5372166;1;1;1;70;76;52;48;1; ;2;60;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;97;45;1;2;4771;02;76;1105,18613182526
5372172;1;1;1;70;76;18;48;1; ;2;9;8; ;5;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;97;62;1;2;0113;02;76;1769,12907084493
5372175;1;1;1;70;76;28;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;74;45;16;1;2;7420;02;76;958,983149845946
5372331;1;5;1;70;05;4;48;1; ;2;4;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;980000;1000000;2; ;82;02;38;1;1;8220;02;05;706,551063659851
5372363;1;3;1;70;17;7;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;03;53;1;1;5611;02;17;249,472962808375
5372367;1;4;1;70;17;50;40;1; ;2;50;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;33;41;1;2;4724;02;17;159,146161411106
5372367;1;5;1;70;17;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;38; ;1;1;.;02;17;159,146161411106
5372398;1;4;1;70;23;40;48;1; ;2;40;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;64;33;33;1;2;6499;02;23;154,350143630175
5372400;1;2;1;70;23;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;13;34;1;2;8621;02;23;124,752210510834
5372402;1;7;1;70;23;3;48;3; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;460000;500000;2; ;97;54;54;1;1;9700;02;23;145,785306071444
5372432;1;3;1;70;50;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;59;59;1;2;8610;02;50;91,4463866739312
5372434;1;2;1;70;50;1;48;1; ;2;2;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1050000;1000000;2; ;56;53;53;1;1;5611;02;50;336,606681705132
5372439;1;1;1;70;50;30;48;4; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;45;54;1;2;9700;02;50;264,472159654594
5372450;1;2;1;70;52;52;24;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;32;79;94;1;2;3290;02;52;224,090342043084
5372453;1;3;1;70;52;8;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;73;16;16;1;1;7310;02;52;182,371356099746
5372455;1;4;1;70;52;4;48;1; ;2;1;4; ;1;2;4; ; ; ; ;1; ; ; ; ; ; ;1;500000;1200000;2; ;43;45;93;1;1;4330;02;52;237,148173041801
5372471;1;2;1;70;52;8;40;2; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;07;07;1;1;8610;02;52;217,773979873687
5372484;1;1;1;70;52;2;48;1; ;2;2;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;97;45;54;1;1;9700;02;52;189,811676636983
5372484;1;2;1;70;52;6;48;1; ;2;6;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;4111;02;52;189,811676636983
5372486;1;3;1;70;52;8;40;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;32;13;1;1;8530;02;52;175,387982123168
5372492;1;4;1;70;52;24;48;1; ;2;96;1; ;7;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;900000;2; ;08;19;19;1;2;0811;02;52;188,115749682129
5372494;1;2;1;70;52;40;48;1; ;2;40;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;19;53;1;2;5611;02;52;148,13389480106
5372494;1;3;1;70;52;28;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;12;13;1;2;8559;02;52;148,13389480106
5372495;1;3;1;70;52;52;40;2; ;2;52;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;13;13;1;2;8544;02;52;191,505073333683
5372515;1;1;1;70;76;5;48;1; ;2;780;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;97;53;1;1;5611;02;76;730,360308811237
5372515;1;2;1;70;76;5;44;1; ;2;5;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;39;39;1;1;4649;02;76;730,360308811237
