Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3396175;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;1;1;2;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;2;01;1;02;47;121,403687341348;47
3396176;1;5;3;1;1;1;1;1;3;1; ; ;150000000;700000; ;2;2;1;2;2;1;2;1;1;1;2;2;1;2;1;2;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;47;147,933946211374;47
3396177;1;3;2;1;1;1;1;1;3;3; ; ; ; ;225000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;1;5;3;1;2;1;4;1;1;1;1;1;3;3;2;01;1;02;47;153,617704031649;47
3396178;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;02;18;41,6143593019307;18
3396179;1;1;1;1;1;1;1;1;3;1; ; ;32000000;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;1;02;18;192,336046190765;18
3396180;1;4;1;1;1;1;1;1;3;1; ; ;60000000;250000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;02;18;188,15428582295;18
3396181;1;1;1;1;1;1;1;1;3;1; ; ;18000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;2;01;1;02;18;58,7908176314783;18
3396182;1;3;2;1;1;1;1;5;3;1; ; ;10000000;300000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;5;1;1;1;1;1;1;1;3;1;01;1;02;18;297,993467973919;18
3396183;1;4;3;1;1;1;1;1;4;3; ; ; ; ;500000;2;1;1;2;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;1;1;3;1;2;1;4;1;2;1;1;1;3;3;1;01;1;02;15;72,4408367325909;15
3396184;1;2;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;1;02;15;83,9751998884202;15
3396185;1;3;2;1;1;1;1;1;4;3; ; ; ; ;380000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;3;3;1;01;1;02;15;60,2006751617532;15
3396186;1;5;3;1;1;1;1;1;3;1; ; ;250000000;800000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;15;88,3773889616894;15
3396187;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;6;1;1;1;1;1;4;3;1;01;1;02;15;84,4043358991788;15
3396188;1;5;1;1;1;1;1;1;3;1; ; ;200000000;900000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;15;136,770453334389;15
3396189;1;5;1;1;1;1;1;1;4;1; ; ;140000000;700000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;1;2;1;1;1;2;2;1;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;4;3;1;01;1;02;15;134,783926803133;15
3396190;1;5;1;1;1;1;1;1;3;1; ; ;100000000;700000; ;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;15;84,4043358991788;15
3396191;1;6;2;1;1;1;1;1;3;1; ; ;220000000;1000000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;15;124,030497897664;15
3396193;1;1;1;1;2;1;1;1;3;3; ; ; ; ;140000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;2;3;1;01;1;02;15;134,783926803133;15
3396194;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;15;63,9037146594591;15
3396195;1;1;1;1;2;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;2;3;1;01;1;02;15;134,783926803133;15
3396196;1;2;1;1;1;1;1;1;3;3; ; ; ; ;265000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;02;15;109,379563345777;15
3396197;1;2;1;1;1;1;1;1;3;1; ; ;95000000;530000; ;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;1;02;15;79,9154725901484;15
3396198;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;02;15;127,309290945576;15
3396199;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;15;86,8973051357664;15
3396200;1;4;1;1;1;1;1;1;3;1; ; ;250000000;2000000; ;1;1;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;7;1;1;1;1;1;4;3;1;01;1;02;15;72,5650844308314;15
3396202;1;5;2;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;02;73;262,605573682935;73
3396204;1;3;2;1;1;1;1;2;3;4; ; ; ;350000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;73;731,408984620389;73
3396205;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;1;1;1;1;2;3;1;01;1;02;73;365,700831340007;73
3396206;1;3;1;1;2;1;1;1;3;1; ; ;60000000;250000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;73;421,375880894672;73
3396206;2;1;1;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;2;2;1;4;1;1;1;1;1;2;3;1;01;1;02;73;421,375880894672;73
3396207;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;73;404,281958721375;73
3396208;1;6;5;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;02;73;296,075592923884;73
3396209;1;7;4;1;1;1;1;1;3;1; ; ;240000000;1000000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;2;01;1;02;73;130,398177552534;73
3396210;1;5;4;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;2;01;1;02;73;312,073153042933;73
3396212;1;8;3;1;1;1;1;1;3;1; ; ;100000000;750000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;02;73;248,016182836755;73
3396213;1;2;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;02;73;320,938085794701;73
3396214;1;2;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;02;73;353,890772958608;73
3396215;1;4;1;1;1;1;10;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;1;02;73;229,19257081006;73
3396216;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;02;73;220,912483935347;73
3396217;1;4;1;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;2;01;1;02;73;202,463842993301;73
3396218;1;3;2;2;1;1;1;1;3;1; ; ;21000000;250000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;1;2;1;1;1;3;1;01;1;02;23;124,602008778431;23
3396219;1;2;1;2;1;1;1;1;3;1; ; ;10000000;100000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;5;2;1;1;2;1;1;1;3;1;01;1;02;23;135,340488794595;23
3396221;1;4;2;2;1;1;1;1;3;1; ; ;22000000;260000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;2;1;1;1;3;1;01;1;02;23;173,46781867842;23
3396222;1;4;3;2;1;1;1;1;3;1; ; ;10000000;120000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;6;1;2;5;2;1;1;2;1;1;1;3;1;01;1;02;23;144,305735760118;23
3396224;1;3;2;2;1;1;1;1;3;1; ; ;22000000;300000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;3;1;01;1;02;23;151,384626990296;23
3396225;1;2;1;2;1;1;1;4;3;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;5;2;1;1;2;1;1;1;3;1;01;1;02;23;173,46781867842;23
3396226;1;2;1;2;1;1;1;1;3;1; ; ;20000000;300000; ;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;2;1;1;1;2;2;1;1;2;1;1;2;1;1;5;1;1;1;2;1;1;1;3;1;01;1;02;23;135,370493880704;23
3396228;1;3;1;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;2;01;1;02;73;202,329144903327;73
3396229;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;4;1;2;1;2;1;1;1;2;3;1;01;1;02;73;202,463842993301;73
3396230;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;2;01;1;02;73;378,712353246672;73
3396231;1;4;2;1;1;1;1;1;3;1; ; ;120000000;1500000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;5;1;1;1;1;1;4;3;1;01;1;02;73;235,416530157209;73
3396232;1;4;1;1;1;1;1;1;3;1; ; ;120000000;1200000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;7;1;01;1;02;73;294,074659887967;73
3396233;1;1;1;6; ;1;9;4;1;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;2;1;3;2;2; ;6;1;1;8;1;1;2;2;1;2;1;3; ;01;1;02;23;129,804686853164;23
3396234;1;1;1;6; ;1;9;2;1;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;1;2;1;3; ;01;1;02;23;155,408367976553;23
3396235;1;2;1;2;1;1;9;1;4;1; ; ;15000000;200000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;1;2;1;3; ;01;1;02;23;135,370493880704;23
3396237;1;3;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;02;73;372,799729609621;73
