Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3405437;1;3;1;10;1;1;1;2;2011;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;02;63;4178,50557438469
3405438;1;1;1;10;1;1;1;3;1957;56;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;2603,67336650295
3405438;1;2;1;10;2;2;1;11;1961;52;2;2;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;02;63;2603,67336650295
3405438;1;3;1;10;3;1;1;4;1994;19;3;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2603,67336650295
3405438;1;4;1;10;4;2;1;3;1996;17;5;1;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;2603,67336650295
3405439;1;1;1;10;1;1;1;3;1949;64;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;3219,75246072221
3405442;1;1;1;10;1;2;1;6;1994;19;1;2;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;02;63;4373,71035924557
3405442;1;2;1;10;2;1;1;5;1972;41;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;4373,71035924557
3405442;1;3;1;10;2;1;1;1;2014;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;02;63;4373,71035924557
3405443;1;1;1;10;1;2;1;8;1968;45;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;02;63;1882,26086346461
3405443;1;2;1;10;2;1;1;10;1932;81;5;5;1; ; ;1;2;74000;2;1;2; ;1;0; ;2;0;02;63;1882,26086346461
3405443;1;3;1;10;3;2;1;12;1972;41;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;1882,26086346461
3405443;1;4;1;10;1;2;1;6;1999;14;5;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;1882,26086346461
3405443;1;5;1;10;1;2;1;5;2003;10;5;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;1882,26086346461
3405446;1;1;1;10;1;1;1;6;1967;46;1;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;02;63;4898,81015054274
3405446;1;2;1;10;2;2;1;6;1963;50;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;4898,81015054274
3405446;1;3;1;10;3;1;1;8;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;4898,81015054274
3405446;1;4;1;10;2;1;1;12;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;4898,81015054274
3405446;1;5;1;10;5;1;1;6;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;02;63;4898,81015054274
3405446;1;6;1;10;6;1;1;8;1965;48;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;4898,81015054274
3405447;1;1;1;10;1;1;1;3;1940;73;1;3;1; ; ;3; ; ;2;2;2; ;3;2; ;2;2;02;63;3188,98660806902
3405447;1;2;1;10;2;2;1;3;1955;58;2;3;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;02;63;3188,98660806902
3405448;1;1;1;10;1;1;1;1;1954;60;1;3;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;02;63;3664,20472677782
3405448;1;2;1;10;2;2;2; ; ;57;2;3;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;02;63;3664,20472677782
3405448;1;3;1;10;1;2;2; ; ;2;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;02;63;3664,20472677782
3405449;1;1;1;10;1;1;1;3;1950;63;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;3219,75246072221
3405450;1;1;1;10;1;1;1;10;1972;41;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;2987,31304699809
3405450;1;2;1;10;2;2;1;10;1971;42;2;1;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;2987,31304699809
3405450;1;3;1;10;3;2;1;4;1994;19;3;6;2;1;56; ; ; ;1;1;2; ;5;11;2;2;11;02;63;2987,31304699809
3405451;1;1;1;10;1;2;1;8;1942;71;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3733,75587427602
3405453;1;1;1;10;1;1;1;7;1979;34;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;4283,87656611494
3405453;1;2;1;10;2;2;1;2;1981;33;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;63;4283,87656611494
3405453;1;3;1;10;3;1;1;4;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;4283,87656611494
3405453;1;4;1;10;4;2;1;9;2000;13;3;6;1; ; ;3; ; ;1;1;1;1;4;0; ;2;5;02;63;4283,87656611494
3405453;1;5;1;10;5;1;1;12;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;4283,87656611494
3405453;1;6;1;10;1;2;1;11;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ;2;0;02;63;4283,87656611494
3405865;1;1;1;10;1;1;1;1;1977;37;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;3822,17668353109
3405865;1;2;1;10;2;2;1;9;1980;33;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;02;63;3822,17668353109
3405865;1;3;1;10;2;2;1;3;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;02;63;3822,17668353109
3405865;1;4;1;10;2;2;1;4;2005;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;02;63;3822,17668353109
3405865;1;5;1;10;5;2;1;3;1996;17;3;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;3822,17668353109
3405865;1;6;1;10;2;1;1;12;2011;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;02;63;3822,17668353109
3405866;1;1;1;10;1;1;1;1;1986;28;1;4;1; ; ;1;4; ;2;1;2; ;3;3; ;2;3;02;63;4893,05791795653
3405866;1;2;1;10;2;2;1;11;1957;56;5;5;2;1;24; ; ; ;2;2;2; ;1;0; ;2;0;02;63;4893,05791795653
3405866;1;3;1;10;3;1;1;3;1994;19;5;6;2;1;24; ; ; ;2;1;2; ;4;7; ;2;7;02;63;4893,05791795653
3405866;1;4;1;10;4;1;1;5;1982;31;8;4;2;1;36; ; ; ;2;1;2; ;4;7; ;2;7;02;63;4893,05791795653
3405866;1;5;1;10;5;1;1;7;1986;27;9;4;2;1;24; ; ; ;2;1;2; ;3;5; ;2;5;02;63;4893,05791795653
3405868;1;1;1;10;1;1;1;10;1945;68;1;2;1; ; ;1;4; ;2;1;2; ;3;3; ;2;3;02;63;1882,26086346461
3405868;1;2;1;10;2;2;1;6;1963;50;2;2;1; ; ;1;5; ;2;2;2; ;3;1; ;2;1;02;63;1882,26086346461
3405868;1;3;1;10;3;2;1;12;1984;29;3;6;2;1;30; ; ; ;2;1;2; ;5;11;2;2;11;02;63;1882,26086346461
3405868;1;4;1;10;4;2;1;1;1991;23;3;6;1; ; ;1;3;77000;2;1;1;1;6;4;3;2;15;02;63;1882,26086346461
3405868;1;5;1;10;5;2;1;7;1994;19;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;02;63;1882,26086346461
3405868;1;6;1;10;2;1;1;4;1936;77;9;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;1882,26086346461
3405870;1;1;1;10;1;1;1;3;1946;67;1;2;2;1;18; ; ; ;2;1;2; ;4;6; ;2;6;02;63;3002,84340229017
3405870;1;2;1;10;2;2;1;7;1948;65;2;2;2;1;60; ; ; ;2;1;2; ;4;6; ;2;6;02;63;3002,84340229017
3405870;1;3;1;10;3;2;1;8;1976;37;3;4;2;1;24; ; ; ;1;1;2; ;5;11;2;2;11;02;63;3002,84340229017
3405870;1;4;1;10;3;1;1;8;2011;2;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;02;63;3002,84340229017
3405871;1;1;1;10;1;1;1;7;1935;78;1;3;1; ; ;2;2;100000;2;1;2; ;3;3; ;2;3;02;63;2948,5050726589
3405871;1;2;1;10;2;2;1;7;1950;63;2;3;1; ; ;2;5; ;2;1;2; ;4;8; ;2;8;02;63;2948,5050726589
3405871;1;3;1;10;3;2;1;10;1989;24;4;6;1; ; ;1;1;80000;2;1;2; ;6;5;4;2;16;02;63;2948,5050726589
3405872;1;1;1;10;1;2;1;10;1971;42;1;4;1; ; ;1;1;24600;2;1;2; ;4;8; ;2;8;02;63;2978,25146791605
3405873;1;1;1;10;1;2;1;10;1943;70;1;5;2;1;36; ; ; ;2;2;2; ;1;0; ;2;0;02;63;4144,42857448005
3405873;1;2;1;10;2;1;1;9;1995;18;4;6;2;1;36; ; ; ;1;1;2; ;4;9; ;2;9;02;63;4144,42857448005
3405874;1;1;1;10;1;2;1;12;1982;31;1;4;2;1;156; ; ; ;2;1;2; ;5;11;2;2;11;02;63;2978,25146791605
3405875;1;1;1;10;1;1;1;10;1976;37;1;2;2;1;36; ; ; ;2;1;2; ;4;7; ;2;7;02;63;4348,42198461972
3405875;1;2;1;10;2;2;1;11;1978;35;2;2;2;1;36; ; ; ;2;1;2; ;4;6; ;2;6;02;63;4348,42198461972
3405875;1;3;1;10;3;2;1;9;1997;16;3;6;2;1;36; ; ; ;2;1;1;1;5;10;1;2;10;02;63;4348,42198461972
3405875;1;4;1;10;4;1;1;12;1999;14;3;6;2;1;36; ; ; ;2;1;1;1;4;9; ;2;9;02;63;4348,42198461972
3405875;1;5;1;10;2;2;1;11;2005;8;3; ;2;1;36; ; ; ;2;1;1;1;3;2; ;2;2;02;63;4348,42198461972
3405875;1;6;1;10;2;2;1;11;2012;1;3; ;2;1;15; ; ; ;2; ; ; ; ; ; ;2; ;02;63;4348,42198461972
3405876;1;1;1;10;1;1;1;4;1978;35;1;2;1; ; ;1;4; ;2;1;2; ;3;5; ;2;5;02;63;4238,59433584655
3405876;1;2;1;10;2;2;1;1;1981;33;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;02;63;4238,59433584655
3405876;1;3;1;10;3;1;1;8;1996;17;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;2;9;02;63;4238,59433584655
3405876;1;4;1;10;2;1;1;2;2004;9;3; ;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;02;63;4238,59433584655
3405877;1;1;1;10;1;1;1;1;1994;20;1;4;1; ; ;1;1;49300;2;1;2; ;6;2;2;2;13;02;63;4175,19442713324
3405878;1;1;1;10;1;1;1;3;1979;34;1;3;2;1;48; ; ; ;2;1;2; ;4;8; ;2;8;02;63;4178,23081982581
3405878;1;2;1;10;2;2;1;2;1982;32;2;3;2;1;48; ; ; ;2;1;2; ;6;1;2;2;12;02;63;4178,23081982581
3405878;1;3;1;10;2;2;1;11;2007;6;3; ;2;1;48; ; ; ;2;2;1;1;3;0; ;2;0;02;63;4178,23081982581
3405878;1;4;1;10;2;2;1;11;2009;4;3; ;2;1;48; ; ; ;2;2;1;1;2;0; ;2;0;02;63;4178,23081982581
3405891;1;1;1;10;1;1;1;8;1967;46;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;3547,21186154288
3405891;1;2;1;10;2;2;1;4;1986;27;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3547,21186154288
3405891;1;3;1;10;2;2;1;5;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;02;63;3547,21186154288
3405891;1;4;1;10;2;2;1;9;2009;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;3547,21186154288
3405891;1;5;1;10;5;2;1;1;1945;69;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;02;63;3547,21186154288
3405891;1;6;1;10;6;1;1;12;1998;15;5;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;02;63;3547,21186154288
3405891;1;7;1;10;7;1;1;2;1940;74;8;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;63;3547,21186154288
3405891;1;8;1;10;8;1;1;5;1968;45;8;4;2;1;120; ; ; ;1;1;2; ;3;2; ;2;2;02;63;3547,21186154288
3405892;1;1;1;10;1;1;1;11;1965;48;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;4058,2015618983
3405892;1;2;1;10;2;2;1;7;1963;50;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;02;63;4058,2015618983
3405892;1;3;1;10;3;2;1;4;1995;18;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;4058,2015618983
3405892;1;4;1;10;2;1;1;7;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;02;63;4058,2015618983
3405892;1;5;1;10;2;1;1;3;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;63;4058,2015618983
3405892;1;6;1;10;6;1;1;8;1964;49;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;63;4058,2015618983
3405894;1;1;1;10;1;1;1;11;1952;61;1;3;1; ; ;1;1;24600;2;1;2; ;5;11;2;2;11;02;63;3188,98660806902
3405894;1;2;1;10;2;2;1;8;1949;64;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;02;63;3188,98660806902
3405895;1;1;1;10;1;1;1;2;1977;37;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2;2;11;02;63;3703,01270111701
3405895;1;2;1;10;2;2;1;10;1976;37;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;3703,01270111701
3405895;1;3;1;10;2;2;1;1;2008;6;3; ;1; ; ;3; ; ;2;1;1;2;3;0; ;2;0;02;63;3703,01270111701
3405896;1;1;1;10;1;1;1;4;1975;38;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;02;63;3773,58330601125
3405896;1;2;1;10;2;2;1;12;1993;20;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;3773,58330601125
3405897;1;1;1;10;1;1;1;3;1981;32;1;2;1; ; ;1;4; ;2;1;2; ;3;5; ;2;5;02;63;3462,53116570689
3405897;1;2;1;10;2;2;1;3;1987;26;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;02;63;3462,53116570689
3405897;1;3;1;10;2;2;1;12;2003;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;02;63;3462,53116570689
3405897;1;4;1;10;2;2;1;10;2008;5;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;02;63;3462,53116570689
3405898;1;1;1;10;1;1;1;10;1979;34;1;2;1; ; ;1;1;24600;2;1;2; ;5;11;2;2;11;02;63;3227,79458240821
3405898;1;2;1;10;2;2;1;8;1979;34;2;2;1; ; ;1;5; ;2;1;2; ;6;2;3;2;13;02;63;3227,79458240821
3405899;1;1;1;10;1;1;1;11;1970;43;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;2987,31304699809
3405899;1;2;1;10;2;2;1;3;1975;38;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;02;63;2987,31304699809
3405899;1;3;1;10;3;2;1;10;1997;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;02;63;2987,31304699809
3405900;1;1;1;10;1;1;1;3;1974;39;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;63;3703,01270111701
3405900;1;2;1;10;2;2;1;2;1988;26;2;3;1; ; ;1;1;24600;2;1;2; ;6;2;3;2;13;02;63;3703,01270111701
3405900;1;3;1;10;1;2;1;5;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;02;63;3703,01270111701
3405901;1;1;1;10;1;1;1;2;1971;43;1;6;1; ; ;1;1;24600;2;1;2; ;3;5; ;2;5;02;63;4263,60795591353
3405901;1;2;1;10;2;1;1;5;1988;25;5;6;2;1;1; ; ; ;2;1;2; ;4;8; ;2;8;02;63;4263,60795591353
3405902;1;1;1;10;1;2;1;5;1950;63;1;5;1; ; ;1;2;74000;2;1;2; ;3;3; ;2;3;02;63;3446,57184424718
3405902;1;2;1;10;2;2;1;3;1977;36;3;6;1; ; ;1;1;24600;2;1;2; ;5;11;2;2;11;02;63;3446,57184424718
3405902;1;3;1;10;3;1;1;7;1969;44;3;4;1; ; ;1;5; ;2;1;2; ;4;8; ;2;8;02;63;3446,57184424718
3405902;1;4;1;10;4;1;1;12;1973;40;3;4;2;1;6; ; ; ;2;1;2; ;6;3;3;2;14;02;63;3446,57184424718
3405903;1;1;1;10;1;1;1;1;1965;49;1;2;1; ; ;1;1;24600;2;1;2; ;3;5; ;2;5;02;63;4476,64206639668
3405903;1;2;1;10;2;2;1;8;1969;44;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;4476,64206639668
3405903;1;3;1;10;3;2;1;5;1990;23;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;63;4476,64206639668
3405903;1;4;1;10;2;1;1;10;2005;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;02;63;4476,64206639668
3405903;1;5;1;10;5;1;1;1;2007;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;02;63;4476,64206639668
3405903;1;6;1;10;6;2;1;4;1987;26;3;4;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;02;63;4476,64206639668
3405903;1;7;1;10;2;2;1;5;2006;7;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;02;63;4476,64206639668
3405903;1;8;1;10;2;1;1;1;2009;5;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;02;63;4476,64206639668
3405904;1;1;1;10;1;1;1;8;1944;69;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3188,98660806902
3405904;1;2;1;10;2;2;1;7;1947;66;9;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;63;3188,98660806902
3409150;1;1;1;10;1;1;1;9;1962;51;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;68;1293,28713345492
3409150;1;2;1;10;2;2;1;8;1962;51;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;02;68;1293,28713345492
3409150;1;3;1;10;3;1;1;1;1992;22;3;6;1; ; ;3; ; ;2;1;1;2;6;2;2;2;13;02;68;1293,28713345492
3409150;1;4;1;10;4;1;1;8;1993;20;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;12;02;68;1293,28713345492
3409150;1;5;1;10;5;1;1;8;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;02;68;1293,28713345492
3409161;1;1;1;10;1;1;1;5;1967;46;1;3;1; ; ;1;1;24640;2;1;2; ;3;5; ;2;5;02;68;1011,37634625042
3409161;1;2;1;10;2;2;1;5;1976;37;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;2;14;02;68;1011,37634625042
3409161;1;3;1;10;3;2;1;9;1995;18;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;2;11;02;68;1011,37634625042
3409161;1;4;1;10;4;1;1;8;1999;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;2;9;02;68;1011,37634625042
3409161;1;5;1;10;5;2;1;5;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;02;68;1011,37634625042
3409172;1;1;1;10;1;1;1;9;1977;36;1;2;2;1;2; ; ; ;2;1;2; ;3;5; ;2;5;02;68;524,134397089501
3409172;1;2;1;10;2;2;1;12;1981;32;2;2;2;1;12; ; ; ;2;1;2; ;4;8; ;2;8;02;68;524,134397089501
3409172;1;3;1;10;3;1;1;4;1997;16;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2;2;11;02;68;524,134397089501
3409172;1;4;1;10;4;2;1;7;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;02;68;524,134397089501
3409172;1;5;1;10;2;2;1;2;2004;10;3;6;2;1;12; ; ; ;2;1;1;1;3;4; ;2;4;02;68;524,134397089501
3409173;1;1;1;10;1;1;1;4;1970;43;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;13;1872,86901296965
3409173;1;2;1;10;2;2;1;6;1973;40;2;2;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;02;13;1872,86901296965
3409173;1;3;1;10;3;1;1;2;2003;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;02;13;1872,86901296965
3409173;1;4;1;10;4;2;1;7;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;02;13;1872,86901296965
3409173;1;5;1;10;5;2;1;7;2006;7;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;02;13;1872,86901296965
3409173;1;6;1;10;2;1;1;10;2009;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;02;13;1872,86901296965
3409173;1;7;1;10;2;2;1;11;2010;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;13;1872,86901296965
3409174;1;1;1;10;1;1;1;3;1982;31;1;2;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;02;13;1217,97080327926
3409174;1;2;1;10;2;2;1;9;1987;26;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;13;1217,97080327926
3409175;1;1;1;10;1;1;1;11;1961;52;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;13;1556,20197164495
3409176;1;1;1;10;1;1;1;8;1958;55;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;02;13;1226,21297932395
3409177;1;1;1;10;1;1;1;4;1974;39;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;02;13;2038,32343299525
3409177;1;2;1;10;2;2;1;4;1989;24;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;02;13;2038,32343299525
3409177;1;3;1;10;2;1;1;9;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;02;13;2038,32343299525
3409177;1;4;1;10;2;1;1;8;2008;5;3; ;2;2; ; ; ; ;2;2;1;1;3;0; ;2;0;02;13;2038,32343299525
3409177;1;5;1;10;2;2;1;5;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;02;13;2038,32343299525
3409178;1;1;1;10;1;1;1;1;1977;37;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;02;13;1665,97262002008
