Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3405876;1;4;2;3;1;1;1;3;4;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;2;1;2;2;1;1;2;3;1;01;2;02;63;4238,59433584655
3405877;1;2;1;3;1;1;1;3;4;3; ; ; ; ;150000;2;2;1;2;2;1;2;2;2;1;2;1;1;2;1;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;2;1;1;2;3;1;01;2;02;63;4175,19442713324
3405878;1;5;2;3;1;1;1;1;4;3; ; ; ; ;270000;2;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;2;1;1;2;3;1;01;2;02;63;4178,23081982581
3405891;1;4;4;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;8;1;1;4;2;1;2;2;2;1;0; ;2;01;2;02;63;3547,21186154288
3405892;1;4;3;2;1;4;1;1;5;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;6;2;2; ;6;1;1;1;2;1;2;2;2;1;0; ;1;01;2;02;63;4058,2015618983
3405894;1;3;1;2;1;4;1;1;5;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;0; ;1;01;2;02;63;3188,98660806902
3405895;1;3;2;1;1;1;1;1;4;3; ; ; ; ;270000;2;2;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;0;2;1;01;2;02;63;3703,01270111701
3405896;1;2;1;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;1;1;1;0;2;1;01;2;02;63;3773,58330601125
3405897;1;3;2;2;1;1;1;1;5;3; ; ; ; ;50000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;2;1;1;2;2;1;01;2;02;63;3462,53116570689
3405898;1;3;1;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;1;01;2;02;63;3227,79458240821
3405899;1;4;2;1;1;1;1;1;4;1; ; ;40000000;200000; ;1;2;1;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;2;02;63;2987,31304699809
3405900;1;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;4;1;4;1;2;1;1;1;1;3;1;01;2;02;63;3703,01270111701
3405901;1;2;2;1;1;1;1;1;4;1; ; ;35000000;120000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;1;01;2;02;63;4263,60795591353
3405902;1;4;3;1;1;1;1;1;4;1; ; ;20000000;250000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;1;3;1;01;2;02;63;3446,57184424718
3405903;1;4;3;1;1;1;1;3;4;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;8;1;2;1;2;1;2;1;1;1;1;3;1;01;2;02;63;4476,64206639668
3405904;1;4;2;1;1;1;1;1;4;1; ; ;50000000;200000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;1;01;2;02;63;3188,98660806902
3409150;1;4;3;2;1;1;4;1;4;4; ; ; ;400000; ;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;4;2;2; ;5;1;1;1;2;1;2;2;1;2;2;1; ;01;2;02;68;1293,28713345492
3409161;1;4;3;2;1;1;4;1;4;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;1;2;2;1; ;01;2;02;68;1011,37634625042
3409172;1;3;2;2;1;4;1;1;4;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;1;2;2;1;1;2;2; ;5;1;1;5;2;1;2;2;2;1;1; ;2;01;2;02;68;524,134397089501
3409173;1;3;2;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;2;1;2;2;2;2;2; ; ; ;01;2;02;13;1872,86901296965
3409174;1;2;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;2;1;2;2;2;2;2; ; ; ;01;2;02;13;1217,97080327926
3409175;1;2;1;6; ;4;6;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;2;2;2;2;2; ; ; ;01;2;02;13;1556,20197164495
3409176;1;2;1;6; ;4;6;1;5;1; ; ;7000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1226,21297932395
3409177;1;2;1;6; ;4;6;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;2038,32343299525
3409178;1;3;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;1;1;2;2;2;2;2;2;2; ; ; ;01;2;02;13;1665,97262002008
3409179;1;3;2;6; ;4;6;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1759,26783390736
3409180;1;3;2;6; ;4;6;1;5;1; ; ;13000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;02;13;1221,02319028455
3409181;1;2;1;6; ;4;6;1;5;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1404,56123105381
3409182;1;2;1;6; ;4;6;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1221,02319028455
3409183;1;4;2;2;1;4;1;1;4;1; ; ;13000000;98; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;68;369,703824443929
3409184;1;3;1;6; ;4;1;1;5;1; ; ;4000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;2;2;2;2;1; ; ;1;01;2;02;13;1226,21297932395
3409185;1;4;1;2;1;4;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;02;13;1226,21297932395
3409186;1;2;1;6; ;4;1;1;5;1; ; ;2000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;2;2;1;2;2;2;1;1; ;1;01;2;02;13;1551,01218260555
3409187;1;3;2;6; ;4;1;1;5;1; ; ;7000000;50000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;8;1;1;1;1;1;2;2;2;1;1; ;1;01;2;02;13;1579,73975790807
3409188;1;2;1;2;1;4;1;1;5;1; ; ;80000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;3;1;1;2;1;1;2;2;2;1;1; ;1;01;2;02;13;1363,54442403616
3409193;1;3;1;2;1;4;1;1;4;1; ; ;1300000;300000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;68;1158,83304461178
3409194;1;4;2;2;1;4;1;1;4;1; ; ;8000000;400000; ;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;2;01;2;02;68;442,752369148507
3409195;1;4;3;2;1;4;1;1;4;1; ; ;7000000;250000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;68;1243,65397193273
3409199;1;3;1;2;1;1;4;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;2;2;1; ;01;2;02;68;1212,92015472117
3409210;1;5;1;2;1;1;4;1;4;1; ; ;25000000;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;3;2;1;2;2;1;2;2;1; ;01;2;02;68;1256,51801606864
3409221;1;3;2;2;2;1;4;1;4;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;02;68;680,027399779747
3409221;2;1;1;2;2;1;4;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;2;1;1;2;1;2;2;1;2;2;1; ;01;2;02;68;680,027399779747
3409224;1;2;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2; ;2;2; ;7;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1845,66588538647
3409225;1;1;1;6; ;4;6;2;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1226,21297932395
3409226;1;3;3;6; ;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1891,04712984793
3409227;1;3;2;6; ;4;6;5;5;1; ; ;5000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;4;1;2;2;2;2;2; ; ; ;01;2;02;13;1372,29010358372
3409228;1;3;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;02;13;1863,81995666826
3409229;1;4;2;2;1;4;3;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;5;2;2;2;2;2;2; ; ; ;01;2;02;13;1543,23768940255
3409230;1;2;1;6; ;4;6;1;5;1; ; ;10000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1226,21297932395
3409231;1;4;2;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1781,82974284758
3409232;1;3;1;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;5;1;1;2;2;2;1;1; ;1;01;2;02;68;859,26364988593
3409233;1;2;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1556,20197164495
3409234;1;3;1;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;02;13;1226,71648282681
3409235;1;4;2;2;1;4;6;1;5;1; ; ;4000000;30000; ;2;2;1;2;1;2;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;1;1;2;2;2;1;1; ;2;01;2;02;13;1034,05893521803
3409236;1;4;1;2;1;4;6;1;5;1; ; ;8000000;60000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;13;1226,71648282681
3409237;1;3;1;2;2;4;6;1;5;5; ; ; ;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;13;919,053759540806
3409237;2;1;1;2;2;4;6;1;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;2;1;1;2;1;2;2;2;1;1; ;2;01;2;02;13;919,053759540806
3409238;1;3;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;13;1502,2208823849
3409243;1;3;2;2;1;4;1;1;4;4; ; ; ;400000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;02;68;369,703824443929
3409245;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;2;2;1;1; ;1;01;2;02;68;459,629533832143
3409246;1;3;2;2;1;4;1;1;4;4; ; ; ;300000; ;2;2;1;2;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;02;68;628,544708402866
3409247;1;4;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;5;1;1;2;2;2;1;1; ;1;01;2;02;68;828,514036987926
3409250;1;3;2;2;1;1;4;1;3;4; ; ; ;350000; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;2;1;2;1;1; ;01;2;02;68;1212,92015472117
3409253;1;3;2;3;1;1;4;1;3;1; ; ;10000000;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;2;1;1; ;01;2;02;68;691,867319631459
3409254;1;2;2;1;1;1;4;1;3;1; ; ;30000000;300000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;2;1;1; ;01;2;02;68;780,16613571221
3409255;1;4;1;1;1;1;3;1;3;1; ; ;30000000;200000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;6;2;2; ;7;1;1;1;2;1;1;1;1;2;1;1; ;01;2;02;68;592,984850332286
3409256;1;4;3;3;1;1;3;1;3;1; ; ;9000000;200000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;9;1;1;1;2;1;1;2;1;2;1;1; ;01;2;02;68;784,353104210244
3409257;1;3;2;3;2;1;3;1;4;1; ; ;10000000;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;1;2;1;1; ;01;2;02;68;1409,66615448072
3409258;1;3;1;6; ;1;3;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;2;1;2;1;1; ;01;2;02;68;628,582205199281
3409261;1;3;1;2;1;1;4;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;2;2;1; ;01;2;02;68;1212,84780042966
3409272;1;3;3;2;1;1;4;1;3;1; ; ;50000000;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;4;2;2; ;8;1;1;1;4;1;1;2;1;2;2;1; ;01;2;02;68;2232,03583052418
3409274;1;1;1;6; ;4;1;3;4;1; ; ;4000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;5;1;1;2;2;2;1;1; ;1;01;2;02;13;1809,03287043076
3409275;1;5;3;2;1;2;1;1;4;1; ; ;30000000;100000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;1;01;2;02;13;1520,39899926318
3409276;1;3;1;2;1;3;1;4;4;1; ; ;7000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;5;2;1;2;2;2;1;1; ;1;01;2;02;13;1588,61893386401
3409277;1;1;1;2;1;4;1;4;4;1; ; ;1300000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;5;2;1;2;2;2;1;1; ;1;01;2;02;13;1659,07545761192
