Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3396134;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;02;17;135,310912462466
3396135;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;155,573221794271
3396135;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;17;02;17;155,573221794271
3396136;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;02;17;147,994218285371
3396136;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;17;02;17;147,994218285371
3396136;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;2; ; ; ; ; ; ;17;02;17;147,994218285371
3396136;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;28; ; ; ; ; ; ;17;02;17;147,994218285371
3396136;1;6;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;40; ; ; ;17;02;17;147,994218285371
3396137;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;172,213393687898
3396137;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;17;02;17;172,213393687898
3396139;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;17;02;17;159,085027983068
3396139;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;159,085027983068
3396140;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;02;17;153,448975809864
3396140;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;17;02;17;153,448975809864
3396142;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;02;17;159,396054396556
3396142;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;17;02;17;159,396054396556
3396142;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;02;17;159,396054396556
3396143;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;31; ; ; ; ; ; ; ; ;17;02;17;150,877147795995
3396143;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;02;17;150,877147795995
3396145;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;17;02;17;143,237326489002
3396145;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;143,237326489002
3396145;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;143,237326489002
3396145;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;143,237326489002
3396145;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;02;17;143,237326489002
3396147;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;160,709436095562
3396148;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;02;17;136,856222490665
3396150;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;02;17;136,856222490665
3396151;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;8; ; ; ; ; ;17;02;17;161,189845658082
3396151;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;02;17;161,189845658082
3396152;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;02;17;171,333160371136
3396152;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;02;17;171,333160371136
3396155;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;54;02;54;356,77860184261
3396202;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;21; ; ; ; ; ;73;02;73;262,605573682935
3396202;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;262,605573682935
3396204;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;73;02;73;731,408984620389
3396204;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;39; ; ; ; ; ; ;73;02;73;731,408984620389
3396204;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;02;73;731,408984620389
3396204;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;02;73;731,408984620389
3396205;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;22; ; ; ; ; ; ; ; ;73;02;73;365,700831340007
3396205;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;365,700831340007
3396205;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;48; ; ; ; ; ;73;02;73;365,700831340007
3396205;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;02;73;365,700831340007
3396205;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;02;73;365,700831340007
3396205;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;73;02;73;365,700831340007
3396206;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;02;73;421,375880894672
3396206;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;12; ; ; ; ;16; ; ; ;73;02;73;421,375880894672
3396206;2;1;2;90; ;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ;4; ;73;02;73;421,375880894672
3396206;2;2;2;90; ;2;1;2;2;1;2;2;2;1;2; ;21; ; ;10; ; ; ;4; ;73;02;73;421,375880894672
3396207;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;10; ; ; ; ; ; ;73;02;73;404,281958721375
3396207;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;73;02;73;404,281958721375
3396207;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;02;73;404,281958721375
3396208;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;296,075592923884
3396208;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;02;73;296,075592923884
3396208;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;73;02;73;296,075592923884
3396208;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;73;02;73;296,075592923884
3396208;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;02;73;296,075592923884
3396209;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;02;73;130,398177552534
3396209;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;130,398177552534
3396209;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;02;73;130,398177552534
3396209;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;02;73;130,398177552534
3396210;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;312,073153042933
3396210;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;50; ; ; ; ; ; ;73;02;73;312,073153042933
3396210;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;02;73;312,073153042933
3396212;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;25; ; ; ; ; ; ;73;02;73;248,016182836755
3396212;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;02;73;248,016182836755
3396212;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;248,016182836755
3396213;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;02;73;320,938085794701
3396214;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;02;73;353,890772958608
3396214;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;02;73;353,890772958608
3396215;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;02;73;229,19257081006
3396215;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;73;02;73;229,19257081006
3396216;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;10; ; ; ; ; ; ;73;02;73;220,912483935347
3396216;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;02;73;220,912483935347
3396217;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;73;02;73;202,463842993301
3396218;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;14; ; ; ; ; ; ;23;02;23;124,602008778431
3396218;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;23;02;23;124,602008778431
3396218;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;23;02;23;124,602008778431
3396218;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;23;02;23;124,602008778431
3396219;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;12; ; ; ; ; ; ;23;02;23;135,340488794595
3396221;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;173,46781867842
3396221;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;14; ; ; ;6; ; ; ; ;23;02;23;173,46781867842
3396221;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;02;23;173,46781867842
3396222;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;23;02;23;144,305735760118
3396222;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;144,305735760118
3396222;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;23;02;23;144,305735760118
3396222;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;144,305735760118
3396222;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;144,305735760118
3396224;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;23;02;23;151,384626990296
3396224;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;23;02;23;151,384626990296
3396225;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;173,46781867842
3396225;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;23;02;23;173,46781867842
3396225;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;23;02;23;173,46781867842
3396226;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;23;02;23;135,370493880704
3396228;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;73;02;73;202,329144903327
3396228;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;73;02;73;202,329144903327
3396229;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;73;02;73;202,463842993301
3396230;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;24; ; ; ; ; ; ;73;02;73;378,712353246672
3396230;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;21; ;60; ; ;2; ; ; ;73;02;73;378,712353246672
3396231;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;02;73;235,416530157209
3396231;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;235,416530157209
3396232;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;1; ; ; ;73;02;73;294,074659887967
3396233;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;23;02;23;129,804686853164
3396233;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;02;23;129,804686853164
3396233;1;6;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;23;02;23;129,804686853164
3396234;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;23;02;23;155,408367976553
3396234;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;23;02;23;155,408367976553
3396235;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;24; ; ; ; ; ; ;23;02;23;135,370493880704
3396237;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;15; ; ; ; ; ; ;73;02;73;372,799729609621
3396237;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;73;02;73;372,799729609621
3396238;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;02;73;235,093666524595
3396238;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;02;73;235,093666524595
3396238;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;02;73;235,093666524595
3396238;1;4;1;90; ;2;1;2;2;2;2;2;2;2;1; ;5; ; ; ; ; ; ; ;6;73;02;73;235,093666524595
3396239;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;35;25;25; ; ; ; ; ; ;73;02;73;293,19079760918
3396239;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;10; ;15;15; ; ; ; ; ;73;02;73;293,19079760918
3396239;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;293,19079760918
3396240;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;02;73;254,190788718247
3396240;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;73;02;73;254,190788718247
3396240;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;73;02;73;254,190788718247
3396241;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;202,329144903327
3396241;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;02;73;202,329144903327
3396243;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;143,996632791561
3396243;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;02;73;143,996632791561
3396243;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;02;73;143,996632791561
3396244;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;73;02;73;235,742147776202
3396244;1;2;1;90; ;2;2;1;2;1;2;2;2;2;2; ; ;25; ;25; ; ; ; ; ;73;02;73;235,742147776202
3396245;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;23;02;23;167,371291120025
3396245;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;02;23;167,371291120025
3396245;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;23;02;23;167,371291120025
3396246;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;23;02;23;156,738858561036
3396246;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;10; ; ; ; ; ; ;23;02;23;156,738858561036
3396246;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;23;02;23;156,738858561036
3396247;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;23;02;23;118,831369713319
3396247;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;23;02;23;118,831369713319
3396249;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;73;02;73;316,302482255954
3396249;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;316,302482255954
3396249;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;73;02;73;316,302482255954
3396249;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;73;02;73;316,302482255954
3396250;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;73;02;73;155,947804219501
3396250;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;2; ; ; ; ; ; ;73;02;73;155,947804219501
3396250;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;73;02;73;155,947804219501
3396250;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;18; ; ; ; ; ; ;73;02;73;155,947804219501
3396250;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;02;73;155,947804219501
3396250;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;73;02;73;155,947804219501
3396251;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;73;02;73;320,938085794701
3396256;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;02;76;795,677388584175
3396256;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;02;76;795,677388584175
3396257;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;02;76;866,433348936299
3396257;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;02;76;866,433348936299
3396258;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;02;76;847,306913028832
3396258;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;02;76;847,306913028832
3396260;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;02;76;866,433348936299
3396260;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;02;76;866,433348936299
3396262;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;02;76;701,930735210517
3396262;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;02;76;701,930735210517
3396262;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;02;76;701,930735210517
3396262;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;02;76;701,930735210517
3396262;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;02;76;701,930735210517
3396263;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;02;76;957,583646907548
3396264;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;02;76;926,356047293339
3396264;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;02;76;926,356047293339
3396264;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;02;76;926,356047293339
3396265;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;76;02;76;1006,6730832695
3396265;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;76;02;76;1006,6730832695
3396265;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;02;76;1006,6730832695
3396266;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;26; ;10; ; ; ; ; ; ;76;02;76;1007,38999010497
3396266;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;02;76;1007,38999010497
3396267;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;9; ; ; ; ; ; ;76;02;76;831,057895068421
3396267;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;40; ; ; ; ; ; ;76;02;76;831,057895068421
