DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2840195,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,17,17,17.575.253.672.192
2840196,1,1,1,80,1,1,3,8,,2,,2,,,,,9,2,1,12,17,17,194.506.542.330.179
2840197,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,17,17,168.393.900.072.168
2840197,1,2,1,80,1,1,1,2,,2,,1,100000,,,,2,2,1,12,17,17,168.393.900.072.168
2840197,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,17,17,168.393.900.072.168
2840198,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,17,17,155.081.856.429.489
2840198,1,3,1,80,1,1,1,9,TRASLADO DE PAIS,2,,2,,,,ESTA RECIEN  LLEGADO AL PAIS,12,2,1,12,17,17,155.081.856.429.489
2840202,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,12,63,63,121.614.130.909.707
2840202,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,63,63,121.614.130.909.707
2840206,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,63,63,742.863.656.607.023
2840209,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,12,63,63,142.231.968.008.187
2840209,1,2,1,80,1,1,4,3,,1,4,2,,,4,,9,1,1,12,63,63,142.231.968.008.187
2840211,1,3,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,63,63,932.596.581.352.098
2840212,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,63,63,138.947.068.935.527
2840215,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,163.826.293.437.503
2840215,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,163.826.293.437.503
2840217,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,66,66,288.867.186.343.367
2840218,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,66,66,310.946.984.104.416
2840218,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,310.946.984.104.416
2840219,1,1,1,80,1,1,3,5,,3,,2,,,,,10,2,1,12,66,66,23.721.808.453.536
2840220,1,3,1,80,1,1,1,1,,2,,2,,,,,2,2,1,12,66,66,227.484.160.084.731
2840221,1,2,1,80,1,1,4,8,,2,,2,,,,,11,2,1,12,66,66,198.915.105.667.967
2840221,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,198.915.105.667.967
2840222,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,213.523.485.840.223
2840222,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,213.523.485.840.223
2840223,1,1,1,80,1,1,1,8,,2,,2,,,,,9,2,1,12,66,66,26.517.258.764.823
2840223,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,26.517.258.764.823
2840224,1,1,1,80,1,1,2,4,,2,,2,,,,,4,2,1,12,66,66,163.826.293.437.503
2840224,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,163.826.293.437.503
2840225,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,236.554.943.376.364
2840225,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,236.554.943.376.364
2840227,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,217.322.883.912.718
2840227,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,66,66,217.322.883.912.718
2840228,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,193.463.141.436.252
2840231,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,12,66,66,182.593.821.059.279
2840231,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,182.593.821.059.279
2840234,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,206.472.155.905.668
2840236,1,1,1,80,1,2,,,,3,,2,,2,,.,,,1,12,66,66,242.445.235.626.533
2840236,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,66,66,242.445.235.626.533
2840237,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,66,66,168.633.356.874.438
2840238,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,12,66,66,140.795.045.961.029
2840238,1,2,1,80,1,1,2,4,,2,,2,,,,,9,2,1,12,66,66,140.795.045.961.029
2840239,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,66,66,199.446.677.788.822
2840240,1,1,1,80,1,1,3,5,,3,,2,,,,,10,2,1,12,66,66,23.721.808.453.536
2840242,1,1,1,80,1,1,2,4,,2,,2,,,,,4,2,1,12,66,66,273.906.110.801.565
2840247,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,18,18,361.665.905.793.863
2840247,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,361.665.905.793.863
2840247,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,361.665.905.793.863
2840248,2,1,2,80,1,1,1,4,,2,,1,250000,,,,4,2,1,12,18,18,459.651.936.937.695
2840248,2,2,2,80,1,2,,,,2,,2,,1,1,,8,,1,12,18,18,459.651.936.937.695
2840250,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,783.085.937.049.316
2840252,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,18,18,63.607.000.305.811
2840253,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,18,18,600.812.292.138.577
2840253,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,600.812.292.138.577
2840254,1,1,1,80,1,1,1,3,,2,,2,,,,,9,2,1,12,18,18,332.554.554.079.705
2840256,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,668.501.040.797.543
2840256,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,18,18,668.501.040.797.543
2840257,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,18,18,58.197.979.247.045
2840258,1,1,1,80,1,1,1,3,,2,,2,,,,,9,2,1,12,18,18,472.469.930.611.076
2840260,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,917.833.785.127.275
2840260,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,917.833.785.127.275
2840260,1,6,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,18,18,917.833.785.127.275
2840263,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,570.730.294.593.603
2840263,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,18,18,570.730.294.593.603
2840269,1,3,1,80,1,2,,,,2,,2,,1,1,,8,,1,12,54,54,382.767.618.113.746
2840269,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,54,54,382.767.618.113.746
2840269,1,6,1,80,1,1,4,6,,2,,2,,,,,9,2,1,12,54,54,382.767.618.113.746
2840270,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,54,54,426.896.862.272.767
2840273,1,1,1,80,1,1,4,4,,3,,2,,,,,10,2,1,12,54,54,380.472.948.544.576
2840273,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,54,54,380.472.948.544.576
2840273,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,54,54,380.472.948.544.576
2840274,1,1,1,80,1,1,1,4,,2,,2,,,1,,4,1,1,12,54,54,283.438.974.223.672
2840274,1,2,1,80,1,1,3,4,,2,,2,,,,,4,2,1,12,54,54,283.438.974.223.672
2840275,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,143.688.927.251.465
2840275,2,3,2,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,143.688.927.251.465
2840275,2,4,2,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,143.688.927.251.465
2840275,2,5,2,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,143.688.927.251.465
2840276,1,2,1,80,1,1,1,8,,2,,2,,,,,2,2,1,12,47,47,149.589.673.576.486
2840276,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,47,47,149.589.673.576.486
2840277,1,2,1,80,1,2,,,,2,,2,,1,4,,9,,1,12,47,47,210.777.077.521.639
2840278,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,12,47,47,144.154.309.767.111
2840279,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,187.249.071.499.618
2840279,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,187.249.071.499.618
2840281,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,47,47,10.494.289.575.638
2840283,1,1,1,80,1,1,1,5,,3,,2,,,,,10,2,1,12,47,47,110.944.927.198.319
2840285,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,47,47,174.553.091.510.187
2840285,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,174.553.091.510.187
2840286,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,169.117.727.700.813
2840287,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,47,47,187.294.014.504.798
2840287,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,187.294.014.504.798
2840288,1,1,1,80,1,1,4,5,,2,,2,,,,,10,2,1,12,47,47,129.532.164.083.345
2840288,1,3,1,80,1,1,3,8,,2,,2,,,3,,1,1,1,12,47,47,129.532.164.083.345
2840290,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,824.477.949.491.106
2840290,1,3,1,80,1,1,3,5,,3,,2,,,,,10,2,1,12,47,47,824.477.949.491.106
2840294,1,1,1,80,1,1,2,5,,3,,2,,,,,8,2,1,12,47,47,824.477.949.491.106
2840294,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,47,47,824.477.949.491.106
2840294,1,3,1,80,1,1,4,3,,2,,2,,,4,,9,1,1,12,47,47,824.477.949.491.106
2840297,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840297,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840298,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,12,27,27,273.099.393.545.826
2840301,1,1,1,80,1,1,4,8,,2,,2,,,,,11,2,1,12,27,27,271.930.005.146.692
2840304,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,27,27,271.930.005.146.692
2840308,1,2,1,80,1,1,2,8,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840309,1,3,1,80,1,1,2,8,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840309,1,7,1,80,1,1,2,2,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840311,1,1,1,80,1,1,3,4,,2,,2,,,,,4,2,1,12,27,27,271.930.005.146.692
2840312,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840313,1,6,1,80,1,1,2,2,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840314,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,146.842.202.779.214
2840315,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840315,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840317,1,2,1,80,1,1,2,2,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840319,1,2,1,80,1,1,1,2,,2,,2,,,,,2,2,1,12,27,27,271.930.005.146.692
2840319,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840319,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840320,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,12,27,27,123.997.115.836.431
2840320,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,123.997.115.836.431
2840321,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840321,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840322,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,129.897.728.164.331
2840323,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840323,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,27,27,271.930.005.146.692
2840326,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,111.897.522.986.302
2840327,1,1,1,80,1,1,4,7,,2,,2,,,,,4,2,1,12,70,70,945.340.535.270.076
2840327,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,945.340.535.270.076
2840328,1,1,1,80,1,1,3,4,,2,,2,,,,,4,2,1,12,70,70,740.803.736.130.073
2840328,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,740.803.736.130.073
2840330,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,109.332.389.949.506
2840331,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,80.746.425.733.926
2840331,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,80.746.425.733.926
2840332,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,70,70,903.254.544.571.727
2840333,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,81.801.122.450.333
2840333,1,2,1,80,1,1,4,3,,2,,2,,,,,8,2,1,12,70,70,81.801.122.450.333
2840334,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,70,70,953.376.366.965.217
2840334,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,70,70,953.376.366.965.217
2840337,2,2,2,80,1,2,,,,2,,2,,2,,.,,,1,12,68,68,482.535.598.673.868
2840338,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,68,68,528.077.235.986.301
2840339,1,2,1,80,1,1,2,9,CAMBIO DE DOMICILIO,2,,2,,,,,9,2,1,12,68,68,533.839.923.320.327
2840340,1,1,1,80,1,1,3,4,,3,,2,,,,,8,2,1,12,68,68,410.218.978.614.778
2840340,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,68,68,410.218.978.614.778
2840344,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,12,68,68,449.931.948.653.002
2840344,1,2,1,80,1,1,4,7,,2,,2,,,,,9,2,1,12,68,68,449.931.948.653.002
2840346,1,5,1,80,1,1,4,8,,2,,2,,,,,9,2,1,12,68,68,496.498.480.036.121
2840348,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,68,68,471.073.891.754.118
2840348,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,68,68,471.073.891.754.118
2840349,1,1,1,80,1,1,1,8,,3,,2,,,,,10,2,1,12,68,68,434.832.164.708.755
2840352,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,68,68,483.183.653.696.848
2840588,1,4,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,44,44,119.269.861.484.397
2840589,1,1,1,80,1,1,4,5,,2,,2,,,,,4,2,1,12,44,44,886.884.608.526.878
2840590,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,44,44,100.092.356.754.542
2840591,1,2,1,80,1,1,1,8,,2,,2,,,1,,1,1,1,12,44,44,476.802.776.459.648
2840592,1,1,1,80,1,1,2,8,,2,,2,,,,,9,2,1,12,44,44,12.770.342.560.122
2840593,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,44,44,859.525.690.962.972
2840594,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,44,44,739.873.971.288.978
2840594,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,44,44,739.873.971.288.978
2840594,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,44,44,739.873.971.288.978
2840594,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,12,44,44,739.873.971.288.978
2840596,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,44,44,911.822.302.633.653
2840601,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,44,44,663.812.200.014.654
2840602,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,44,44,594.743.937.483.163
2840604,1,1,1,80,1,1,1,3,,2,,2,,,,,9,2,1,12,44,44,107.262.690.401.302
2840606,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,76,76,770.801.766.422.164
2840607,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,12,76,76,857.582.081.203.606
2840608,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,76,76,10.052.408.478.283
2840610,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,76,76,878.034.984.234.657
2840610,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,76,76,878.034.984.234.657
2840615,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,821.139.682.105.235
2840616,1,1,1,80,1,1,2,8,,2,,2,,,,,8,2,1,12,19,19,100.674.990.499.281
2840616,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,19,19,100.674.990.499.281
2840617,1,1,1,80,1,1,1,8,,2,,2,,,,,2,2,1,12,19,19,12.958.588.833.563
2840617,1,2,1,80,1,1,3,8,,2,,2,,,,,2,2,1,12,19,19,12.958.588.833.563
2840618,1,2,1,80,1,1,4,5,,2,,2,,,,,8,2,1,12,19,19,100.674.990.499.281
2840619,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,19,19,107.386.760.524.259
2840619,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,107.386.760.524.259
2840619,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,107.386.760.524.259
2840620,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,12,19,19,90.716.617.243.802
2840621,1,1,1,80,1,1,2,5,,3,,2,,,,,10,2,1,12,19,19,100.674.990.499.281
2840622,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,127.569.697.343.116
2840623,1,1,1,80,1,1,4,5,,2,,2,,,,,4,2,1,12,19,19,734.178.013.311.394
2840623,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,734.178.013.311.394
2840623,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,734.178.013.311.394
2840623,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,734.178.013.311.394
2840624,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,812.167.520.626.933
2840624,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,19,19,812.167.520.626.933
2840627,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,12,8,8,493.865.997.443.457
2840630,1,1,1,80,1,1,1,8,,2,,1,450000,,,,9,2,1,12,8,8,572.489.083.481.595
2840631,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,8,8,523.678.571.339.905
2840631,1,2,1,80,1,1,1,9,EMBARAZO,2,,2,,,,,9,2,1,12,8,8,523.678.571.339.905
2840631,1,4,1,80,1,1,2,3,,2,,2,,,,,9,2,1,12,8,8,523.678.571.339.905
2840634,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,960.905.023.450.262
2840636,1,2,1,80,1,1,2,8,,2,,2,,,,,9,2,1,12,5,5,939.417.212.534.992
2840636,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,939.417.212.534.992
2840636,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,939.417.212.534.992
2840637,1,2,1,80,1,1,4,8,,2,,2,,,,,9,2,1,12,5,5,103.507.759.028.965
2840638,1,1,1,80,1,1,3,3,,2,,2,,,1,,9,1,1,12,5,5,119.344.412.772.014
2840640,1,1,1,80,1,1,4,5,,3,,2,,,,,8,2,1,12,5,5,967.905.953.077.018
2840640,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,967.905.953.077.018
2840641,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,12,5,5,108.014.990.739.752
2840642,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,11.180.135.775.771
2840643,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,12,5,5,10.944.290.713.845
2840644,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,754.736.626.685.713
2840644,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,12,5,5,754.736.626.685.713
2840645,1,1,1,80,1,1,3,4,,2,,2,,,,,4,2,1,12,50,50,177.415.476.937.115
2840645,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,12,50,50,177.415.476.937.115
