DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,fex_c_2011
2853108,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,156.206.819.315.142
2853109,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,186.662.528.075.665
2853109,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,186.662.528.075.665
2853110,1,1,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,2,12,20,15.169.771.050.844
2853110,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,15.169.771.050.844
2853111,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,175.253.307.707.347
2853111,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,175.253.307.707.347
2853111,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,175.253.307.707.347
2853111,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,175.253.307.707.347
2853111,1,7,1,95,2,,,,,,,,1,2,2,,,,,780000,2,1,2,,2,2,12,20,175.253.307.707.347
2853111,1,10,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,175.253.307.707.347
2853112,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,100.562.045.231.867
2853112,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,12,20,100.562.045.231.867
2853113,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,138.288.125.035.737
2853113,1,2,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,2,12,20,138.288.125.035.737
2853113,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,138.288.125.035.737
2853113,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,138.288.125.035.737
2853113,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,138.288.125.035.737
2853114,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,2,12,20,103.048.577.768.013
2853115,1,1,1,95,2,,,,,,,,1,1,2,,,,465000,98,2,1,2,,2,2,12,20,151.765.216.486.039
2853115,1,2,1,95,2,,,,,,,,1,1,2,,,,720000,1200000,2,1,2,,2,2,12,20,151.765.216.486.039
2853115,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,151.765.216.486.039
2853115,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,151.765.216.486.039
2853118,1,1,1,95,1,,1,2,,,160000,2,2,,,,,,,,,,,,,2,12,20,184.243.501.517.118
2853118,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,184.243.501.517.118
2853118,1,3,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,2,12,20,184.243.501.517.118
2853118,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,184.243.501.517.118
2853118,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,184.243.501.517.118
2853119,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,130.159.362.973.449
2853119,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,12,20,130.159.362.973.449
2853120,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,109.080.591.064.905
2853120,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,109.080.591.064.905
2853120,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,109.080.591.064.905
2853120,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,20,109.080.591.064.905
2853164,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,102.218.620.201.973
2853164,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,12,27,102.218.620.201.973
2853164,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,102.218.620.201.973
2853164,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,102.218.620.201.973
2853164,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,102.218.620.201.973
2853167,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,127.484.728.122.831
2853167,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,127.484.728.122.831
2853168,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853168,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853169,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,136.961.982.657.545
2853169,1,2,1,95,2,,,,,,,,1,1,2,,,,1140000,,2,2,2,,2,2,12,27,136.961.982.657.545
2853169,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,136.961.982.657.545
2853169,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,136.961.982.657.545
2853216,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,360000,2,1,2,,2,2,12,27,789.975.046.008.543
2853216,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853217,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,128.019.944.759.819
2853217,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,12,27,128.019.944.759.819
2853217,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,128.019.944.759.819
2853217,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,128.019.944.759.819
2853218,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,120.289.531.973.225
2853218,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,120.289.531.973.225
2853219,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,100.530.732.665.384
2853221,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853221,1,2,1,95,2,,,,,,,,1,2,2,180000,,,,,2,2,1,,2,2,12,27,131.895.401.939.129
2853221,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853221,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853221,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853221,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853221,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,131.895.401.939.129
2853228,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,105.563.249.376.576
2853228,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,105.563.249.376.576
2853229,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,108.751.653.755.191
2853229,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,108.751.653.755.191
2853230,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.253.518.945.093
2853230,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.253.518.945.093
2853231,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,144.030.232.847.751
2853231,1,2,1,95,2,,,,,,,,1,1,2,,,,160000,,2,2,2,,2,2,12,27,144.030.232.847.751
2853231,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,144.030.232.847.751
2853233,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853233,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853234,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,933.355.365.157.777
2853235,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,108.751.653.755.191
2853235,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,108.751.653.755.191
2853236,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,912.749.128.324.581
2853236,1,2,1,95,2,,,,,,,,1,1,2,,,,60000,,2,2,2,,2,2,12,27,912.749.128.324.581
2853236,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,912.749.128.324.581
2853237,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
2853237,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
2853239,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,104.966.603.370.218
2853239,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,104.966.603.370.218
2853239,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,104.966.603.370.218
2853240,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,139.022.606.340.865
2853240,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,139.022.606.340.865
2853241,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,122.011.483.517.038
2853241,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,122.011.483.517.038
2853242,1,1,1,95,2,,,,,,,,1,1,2,,,,260000,,2,2,2,,2,2,12,27,879.831.525.927.684
2853243,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853243,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853244,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,933.355.365.157.777
2853245,1,1,1,95,2,,,,,,,,1,1,2,,,,60000,,2,2,2,,2,2,12,27,831.997.426.297.404
2853245,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,831.997.426.297.404
2853246,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,842.343.346.886.286
2853246,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,842.343.346.886.286
2853247,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853247,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853248,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853248,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853249,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853249,1,2,1,95,2,,,,,,,,1,1,2,,,,30000,,2,2,2,,2,2,12,27,119.950.859.833.719
2853249,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853249,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853250,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853250,1,2,1,95,2,,,,,,,,1,1,2,,,,100000,,2,2,2,,2,2,12,27,885.521.265.527.497
2853251,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853251,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853251,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853251,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853251,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853251,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.659.377.537.405
2853253,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853253,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853254,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,138.683.934.201.359
2853254,1,2,1,95,2,,,,,,,,1,1,2,,,,130000,,2,2,2,,2,2,12,27,138.683.934.201.359
2853254,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,138.683.934.201.359
2853254,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,138.683.934.201.359
2853256,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,137.300.654.797.051
2853256,1,2,1,95,2,,,,,,,,1,1,2,,,,100000,,2,2,2,,2,2,12,27,137.300.654.797.051
2853257,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,152.251.153.937.558
2853257,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,152.251.153.937.558
2853257,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,152.251.153.937.558
2853257,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,152.251.153.937.558
2853258,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,967.730.476.425.565
2853258,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,967.730.476.425.565
2853258,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,967.730.476.425.565
2853259,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,105.563.249.376.576
2853259,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,105.563.249.376.576
2853260,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853260,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,110.473.605.299.005
2853261,1,1,1,95,2,,,,,,,,1,2,2,,,,,50000,2,1,2,,2,2,12,27,930.245.364.226.481
2853262,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,12.601.827.528.803
2853262,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,12.601.827.528.803
2853263,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,122.011.483.517.038
2853263,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,122.011.483.517.038
2853264,1,1,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,2,12,27,791.929.508.587.489
2853264,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,791.929.508.587.489
2853265,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,15.844.551.535.127
2853265,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,12,27,15.844.551.535.127
2853265,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,15.844.551.535.127
2853266,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,115.506.122.010.197
2853266,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,115.506.122.010.197
2853266,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,115.506.122.010.197
2853267,1,1,1,95,2,,,,,,,,1,1,2,,,,180000,2500000,2,1,2,,2,2,12,27,115.481.231.805.891
2853267,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,115.481.231.805.891
2853267,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,115.481.231.805.891
2853268,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.761.941.843.123
2853269,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,2,12,27,933.355.365.157.777
2853270,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,933.355.365.157.777
2853271,1,1,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,2,12,27,88.822.298.393.762
2853272,1,1,1,95,2,,,,,,,,1,1,2,,,,200000,1100000,2,1,2,,2,2,12,27,84.038.888.430.734
2853272,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
2853273,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,100.530.732.665.384
2853274,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,400000,2,1,2,,2,2,12,27,800.320.966.597.425
2853274,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,800.320.966.597.425
2853275,1,1,1,95,2,,,,,,,,1,1,2,,,,100000,,2,2,2,,2,2,12,27,88.822.298.393.762
2853276,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853276,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,885.521.265.527.497
2853277,1,1,1,95,2,,,,,,,,1,1,2,,,,1560000,,2,2,2,,2,2,12,27,127.019.110.023.925
2853277,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,127.019.110.023.925
2853277,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,127.019.110.023.925
2853278,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
2853278,1,2,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,2,12,27,84.038.888.430.734
2853279,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,960.583.227.954.861
2853279,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,960.583.227.954.861
2853280,1,1,1,95,2,,,,,,,,1,1,2,,,,960000,,2,2,2,,2,2,12,27,111.757.610.790.288
2853281,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,88.822.298.393.762
2853282,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,967.730.476.425.565
2853282,1,2,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,2,12,27,967.730.476.425.565
2853282,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,967.730.476.425.565
2853283,1,1,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,2,12,27,88.822.298.393.762
2853284,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,174.428.131.392.825
2853284,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,174.428.131.392.825
2853284,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,174.428.131.392.825
2853284,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,174.428.131.392.825
2853285,1,1,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,2,12,27,88.822.298.393.762
2853286,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,845.453.347.817.582
2853286,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,845.453.347.817.582
2853288,1,1,1,95,2,,,,,,,,1,2,2,,,,,450000,2,1,2,,2,2,12,27,930.245.364.226.481
2853289,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,143.029.398.111.856
2853289,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,12,27,143.029.398.111.856
2853290,1,1,1,95,2,,,,,,,,1,2,2,,,,,2100000,2,1,2,,2,2,12,27,162.790.979.261.767
2853291,1,1,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,2,12,27,890.177.446.516.566
2853292,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,939.976.991.121.665
2853292,1,2,1,95,2,,,,,,,,1,1,2,,,,1050000,,2,2,2,,2,2,12,27,939.976.991.121.665
2853292,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,939.976.991.121.665
2853292,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,939.976.991.121.665
2853293,1,1,1,95,2,,,,,,,,1,1,2,,,,800000,1400000,2,1,2,,2,2,12,27,106.028.867.475.483
2853294,1,1,1,95,2,,,,,,,,1,2,2,,,,,350000,2,1,2,,2,2,12,27,744.095.408.957.209
2853294,1,2,1,95,2,,,,,,,,1,1,2,280000,,,700000,,2,2,1,,2,2,12,27,744.095.408.957.209
2853294,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,744.095.408.957.209
2853295,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,120.289.531.973.225
2853295,1,2,1,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,2,12,27,120.289.531.973.225
2853296,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.296.323.744.216
2853296,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,124.296.323.744.216
2853297,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,949.825.958.002.492
2853297,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,949.825.958.002.492
2853297,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,949.825.958.002.492
2853297,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,949.825.958.002.492
2853298,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.443.077.160.271
2853298,1,2,1,95,2,,,,,,,,1,2,2,,,,,50000,2,1,2,,2,2,12,27,84.443.077.160.271
2853298,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.443.077.160.271
2853298,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.443.077.160.271
2853300,1,1,1,95,2,,,,,,,,1,2,2,50000,,,,,2,2,1,,2,2,12,27,933.355.365.157.777
2853301,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,139.585.495.024.229
2853301,1,2,1,95,2,,,,,,,,1,2,2,210000,,,,,2,2,1,,2,2,12,27,139.585.495.024.229
2853302,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,158.318.569.391.869
2853302,1,2,1,95,2,,,,,,,,1,2,2,100000,,,,,2,2,1,,2,2,12,27,158.318.569.391.869
2853303,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,118.061.134.078.387
2853303,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,118.061.134.078.387
2853304,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,868.025.029.625.597
2853304,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,868.025.029.625.597
2853304,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,868.025.029.625.597
2853304,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,868.025.029.625.597
2853305,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853305,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,789.975.046.008.543
2853306,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,160.972.855.373.084
2853306,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,160.972.855.373.084
2853306,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,160.972.855.373.084
2853306,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,160.972.855.373.084
2853307,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,934.536.153.564.905
2853307,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,934.536.153.564.905
2853307,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,934.536.153.564.905
2853308,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853308,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853308,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853308,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,119.950.859.833.719
2853309,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.940.571.745.787
2853309,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.940.571.745.787
2853309,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.940.571.745.787
2853309,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.940.571.745.787
2853309,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,103.940.571.745.787
2853310,1,1,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,2,12,27,117.693.691.652.917
2853310,1,3,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,2,12,27,117.693.691.652.917
2853311,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
2853311,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,12,27,84.038.888.430.734
