DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,AREA,fex_c_2011
2840117,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,12,1,15,15,564.084.543.134.852
2840117,1,5,1,50,1,,,5,1,,,,,,,,,,,,,,12,1,15,15,564.084.543.134.852
2840118,1,1,1,50,1,,,1,4,,2,2,2,2,1,8,,2,,2,,,12,1,15,15,869.484.603.547.507
2840118,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,15,15,869.484.603.547.507
2840120,1,1,1,50,1,,,1,4,,2,2,2,2,1,10,,,,,,,12,1,15,15,474.198.597.875.247
2840121,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,15,15,936.766.944.997.611
2840121,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,15,15,936.766.944.997.611
2840121,1,3,1,50,1,,,3,3,,2,2,1,,,,,,,,,,12,1,15,15,936.766.944.997.611
2840122,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,15,15,91.082.210.867.812
2840123,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,285.919.405.640.136
2840124,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,241.523.237.185.486
2840124,1,2,1,50,1,1,,2,4,,2,2,2,1,,,,,,,,1,12,1,73,73,241.523.237.185.486
2840125,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,198.275.767.575.164
2840125,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,198.275.767.575.164
2840125,1,3,1,50,1,,,3,6,TEJER CARPETAS EN CROCHET,2,2,2,2,2,,,,,,,,12,1,73,73,198.275.767.575.164
2840127,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,241.538.859.040.677
2840127,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,241.538.859.040.677
2840127,1,3,1,50,1,,,3,6,DESCANSO POR VACACIONES,1,,,,,,,,,,,,12,1,73,73,241.538.859.040.677
2840128,1,1,1,50,1,1,,1,4,,2,2,2,1,,,,,,,,1,12,1,73,73,321.063.983.994.976
2840131,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,22.071.061.424.991
2840131,1,2,1,50,1,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,73,73,22.071.061.424.991
2840132,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,73,73,232.950.644.100.328
2840132,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,73,73,232.950.644.100.328
2840135,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,135.585.714.105.871
2840135,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,73,73,135.585.714.105.871
2840135,1,3,1,50,1,,,3,5,,,,,,,,,,,,,,12,1,73,73,135.585.714.105.871
2840135,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,12,1,73,73,135.585.714.105.871
2840136,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,265.574.245.680.899
2840136,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,265.574.245.680.899
2840136,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,73,73,265.574.245.680.899
2840138,1,1,1,50,1,,,1,4,,2,2,2,2,1,8,,2,,2,,,12,1,73,73,232.950.644.100.328
2840138,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,73,73,232.950.644.100.328
2840139,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,360.934.414.775.284
2840139,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,73,73,360.934.414.775.284
2840140,1,1,1,50,1,1,,1,4,,2,2,2,1,,,,,,,,1,12,1,73,73,311.895.513.451.652
2840140,1,2,1,50,1,1,,2,4,,2,2,2,1,,,,,,,,1,12,1,73,73,311.895.513.451.652
2840140,1,3,1,50,1,1,,3,4,,2,2,2,1,,,,,,,,1,12,1,73,73,311.895.513.451.652
2840140,2,1,2,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,311.895.513.451.652
2840141,1,1,1,50,1,6,,1,4,,2,2,2,1,,,,,,,,1,12,1,73,73,206.848.360.660.321
2840141,1,2,1,50,1,,,2,3,,2,2,2,2,1,12,,,,,,,12,1,73,73,206.848.360.660.321
2840141,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,73,73,206.848.360.660.321
2840142,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,241.538.859.040.677
2840142,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,73,73,241.538.859.040.677
2840142,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,12,1,73,73,241.538.859.040.677
2840143,1,1,1,50,1,,,1,4,,2,2,2,2,1,7,,2,,2,,,12,1,73,73,29.246.220.905.616
2840145,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,378.896.699.829.157
2840145,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,73,73,378.896.699.829.157
2840145,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,12,1,73,73,378.896.699.829.157
2840146,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,312.880.649.063.628
2840146,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,312.880.649.063.628
2840147,1,1,1,50,1,,,1,6,PENSIONADO,2,2,2,2,1,11,,,,,,,12,1,73,73,198.275.767.575.164
2840147,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,73,73,198.275.767.575.164
2840147,1,3,1,50,1,,,3,4,,2,2,2,2,2,,,,,,,,12,1,73,73,198.275.767.575.164
2840148,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,73,73,213.968.355.157.163
2840148,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,213.968.355.157.163
2840148,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,73,73,213.968.355.157.163
2840149,1,1,1,50,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,12,1,73,73,212.605.484.141.092
2840149,1,2,1,50,1,,,2,5,,,,,,,,,,,,,,12,1,73,73,212.605.484.141.092
2840149,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,73,73,212.605.484.141.092
2840149,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,12,1,73,73,212.605.484.141.092
2840150,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,284.821.196.928.315
2840150,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,284.821.196.928.315
2840151,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,285.919.405.640.136
2840152,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,73,73,227.193.520.619.558
2840153,1,1,1,50,1,,,1,6,VIAJANDO,2,1,,,,,,,,,,,12,1,73,73,155.930.874.065.108
2840153,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,73,73,155.930.874.065.108
2840154,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,129.548.509.222.891
2840154,1,2,1,50,1,2,,2,2,,2,2,2,1,,,,,,,,1,12,1,20,20,129.548.509.222.891
2840155,1,1,1,50,1,,,1,3,,1,,,,,,,,,,,,12,1,20,20,122.667.125.107.913
2840156,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,20,20,123.015.687.195.399
2840157,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,20,20,10.526.406.565.013
2840157,2,1,2,50,1,,,1,4,,1,,,,,,,,,,,,12,1,20,20,10.526.406.565.013
2840158,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,146.645.655.299.327
2840158,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,146.645.655.299.327
2840159,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,138.798.022.746.947
2840159,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,20,20,138.798.022.746.947
2840159,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,12,1,20,20,138.798.022.746.947
2840159,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,20,20,138.798.022.746.947
2840159,1,5,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,20,20,138.798.022.746.947
2840160,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,153.775.235.009.698
2840160,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,153.775.235.009.698
2840160,1,4,1,50,1,,,4,1,,,,,,,,,,,,,,12,1,20,20,153.775.235.009.698
2840161,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,158.577.392.352.149
2840161,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,20,20,158.577.392.352.149
2840162,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,146.645.655.299.327
2840162,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,146.645.655.299.327
2840163,1,1,1,50,1,,,1,5,,,,,,,,,,,,,,12,1,20,20,960.358.911.588.502
2840163,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,20,20,960.358.911.588.502
2840163,1,3,1,50,1,,,2,5,,,,,,,,,,,,,,12,1,20,20,960.358.911.588.502
2840164,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,15.484.723.779.135
2840164,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,15.484.723.779.135
2840165,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,146.663.487.975.586
2840165,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,146.663.487.975.586
2840165,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,12,1,20,20,146.663.487.975.586
2840166,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,127.487.115.126.623
2840167,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,131.668.443.036.576
2840167,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,20,20,131.668.443.036.576
2840167,1,3,1,50,1,1,,3,2,,2,2,2,1,,,,,,,,1,12,1,20,20,131.668.443.036.576
2840167,1,4,1,50,1,,,4,4,,2,2,2,2,2,,,,,,,,12,1,20,20,131.668.443.036.576
2840168,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,121.336.501.222.951
2840168,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,20,20,121.336.501.222.951
2840168,1,4,1,50,1,,,4,4,,2,2,2,2,1,10,,,,,,,12,1,20,20,121.336.501.222.951
2840169,1,1,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,15.115.274.858.307
2840169,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,15.115.274.858.307
2840169,1,3,1,50,1,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,20,20,15.115.274.858.307
2840169,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,20,20,15.115.274.858.307
2840171,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,20,20,105.621.595.564.614
2840171,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,20,20,105.621.595.564.614
2840171,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,20,20,105.621.595.564.614
2840171,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,12,1,20,20,105.621.595.564.614
2840172,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,171.039.963.900.162
2840172,1,2,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,17,171.039.963.900.162
2840172,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,17,171.039.963.900.162
2840173,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,187.853.617.691.096
2840173,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,17,17,187.853.617.691.096
2840174,1,1,1,50,1,,,1,3,,2,2,2,2,1,12,,,,,,,12,1,17,17,169.174.536.171.956
2840175,1,1,1,50,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,12,1,17,17,142.346.893.339.383
2840175,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,17,142.346.893.339.383
2840175,1,3,1,50,1,,,1,3,,2,2,2,2,1,12,,,,,,,12,1,17,17,142.346.893.339.383
2840176,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,160.247.110.886.727
2840178,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,14.861.206.971.455
2840179,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,15.967.446.643.932
2840179,1,2,1,50,1,,,2,3,,2,2,2,2,1,12,,,,,,,12,1,17,17,15.967.446.643.932
2840180,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,162.313.619.880.493
2840180,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,17,162.313.619.880.493
2840181,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,162.521.611.532.873
2840183,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,150.174.396.706.683
2840183,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,17,17,150.174.396.706.683
2840183,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,17,17,150.174.396.706.683
2840184,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,131.886.430.895.422
2840184,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,17,17,131.886.430.895.422
2840184,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,17,17,131.886.430.895.422
2840187,1,1,1,50,1,,,1,3,,1,,,,,,,,,,,,12,1,17,17,169.174.536.171.956
2840188,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,178.831.267.047.239
2840189,1,1,1,50,1,2,,1,3,,2,2,2,1,,,,,,,,1,12,1,17,17,192.478.175.541.048
2840189,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,17,192.478.175.541.048
2840190,1,1,1,50,1,,,1,6,DESCANSAR,1,,,,,,,,,,,,12,1,17,17,158.530.935.803.852
2840190,1,2,1,50,1,,,2,4,,2,2,2,2,1,5,,1,2,,,,12,1,17,17,158.530.935.803.852
2840190,1,3,1,50,1,,,2,5,,,,,,,,,,,,,,12,1,17,17,158.530.935.803.852
2840191,1,1,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,17,181.112.678.080.206
2840193,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,12,1,17,17,163.482.004.244.197
2840193,1,2,1,50,1,,,2,6,DE VIAJE,2,2,2,2,2,,,,,,,,12,1,17,17,163.482.004.244.197
2840194,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,144.621.393.985.529
2840194,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,17,144.621.393.985.529
2840194,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,17,17,144.621.393.985.529
2840195,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,17.575.253.672.192
2840195,1,2,1,50,1,,,2,4,,2,2,2,2,1,11,,,,,,,12,1,17,17,17.575.253.672.192
2840195,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,17,17.575.253.672.192
2840195,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,17,17.575.253.672.192
2840196,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,17,17,194.506.542.330.179
2840196,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,17,17,194.506.542.330.179
2840197,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,17,17,168.393.900.072.168
2840197,1,2,1,50,1,2,,2,3,,2,2,2,1,,,,,,,,2,12,1,17,17,168.393.900.072.168
2840197,1,3,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,17,168.393.900.072.168
2840198,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,17,17,155.081.856.429.489
2840198,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,17,155.081.856.429.489
2840198,1,3,1,50,1,,,3,6,CAMINAR,2,2,2,2,1,7,,1,2,,,,12,1,17,17,155.081.856.429.489
2840202,1,1,1,50,1,,,1,6,VER  TELEVISION  Y   CAMINAR,2,2,2,2,2,,,,,,,,12,1,63,63,121.614.130.909.707
2840202,1,2,1,50,1,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,63,63,121.614.130.909.707
2840203,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,12,1,63,63,849.450.697.278.074
2840203,1,2,1,50,1,1,,2,3,,2,2,2,1,,,,,,,,1,12,1,63,63,849.450.697.278.074
2840204,1,1,1,50,1,1,,1,2,,2,2,2,1,,,,,,,,1,12,1,63,63,129.704.921.079.611
2840204,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,63,63,129.704.921.079.611
2840204,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,12,1,63,63,129.704.921.079.611
2840205,1,1,1,50,1,,,1,4,,2,2,2,2,1,8,,1,1,,2,1,12,1,63,63,169.271.485.640.533
2840205,1,2,1,50,1,2,,2,4,,2,2,2,1,,,,,,,,1,12,1,63,63,169.271.485.640.533
2840205,1,5,1,50,1,1,,5,6,VER  TELEVISION  Y  CAMINAR,2,2,2,1,,,,,,,,1,12,1,63,63,169.271.485.640.533
2840206,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,63,63,742.863.656.607.023
2840207,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,63,63,10.095.480.182.728
2840207,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,63,63,10.095.480.182.728
2840207,1,3,1,50,1,,,3,3,,1,,,,,,,,,,,,12,1,63,63,10.095.480.182.728
2840208,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,63,63,14.107.355.682.275
2840209,1,1,1,50,1,,,1,6,VIAJANDO  Y  PASEANDO  DONDE  LA  FAMILIA,2,2,2,2,2,,,,,,,,12,1,63,63,142.231.968.008.187
2840209,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,63,63,142.231.968.008.187
2840210,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,63,63,144.246.494.186.068
2840211,1,1,1,50,1,1,,1,2,,2,2,2,1,,,,,,,,1,12,1,63,63,932.596.581.352.098
2840211,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,63,63,932.596.581.352.098
2840211,1,3,1,50,1,,,3,4,,2,2,2,2,2,,,,,,,,12,1,63,63,932.596.581.352.098
2840211,1,4,1,50,1,,,4,4,,2,2,1,,,,,,,,,,12,1,63,63,932.596.581.352.098
2840212,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,63,63,138.947.068.935.527
2840212,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,63,63,138.947.068.935.527
2840212,1,3,1,50,1,1,,3,4,,2,2,2,1,,,,,,,,1,12,1,63,63,138.947.068.935.527
2840212,1,4,1,50,1,1,,4,2,,2,2,2,1,,,,,,,,1,12,1,63,63,138.947.068.935.527
2840213,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,63,63,14.107.355.682.275
2840214,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,66,66,201.361.348.681.056
2840214,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,66,66,201.361.348.681.056
2840215,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,66,66,163.826.293.437.503
2840215,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,66,66,163.826.293.437.503
2840215,1,3,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,66,163.826.293.437.503
2840215,1,4,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,66,163.826.293.437.503
2840216,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,12,1,66,66,233.058.937.085.839
2840217,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,66,66,288.867.186.343.367
2840217,1,2,1,50,1,,,2,4,,2,2,2,2,2,,,,,,,,12,1,66,66,288.867.186.343.367
2840218,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,66,310.946.984.104.416
2840218,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,66,66,310.946.984.104.416
2840218,1,3,1,50,1,,,3,3,,2,2,2,2,2,,,,,,,,12,1,66,66,310.946.984.104.416
2840219,1,1,1,50,1,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,66,23.721.808.453.536
2840219,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,66,66,23.721.808.453.536
2840220,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,66,66,227.484.160.084.731
2840220,1,2,1,50,1,,,2,4,,1,,,,,,,,,,,,12,1,66,66,227.484.160.084.731
2840220,1,3,1,50,1,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,66,227.484.160.084.731
2840221,1,1,1,50,1,2,,1,4,,2,2,2,1,,,,,,,,1,12,1,66,66,198.915.105.667.967
2840221,1,2,1,50,1,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,66,66,198.915.105.667.967
2840221,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,66,66,198.915.105.667.967
2840221,1,4,1,50,1,2,,4,2,,2,2,2,1,,,,,,,,1,12,1,66,66,198.915.105.667.967
2840221,1,5,1,50,1,,,1,3,,2,2,2,2,2,,,,,,,,12,1,66,66,198.915.105.667.967
2840222,1,1,1,50,1,,,1,1,,,,,,,,,,,,,,12,1,66,66,213.523.485.840.223
2840222,1,2,1,50,1,,,2,6,SE DEDICO A CUIDAR A PERSONA ENFERMA EN CLINICA,2,2,2,2,1,10,,,,,,,12,1,66,66,213.523.485.840.223
2840222,1,3,1,50,1,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,66,213.523.485.840.223
2840223,1,1,1,50,1,,,1,4,,2,2,2,2,1,10,,,,,,,12,1,66,66,26.517.258.764.823
2840223,1,2,1,50,1,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,66,26.517.258.764.823
2840223,1,3,1,50,1,,,3,1,,,,,,,,,,,,,,12,1,66,66,26.517.258.764.823
2840224,1,1,1,50,1,,,1,6,SE ENCONTRABA ENFERMO EN LA CASA,2,2,2,2,1,11,,,,,,,12,1,66,66,163.826.293.437.503
2840224,1,2,1,50,1,,,2,1,,,,,,,,,,,,,,12,1,66,66,163.826.293.437.503
2840224,1,3,1,50,1,2,,3,4,,2,2,2,1,,,,,,,,1,12,1,66,66,163.826.293.437.503
2840224,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,12,1,66,66,163.826.293.437.503
2840225,1,1,1,50,1,,,1,4,,1,,,,,,,,,,,,12,1,66,66,236.554.943.376.364
2840225,1,2,1,50,1,1,,2,3,,2,2,2,1,,,,,,,,1,12,1,66,66,236.554.943.376.364
2840225,1,3,1,50,1,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,66,236.554.943.376.364
2840225,1,4,1,50,1,,,4,3,,2,2,2,2,2,,,,,,,,12,1,66,66,236.554.943.376.364
