DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,AREA,fex_c_2011
2840107,1,4,1,1,1,1,1,1,3,3,,,,,300000,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,2,3,1,1,1,12,15,1,15,96.861.937.968.498
2840108,1,6,4,1,1,1,1,1,3,1,,,45000000,250000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,4,2,2,,6,1,2,1,2,1,1,1,1,1,2,3,1,1,1,12,15,1,15,940.178.591.652.916
2840109,1,3,2,1,1,1,1,1,3,3,,,,,270000,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,2,3,1,1,1,12,15,1,15,746.677.412.942.562
2840110,1,5,3,1,1,1,1,1,3,1,,,99,250000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,4,1,1,1,2,1,1,1,1,1,2,3,1,1,1,12,15,1,15,106.216.090.885.091
2840111,1,2,1,1,1,1,1,1,3,1,,,99,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,3,1,1,1,2,1,1,1,1,1,2,3,2,1,1,12,15,1,15,728.351.329.701.663
2840112,1,3,2,1,1,1,1,1,4,3,,,,,340000,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,3,2,2,,5,1,2,1,4,1,2,1,1,1,3,3,1,1,1,12,15,1,15,909.753.298.020.148
2840113,1,4,3,1,1,1,1,1,3,2,,345000,60000000,300000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,3,3,1,1,1,12,15,1,15,106.441.292.331.246
2840114,1,3,1,1,1,1,1,1,3,1,,,98,98,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,15,1,15,102.776.075.683.066
2840115,1,3,2,1,1,1,1,1,3,4,,,,150000,,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,2,3,1,1,1,12,15,1,15,746.677.412.942.562
2840116,1,2,1,1,2,1,1,1,3,4,,,,100000,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,15,1,15,130.056.264.146.957
2840116,2,3,2,1,2,1,1,1,3,1,,,65000000,200000,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,2,,,,,,,,,,,1,1,1,12,15,1,15,130.056.264.146.957
2840117,1,5,3,1,1,1,1,1,3,1,,,45000000,200000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,7,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,15,1,15,564.084.543.134.852
2840118,1,3,2,1,1,1,1,1,3,1,,,20000000,300000,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,1,3,1,1,1,12,15,1,15,869.484.603.547.507
2840120,1,2,2,1,1,1,1,1,3,1,,,99,200000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,3,1,2,1,4,1,1,1,1,1,1,3,1,1,1,12,15,1,15,474.198.597.875.247
2840121,1,4,3,1,1,1,1,1,3,2,,900000,35000000,300000,,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,4,2,2,,4,1,2,1,4,1,1,1,1,1,1,3,1,1,1,12,15,1,15,936.766.944.997.611
2840122,1,1,1,1,1,1,1,1,4,4,,,,150000,,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,1,1,1,1,2,2,1,1,12,15,1,15,91.082.210.867.812
2840123,1,2,1,1,1,1,1,1,3,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,285.919.405.640.136
2840124,1,3,2,1,1,1,1,1,3,4,,,,200000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,241.523.237.185.486
2840125,1,4,2,1,1,1,1,1,3,1,,,150000000,500000,,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,4,3,2,1,1,12,73,1,73,198.275.767.575.164
2840127,1,3,2,1,1,1,1,1,3,1,,,20000000,150000,,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,241.538.859.040.677
2840128,1,2,1,1,2,1,1,1,3,3,,,,,150000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,2,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,321.063.983.994.976
2840131,1,3,2,1,1,1,1,1,3,3,,,,,350000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,3,2,2,1,1,12,73,1,73,22.071.061.424.991
2840132,1,3,1,1,1,1,1,1,3,1,,,100000000,100000000,,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,2,1,1,1,1,1,3,2,2,1,1,12,73,1,73,232.950.644.100.328
2840135,1,5,4,1,1,1,1,1,3,1,,,90000000,600000,,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,2,1,1,12,73,1,73,135.585.714.105.871
2840136,1,2,1,1,1,1,1,1,3,3,,,,,200000,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,265.574.245.680.899
2840138,1,4,1,1,1,1,1,1,3,1,,,35000000,350000,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,2,1,1,12,73,1,73,232.950.644.100.328
2840139,1,4,2,1,1,1,1,1,3,3,,,,,300000,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,2,2,,5,1,2,1,4,1,1,1,1,1,2,3,2,1,1,12,73,1,73,360.934.414.775.284
2840140,1,2,1,1,1,1,1,1,3,1,,,40000000,200000,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,4,1,1,1,2,1,1,1,1,1,2,3,2,1,1,12,73,1,73,311.895.513.451.652
2840140,2,2,2,1,2,1,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,,3,2,,,,,,,,,,,2,1,1,12,73,1,73,311.895.513.451.652
2840141,1,5,3,1,1,1,1,1,3,1,,,50000000,500000,,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,3,2,2,1,1,12,73,1,73,206.848.360.660.321
2840142,1,4,2,1,1,1,1,1,3,4,,,,400000,,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,3,3,2,1,1,12,73,1,73,241.538.859.040.677
2840143,1,5,2,1,1,1,1,1,3,1,,,20000000,160000,,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,73,1,73,29.246.220.905.616
2840145,1,3,2,1,1,1,1,1,3,3,,,,,100000,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,73,1,73,378.896.699.829.157
2840146,1,4,2,1,1,1,1,1,3,3,,,,,240000,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,1,1,1,1,2,3,2,1,1,12,73,1,73,312.880.649.063.628
2840147,1,3,2,1,1,1,1,1,3,4,,,,220000,,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,4,1,1,1,1,1,2,3,2,1,1,12,73,1,73,198.275.767.575.164
2840148,1,4,3,1,1,1,1,1,3,3,,,,,350000,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,73,1,73,213.968.355.157.163
2840149,1,4,3,1,1,1,1,1,3,1,,,60000000,400000,,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,73,1,73,212.605.484.141.092
2840150,1,1,1,1,1,1,1,1,3,3,,,,,100000,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,284.821.196.928.315
2840151,1,1,1,1,1,1,1,1,3,3,,,,,200000,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,,1,1,2,1,2,1,1,1,1,1,1,3,2,1,1,12,73,1,73,285.919.405.640.136
2840152,1,3,1,1,1,1,1,1,3,3,,,,,220000,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,1,12,73,1,73,227.193.520.619.558
2840153,1,4,2,1,1,1,1,1,3,2,,583000,60000000,400000,,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,3,2,1,1,12,73,1,73,155.930.874.065.108
2840154,1,4,2,1,1,1,1,1,3,4,,,,350000,,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,12,20,1,20,129.548.509.222.891
2840155,1,3,1,1,1,1,1,1,3,3,,,,,300000,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,2,1,1,1,1,1,2,3,1,1,1,12,20,1,20,122.667.125.107.913
2840156,1,4,3,1,1,1,1,1,3,1,,,60000000,150000,,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,,4,1,1,1,4,1,1,1,1,1,1,3,1,1,1,12,20,1,20,123.015.687.195.399
2840157,1,3,1,1,2,1,1,1,3,1,,,98,200000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,20,1,20,10.526.406.565.013
2840157,2,1,1,1,2,1,1,2,4,4,,,,130000,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,6,2,,,,,,,,,,,1,1,1,12,20,1,20,10.526.406.565.013
2840158,1,4,2,1,1,1,1,1,3,1,,,65000000,400000,,1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,20,1,20,146.645.655.299.327
2840159,1,4,2,1,1,1,1,1,3,1,,,40000000,300000,,1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,,5,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,20,1,20,138.798.022.746.947
2840160,1,2,2,1,1,1,1,1,3,3,,,,,200000,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,2,1,2,1,1,1,1,1,1,3,2,1,1,12,20,1,20,153.775.235.009.698
2840161,1,2,1,1,1,1,1,4,3,1,,,15000000,250000,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,4,1,1,1,2,1,1,1,1,1,1,3,2,1,1,12,20,1,20,158.577.392.352.149
2840162,1,2,1,1,1,1,1,1,3,4,,,,200000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,20,1,20,146.645.655.299.327
2840163,1,3,2,1,1,1,1,1,3,3,,,,,200000,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,5,1,1,1,2,1,1,1,1,1,1,3,1,1,1,12,20,1,20,960.358.911.588.502
2840164,1,2,1,1,1,1,1,1,3,1,,,98,250000,,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,2,1,2,1,1,1,1,1,1,3,1,1,1,12,20,1,20,15.484.723.779.135
2840165,1,4,3,1,1,1,1,1,3,3,,,,,400000,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,20,1,20,146.663.487.975.586
2840166,1,3,2,1,1,1,1,1,3,3,,,,,280000,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,3,3,1,1,1,12,20,1,20,127.487.115.126.623
2840167,1,4,3,1,1,1,1,1,3,2,,380000,65000000,400000,,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,4,2,2,,5,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,20,1,20,131.668.443.036.576
2840168,1,2,2,1,1,1,1,3,3,4,,,,180000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,2,1,2,1,1,1,1,1,1,3,1,1,1,12,20,1,20,121.336.501.222.951
2840169,1,4,3,1,1,1,1,3,3,2,,300000,75000000,400000,,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,20,1,20,15.115.274.858.307
2840171,1,6,3,1,1,1,1,1,3,1,,,98,300000,,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,2,1,1,12,20,1,20,105.621.595.564.614
2840172,1,3,2,1,1,1,1,1,4,3,,,,,200000,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,3,2,1,1,1,12,17,1,17,171.039.963.900.162
2840173,1,3,2,1,1,1,1,1,4,3,,,,,500000,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,6,1,2,1,1,1,5,2,1,1,1,12,17,1,17,187.853.617.691.096
2840174,1,3,1,1,1,1,1,1,4,3,,,,,500000,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,,1,1,2,1,6,1,2,1,1,1,5,2,1,1,1,12,17,1,17,169.174.536.171.956
2840175,1,5,2,1,1,1,1,1,3,1,,,80000000,3500000,,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,142.346.893.339.383
2840176,1,2,1,1,1,1,1,1,1,3,,,,,300000,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,,1,1,2,1,7,1,2,1,1,1,5,2,1,1,1,12,17,1,17,160.247.110.886.727
2840178,1,3,1,1,1,1,1,1,3,1,,,100000000,500000,,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,,1,1,2,1,7,1,1,1,1,1,5,2,1,1,1,12,17,1,17,14.861.206.971.455
2840179,1,5,2,1,1,1,1,1,3,2,,450000,60000000,300000,,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,2,2,1,1,12,17,1,17,15.967.446.643.932
2840180,1,4,1,1,1,1,1,1,3,2,,300000,55000000,350000,,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,162.313.619.880.493
2840181,1,1,1,1,1,1,1,6,,3,,,,,230000,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,1,1,2,1,6,1,2,1,1,1,5,2,1,1,1,12,17,1,17,162.521.611.532.873
2840183,1,4,3,1,1,1,1,1,3,1,,,65000000,300000,,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,150.174.396.706.683
2840184,1,4,3,1,1,1,1,1,3,1,,,60000000,300000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,131.886.430.895.422
2840187,1,1,1,1,1,1,1,1,1,3,,,,,280000,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,,1,1,2,1,3,1,2,1,1,1,5,2,1,1,1,12,17,1,17,169.174.536.171.956
2840188,1,3,2,1,1,1,1,1,3,3,,,,,420000,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,178.831.267.047.239
2840189,1,1,1,1,1,1,1,1,4,3,,,,,200000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,4,2,1,1,1,12,17,1,17,192.478.175.541.048
2840190,1,4,2,1,1,1,1,1,3,1,,,100000000,600000,,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,3,2,2,,3,1,2,1,3,1,1,1,1,1,4,2,1,1,1,12,17,1,17,158.530.935.803.852
2840191,1,3,1,1,1,1,1,1,4,3,,,,,400000,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,6,1,2,1,1,1,4,2,1,1,1,12,17,1,17,181.112.678.080.206
2840193,1,3,2,1,1,1,1,1,3,3,,,,,650000,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,2,1,1,1,12,17,1,17,163.482.004.244.197
2840194,1,6,3,1,1,1,1,1,3,1,,,180000000,600000,,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,4,2,1,1,1,12,17,1,17,144.621.393.985.529
2840195,1,4,3,1,1,1,1,1,4,1,,,35000000,250000,,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,4,2,2,,4,1,2,1,4,1,2,1,1,1,3,2,1,1,1,12,17,1,17,17.575.253.672.192
2840196,1,2,2,1,1,1,1,1,3,3,,,,,350000,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,194.506.542.330.179
2840197,1,4,3,1,1,1,1,1,3,1,,,100000000,400000,,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,1,1,1,12,17,1,17,168.393.900.072.168
2840198,1,4,3,1,1,1,1,1,3,3,,,,,600000,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,3,1,2,1,4,1,1,1,1,1,4,2,1,1,1,12,17,1,17,155.081.856.429.489
2840202,1,4,2,1,1,1,1,1,3,4,,,,150000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,1,1,1,2,3,1,1,1,12,63,1,63,121.614.130.909.707
2840203,1,4,2,1,1,1,1,1,3,4,,,,150000,,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,12,63,1,63,849.450.697.278.074
2840204,1,4,3,1,1,1,1,1,3,3,,,,,230000,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,2,3,1,1,1,12,63,1,63,129.704.921.079.611
2840205,1,4,3,1,1,1,1,1,3,3,,,,,200000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,2,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,169.271.485.640.533
2840206,1,5,1,1,1,1,1,1,3,1,,,50000000,300000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,742.863.656.607.023
2840207,1,4,2,1,1,1,1,1,4,3,,,,,120000,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,3,1,1,1,2,1,2,1,1,1,2,3,1,1,1,12,63,1,63,10.095.480.182.728
2840208,1,4,1,1,1,1,1,1,3,3,,,,,200000,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,1,1,1,1,1,2,3,1,1,1,12,63,1,63,14.107.355.682.275
2840209,1,4,1,1,1,1,1,1,4,3,,,,,200000,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,142.231.968.008.187
2840210,1,4,1,1,1,1,1,1,3,3,,,,,300000,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,,1,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,144.246.494.186.068
2840211,1,4,3,1,1,1,1,1,3,3,,,,,300000,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,932.596.581.352.098
2840212,1,4,3,1,1,1,1,1,3,1,,,65000000,300000,,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,5,1,1,1,4,1,1,1,1,1,3,3,1,1,1,12,63,1,63,138.947.068.935.527
2840213,1,4,1,1,1,1,1,1,4,3,,,,,200000,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,2,3,1,1,1,12,63,1,63,14.107.355.682.275
2840214,1,2,1,1,1,1,1,1,3,3,,,,,230000,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,2,1,1,12,66,1,66,201.361.348.681.056
2840215,1,4,3,1,1,1,1,1,3,1,,,60000000,350000,,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,2,2,1,1,1,12,66,1,66,163.826.293.437.503
2840216,1,4,1,1,1,1,1,1,3,3,,,,,300000,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,12,66,1,66,233.058.937.085.839
2840217,1,4,1,1,1,1,1,1,3,3,,,,,300000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,2,2,2,1,1,12,66,1,66,288.867.186.343.367
2840218,1,5,2,1,1,1,1,1,4,3,,,,,280000,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,2,2,1,1,1,12,66,1,66,310.946.984.104.416
2840219,1,4,2,1,1,1,1,1,3,3,,,,,280000,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,2,1,1,1,12,66,1,66,23.721.808.453.536
2840220,1,3,2,1,1,1,1,1,4,3,,,,,200000,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,2,1,4,1,2,1,1,1,2,2,1,1,1,12,66,1,66,227.484.160.084.731
2840221,1,6,5,1,1,1,1,1,3,3,,,,,450000,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,4,2,2,,5,1,1,1,4,1,1,1,1,1,3,2,1,1,1,12,66,1,66,198.915.105.667.967
2840222,1,4,3,1,1,1,1,1,3,1,,,50000000,350000,,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,2,2,1,1,1,12,66,1,66,213.523.485.840.223
2840223,1,4,3,1,1,1,1,1,3,1,,,38000000,350000,,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,1,1,1,1,3,2,2,1,1,12,66,1,66,26.517.258.764.823
2840224,1,3,2,1,1,1,1,1,3,3,,,,,220000,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,4,1,2,1,4,1,1,1,1,1,2,2,1,1,1,12,66,1,66,163.826.293.437.503
