DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,fex_c_2011
2819144,1,1,1,70,54,8,48,4,,2,104,4,,9,2,,,,1,,,,,,,,2,,2,58,58,80,1,1,8043,11,54,435.589.970.494.596
2819158,1,1,1,70,52,28,48,1,,2,28,1,,2,4,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,11,52,140.148.156.322.763
2819158,1,3,1,70,52,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,2,,11,52,140.148.156.322.763
2819159,1,3,1,70,52,120,48,1,,2,120,1,,3,4,,,,,,,,,,1,,2,,2,45,84,50,1,2,5020,11,52,132.589.983.156.941
2819160,1,2,1,70,52,2,48,1,,2,48,1,,2,9,HOJA VINCULADO,,,,,,,,,1,,2,,2,32,59,74,1,1,7430,11,52,189.931.809.639.672
2819168,1,2,1,70,52,13,48,1,,2,8,1,,4,8,,,,,,,,,,1,,2,,2,55,55,80,1,1,8060,11,52,196.973.631.254.122
2819168,1,3,1,70,52,52,48,1,,2,152,1,,6,7,,,,,,,,,,1,,2,,2,94,94,33,1,2,3311,11,52,196.973.631.254.122
2819184,1,2,1,70,73,12,40,2,,2,22,4,,5,2,,,,,,,,,,1,,2,,2,13,13,80,1,1,8041,11,73,156.008.653.275.698
2819189,1,1,1,70,73,25,48,1,,2,250,1,,3,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,11,73,189.831.033.613.405
2819191,1,4,1,70,73,4,48,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,37,97,51,1,1,5125,11,73,125.633.495.542.296
2819196,1,1,1,70,73,100,48,1,,2,100,2,,9,1,,,,,,,,,,1,,2,,2,8,8,64,1,2,6421,11,73,158.835.733.381.266
2819196,1,2,1,70,73,52,48,4,,2,4,4,,1,2,,,,,,,,,,1,,1,1500000,2,41,41,52,1,2,5233,11,73,158.835.733.381.266
2819198,1,2,1,70,73,3,48,4,,2,56,1,,6,2,,,,,,,,,,1,,2,,2,45,33,15,1,1,1551,11,73,270.280.185.927.088
2819203,1,1,1,70,73,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,1,,11,73,266.822.151.038.451
2819206,1,2,1,70,73,4,24,4,,2,4,3,,1,2,,,,,,,,,,1,,1,200000,2,55,54,95,1,1,9500,11,73,206.922.027.192.496
2819314,1,1,1,70,66,6,48,1,,2,12,4,,1,1,,,,,,,,,,1,,1,200000,2,55,41,15,1,1,1530,11,66,302.877.294.818.995
2819337,1,1,1,70,66,20,48,4,,2,420,1,,5,1,,,,,,,,,1,,RECIBE  PENSION,2,,2,41,58,52,1,2,5211,11,66,32.675.216.265.939
2819337,1,3,1,70,66,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,33,40,50,1,2,5040,11,66,32.675.216.265.939
2819448,1,2,1,70,68,10,48,4,,2,10,1,,2,1,,,,1,,,,,,,,2,,2,39,12,74,1,1,7411,11,68,969.602.980.163.662
2819470,1,1,1,70,68,4,50,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,68,481.174.095.935.408
2819484,1,1,1,70,68,4,48,5,,2,3,5,,3,3,,,,,1,,,,,,,1,3500000,2,2,2,45,1,1,4530,11,68,884.284.999.333.456
2819513,1,2,1,70,17,4,48,1,,2,36,1,,4,2,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,11,17,190.822.847.565.277
2819526,1,2,1,70,5,3,48,1,,2,60,1,,3,7,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,5,766.636.775.966.795
2819531,1,1,1,70,5,32,48,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5234,11,5,834.607.803.786.058
2819542,1,1,1,70,5,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,58,79,18,1,2,1810,11,5,732.677.199.903.843
2819545,1,3,1,70,5,4,48,3,,2,110,1,,3,2,,,,,,,,,,1,,2,,2,54,45,52,1,1,5211,11,5,899.803.300.934.627
2819550,1,2,1,70,52,17,48,1,,2,17,4,,9,1,,,,,,,,,,1,,2,,2,45,55,75,1,2,7522,11,52,11.895.441.671.343
2819552,1,1,1,70,52,21,48,1,,2,17,1,,4,1,,,,,1,,,,,,,2,,2,95,95,45,1,2,4521,11,52,23.597.997.675.334
2819552,1,3,1,70,52,13,40,1,,2,13,3,,1,1,,,,,,,,,,1,,2,,2,58,54,95,1,1,9500,11,52,23.597.997.675.334
2819552,1,5,1,70,52,17,48,1,,2,17,1,,3,2,,,,,,,,,,1,,1,50000,2,95,95,45,1,2,4521,11,52,23.597.997.675.334
2819568,1,3,1,70,52,2,48,4,,2,6,4,,1,7,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,52,161.650.947.455.223
2819576,1,2,1,70,5,1,48,1,,2,1,1,,9,9,HOJA  DEL  SISBEN,,,,,,,,,1,,1,400000,2,33,33,52,1,1,5241,11,5,103.578.569.054.672
2819585,1,6,1,70,5,4,48,4,,2,8,5,,2,9,TIENE SISBEN CON HOJA,,,,,,,,,1,,1,80000,2,57,57,93,1,1,9302,11,5,949.335.772.780.826
2819588,1,2,1,70,5,8,48,1,,2,8,1,,6,2,,,,,,,,,,1,,2,,2,45,40,52,1,1,5235,11,5,124.318.597.787.025
2819591,1,2,1,70,5,52,48,1,,2,624,3,,1,1,,,,,,,,,,1,,2,,2,97,98,95,1,2,9500,11,5,98.978.363.102.809
2819591,1,3,1,70,5,4,48,1,,2,4,1,,9,9,PATICULAR,,,,,,,,,1,,2,,2,97,97,17,1,1,1720,11,5,98.978.363.102.809
2819592,1,3,1,70,5,100,48,1,,2,100,1,,8,9,SISBEN 3,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,11,5,11.311.999.695.433
2819592,1,4,1,70,5,12,48,1,,2,12,1,,2,9,NIVEL # 3,,,,,,,,,1,,2,,2,93,93,45,1,1,4552,11,5,11.311.999.695.433
2819592,1,5,1,70,5,52,48,1,,2,52,1,,3,9,PARTICULAR,,,,,,,,,1,,2,,2,92,97,51,1,2,5155,11,5,11.311.999.695.433
2819592,1,6,1,70,5,156,48,1,,2,156,1,,7,9,NIVEL 3,,,,,,,,,1,,2,,2,32,39,60,1,2,6042,11,5,11.311.999.695.433
2819592,1,8,1,70,5,104,48,1,,2,104,1,,7,9,SISBEN NIVEL 3,,,,,,,,,1,,2,,2,79,97,19,1,2,1926,11,5,11.311.999.695.433
2819592,1,9,1,70,5,49,48,1,,2,4,1,,6,9,BUSCAR FARMACIA,,,,,,,,,1,,1,460000,2,39,59,91,1,2,9192,11,5,11.311.999.695.433
2819598,1,1,1,70,5,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,150000,2,95,95,45,1,1,4521,11,5,112.248.010.833.033
2819601,1,3,1,70,5,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,5,8.568.863.015.617
2819601,1,5,1,70,5,4,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,11,5,8.568.863.015.617
2819616,1,1,1,70,50,4,24,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,50,952.861.796.111.964
2819624,1,3,1,70,50,52,72,1,,2,52,4,,9,8,,,,,,,,,,1,,2,,2,59,59,85,1,2,8511,11,50,174.261.898.136.418
2819624,1,6,1,70,50,3,72,4,,2,3,4,,9,1,,,,,,,,,,1,,1,850000,2,59,59,85,1,1,8511,11,50,174.261.898.136.418
2819633,1,2,1,70,73,16,56,1,,2,16,1,,3,3,,,,,,,,,,1,,2,,2,37,97,51,1,2,5170,11,73,328.140.293.311.455
2819644,1,2,1,70,73,52,60,4,,2,52,4,,1,1,,,,,1,,,,,,,2,,2,98,98,60,1,2,6031,11,73,157.432.004.035.527
2819650,1,1,1,70,73,24,60,4,,2,384,4,,2,1,,,,,1,,,,,,,2,,2,53,53,55,1,2,5530,11,73,215.772.809.518.371
2819652,1,1,1,70,73,28,48,1,,2,28,1,,3,2,,,,,,,,,,1,,2,,2,58,58,70,1,2,7020,11,73,10.838.215.053.764
2819655,1,1,1,70,17,1,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,200000,2,93,93,45,1,1,4552,11,17,188.255.888.807.198
2819655,1,2,1,70,17,24,40,1,,2,104,1,,3,1,,,,,,,,,,1,,1,200000,2,53,53,55,1,2,5521,11,17,188.255.888.807.198
2819681,1,3,1,70,17,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,6,,,1,1,,11,17,176.848.729.602.181
2819682,1,1,1,70,17,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,95,3,85,1,2,8511,11,17,193.285.705.705.063
2819687,1,1,1,70,11,1,30,3,,2,3,4,,1,2,,,,,,,,,,1,,1,200000,2,54,41,52,1,1,5237,11,11,208.107.648.647.511
2819692,1,2,1,70,23,4,48,3,,2,520,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,23,133.804.172.183.386
