DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,MES,DPTO,ORDEN,fex_c_2011
2819150,1,3,2,1,1,1,1,1,4,3,,,,,100000,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,2,1,2,1,2,1,1,1,2,3,2,1,54,11,54,1,3.598.449.528.925
2819151,1,4,2,1,1,1,1,1,4,1,,,98,150000,,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,1,4,1,2,1,1,1,2,2,2,1,54,11,54,1,33.474.020.030.826
2819152,1,4,2,1,1,1,1,1,4,1,,,100000000,300000,,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,1,1,1,2,2,2,1,54,11,54,1,261.864.182.741.122
2819156,1,2,2,1,1,1,1,1,4,3,,,,,100000,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,,4,1,2,1,2,1,2,1,1,1,2,3,1,1,52,11,52,1,133.018.924.424.715
2819157,1,2,1,1,2,1,1,1,4,3,,,,,180000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,1,1,4,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,137.858.721.723.277
2819158,1,2,2,1,1,1,1,1,4,4,,,,150000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,140.148.156.322.763
2819159,1,4,3,1,1,1,1,1,4,3,,,,,200000,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,2,1,2,1,2,1,1,1,1,3,1,1,52,11,52,1,132.589.983.156.941
2819160,1,3,2,1,1,1,1,1,4,3,,,,,300000,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,189.931.809.639.672
2819161,1,2,1,1,1,1,1,1,4,3,,,,,190000,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,186.784.492.504.639
2819162,1,2,1,1,2,1,1,2,4,3,,,,,250000,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,4,1,4,1,2,1,1,1,1,3,1,1,52,11,52,1,186.534.952.132.433
2819163,1,5,3,1,1,1,1,1,4,1,,,98,200000,,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,3,2,2,,5,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,19.588.329.907.211
2819166,1,3,2,1,1,1,1,1,4,3,,,,,200000,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,103.246.999.025.406
2819167,1,4,2,1,1,1,1,1,4,2,,700000,120000000,500000,,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,186.784.492.504.639
2819168,1,2,2,1,1,1,1,1,4,3,,,,,300000,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,196.973.631.254.122
2819169,1,2,1,1,1,1,1,1,4,4,,,,98,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,1,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,157.072.917.044.568
2819170,1,3,2,1,1,1,1,1,4,3,,,,,200000,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,5,1,2,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,225.092.183.268.743
2819171,1,6,2,1,1,1,1,1,4,1,,,98,450000,,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,3,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,215.877.936.263.969
2819172,1,3,2,1,1,1,1,1,4,3,,,,,98,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,2,3,1,1,52,11,52,1,167.201.705.854.812
2819174,1,3,2,2,1,1,1,1,3,1,,,50000000,300000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,,2,2,,3,1,2,1,2,1,1,2,1,1,1,3,1,1,23,11,23,1,126.349.124.842.477
2819175,1,2,1,1,1,1,1,1,3,3,,,,,230000,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,3,6,1,1,23,11,23,1,132.169.486.276.446
2819176,1,1,1,2,1,1,1,1,4,1,,,70000000,180000,,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,2,1,2,1,2,2,1,1,1,3,1,1,23,11,23,1,120.565.097.469.768
2819177,1,2,1,2,1,1,1,1,3,3,,,,,220000,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,3,2,2,,3,1,2,1,2,1,1,2,1,1,1,3,1,1,23,11,23,1,129.611.506.457.582
2819178,1,3,1,2,1,1,1,1,3,3,,,,,300000,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,2,1,1,2,1,1,1,3,1,1,23,11,23,1,123.468.475.122.762
2819179,1,12,4,1,1,1,1,1,3,4,,,,800000,,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,,6,1,2,1,4,1,1,1,1,1,3,7,1,1,23,11,23,1,120.199.195.298.656
2819180,1,1,1,1,1,1,1,6,,4,,,,300000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,,1,1,2,1,2,1,2,1,1,1,3,7,1,1,23,11,23,1,125.958.262.654.171
2819181,1,3,2,2,1,1,1,1,3,1,,,60000000,400000,,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,2,1,4,1,1,2,1,1,1,3,1,1,23,11,23,1,109.600.366.226.823
2819182,1,2,1,2,1,1,10,4,3,3,,,,,280000,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,2,1,1,1,3,1,1,23,11,23,1,111.717.895.795.224
2819183,1,3,2,1,1,1,1,1,3,4,,,,600000,,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,1,1,1,1,4,1,1,1,1,1,3,3,1,1,23,11,23,1,126.726.557.834.041
2819184,1,3,2,1,1,1,1,1,4,5,,,,300000,,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,3,3,2,1,73,11,73,1,156.008.653.275.698
2819185,1,3,1,1,1,1,1,1,3,3,,,,,300000,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,2,1,73,11,73,1,228.024.593.385.115
2819186,1,3,2,1,1,1,1,1,3,3,,,,,250000,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,2,1,73,11,73,1,206.066.503.238.868
2819188,1,5,2,1,1,1,1,1,3,1,,,75000000,350000,,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,3,2,2,,5,1,1,1,4,1,1,1,1,1,3,3,2,1,73,11,73,1,281.722.351.627.822
2819189,1,4,3,1,1,1,1,1,3,3,,,,,380000,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,3,3,1,1,73,11,73,1,189.831.033.613.405
2819191,1,4,3,1,1,1,1,3,3,1,,,85000000,400000,,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,4,2,2,,5,1,2,1,4,1,1,1,1,1,3,3,2,1,73,11,73,1,125.633.495.542.296
2819192,1,1,1,1,2,1,1,1,4,3,,,,,100000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,3,1,2,1,2,1,1,1,3,3,1,1,73,11,73,1,147.575.441.071.432
2819193,1,1,1,1,2,1,1,1,4,3,,,,,100000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,1,1,3,1,2,1,2,1,1,1,3,2,2,1,73,11,73,1,147.575.441.071.432
2819194,1,5,2,1,1,1,1,1,4,2,,600000,15000000,800000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,4,7,1,1,73,11,73,1,21.818.231.950.233
2819195,1,5,3,1,1,1,1,1,4,3,,,,,400000,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,6,1,2,1,4,1,2,1,1,1,4,7,1,1,73,11,73,1,229.870.068.635.671
2819196,1,4,1,1,1,1,1,1,4,3,,,,,400000,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,1,2,1,4,1,2,1,1,1,4,7,1,1,73,11,73,1,158.835.733.381.266
2819198,1,3,2,1,1,1,1,1,3,3,,,,,170000,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,3,1,2,1,4,1,1,1,1,1,2,3,1,1,73,11,73,1,270.280.185.927.088
2819199,1,2,1,1,1,1,1,1,4,1,,,30000000,350000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,7,1,1,73,11,73,1,207.913.518.749.406
2819200,1,4,1,1,1,1,1,1,4,3,,,,,270000,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,7,2,1,73,11,73,1,147.575.441.071.432
2819201,1,3,2,1,1,1,1,1,4,3,,,,,450000,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,4,2,2,,4,1,2,1,4,1,2,1,1,1,4,7,2,1,73,11,73,1,258.951.433.307.607
2819202,1,4,3,1,1,1,1,1,4,3,,,,,500000,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,3,2,2,,4,1,2,1,4,1,2,1,1,1,4,7,1,1,73,11,73,1,183.128.348.497.591
2819202,2,1,1,1,1,1,1,6,,3,,,,,200000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,1,2,,,,,,,,,,,1,1,73,11,73,1,183.128.348.497.591
2819203,1,4,1,1,1,1,1,1,4,3,,,,,500000,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,9,1,1,73,11,73,1,266.822.151.038.451
2819204,1,4,1,1,1,1,1,1,3,1,,,35000000,200000,,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,1,1,73,11,73,1,146.583.949.514.523
2819205,1,4,2,1,1,1,1,1,3,3,,,,,300000,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,2,3,2,1,73,11,73,1,203.918.406.028.808
2819206,1,5,1,1,1,1,1,1,3,1,,,35000000,200000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,2,3,2,1,73,11,73,1,206.922.027.192.496
2819285,1,4,1,1,1,1,1,1,3,1,,,99,99,,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,4,3,2,1,54,11,54,1,307.579.678.090.879
2819286,1,3,2,1,1,1,1,1,4,1,,,20000000,150000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,1,1,2,1,2,1,1,1,2,3,2,1,54,11,54,1,243.869.857.848.526
2819287,1,6,1,1,1,1,1,1,3,1,,,200000000,1000000,,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,4,3,2,1,54,11,54,1,330.120.449.042.328
2819288,1,1,1,1,1,1,1,6,,3,,,,,100000,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,4,1,2,1,1,1,2,3,2,1,54,11,54,1,336.049.803.927.989
2819295,1,3,1,1,1,1,1,1,4,1,,,99,99,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,3,2,2,1,54,11,54,1,42.175.103.602.994
2819297,1,1,1,1,1,1,1,1,1,4,,,,100000,,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,,2,2,,4,1,2,8,1,1,2,1,1,1,1,3,2,1,11,11,11,1,205.278.489.023.824
2819302,1,5,3,1,1,1,1,1,3,1,,,150000000,700000,,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,6,2,1,1,66,11,66,1,343.287.751.760.173
2819303,1,1,1,1,2,1,1,6,,3,,,,,120000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,3,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,336.204.357.580.636
2819304,1,1,1,1,2,1,1,2,4,4,,,,200000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,3,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,354.506.715.388.519
2819306,1,3,2,1,1,1,1,1,3,4,,,,250000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,1,2,1,1,66,11,66,1,320.722.227.412.284
2819307,1,4,2,1,1,1,1,1,3,1,,,25000000,250000,,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,1,2,1,1,66,11,66,1,248.185.250.756.949
2819309,1,2,1,1,1,1,1,1,3,1,,,70000000,500000,,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,6,2,1,1,66,11,66,1,252.374.476.438.976
2819311,1,1,1,1,2,1,1,6,,3,,,,,150000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,3,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,336.204.357.580.636
2819312,1,1,1,1,2,1,1,6,,3,,,,,120000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,3,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,268.039.347.910.329
2819314,1,4,2,1,1,1,1,1,4,1,,,18000000,150000,,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,302.877.294.818.995
2819315,1,3,2,1,1,1,1,1,3,3,,,,,500000,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,6,2,1,1,66,11,66,1,249.365.509.179.672
2819317,1,6,5,1,1,1,1,1,3,2,,400000,130000000,500000,,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,5,1,2,1,4,1,1,1,1,1,6,2,1,1,66,11,66,1,335.069.225.446.533
2819318,1,1,1,1,2,1,1,2,4,3,,,,,150000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,2,1,3,1,2,1,2,1,1,1,1,2,1,1,66,11,66,1,354.506.715.388.519
2819319,1,1,1,1,2,1,1,6,,3,,,,,180000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,3,1,4,1,2,1,1,1,1,2,1,1,66,11,66,1,354.506.715.388.519
2819321,1,3,2,1,1,1,1,1,4,3,,,,,380000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,4,2,2,,4,1,1,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,334.195.193.020.544
2819322,1,1,1,1,1,1,1,1,4,3,,,,,170000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,256.403.777.070.589
2819323,1,3,1,1,1,1,1,1,3,1,,,60000000,300000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,2,1,1,66,11,66,1,286.341.705.718.212
2819324,1,3,1,1,1,1,1,1,3,3,,,,,260000,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,321.955.896.019.889
2819325,1,3,2,1,1,2,1,1,3,3,,,,,250000,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,230.829.285.463.396
2819326,1,4,2,1,1,1,1,1,3,1,,,150000000,600000,,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,370.584.879.274.708
2819327,1,3,2,1,1,1,1,1,4,3,,,,,150000,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,326.335.555.447.995
2819328,1,4,2,1,1,1,1,1,3,1,,,100000000,400000,,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,286.754.998.133.047
2819329,1,2,1,1,1,1,1,1,4,3,,,,,160000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,268.039.347.910.329
2819330,1,3,2,1,1,1,1,1,3,3,,,,,220000,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,298.464.509.830.768
2819331,1,3,1,1,1,1,1,6,,3,,,,,230000,2,2,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,336.204.357.580.636
2819332,1,3,2,1,1,1,1,1,4,3,,,,,150000,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,292.784.933.380.154
2819333,1,2,1,1,1,1,1,1,3,3,,,,,200000,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,224.619.923.709.847
2819334,1,1,1,1,1,1,1,1,4,3,,,,,230000,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,3,2,1,1,66,11,66,1,354.506.715.388.519
2819335,1,3,2,1,1,1,1,1,3,3,,,,,230000,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,5,1,2,1,4,1,1,1,1,1,3,2,1,1,66,11,66,1,271.167.382.316.233
