DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2820732,1,2,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,48000,1,48000,1,,1,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,180,4,,2,,,,,48,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,1,3,3,,61,1,1,4,,118,,,48000,11,63,4.880.394.441.908
2820732,1,4,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,280000,2,,,1,250000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,13,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,8,1,,2,,,,,0,2,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,1,MAYOR ESTABILIDAD,1,1,,2,3,3,3,3,2,2,3,3,3,,62,1,1,8,,111,,,530000,11,63,4.880.394.441.908
2820732,1,6,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,48000,0,48000,1,,1,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,1,3,3,,61,1,1,4,,118,,,48000,11,63,4.880.394.441.908
2820733,1,1,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,500000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,13,16,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,90,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,2,,60,1,1,1,,111,,,600000,11,63,704.529.814.663.385
2820733,1,3,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,240000,1,2880000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,61,1,1,4,,111,,,240000,11,63,704.529.814.663.385
2820738,1,2,1,60,2,2,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,600000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,45,,.,9,6,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,24,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,3,3,8,,61,1,1,4,,111,,,0,11,63,436.751.382.894.536
2820738,1,3,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,27,2,,3,1,,1,8,11,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,1,1,1,1,2,1,1,2,2,,2,1,,3,3,3,4,4,3,2,3,3,3,,62,1,1,6,,111,,,,11,63,436.751.382.894.536
2820742,1,1,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,50000,2,,,1,100000,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,0,2,,6,,,,2,,,,1,1,1,1,1,1,2,1,1,2,2,,2,1,,2,2,2,2,3,2,2,3,3,3,,62,1,1,8,,111,,,250000,11,63,557.674.739.885.524
2820744,1,1,1,60,2,2,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,500000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,45,,.,45,,,1,7,12,1,13,17,2,,,1,8,,3,,,,,,,,,,,,,,2,1,324,2,,2,,,,,48,2,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,,2,2,2,4,4,2,2,3,3,2,,61,1,1,4,,111,,,0,11,63,557.674.739.885.524
2820745,1,1,1,60,2,2,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,45000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,20,2,,9,4,,1,7,12,1,13,17,2,,,3,8,,1,2,2,14,1,1,,,,,,,,,2,1,36,1,,2,,,,,0,2,,3,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,3,3,2,,61,1,1,5,,111,,,0,11,63,334.798.594.099.515
2820746,1,1,1,60,2,1,1,,,1,1,,2,2,2,42,,1,,400000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,6,11,1,12,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,0,2,,2,,,,2,,,,1,1,1,1,1,2,2,1,1,2,2,,1,1,,3,3,2,3,3,3,2,3,3,8,,60,1,1,1,,111,,,500000,11,63,452.863.752.802.966
2826053,1,1,1,60,2,2,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,1,2400000,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,60,,,1,7,12,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,18,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,3,3,8,,61,1,1,4,,111,,,0,11,63,514.859.249.828.899
2826054,1,2,1,60,2,2,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,1,4,2,11,1,,,,,,,1,,APORTAR A FONDO SUBSIDIADO PROSPERAR,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,6,,111,,,,11,63,613.587.055.152.883
2826054,1,3,1,60,2,2,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,700000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,1,4,2,11,1,,,,,,,1,,APORTAR A FONDO SUBSIDIADO PROSPERAR,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,61,1,1,5,,111,,,400000,11,63,613.587.055.152.883
2826054,1,4,1,60,2,2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,580000,1,580000,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,70,,.,70,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,8,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,62,1,1,4,,118,,,580000,11,63,613.587.055.152.883
2826055,1,2,1,60,2,2,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,60,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,6,,111,,,,11,63,363.990.405.039.819
2826055,1,3,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,2000000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,50,,.,50,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,8,,61,1,1,4,,111,,,0,11,63,363.990.405.039.819
2826059,1,1,1,60,2,1,1,,,1,1,,1,1,1,34,,1,,540000,2,,,2,,1,200000,2,,2,,,,17500,,2,,,2,1,,2,2,2,,,,2,,,270000,270000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,6,12,1,13,17,1,7,12,4,8,,2,,,,1,,,,,,,,1,,2,1,12,1,,1,8,4,,160000,0,1,,1,,2,1,2,,,,2,,,,,,,,,,,,,,,3,2,2,2,2,2,2,3,3,8,,60,1,1,1,,130,,,900000,11,63,982.300.334.288.741
2826059,1,2,1,60,2,2,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,40,,.,40,,,1,5,13,2,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,12,6,,1,2,4,,30000,0,2,,1,,1,1,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,53,0,1,6,,0,,,30000,11,63,982.300.334.288.741
2826059,1,5,1,60,2,1,1,,,1,1,,1,1,1,34,,1,,340000,2,,,1,224000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,250000,250000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,84,,.,84,,,1,6,18,2,,,,,,4,8,,2,,,,1,,,1,,,,,,,2,1,12,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,8,,62,1,1,1,,130,,,564000,11,63,982.300.334.288.741
2826060,1,1,1,60,2,2,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,330000,1,2400000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,70,,.,70,,,1,7,17,2,,,,,,1,8,,3,,,,,,,,,,,,,,2,1,180,4,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,10,MESADA PENSIONAL,61,1,1,4,,111,,,330000,11,63,646.591.649.863.118
2826061,1,1,1,60,2,2,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,350000,1,4800000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,2,45,,.,45,,,1,7,12,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,8,,61,1,1,4,,111,,,350000,11,63,130.261.846.128.193
2826061,1,2,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,80000,1,960000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,56,,.,56,,,1,12,20,2,,,,,,1,1,,3,,,,,,,,,,,,,,2,1,240,1,,2,,,,,0,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,41,52,1,4,,5211,,,80000,11,63,130.261.846.128.193
2826061,1,3,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,200000,2,,,1,140000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,6,18,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,72,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,54,95,1,3,,9500,,,340000,11,63,130.261.846.128.193
2826062,1,1,1,60,2,1,1,,,1,1,,2,2,2,24,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,98,,.,98,,,1,5,19,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,60,1,1,1,,121,,,500000,11,63,474.121.608.258.389
2826062,1,6,1,60,2,1,1,,,1,1,,2,2,2,24,,1,,336000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,0,2,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,1,,121,,,336000,11,63,474.121.608.258.389
2826063,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1000000,1,12000000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,70,,.,70,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,1,,,,2,1,144,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,8,,61,1,1,5,,121,,,1000000,11,63,456.131.867.698.577
2826063,1,2,1,60,2,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30000,1,300000,1,,1,,,,,,,,,,,,,,,,,,,,,,2,,6,2,,6,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,1,,ESTUDIANDO,2,1,0,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,61,1,1,4,,117,,,30000,11,63,456.131.867.698.577
2826063,1,3,1,60,2,1,1,,,1,1,,2,2,2,3,,1,,500000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,70,,.,70,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,5,8,,2,,,,,0,2,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,121,,,600000,11,63,456.131.867.698.577
2826063,1,4,1,60,2,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,3,,,,,,,,,,,,,,,,,,,,,,,,56,,.,56,,,1,6,11,1,12,16,2,,,2,1,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,0,2,,11,,,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,,3,2,2,3,3,2,2,3,3,3,,53,1,1,6,,121,,,,11,63,456.131.867.698.577
2826064,1,1,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,800000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,40,2,,1,6,16,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,3,,54,74,1,4,,7493,,,80000,11,63,583.196.541.064.322
2826066,1,1,1,60,2,1,1,,,1,2,,2,2,2,60,,1,,400000,2,,,2,,1,80000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,60,1,1,1,,121,,,480000,11,63,532.447.095.522.816
2826067,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,240000,1,2880000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,2,,,,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,18,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,3,2,2,3,3,8,,61,1,1,5,,111,,,240000,11,63,687.788.385.612.182
2826067,1,3,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,240000,2,,,1,180000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,12,1,13,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,62,1,1,8,,111,,,420000,11,63,687.788.385.612.182
2826067,1,4,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,50,,.,50,,,2,,,,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,2,,3,3,3,3,3,3,2,3,3,3,,62,1,1,6,,111,,,,11,63,687.788.385.612.182
