DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,fex_c_2011
2832683,1,2,1,70,2,4,48,1,,2,30,4,,1,4,,,,,,,,,,1,,2,,2,45,45,92,1,1,9242,11,76,218.319.446.140.509
2832685,1,3,1,70,2,12,48,4,,2,28,1,,3,4,,,,,,,,,,1,,2,,2,53,45,52,1,1,5233,11,76,864.360.083.701.811
2832688,1,2,1,70,2,3,40,1,,2,58,3,,1,1,,,,,,,,,,1,,2,,2,45,54,95,1,1,9500,11,76,138.877.748.457.538
2832691,1,2,1,70,2,1,56,4,,2,70,4,,1,1,,,,,,,,,,1,,2,,2,53,41,52,1,1,5225,11,76,187.586.969.909.005
2832757,1,2,1,70,2,156,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,11,76,350.216.211.817.482
2833222,1,4,1,70,2,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,19,82.545.893.045.368
2833226,1,1,1,70,2,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,19,141.632.330.123.847
2833236,1,2,1,70,2,8,40,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,61,61,1,1,1,140,11,19,82.545.893.045.368
2833241,1,2,1,70,2,4,40,1,,2,4,1,,3,1,,,,,,,,1,,,,1,50000,2,53,53,55,1,1,5521,11,19,146.040.528.043.116
2833245,1,8,1,70,2,4,40,4,,2,50,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,19,306.120.693.497.848
2833274,1,3,1,70,2,6,40,1,,2,29,4,,1,1,,,,,,,,1,,,,2,,2,95,95,45,1,1,4521,11,19,148.548.496.788.404
2833286,1,3,1,70,2,3,48,4,,2,3,4,,1,1,,,,,,,,,,1,,1,150000,2,95,95,45,1,1,4521,11,19,164.536.787.359.521
2833346,1,1,1,70,2,2,48,4,,2,3,4,,1,1,,,,,1,,,,,,,1,300000,2,95,95,45,1,1,4521,11,19,152.010.401.141.771
2833350,1,3,1,70,2,10,50,4,,2,15,4,,1,1,,,,,,,,,,1,,2,,2,61,45,52,1,1,5262,11,19,185.379.444.266.745
2833353,1,2,1,70,2,3,45,4,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,11,19,232.126.840.939.464
2833458,1,3,1,70,2,10,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,1,,11,19,167.775.214.793.441
2833495,1,4,1,70,2,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,19,152.586.175.381.122
2833515,1,2,1,70,2,4,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,19,476.455.665.773.844
2833599,1,2,1,70,2,24,48,1,,2,40,1,,3,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,11,68,243.012.204.752.846
2833664,1,1,1,70,2,2,40,4,,2,260,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,68,13.108.479.761.906
2833665,1,3,1,70,2,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,68,130.517.272.382.486
2833687,1,2,1,70,2,28,45,3,,2,52,4,,2,1,,,,,,,,,,1,,2,,2,54,61,1,1,2,121,11,52,525.968.767.864.682
2833709,1,3,1,70,2,1,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,11,52,183.451.631.248.716
2833735,1,2,1,70,2,3,48,1,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,45,61,1,1,1,117,11,52,390.172.205.810.151
2833737,1,1,1,70,2,17,60,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,55,55,63,1,2,6320,11,52,196.717.578.805.313
2833754,1,3,1,70,2,8,20,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,52,33.671.040.752.957
2833769,1,3,1,70,2,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,11,52,20.645.632.958.926
2833776,1,1,1,70,2,2,40,4,,2,2,4,,1,1,,,,,,,,,,1,,1,150000,2,61,61,1,1,1,116,11,52,330.193.147.755.007
2833807,1,2,1,70,2,6,40,4,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,61,61,1,1,1,118,11,52,412.739.555.590.304
2833815,1,1,1,70,2,3,40,4,,2,3,4,,1,1,,,,,,,,,,1,,1,80000,2,61,61,1,1,1,140,11,52,243.349.769.413.399
2833815,1,3,1,70,2,3,40,4,,2,3,4,,1,8,,,,,,,,,,1,,1,40000,2,61,61,1,1,1,140,11,52,243.349.769.413.399
2833818,1,1,1,70,2,2,40,4,,2,2,4,,1,1,,,,,,,,,,1,,1,100000,2,61,61,1,1,1,140,11,52,396.145.231.923.751
2833831,1,3,1,70,2,156,40,1,,2,8,4,,1,6,,,,,,,,,,1,,2,,2,98,61,1,1,2,140,11,52,357.054.348.888.729
2833861,1,2,1,70,2,4,48,1,,2,5,1,,5,7,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,20,133.791.717.753.532
2833887,1,3,1,70,2,4,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,20,14.347.233.139.641
2833895,1,4,1,70,2,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,95,95,36,1,1,3611,11,20,992.403.121.094.509
2833895,1,9,1,70,2,4,50,1,,2,24,1,,3,7,,,,,1,,,,,,,2,,2,45,45,52,1,1,5233,11,20,992.403.121.094.509
2833896,1,5,1,70,2,34,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,11,20,947.597.942.661.501
2833959,1,1,1,70,2,8,48,4,,2,8,4,,2,6,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,11,20,135.783.558.614.426
2833983,1,2,1,70,2,12,44,8,,2,16,1,,2,7,,,,,,,,,,1,,2,,2,62,45,52,1,1,5211,11,20,139.000.110.680.513
2834156,1,2,1,70,2,1,60,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,41,20.425.201.453.366
2834208,1,3,1,70,2,20,40,1,,2,24,3,,1,1,,,,,,,,,,1,,1,80000,2,45,54,95,1,2,9500,11,41,131.625.912.788.195
2834972,1,2,1,70,2,24,40,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,55,55,65,1,2,6512,11,70,103.479.781.679.498
2834975,1,2,1,70,2,1,48,1,,2,4,3,,1,1,,,,,,,,,,1,,1,250000,2,53,54,95,1,1,9500,11,70,123.372.649.116.253
2834976,1,2,1,70,2,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,70,699.389.551.710.131
2835224,1,1,1,70,2,104,40,1,,2,104,1,,3,6,,,,,,,,,,1,,2,,2,58,45,50,1,2,5051,11,47,107.857.312.892.444
2835224,1,2,1,70,2,3,40,4,,2,3,4,,1,1,,,,,,,,,,1,,2,,2,77,77,15,1,1,1551,11,47,107.857.312.892.444
2835232,1,2,1,70,2,8,40,3,,2,24,3,,1,2,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,47,984.577.768.012.364
2835244,1,1,1,70,2,8,40,1,,2,8,1,,6,2,,,,,,,,1,,,,2,,2,40,50,55,1,1,5511,11,47,936.721.181.269.103
2835405,1,2,1,70,2,48,48,1,,2,240,1,,3,2,,,,,,,,,,1,,2,,2,33,45,52,1,2,5244,11,47,990.398.020.582.355
2835567,1,3,1,70,2,2,60,4,,2,6,8,,2,1,,,,,,,,,,1,,1,50000,2,61,62,1,1,1,118,11,15,167.567.434.985.483
2835570,1,1,1,70,2,2,60,4,,2,2,4,,1,8,,,,,,,,,,1,,1,360000,2,61,61,1,1,1,118,11,15,203.738.056.112.769
2835587,1,3,1,70,2,2,40,4,,2,2,4,,1,1,,,,,,,,,,1,,1,98,2,16,16,92,1,1,9214,11,15,135.555.321.905.751
2835594,1,3,1,70,2,50,48,1,,2,50,2,,9,1,,,,,,,,,,1,,1,100000,2,58,58,75,1,2,7522,11,15,296.897.388.882.561
2835594,1,4,1,70,2,2,40,4,,2,2,4,,1,1,,,,,,,,1,,,,1,100000,2,61,61,1,1,1,118,11,15,296.897.388.882.561
2835596,1,2,1,70,2,28,48,3,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,11,15,15.234.969.951.661
2835602,1,3,1,70,2,24,48,1,,2,24,1,,3,1,,,,,,,,1,,,,2,,2,53,53,55,1,2,5521,11,15,150.431.610.035.222
2835602,1,4,1,70,2,4,48,4,,2,4,4,,1,1,,,,,,,,1,,,,1,260000,2,61,61,1,1,1,118,11,15,150.431.610.035.222
2835641,1,2,1,70,2,20,40,1,,2,20,1,,8,1,,,,,,,,1,,,,2,,2,79,79,18,1,2,1810,11,15,145.355.438.222.641
2835684,1,2,1,70,2,40,40,8,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,2,,11,15,603.679.756.069.211
2835688,1,1,1,70,2,1,40,1,,2,1,4,,1,1,,,,,,,,1,,,,1,200000,2,95,61,1,1,1,118,11,15,12.700.979.386.341
2835740,1,2,1,70,2,24,48,3,,2,104,3,,1,1,,,,,,,,1,,,,2,,2,54,54,95,1,2,9500,11,15,164.595.102.602.238
2835740,1,3,1,70,2,12,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,15,164.595.102.602.238
2835821,1,1,1,70,2,8,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,13,107.040.220.017.644
2836333,1,2,1,70,2,4,48,1,,2,8,1,,2,7,,,,,,,,,,1,,2,,2,45,45,52,1,1,5211,11,18,487.917.686.124.559
2836345,1,1,1,70,2,4,40,4,,2,5,4,,1,1,,,,,,,,,,1,,1,300000,2,61,61,1,1,1,140,11,18,540.621.092.449.337
2836404,1,4,1,70,2,12,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,11,18,343.648.712.986.302
2836411,1,1,1,70,2,6,40,4,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,61,61,1,1,1,140,11,18,342.386.441.810.527
2836411,1,3,1,70,2,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,1,,11,18,342.386.441.810.527
2836415,1,3,1,70,2,12,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,11,18,426.500.272.762.555
2836417,1,2,1,70,2,6,40,3,,2,16,4,,1,6,,,,,,,,,,1,,2,,2,54,54,74,1,1,7493,11,18,447.438.715.055.927
2836420,1,2,1,70,2,12,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,11,18,418.712.725.489.492
2836463,1,3,1,70,2,4,48,1,,2,4,3,,1,1,,,,,,,,,,1,,1,250000,2,32,54,95,1,1,9500,11,18,195.048.796.528.229
2836494,1,5,1,70,2,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,11,18,359.879.517.453.924
2836494,1,7,1,70,2,96,48,4,,2,96,4,,1,1,,,,,,,,,,1,,2,,2,61,61,1,1,2,140,11,18,359.879.517.453.924
2836497,1,3,1,70,2,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,71,,,1,1,,11,18,445.385.204.707.672
2836503,1,3,1,70,2,48,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,2,,11,18,445.385.204.707.672
2836513,1,3,1,70,2,4,48,1,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,11,18,330.981.394.260.481
2836514,1,3,1,70,2,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,18,330.981.394.260.481
2836657,1,2,1,70,2,5,40,3,,2,120,4,,3,1,,,,,,,,,,1,,2,,2,95,89,26,1,1,2693,11,44,733.441.704.908.678
2836674,1,2,1,70,2,2,35,3,,2,3,3,,1,1,,,,,,,,1,,,,1,180000,2,54,54,95,1,1,9500,11,44,138.723.312.454.475
2836725,1,1,1,70,2,18,48,2,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,59,59,63,1,2,6340,11,44,856.554.985.774.457
2836729,1,3,1,70,2,18,20,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,11,44,633.224.585.896.319
2836868,1,3,1,70,2,12,40,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,45,79,36,1,1,3614,11,25,521.891.019.246.615
2836924,1,3,1,70,2,1,8,8,,2,4,8,,2,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,121,11,25,134.176.617.913.723
2837001,1,2,1,70,2,24,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,97,62,1,1,2,117,11,25,116.766.372.665.545
2837018,1,3,1,70,2,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,11,25,160.747.215.303.937
2837021,1,1,1,70,2,4,48,3,,2,8,1,,7,1,,,,,,,,,,1,,2,,2,54,97,51,1,1,5125,11,25,205.258.358.507.972
2837023,1,3,1,70,2,24,48,1,,2,24,1,,7,1,,,,,,,,,,1,,2,,2,95,45,50,1,2,5051,11,25,257.390.779.979.609
2837030,1,1,1,70,2,24,40,1,,2,24,4,,2,1,,,,,,,,,,1,,2,,2,62,95,45,1,2,4521,11,25,112.535.437.873.801
2837044,1,1,1,70,2,6,8,1,,2,18,3,,1,1,,,,,,,,,,1,,2,,2,21,58,95,1,1,9500,11,25,157.565.758.059.784
2837064,1,3,1,70,2,5,48,4,,2,6,8,,2,1,,,,,,,,,,1,,1,100000,2,61,62,1,1,1,117,11,25,25.208.062.194.464
2837076,1,2,1,70,2,8,48,3,,2,74,1,,7,1,,,,,,,,,,1,,2,,2,54,33,92,1,1,9242,11,25,30.100.950.660.997
2837080,1,1,1,70,2,52,48,5,,2,4,5,,2,1,,,,,,,,,,1,,1,150000,2,95,95,45,1,2,4521,11,25,107.343.194.331.597
2837088,1,4,1,70,2,52,35,1,,2,12,8,,2,1,,,,,,,,,,1,,2,,2,53,62,1,1,2,116,11,25,197.223.582.963.091
2837095,1,3,1,70,2,12,96,1,,2,2,1,,4,1,,,,,,,,,,1,,2,,2,45,32,74,1,1,7411,11,25,299.374.533.752.484
2837095,1,4,1,70,2,2,48,1,,2,4,7,,2,2,,,,,,,,,,1,,2,,2,53,62,1,1,1,111,11,25,299.374.533.752.484
2837096,1,3,1,70,2,4,45,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5261,11,25,215.085.077.303.537
2837099,1,2,1,70,2,2,30,3,,2,260,4,,1,1,,,,,,,,,,1,,2,,2,54,54,74,1,1,7493,11,25,213.691.822.693.197
2837841,1,5,1,70,2,48,48,1,,2,40,1,,5,4,,,,,,,,,,1,,2,,2,32,45,52,1,2,5233,11,8,650.416.809.636.775
2838195,1,4,1,70,2,4,48,1,,2,19,1,,5,1,,,,,,,,,,1,,2,,2,59,59,93,1,1,9303,11,23,196.055.481.277.307
2838200,1,2,1,70,2,8,40,1,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,5,5,74,1,1,7414,11,23,27.231.532.815.561
2838200,1,6,1,70,2,4,48,1,,2,16,1,,7,4,,,,,,,,,,1,,2,,2,39,3,45,1,1,4530,11,23,27.231.532.815.561
2838251,1,2,1,70,2,4,48,4,,2,520,3,,1,1,,,,,,,,,,1,,2,,2,61,54,95,1,1,9500,11,23,220.431.799.996.305
2838251,1,3,1,70,2,4,40,1,,2,208,4,,9,1,,,,,,,,,,1,,2,,2,45,32,75,1,1,7512,11,23,220.431.799.996.305
2838252,1,2,1,70,2,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,11,23,242.220.846.584.037
2838266,1,2,1,70,2,32,42,4,,2,78,3,,1,4,,,,,,,,,,1,,2,,2,61,54,95,1,2,9500,11,23,110.447.945.400.044
2838277,1,1,1,70,2,10,42,5,,2,104,5,,2,1,,,,,,,,,,1,,2,,2,61,61,1,1,1,121,11,23,143.874.163.831.545
2838304,1,2,1,70,2,6,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,23,323.485.640.700.644
2838542,1,2,1,70,2,8,24,4,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,79,79,18,1,1,1810,11,54,660.130.736.219.951
2839268,1,2,1,70,2,12,48,8,,2,104,1,,8,6,,,,,,,,,,1,,2,,2,62,53,80,1,1,8060,11,5,226.396.533.066.134
2839329,1,2,1,70,2,4,48,8,,2,4,8,,2,1,,,,,,,,,,1,,1,27000,2,62,62,1,1,1,111,11,5,430.783.414.521.821
2839329,1,3,1,70,2,4,48,8,,2,4,8,,2,1,,,,,,,,,,1,,1,27000,2,62,62,1,1,1,111,11,5,430.783.414.521.821
2839329,1,4,1,70,2,36,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,11,5,430.783.414.521.821
2839342,1,2,1,70,2,12,48,3,,2,156,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,5,129.664.012.190.257
2839362,1,5,1,70,2,24,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,57,,,1,2,,11,5,261.310.983.723.528
2839395,1,5,1,70,2,12,54,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5237,11,5,144.731.184.600.651
2839423,1,2,1,70,2,4,40,1,,2,20,4,,2,9,TIENE  CARTA  DE  DESPLAZADA,,,,,,1,,,,,2,,2,33,53,55,1,1,5529,11,50,157.439.392.028.294
2839425,1,2,1,70,2,16,48,1,,2,16,1,,3,9,solo  vinculada  al  sisben sin ars,,,,,,,,,1,,2,,2,53,53,92,1,2,9242,11,50,1.644.480.273.272
2839431,1,3,1,70,2,12,48,8,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,1,,11,50,219.166.558.394.063
2839485,1,1,1,70,2,3,48,4,,2,3,1,,9,1,,,,,,,,,,1,,2,,2,53,59,91,1,1,9192,11,50,180.145.848.961.739
2839572,1,7,1,70,2,6,6,1,,2,6,8,,4,8,,,,,,,,,,1,,2,,2,58,62,1,1,1,121,11,50,13.888.912.555.705
2839891,1,2,1,70,2,104,24,1,,2,260,1,,2,8,,,,,,,,,,1,,2,,2,45,53,55,1,2,5521,11,66,686.320.692.918.325
2839896,1,2,1,70,2,8,40,3,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,11,66,111.527.798.381.102
2839904,1,1,1,70,2,4,60,8,,2,4,8,,4,1,,,,,,,,,,1,,1,600000,2,62,62,1,1,1,111,11,66,927.524.611.307.599
2839943,1,2,1,70,2,4,45,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,11,66,158.810.463.210.652
2839944,1,3,1,70,2,48,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,11,66,795.307.220.151.963
2839944,1,4,1,70,2,104,45,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,2,,11,66,795.307.220.151.963
2839950,1,3,1,70,2,4,48,1,,2,10,1,,4,4,,,,,,,,,,1,,2,,2,33,33,52,1,1,5211,11,66,742.487.650.985.922
2840019,1,2,1,70,2,4,50,1,,2,6,3,,1,1,,,,,,,,,,1,,1,180000,2,33,54,95,1,1,9500,11,17,728.556.600.498.745
2840071,1,5,1,70,2,6,48,8,,2,24,1,,8,1,,,,,,,,,,1,,2,,2,62,89,26,1,1,2693,11,17,134.558.036.109.932
2840099,1,2,1,70,2,4,48,1,,2,4,2,,9,1,,,,,,,,,,1,,2,,2,45,32,75,1,1,7512,11,17,567.841.258.834.152
2840366,1,3,1,70,2,12,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,17,,,1,1,,11,27,789.573.876.093.367
2840499,1,2,1,70,2,6,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,1,,11,27,102.212.195.139.165
2840543,1,1,1,70,2,2,48,3,,2,104,3,,1,4,,,,,,,,1,,,,2,,2,54,54,95,1,1,9500,11,27,928.289.982.653.193
2840543,1,3,1,70,2,16,48,3,,2,48,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,11,27,928.289.982.653.193
2840579,1,4,1,70,2,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,1,,11,27,231.092.050.687.466
