DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;MES;DPTO;fex_c_2011
2819117;1;2;1;10;2;2;1;10;1975;36;2;3;1;;;1;1;32000;2;1;1;2;6;4;2;23;15;11;23;250.357.540.722.945
2819117;1;3;1;10;2;2;1;12;2000;10;3;6;1;;;1;5;;2;1;1;1;3;4;;23;4;11;23;250.357.540.722.945
2819117;1;4;1;10;2;1;1;9;2005;6;3;;1;;;1;5;;2;1;1;2;3;0;;23;0;11;23;250.357.540.722.945
2819140;1;1;1;10;1;1;1;8;1965;46;1;2;1;;;1;1;98;2;1;2;;5;11;2;54;11;11;54;421.258.345.418.493
2819140;1;2;1;10;2;2;1;11;1980;30;2;2;1;;;3;;;2;1;2;;6;2;3;54;13;11;54;421.258.345.418.493
2819140;1;3;1;10;2;1;1;8;2004;7;3;;1;;;3;;;2;1;1;1;3;0;;54;0;11;54;421.258.345.418.493
2819140;1;4;1;10;2;2;1;1;2006;5;3;;1;;;3;;;2;1;1;1;2;0;;54;0;11;54;421.258.345.418.493
2819140;1;5;1;10;2;1;1;7;2007;4;3;;1;;;3;;;2;2;2;;1;0;;54;0;11;54;421.258.345.418.493
2819141;1;1;1;10;1;1;1;3;1943;68;1;3;2;1;2;;;;2;1;2;;5;11;2;54;11;11;54;371.289.498.333.232
2819142;1;1;1;10;1;2;1;11;1954;56;1;4;1;;;3;;;2;1;2;;3;5;;54;5;11;54;261.864.182.741.122
2819142;1;2;1;10;2;2;1;8;1981;30;3;4;1;;;3;;;2;1;2;;5;11;2;54;11;11;54;261.864.182.741.122
2819143;1;1;1;10;1;2;1;7;1977;34;1;4;1;;;3;;;2;1;2;;5;11;2;54;11;11;54;380.071.910.156.411
2819143;1;2;1;10;1;1;1;4;1995;16;3;6;1;;;3;;;2;1;1;1;5;10;1;54;10;11;54;380.071.910.156.411
2819143;1;3;1;10;1;2;1;5;2001;10;3;6;1;;;3;;;2;1;1;1;3;3;;54;3;11;54;380.071.910.156.411
2819144;1;1;1;10;1;2;1;9;1952;59;1;5;1;;;1;5;;2;1;2;;4;7;;54;7;11;54;435.589.970.494.596
2819144;1;2;1;10;2;1;1;9;1977;34;3;6;2;1;9;;;;1;1;2;;4;6;;54;6;11;54;435.589.970.494.596
2819144;1;3;1;10;3;1;1;6;1986;25;3;6;1;;;1;1;21224;2;1;1;1;6;1;2;54;12;11;54;435.589.970.494.596
2819146;1;1;1;10;1;2;1;2;1965;46;1;6;1;;;3;;;2;1;2;;4;6;;54;6;11;54;32.275.326.216.543
2819146;1;2;1;10;2;2;1;1;1995;16;3;6;1;;;3;;;2;1;1;1;5;10;1;54;10;11;54;32.275.326.216.543
2819146;1;3;1;10;2;1;1;6;2010;1;4;;1;;;3;;;2;;;;;;;54;;11;54;32.275.326.216.543
2819146;1;4;1;10;1;2;1;8;2009;2;4;;2;2;;;;;2;;;;;;;54;;11;54;32.275.326.216.543
2819149;1;1;1;10;1;1;1;9;1987;24;1;6;1;;;3;;;2;1;2;;3;1;;54;1;11;54;410.765.158.502.802
2819150;1;1;1;10;1;1;1;9;1978;33;1;3;2;1;12;;;;2;1;2;;6;2;3;54;13;11;54;3.598.449.528.925
2819150;1;2;1;10;2;2;1;4;1975;36;2;3;2;1;12;;;;2;1;2;;4;7;;54;7;11;54;3.598.449.528.925
2819150;1;3;1;10;2;2;1;10;1998;13;3;6;2;1;12;;;;2;1;1;1;4;7;;54;7;11;54;3.598.449.528.925
2819150;1;4;1;10;4;1;1;9;2010;1;3;;2;1;12;;;;2;;;;;;;54;;11;54;3.598.449.528.925
2819150;1;5;1;10;2;1;1;9;2010;1;3;;2;1;12;;;;2;;;;;;;54;;11;54;3.598.449.528.925
2819151;1;1;1;10;1;1;1;8;1944;67;1;3;1;;;1;5;;2;1;2;;3;3;;54;3;11;54;33.474.020.030.826
2819151;1;2;1;10;2;2;1;2;1949;62;2;3;1;;;1;3;67000;2;1;2;;3;5;;54;5;11;54;33.474.020.030.826
2819151;1;3;1;10;2;2;1;1;1999;12;4;6;1;;;1;5;;2;1;1;1;4;6;;54;6;11;54;33.474.020.030.826
2819151;1;4;1;10;2;2;1;4;2004;7;4;;1;;;1;5;;2;1;1;1;3;1;;54;1;11;54;33.474.020.030.826
2819152;1;1;1;10;1;2;1;4;1954;57;1;4;1;;;1;5;;2;1;2;;4;9;;54;9;11;54;261.864.182.741.122
2819152;1;2;1;10;2;2;1;7;1976;35;3;6;1;;;1;3;67000;2;1;2;;6;5;4;54;16;11;54;261.864.182.741.122
2819156;1;1;1;10;2;1;1;7;1970;41;1;2;1;;;3;;;2;1;2;;3;5;;52;5;11;52;133.018.924.424.715
2819156;1;2;1;10;2;2;1;3;1976;35;2;2;1;;;1;1;14000;2;1;2;;6;2;3;52;13;11;52;133.018.924.424.715
2819156;1;3;1;10;2;1;1;7;1997;14;3;6;1;;;3;;;2;1;1;1;4;6;;52;6;11;52;133.018.924.424.715
2819156;1;4;1;10;2;2;1;9;1998;13;3;6;1;;;3;;;2;1;1;1;4;6;;52;6;11;52;133.018.924.424.715
2819157;1;1;1;10;1;2;1;9;1978;33;1;6;1;;;3;;;2;1;2;;3;2;;52;2;11;52;137.858.721.723.277
2819158;1;1;1;10;1;2;1;12;1971;39;1;4;2;1;24;;;;1;1;2;;3;5;;52;5;11;52;140.148.156.322.763
2819158;1;2;1;10;2;1;1;6;1990;21;3;6;1;;;3;;;2;1;2;;3;1;;52;1;11;52;140.148.156.322.763
2819158;1;3;1;10;3;1;1;10;1993;18;3;6;1;;;3;;;2;1;2;;5;11;2;52;11;11;52;140.148.156.322.763
2819158;1;4;1;10;1;1;1;2;2003;8;3;;1;;;3;;;2;1;1;1;3;1;;52;1;11;52;140.148.156.322.763
2819159;1;1;1;10;1;1;1;3;1966;45;1;3;1;;;1;1;21400;2;1;2;;5;11;2;52;11;11;52;132.589.983.156.941
2819159;1;2;1;10;2;2;1;3;1975;36;2;3;1;;;1;5;;2;1;2;;5;11;2;52;11;11;52;132.589.983.156.941
2819159;1;3;1;10;3;1;1;8;1992;19;3;6;2;1;48;;;;2;1;2;;5;11;2;52;11;11;52;132.589.983.156.941
2819159;1;4;1;10;2;2;1;6;1994;17;3;6;1;;;1;5;;2;1;1;1;5;10;1;52;10;11;52;132.589.983.156.941
2819159;1;5;1;10;5;1;1;11;1997;13;3;6;1;;;1;5;;2;1;1;1;4;7;;52;7;11;52;132.589.983.156.941
2819160;1;1;1;10;1;1;1;7;1976;35;1;3;2;2;;;;;2;1;2;;5;11;2;52;11;11;52;189.931.809.639.672
2819160;1;2;1;10;2;2;1;7;1978;33;2;3;2;2;;;;;2;1;2;;6;5;4;52;16;11;52;189.931.809.639.672
2819160;1;3;1;10;2;2;1;3;2001;10;3;6;1;;;3;;;2;1;1;1;3;3;;52;3;11;52;189.931.809.639.672
2819160;1;4;1;10;2;1;1;11;2006;4;3;;2;2;;;;;2;2;2;;1;0;;52;0;11;52;189.931.809.639.672
2819161;1;1;1;10;1;1;1;7;1979;32;1;2;1;;;3;;;2;1;2;;3;5;;52;5;11;52;186.784.492.504.639
2819161;1;2;1;10;2;2;1;5;1983;28;2;2;1;;;3;;;2;1;2;;3;5;;52;5;11;52;186.784.492.504.639
2819161;1;3;1;10;2;2;1;5;2005;6;3;;1;;;3;;;2;1;1;1;3;0;;52;0;11;52;186.784.492.504.639
2819162;1;1;1;10;1;1;1;4;1974;37;1;4;1;;;1;1;21600;2;1;2;;4;9;;52;9;11;52;186.534.952.132.433
2819163;1;1;1;10;1;1;1;3;1948;63;1;3;1;;;1;2;67000;2;1;2;;3;4;;52;4;11;52;19.588.329.907.211
2819163;1;2;1;10;2;2;1;4;1949;62;2;3;1;;;1;3;67000;2;1;2;;3;5;;52;5;11;52;19.588.329.907.211
2819163;1;3;1;10;3;1;1;5;1982;29;3;1;1;;;1;1;21600;2;1;2;;5;11;2;52;11;11;52;19.588.329.907.211
2819163;1;4;1;10;4;2;1;6;1994;17;5;1;1;;;1;5;;2;1;1;1;4;9;;52;9;11;52;19.588.329.907.211
2819163;1;5;1;10;5;1;1;10;1994;17;4;6;1;;;1;5;;2;1;1;1;5;10;1;52;10;11;52;19.588.329.907.211
2819166;1;1;1;10;1;2;1;9;1966;45;1;4;1;;;3;;;2;1;2;;5;11;2;52;11;11;52;103.246.999.025.406
2819166;1;2;1;10;1;1;1;10;1994;17;3;6;1;;;1;5;;2;1;1;1;5;10;1;52;10;11;52;103.246.999.025.406
2819166;1;3;1;10;1;2;1;10;1995;16;3;6;1;;;1;5;;2;1;1;1;4;9;;52;9;11;52;103.246.999.025.406
2819167;1;1;1;10;1;1;1;6;1977;34;1;3;1;;;2;1;55000;2;1;1;2;6;3;3;52;14;11;52;186.784.492.504.639
2819167;1;2;1;10;2;2;1;5;1976;35;2;3;1;;;1;3;98;2;1;2;;6;6;5;52;17;11;52;186.784.492.504.639
2819167;1;3;1;10;2;2;1;10;2003;8;3;;1;;;1;5;;2;1;1;2;3;2;;52;2;11;52;186.784.492.504.639
2819168;1;1;1;10;1;1;1;6;1960;51;1;3;2;1;12;;;;1;1;2;;3;5;;52;5;11;52;196.973.631.254.122
2819168;1;2;1;10;2;2;1;4;1963;48;2;3;2;1;12;;;;2;1;2;;4;7;;52;7;11;52;196.973.631.254.122
2819168;1;3;1;10;3;1;1;6;1984;27;3;6;2;1;12;;;;2;1;2;;6;2;3;52;13;11;52;196.973.631.254.122
2819168;1;4;1;10;4;1;1;10;1991;20;3;6;2;1;12;;;;2;1;1;1;5;10;1;52;10;11;52;196.973.631.254.122
2819169;1;1;1;10;1;2;1;12;1938;72;1;6;1;;;3;;;2;1;2;;3;3;;52;3;11;52;157.072.917.044.568
2819170;1;1;1;10;1;1;1;8;1977;34;1;3;1;;;2;1;40000;2;1;2;;5;11;2;52;11;11;52;225.092.183.268.743
2819170;1;2;1;10;2;2;1;10;1978;33;2;3;1;;;3;;;2;1;2;;5;11;2;52;11;11;52;225.092.183.268.743
2819170;1;3;1;10;2;2;1;11;2000;10;3;6;1;;;3;;;2;1;1;1;3;4;;52;4;11;52;225.092.183.268.743
2819170;1;4;1;10;2;2;1;1;2008;3;3;;1;;;3;;;2;2;2;;1;0;;52;0;11;52;225.092.183.268.743
2819170;1;5;1;10;2;2;1;6;2010;1;3;;1;;;3;;;2;;;;;;;52;;11;52;225.092.183.268.743
2819171;1;1;1;10;1;1;1;12;1963;47;1;3;1;;;1;1;46000;1;1;2;;6;5;4;52;16;11;52;215.877.936.263.969
2819171;1;2;1;10;2;1;1;4;1964;47;2;3;1;;;1;1;85000;2;1;2;;6;5;4;52;16;11;52;215.877.936.263.969
2819171;1;3;1;10;3;1;1;10;1987;24;3;6;1;;;1;5;;2;1;1;1;6;4;2;52;15;11;52;215.877.936.263.969
2819172;1;1;1;10;2;1;1;10;1958;53;1;2;1;;;1;2;98;2;1;2;;5;11;2;52;11;11;52;167.201.705.854.812
2819172;1;2;1;10;2;2;1;3;1958;53;2;2;1;;;1;5;;2;1;2;;3;5;;52;5;11;52;167.201.705.854.812
2819172;1;3;1;10;2;1;1;5;1994;17;3;6;1;;;1;5;;2;1;1;1;5;10;1;52;10;11;52;167.201.705.854.812
2819174;1;1;1;10;1;2;1;2;1968;43;1;4;2;1;24;;;;2;1;2;;6;5;4;23;16;11;23;126.349.124.842.477
2819174;1;2;1;10;2;2;1;3;1994;17;3;6;1;;;1;5;;2;1;2;;4;9;;23;9;11;23;126.349.124.842.477
2819174;1;3;1;10;3;1;1;6;1997;14;3;6;1;;;1;5;;2;1;1;1;4;8;;23;8;11;23;126.349.124.842.477
2819175;1;1;1;10;1;2;1;4;1955;56;1;4;1;;;1;2;201048;2;1;2;;5;11;2;23;11;11;23;132.169.486.276.446
2819175;1;2;1;10;1;2;1;8;1984;27;3;6;1;;;1;5;;2;2;2;;3;5;;23;5;11;23;132.169.486.276.446
2819175;1;3;1;10;3;1;1;1;1990;21;3;6;1;;;1;5;;2;1;2;;6;1;2;23;12;11;23;132.169.486.276.446
2819176;1;1;1;10;1;1;1;12;1945;65;1;1;2;1;300;;;;2;1;2;;5;11;2;23;11;11;23;120.565.097.469.768
2819176;1;2;1;10;2;2;1;9;1978;33;2;1;1;;;3;;;2;1;2;;5;11;2;23;11;11;23;120.565.097.469.768
2819176;1;3;1;10;2;2;1;3;2008;3;3;;1;;;3;;;2;2;2;;1;0;;23;0;11;23;120.565.097.469.768
2819177;1;1;1;10;1;2;1;7;1968;43;1;4;1;;;3;;;2;1;2;;6;3;2;23;14;11;23;129.611.506.457.582
2819177;1;2;1;10;1;1;1;4;1996;15;3;6;1;;;3;;;1;1;1;1;4;8;;23;8;11;23;129.611.506.457.582
2819177;1;3;1;10;1;2;1;8;2000;11;3;6;1;;;3;;;2;1;1;1;3;4;;23;4;11;23;129.611.506.457.582
2819178;1;1;1;10;1;1;1;6;1960;51;1;2;1;;;3;;;2;1;2;;4;7;;23;7;11;23;123.468.475.122.762
2819178;1;2;1;10;2;2;1;8;1970;41;2;2;2;1;60;;;;2;1;2;;5;11;2;23;11;11;23;123.468.475.122.762
2819179;1;1;1;10;1;1;1;10;1961;50;1;3;1;;;1;5;;2;1;2;;5;11;2;23;11;11;23;120.199.195.298.656
2819179;1;2;1;10;2;2;1;11;1961;50;2;3;1;;;1;5;;2;1;2;;5;11;2;23;11;11;23;120.199.195.298.656
2819179;1;3;1;10;3;2;1;7;1984;27;3;6;1;;;1;3;150000;2;1;2;;6;6;5;23;17;11;23;120.199.195.298.656
2819179;1;4;1;10;3;1;1;8;2008;3;4;;1;;;1;5;;2;2;1;2;2;0;;23;0;11;23;120.199.195.298.656
2819179;1;5;1;10;5;2;1;6;1981;30;3;3;1;;;1;1;21450;2;1;2;;6;6;5;23;17;11;23;120.199.195.298.656
2819179;1;6;1;10;5;2;1;8;2004;7;4;;1;;;1;5;;2;1;1;2;3;0;;23;0;11;23;120.199.195.298.656
2819180;1;1;1;10;1;1;1;2;1970;41;1;4;1;;;3;;;2;1;2;;5;11;2;23;11;11;23;125.958.262.654.171
2819181;1;1;1;10;1;1;1;4;1960;51;1;3;1;;;1;3;67000;2;1;2;;5;11;2;23;11;11;23;109.600.366.226.823
2819181;1;2;1;10;2;2;1;1;1970;41;2;3;1;;;1;5;;2;1;2;;4;9;;23;9;11;23;109.600.366.226.823
2819181;1;3;1;10;3;2;1;3;1995;16;3;6;1;;;3;;;2;1;1;1;5;10;1;23;10;11;23;109.600.366.226.823
2819181;1;4;1;10;2;2;1;6;1996;15;3;6;1;;;1;5;;2;1;1;1;4;8;;23;8;11;23;109.600.366.226.823
2819182;1;1;1;10;1;2;1;10;1991;20;1;6;1;;;3;;;2;1;1;2;6;2;2;23;13;11;23;111.717.895.795.224
2819182;1;2;1;10;2;2;1;4;1993;18;5;6;1;;;3;;;2;1;1;2;6;1;2;23;12;11;23;111.717.895.795.224
2819183;1;1;1;10;1;1;1;9;1942;69;1;6;1;;;1;1;70000;2;1;2;;5;11;2;23;11;11;23;126.726.557.834.041
2819184;1;1;1;10;1;1;1;7;1967;44;1;3;1;;;1;3;87000;1;1;2;;3;5;;73;5;11;73;156.008.653.275.698
2819184;1;2;1;10;2;2;1;10;1970;41;2;3;1;;;1;5;;2;1;2;;6;5;5;73;16;11;73;156.008.653.275.698
2819184;1;3;1;10;3;2;1;7;1994;17;3;6;1;;;1;5;;2;1;1;2;5;10;1;73;10;11;73;156.008.653.275.698
2819185;1;1;1;10;1;1;1;11;1975;35;1;4;1;;;2;1;50000;2;1;2;;6;6;5;73;17;11;73;228.024.593.385.115
2819186;1;1;1;10;1;1;1;11;1970;41;1;3;1;;;1;1;32000;2;1;2;;5;10;1;73;10;11;73;206.066.503.238.868
2819186;1;2;1;10;2;2;1;10;1971;40;2;3;1;;;1;5;;2;1;2;;5;11;2;73;11;11;73;206.066.503.238.868
2819186;1;3;1;10;3;1;1;3;1994;17;3;6;1;;;1;5;;2;1;2;;4;6;;73;6;11;73;206.066.503.238.868
2819186;1;4;1;10;2;2;1;1;1999;12;3;6;1;;;1;5;;2;1;1;1;4;6;;73;6;11;73;206.066.503.238.868
2819188;1;1;1;10;1;1;1;6;1951;60;1;3;1;;;1;1;150000;2;1;2;;5;11;2;73;11;11;73;281.722.351.627.822
2819188;1;2;1;10;2;2;1;5;1952;59;2;3;1;;;1;1;80000;2;1;2;;5;11;2;73;11;11;73;281.722.351.627.822
2819188;1;3;1;10;3;2;1;6;1987;24;5;3;1;;;1;5;;2;1;2;;6;4;3;73;15;11;73;281.722.351.627.822
2819188;1;4;1;10;3;1;1;3;2011;0;4;;1;;;1;5;;2;;;;;;;73;;11;73;281.722.351.627.822
2819188;1;5;1;10;2;1;1;3;2011;0;4;;1;;;1;5;;2;;;;;;;73;;11;73;281.722.351.627.822
2819189;1;1;1;10;1;2;1;5;1962;49;1;6;1;;;3;;;2;1;2;;5;11;2;73;11;11;73;189.831.033.613.405
2819189;1;2;1;10;2;2;1;1;1994;17;5;1;1;;;3;;;2;1;2;;4;8;;73;8;11;73;189.831.033.613.405
2819189;1;3;1;10;1;2;1;9;2008;3;5;;1;;;1;5;;2;2;2;;1;0;;73;0;11;73;189.831.033.613.405
2819191;1;1;1;10;1;2;1;8;1977;34;1;6;1;;;1;1;32100;2;1;2;;6;5;4;73;16;11;73;125.633.495.542.296
2819191;1;2;1;10;2;2;1;3;1957;54;5;5;1;;;1;3;67000;2;1;2;;3;5;;73;5;11;73;125.633.495.542.296
2819191;1;3;1;10;3;1;1;7;1978;33;5;6;1;;;1;1;32000;2;1;2;;6;3;3;73;14;11;73;125.633.495.542.296
2819191;1;4;1;10;4;2;1;1;1993;18;5;6;1;;;1;5;;2;1;2;;5;11;2;73;11;11;73;125.633.495.542.296
2819191;1;5;1;10;1;1;1;3;2010;1;5;;1;;;1;5;;2;;;;;;;73;;11;73;125.633.495.542.296
2819192;1;1;1;10;1;2;1;2;1972;39;1;4;2;1;11;;;;1;1;2;;5;11;2;73;11;11;73;147.575.441.071.432
2819193;1;1;1;10;1;2;1;9;1960;51;1;4;1;;;3;;;2;1;2;;3;4;;73;4;11;73;147.575.441.071.432
2819194;1;1;1;10;1;1;1;7;1938;73;1;3;1;;;1;2;180000;2;1;2;;6;5;4;73;16;11;73;21.818.231.950.233
2819194;1;2;1;10;2;2;1;12;1946;64;2;3;1;;;1;2;110000;2;1;2;;5;11;2;73;11;11;73;21.818.231.950.233
2819194;1;3;1;10;3;1;1;10;1972;39;3;6;1;;;1;3;67000;2;1;2;;6;5;4;73;16;11;73;21.818.231.950.233
2819195;1;1;1;10;1;1;1;12;1975;35;1;3;1;;;1;5;;2;1;2;;6;5;4;73;16;11;73;229.870.068.635.671
2819195;1;2;1;10;2;2;1;11;1980;30;2;3;1;;;1;1;84000;2;1;2;;6;5;4;73;16;11;73;229.870.068.635.671
2819195;1;3;1;10;2;2;1;7;2006;5;3;;1;;;1;5;;2;2;1;2;2;0;;73;0;11;73;229.870.068.635.671
2819195;1;4;1;10;2;2;1;1;2011;0;3;;1;;;1;5;;2;;;;;;;73;;11;73;229.870.068.635.671
2819195;1;5;1;10;5;2;1;12;1957;53;5;4;1;;;1;3;67000;2;1;2;;4;8;;73;8;11;73;229.870.068.635.671
2819195;1;6;1;10;2;1;1;10;1999;12;5;6;1;;;1;5;;2;2;1;2;2;0;;73;0;11;73;229.870.068.635.671
2819196;1;1;1;10;1;2;1;3;1963;48;1;3;1;;;1;3;67000;2;1;2;;6;5;4;73;16;11;73;158.835.733.381.266
2819196;1;2;1;10;2;1;1;6;1964;47;2;3;1;;;1;5;;2;1;2;;5;11;2;73;11;11;73;158.835.733.381.266
2819198;1;1;1;10;1;1;1;2;1985;26;1;3;1;;;1;3;67000;2;1;2;;5;11;2;73;11;11;73;270.280.185.927.088
2819198;1;2;1;10;2;2;1;12;1989;21;2;3;1;;;1;5;;2;1;2;;5;11;2;73;11;11;73;270.280.185.927.088
2819198;1;3;1;10;2;2;1;7;2011;0;3;;1;;;1;5;;2;;;;;;;73;;11;73;270.280.185.927.088
2819199;1;1;1;10;1;2;1;10;1956;55;1;6;1;;;1;3;67000;2;1;2;;6;1;2;73;12;11;73;207.913.518.749.406
2819200;1;1;1;10;1;2;1;8;1984;27;1;4;1;;;1;5;;2;1;2;;6;2;3;73;13;11;73;147.575.441.071.432
2819201;1;1;1;10;1;1;1;7;1966;45;1;3;1;;;1;3;67000;2;1;1;2;6;4;3;73;15;11;73;258.951.433.307.607
2819201;1;2;1;10;2;2;1;10;1972;39;2;3;1;;;1;5;;2;1;2;;5;11;2;73;11;11;73;258.951.433.307.607
2819201;1;3;1;10;2;1;1;9;1995;16;3;6;1;;;1;5;;2;1;1;2;4;9;;73;9;11;73;258.951.433.307.607
2819201;1;4;1;10;2;1;1;6;1999;12;3;6;1;;;1;5;;2;1;1;2;4;6;;73;6;11;73;258.951.433.307.607
2819202;1;1;1;10;1;2;1;3;1969;42;1;6;1;;;1;1;42848;2;1;2;;6;3;3;73;14;11;73;183.128.348.497.591
2819202;1;2;1;10;2;1;1;7;1993;18;3;6;1;;;1;5;;2;1;1;1;5;10;1;73;10;11;73;183.128.348.497.591
2819202;1;3;1;10;1;2;1;5;1996;15;3;6;1;;;1;5;;2;1;1;1;4;8;;73;8;11;73;183.128.348.497.591
2819202;1;4;1;10;4;2;1;4;1945;66;5;5;1;;;3;;;2;1;2;;4;7;;73;7;11;73;183.128.348.497.591
2819202;2;1;2;10;1;2;1;11;1989;21;1;6;2;1;60;;;;2;1;1;1;6;2;2;73;13;11;73;183.128.348.497.591
