PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20220417;04;2022;7031292;1;1;1;70;;2;492.16853538;18;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220417;04;2022;7031292;1;2;1;70;;2;492.16853538;18;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220417;04;2022;7031294;1;2;1;70;;2;451.76306989;18;1;;;;;;;;;1;;1;0;4;LIMPIEZA DE POTREROS;4;1;2;2;;1;750000;.;9211;01;0161
20220417;04;2022;7031295;1;1;1;70;;2;363.15713717;18;;2;1;104;3;;;40;350000;1;;24;0;3;COCINERA DE RESTAURANTE;1;2;2;2;;2;;9111;5120;56;5611
20220414;04;2022;7031298;1;2;1;70;05;1;1032.3703132;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031299;1;1;1;70;05;1;1047.4378395;05;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20220414;04;2022;7031300;1;1;1;70;;1;241.33950015;05;1;;;;;;;;;1;;48;4;4;OFICIOS VARIOS;1;3;2;2;;2;;.;9622;65;6521
20220414;04;2022;7031300;1;3;1;70;;1;241.33950015;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031301;2;1;2;70;;1;157.27756889;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031302;1;2;1;70;;1;204.09458208;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031304;1;1;1;70;;1;175.87854755;05;1;;;;;;;;;1;;252;4;5;SECRETARIA DE UN JUZGADO;2;10;2;3;;2;;.;4120;84;8424
20220414;04;2022;7031306;1;2;1;70;;1;175.87854755;05;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20220414;04;2022;7031307;1;1;1;70;05;1;1348.5612994;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031308;1;1;1;70;05;1;1218.8490202;05;1;;;;;;;;;1;;84;1;7;ASESOR EN MANTENIMIENTO DE VEHICULOS DE TRANSPORTE PUBLICO;1;6;2;1;2;2;;.;3115;49;4921
20220414;04;2022;7031310;1;1;1;70;;1;204.09458208;05;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20220414;04;2022;7031310;1;2;1;70;;1;204.09458208;05;;1;1;2;1;;;48;1000000;1;;0;2;8;DIGITAR LOS CONTROLES DE VUELO;1;9;2;2;;1;1117200;4132;4132;52;5223
20220414;04;2022;7031312;1;1;1;70;05;1;1348.5612994;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031314;1;1;1;70;;1;136.80972421;05;1;;;;;;;;;1;;276;0;5;AYUDANTE DE ENFERMERIA;1;4;2;3;;2;;.;5321;86;8610
20220414;04;2022;7031314;1;2;1;70;;1;136.80972421;05;;1;1;4;4;;;48;1200000;1;;1;0;8;AYUDANTE DE CONSTRUCCION;4;2;2;2;;2;;9313;9313;41;4111
20220414;04;2022;7031318;1;1;1;70;;1;159.95555764;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031318;1;2;1;70;;1;159.95555764;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031321;1;1;1;70;05;1;937.18148021;05;1;;;;;2;5;;1000000;1;;6;0;4;PREPARAR HORNEAR Y ELABORAR PAN;1;2;2;2;;2;;.;7512;10;1081
20220414;04;2022;7031321;1;3;1;70;05;1;937.18148021;05;;2;1;144;1;;;48;1000000;2;;;;;.;;;;2;;2;;9333;;;
20220414;04;2022;7031321;1;4;1;70;05;1;937.18148021;05;;1;1;4;1;;;48;1000000;1;;1;2;8;SERVICIOS DE REMODELACION FE TECHO DE UNA VIVIENDA;1;3;2;2;;2;;7111;7111;41;4111
20220414;04;2022;7031322;1;1;1;70;05;1;948.75404778;05;1;;;;;;;;;1;;24;0;6;OPERARIA DE MAQUINA PLANA Y FILETEADORA;1;3;2;2;;2;;.;8153;14;1410
20220414;04;2022;7031323;1;1;1;70;05;1;1225.9648177;05;1;;;;;;;;;1;;76;0;3;OPERARIA DE MAQUINA PLANA;1;7;2;2;;2;;.;8153;14;1410
20220414;04;2022;7031325;1;2;1;70;05;1;1107.460872;05;1;;;;;;;;;1;;240;0;3;EMPLEADA DOMESTICA A DIFERENTES HOGARES;4;1;2;2;;2;;.;9111;97;9700
20220414;04;2022;7031325;1;3;1;70;05;1;1107.460872;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031329;1;1;1;70;;1;158.2906928;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031330;1;1;1;70;05;1;981.47554946;05;1;;;;;;;;;1;;12;2;4;CONDUCTOR VOLQUETA;1;3;2;1;2;2;;.;8332;49;4923
20220414;04;2022;7031330;1;2;1;70;05;1;981.47554946;05;1;;;;;;;;;1;;12;2;7;VENDEDORA AMBULANTE;4;1;2;2;;2;;.;5212;56;5619
20220414;04;2022;7031332;1;1;1;70;05;1;3776.2504547;05;1;;;;;1;;48;1000000;1;;156;0;1;ALMACENISTA HACER INVENTARIOS;1;10;2;3;;2;;.;4321;27;2750
20220414;04;2022;7031332;1;2;1;70;05;1;3776.2504547;05;1;;;;;1;;48;1000000;1;;24;0;9;TOMAR FOTOS EN EVENTOS SOCIALES MATRIMONIOS;4;1;2;2;;2;;.;3431;74;7420
20220414;04;2022;7031334;1;1;1;70;05;1;1137.0558998;05;1;;;;;;;;;1;;48;0;3;AUXILIAR DE ENFERMERIA;1;9;2;2;;2;;.;5321;86;8610
20220414;04;2022;7031334;1;2;1;70;05;1;1137.0558998;05;1;;;;;;;;;1;;144;0;8;SEGURIDAD PRIVADA;1;9;2;3;;2;;.;5414;47;4719
20220414;04;2022;7031334;1;3;1;70;05;1;1137.0558998;05;1;;;;;;;;;1;;36;0;3;CULTIVAR CAFE Y CACAO;4;1;2;3;;2;;.;6111;01;0123
20220414;04;2022;7031338;1;2;1;70;05;1;1221.846875;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031340;1;2;1;70;05;1;4948.2010665;05;1;;;;;2;5;;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031342;1;1;1;70;05;1;4603.0224216;05;;1;1;12;1;;;48;1500000;1;;28;0;1;DOCENTE DE PRIMERA INFANCIA;1;8;2;2;;2;;2341;2342;85;8511
20220414;04;2022;7031343;1;1;1;70;05;1;3655.5938697;05;1;;;;;;;;;1;;84;0;5;DOCENTE DE BASICA PRIMARIA;2;10;2;3;;2;;.;2341;85;8513
20220414;04;2022;7031345;1;1;1;70;05;1;1166.5679342;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031345;1;2;1;70;05;1;1166.5679342;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031346;1;2;1;70;05;1;3812.2172816;05;;1;1;3;1;;;48;1000000;1;;6;0;7;MENSAJERO;1;2;2;2;;2;;9621;9621;46;4632
20220414;04;2022;7031346;1;3;1;70;05;1;3812.2172816;05;;1;1;1;1;;;48;1000000;1;;1;0;1;ASEO DE OFICINA;1;10;2;2;;1;240000;9111;9112;64;6412
20220414;04;2022;7031347;1;3;1;70;;1;217.13666347;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031349;1;3;1;70;05;1;1150.205604;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031350;1;1;1;70;05;1;4431.7278756;05;1;;;;;;;;;1;;144;0;5;SUPERVISOR DE EMPRESA DE PLASTICO MANEJO DE PERSONAL;1;6;2;3;;2;;.;3139;22;2229
20220414;04;2022;7031350;1;2;1;70;05;1;4431.7278756;05;1;;;;;;;;;1;;460;0;3;OPERARIA DE MAQUINA FILETEADORA;1;9;2;2;;2;;.;8153;14;1410
20220414;04;2022;7031353;1;2;1;70;05;1;1902.9906138;05;1;;;;;;;;;1;;120;0;8;CONFECCIONAR PRENDAS DE VESTIR;1;4;2;2;;2;;.;8153;14;1410
20220414;04;2022;7031353;1;3;1;70;05;1;1902.9906138;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031353;1;4;1;70;05;1;1902.9906138;05;;;1;998;1;;;48;1600000;1;;36;0;9;VENDEDORA DE UNIFORMES EMPRESARIALES;4;1;2;2;;2;;5223;5223;47;4771
20220414;04;2022;7031353;1;5;1;70;05;1;1902.9906138;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031354;1;1;1;70;05;1;2957.1157863;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031355;1;2;1;70;05;1;2758.1525374;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031356;1;1;1;70;05;1;2758.1525374;05;1;;;;;;;;;1;;312;2;5;JEFE DE ALMACEN Y DESPACHO;1;10;2;3;;2;;.;1212;20;2011
20220414;04;2022;7031357;1;1;1;70;05;1;3032.2082277;05;1;;;;;;;;;1;;132;0;5;VENDEDOR AMBULANTE;4;1;2;3;;2;;.;5212;47;4781
20220414;04;2022;7031358;1;1;1;70;05;1;1207.2823723;05;;1;1;4;1;;;48;1000000;1;;4;5;1;OPERARIO LOGISTICO DE BODEGA(RECIBIR REGISTRAR FACTURAR Y ENTREGAR MERCANCIA);1;10;2;2;;2;;4321;4321;14;1410
20220414;04;2022;7031358;1;3;1;70;05;1;1207.2823723;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031359;1;1;1;70;05;1;2962.2372134;05;;1;1;8;1;;;24;500000;1;;2;5;6;VENDEDORA DE MOSTRADOR;1;3;2;2;;2;;5223;5223;47;4752
20220414;04;2022;7031361;1;1;1;70;;1;209.46699884;05;;2;1;144;7;;;48;1000000;1;;48;3;7;JORNALERO;7;5;2;2;;2;;9212;9212;01;0141
20220414;04;2022;7031362;1;1;1;70;;1;234.61886211;05;1;;;;;;;;;1;;300;5;4;OPERARIO CONTADOR;1;8;2;3;;2;;.;2411;64;6412
20220414;04;2022;7031362;1;2;1;70;;1;234.61886211;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031363;1;2;1;70;05;1;1305.9783718;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031364;1;2;1;70;05;1;1009.7827412;05;;2;1;48;1;;;48;1400000;1;;7;0;1;INGENIERA DE PROYECTOS CIVILES;1;6;2;2;;2;;2142;2142;41;4111
20220414;04;2022;7031365;1;2;1;70;05;1;1222.7366962;05;1;;;;;;;;;1;;2;0;7;ARREGLO Y DECORACION DE UÑAS;4;1;2;2;;2;;.;5142;96;9602
20220414;04;2022;7031367;1;3;1;70;;1;307.52723675;05;1;;;;;;;;;1;;4;1;2;MESERA DE UN RESTAURANTE;1;4;2;2;;2;;.;5131;56;5611
20220414;04;2022;7031368;1;3;1;70;05;1;2840.2433603;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031369;1;2;1;70;05;1;1019.324602;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031374;1;2;1;70;05;1;2292.7423013;05;1;;;;;1;;48;1000000;1;;24;0;9;VENDEDORA DE MOSTRADOR DE ALMACEN DE ROPA;1;2;2;2;;2;;.;5223;47;4771
20220414;04;2022;7031375;1;1;1;70;05;1;3386.805193;05;1;;;;;;;;;1;;120;0;9;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;.;7111;41;4112
20220414;04;2022;7031375;1;2;1;70;05;1;3386.805193;05;1;;;;;;;;;1;;240;0;4;COCINERA EN RESTAURANTE;4;2;2;2;;2;;.;5120;56;5611
20220414;04;2022;7031380;1;3;1;70;05;1;880.49938173;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031381;1;1;1;70;05;1;2999.283365;05;1;;;;;;;;;1;;36;0;4;VENDEDOR DE LOTERIA Y APUESTAS;4;1;2;3;;2;;.;5223;92;9200
20220414;04;2022;7031381;1;2;1;70;05;1;2999.283365;05;1;;;;;;;;;1;;120;0;3;AUXILIAR DE ENFERMERIA;4;1;2;2;;2;;.;5321;87;8730
20220414;04;2022;7031383;1;3;1;70;05;1;2531.4760195;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031383;1;5;1;70;05;1;2531.4760195;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031385;1;1;1;70;05;1;1154.8498673;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031386;1;2;1;70;05;1;1153.5124484;05;1;;;;;;;;;1;;288;2;3;VENDEDORA DE MOSTRADOR;1;2;2;2;;2;;.;5223;47;4774
20220414;04;2022;7031389;1;1;1;70;05;1;1373.8552386;05;1;;;;;;;;;1;;144;0;4;ADMINISTRAR NEGOCIO;4;2;2;2;;2;;.;1420;47;4719
20220414;04;2022;7031390;1;2;1;70;05;1;1305.9783718;05;1;;;;;;;;;1;;456;5;3;VENDEDORA;1;6;2;2;;2;;.;5246;56;5613
20220414;04;2022;7031394;1;2;1;70;05;1;1324.7229851;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031394;1;5;1;70;05;1;1324.7229851;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031400;1;1;1;70;05;1;1288.073268;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031401;1;1;1;70;05;1;1371.3149436;05;1;;;;;;;;;1;;24;0;9;CONDUCTOR DE VEHICULO PARTICULAR;4;1;2;2;;2;;.;8323;49;4921
20220414;04;2022;7031402;1;1;1;70;05;1;2634.1397346;05;1;;;;;;;;;1;;240;0;5;HACER ASEO GENERAL;1;7;2;3;;2;;.;9112;56;5619
20220414;04;2022;7031402;1;2;1;70;05;1;2634.1397346;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031402;1;4;1;70;05;1;2634.1397346;05;1;;;;;;;;;1;;192;1;5;REVISAR Y CONFECCIONAR BLUJEANS;1;10;2;3;;2;;.;8153;14;1410
20220414;04;2022;7031403;1;2;1;70;;1;180.73890176;05;1;;;;;;;;;1;;180;4;9;ADMINISTRADORA DE UNA TIENDA;1;4;2;2;;2;;.;1420;47;4711
20220414;04;2022;7031404;1;3;1;70;05;1;3725.0357982;05;1;;;;;;;;;1;;1;5;6;AUXILIAR LOGISTICO ORGANIZAR MERCANCIA;1;10;2;2;;2;;.;9333;53;5320
20220414;04;2022;7031405;1;1;1;70;05;1;3687.421795;05;1;;;;;;;;;1;;156;0;3;CONDUCTOR DE CAMION;4;1;2;2;;2;;.;8332;49;4923
20220414;04;2022;7031406;1;1;1;70;05;1;3567.8451597;05;1;;;;;;;;;1;;192;0;5;OPERARIA DE CONFECCION;1;10;2;3;;2;;.;8153;14;1410
20220414;04;2022;7031409;1;2;1;70;05;1;3141.5842603;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031410;1;2;1;70;05;1;3759.1308403;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031413;1;1;1;70;05;1;3004.3002466;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031413;1;2;1;70;05;1;3004.3002466;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031414;1;2;1;70;05;1;671.10984993;05;;2;1;24;1;;;48;1800000;1;;24;5;7;DISEÑADORA MOBILIARIA(DISEÑAR MUEBLES HACER PLANOS COTIZACIONES);1;9;2;2;;2;;2166;2166;74;7410
20220414;04;2022;7031415;1;3;1;70;05;1;514.02742187;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031420;1;2;1;70;05;1;555.2692488;05;;1;1;4;1;;;48;1500000;1;;4;4;8;DUEÑA ADMINISTRADORA DE TALLER DE CONFECCION;5;4;2;2;;1;1500000;8153;1321;14;1410
20220414;04;2022;7031422;1;2;1;70;05;1;3890.7906246;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031422;1;3;1;70;05;1;3890.7906246;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031423;1;1;1;70;05;1;1343.3427985;05;1;;;;;;;;;1;;3;3;4;AUXILIAR DE FARMACIA;1;3;2;1;1;2;;.;5249;47;4773
20220414;04;2022;7031425;1;2;1;70;05;1;1228.651028;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031426;1;2;1;70;05;1;577.37966968;05;;1;1;2;1;;;48;1500000;1;;2;2;1;AUXILIAR DE TRANSPORTE ESCOLAR(VELAR POR LA SEGURIDAD DE LOS PASAJEROS DURANTE LA RUTA);1;6;2;2;;1;1150000;4222;5111;49;4921
20220414;04;2022;7031427;1;1;1;70;05;1;3994.1060592;05;1;;;;;2;5;;1000000;2;;;;;.;;;;3;;2;;.;.;;.
20220414;04;2022;7031431;1;2;1;70;05;1;708.12296589;05;1;;;;;;;;;1;;12;0;3;SUPERVISION DE PERSONAL Y PREPARACION DE COMIDA;1;3;2;2;;2;;.;5120;56;5611
20220414;04;2022;7031433;1;1;1;70;05;1;618.62149661;05;1;;;;;2;4;;1000000;1;;24;0;7;ASESORIA Y COMERCIALIZACION DE OBJETOS PARA EL HOGAR Y ACCESORIOS;4;1;2;2;;2;;.;5223;47;4719
20220414;04;2022;7031433;1;2;1;70;05;1;618.62149661;05;;1;1;2;1;;;48;1000000;1;;12;0;9;VENDEDORA DE MOSTRADOR;1;3;2;2;;2;;5223;5246;10;1081
20220414;04;2022;7031435;1;3;1;70;;1;257.36901342;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031437;1;2;1;70;;1;146.51835091;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031437;1;3;1;70;;1;146.51835091;05;;1;1;4;1;;;48;1000000;2;;;;;.;;;;2;;2;;9622;;;
20220414;04;2022;7031438;1;1;1;70;;1;197.47599708;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220414;04;2022;7031438;1;2;1;70;;1;197.47599708;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
