DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2414737;1;3;2;2;1;4;2;5;5;1; ; ;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;4;1;1;2;2;2;2;1; ; ;01;2;06;13;1;5994,56336203038
2414738;1;2;1;2;1;4;2;5;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;06;13;1;1639,43443442012
2414744;1;5;3;6; ;4;1;1;5;1; ; ;10000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;4;1;1;2;2;2;1;1; ;1;01;2;06;13;1;5118,42236189126
2414745;1;3;2;6; ;4;1;1;5;1; ; ;8000000;35000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2; ;2;2; ;4;1;1;4;1;1;2;2;2;1;1; ;1;01;2;06;13;1;2471,7792788141
2414746;1;3;1;6; ;4;1;5;5;1; ; ;6000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;4;1;1;2;2;2;1;1; ;1;01;2;06;13;1;1311,31073544414
2414747;1;3;2;6; ;4;1;5;5;1; ; ;5000000;80000; ;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;2;1;2;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;13;1;2991,15483794885
2414748;1;3;1;6; ;4;1;5;5;1; ; ;6000000;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;06;13;1;2768,81303424597
2414754;1;3;2;6; ;1;1;1;4;1; ; ;30000000;40000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;1;1;2;2;1;1;1;3;1;01;2;06;13;1;886,921659651958
2414754;2;1;1;6; ;1;1;4;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;2;06;13;1;886,921659651958
2414754;3;2;1;6; ;1;1;4;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ;1;01;2;06;13;1;886,921659651958
2414755;1;3;2;6; ;1;1;1;3;1; ; ;20000000;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;1;1;1;2;1;1;1;3;2;01;2;06;13;1;886,921659651958
2414756;1;2;1;2;1;1;1;1;3;1; ; ;4000000;200000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;2;1;1;1;3;1;01;2;06;13;1;2126,61837336414
2414757;1;2;1;6; ;1;1;4;4;1; ; ;5000000;40000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;4;1;3;5;2;1;2;2;1;1;1;3;1;01;2;06;13;1;1447,30570740333
2414758;1;2;1;2;1;4;4;5;5;1; ; ;15000000;50000; ;2;2;1;2;2;2;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;06;13;1;1311,31073544414
2414760;1;2;1;3;1;4;4;5;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;4;1;1;2;2;2;2;1; ; ;01;2;06;13;1;3301,88285915064
2414761;1;2;1;2;1;4;3;5;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;06;13;1;3063,64560012027
2414765;1;2;2;2;1;4;2;5;5;1; ; ;4000000;60000; ;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;06;13;1;3418,46267194155
2414766;1;1;1;2;1;4;2;5;4;1; ; ;6000000;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;8;1;1;1;2;1;2;2;2;2;1; ; ;01;2;06;13;1;3829,86161013783
2414767;1;5;3;2;1;4;2;5;5;1; ; ;700000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2; ;4;1;1;4;1;1;2;2;2;2;1; ; ;01;2;06;13;1;1498,64084050759
2415154;1;4;2;2;1;4;3;3;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;06;63;1;627,627816933236
2415155;1;1;1;3;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;2;2;1;2; ;1;01;2;06;63;1;733,546504259609
2415156;1;7;3;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;627,627816933236
2415157;1;1;1;2;2;4;1;2;1;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;1;1;3;1;2;2;2;1;2; ;1;01;2;06;63;1;695,879035876385
2415163;1;3;2;2;1;4;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;1163,29342164702
2415164;1;4;2;2;1;4;1;1;4;1; ; ;20000000;140000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;06;63;1;1094,69769545164
2415165;1;3;2;2;1;4;1;1;4;1; ; ;5000000;40000; ;2;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;735,221563080469
2415166;1;3;2;2;1;1;1;1;5;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;1;1;1;1;1;01;2;06;63;1;601,88774451987
2415167;1;4;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;06;63;1;548,76132283126
2415168;1;4;3;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;1;01;2;06;63;1;1413,14457336269
2415170;1;3;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;706,831760643497
2415171;1;4;1;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;787,536322502546
2415172;1;3;2;2;1;4;1;1;1;1; ; ;99;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;1;1;3;1;2;2;2;1;1; ;1;01;2;06;63;1;785,698254745474
2415173;1;4;3;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;949,464394144947
2415174;1;3;2;2;1;1;1;1;4;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;631,618449726854
2415177;1;5;3;2;1;5;2;1;4;4; ; ; ;250000; ;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;1;01;2;06;63;1;773,329945119654
2415178;1;2;2;1;1;4;1;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;2;1;2;1;1; ;1;01;2;06;63;1;611,606324122084
2415179;1;4;3;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;2;01;2;06;63;1;877,355541371634
2415180;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;603,228647289882
2415181;1;4;3;2;1;4;1;1;4;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;1;6;4;1;2;2;2;1;1; ;1;01;2;06;63;1;521,787105252995
2415186;1;5;4;2;1;4;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;863,149163988743
2415187;1;3;2;2;1;4;1;1;4;1; ; ;18000000;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;814,51054008081
2415188;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;577,151125268231
2415189;1;3;2;2;1;4;1;1;4;3; ; ; ; ;50000;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;506,662307998457
2415190;1;3;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;1;1;1;2;1;01;2;06;63;1;536,39301320544
2415191;1;5;4;1;1;1;1;1;4;1; ; ;18000000;150000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;1;1;2;1;1;01;2;06;63;1;1125,58457017739
2415192;1;3;2;2;1;4;1;1;5;4; ; ; ;120000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;06;63;1;577,151125268231
2415193;1;4;2;2;1;4;1;1;4;1; ; ;25000000;150000; ;2;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;672,376561789644
2415194;1;4;3;2;1;4;1;1;5;3; ; ; ; ;180000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;10;1;1;2;6;1;2;2;2;1;2; ;1;01;2;06;63;1;1097,01794434044
2415195;1;4;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;864,987231745815
2415196;1;5;3;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;639,996126559056
2415197;1;1;1;2;1;4;1;1;4;3; ; ; ; ;20000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;769,417287972169
2415203;1;3;2;2;1;5;1;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;06;63;1;722,853253454649
2415205;1;3;1;2;1;1;1;1;4;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;2;2;1;1;2;1;1;01;2;06;63;1;645,40234421138
2415206;1;3;2;2;2;1;1;1;4;1; ; ;20000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;739,556703126319
2415206;2;2;2;2;2;1;1;1;4;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2; ;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;06;63;1;739,556703126319
2415207;1;4;3;2;1;5;1;1;5;1; ; ;15000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;6;2;2; ;8;1;1;1;4;1;2;2;2;1;2; ;1;01;2;06;63;1;1070,97718911137
2415208;1;2;2;3;1;4;6;2;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;2;1; ; ;01;2;06;63;1;728,581200263246
2415209;1;3;2;2;1;1;1;1;4;5; ; ; ;30000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;7;3;1;2;2;1;1;1;1;1;01;2;06;63;1;722,853253454649
2415210;1;3;2;1;1;1;1;1;5;1; ; ;99;100000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;4;2;1;2;1;1;1;1;1;1;01;2;06;63;1;1102,12347917706
2415211;1;3;2;2;1;1;1;1;5;4; ; ; ;120000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;2;1;1;01;2;06;63;1;521,787105252995
2415212;1;5;1;2;1;1;1;1;4;2; ;1500000;100000000;900000; ;2;2;1;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;745,914813885429
2415212;2;1;1;2;1;1;1;2;4;3; ; ; ; ;40000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;2;06;63;1;745,914813885429
2415213;1;6;3;2;1;1;1;1;5;4; ; ; ;99; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;2;1;2;1;1;1;1;1;1;01;2;06;63;1;1119,0221830063
2415214;1;2;1;2;1;4;1;1;4;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;06;63;1;643,986759352673
2415215;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;2;2;2;1;2; ;1;01;2;06;63;1;643,986759352673
2415228;1;4;1;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;1;1;1;01;2;06;63;1;1129,09769675532
2415228;2;1;1;2;1;1;1;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;06;63;1;1129,09769675532
2415229;1;2;1;2;2;1;1;1;5;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;622,221599280912
2415229;2;2;2;2;2;1;1;1;4;3; ; ; ; ;10000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;06;63;1;622,221599280912
2415230;1;2;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;1;01;2;06;63;1;728,659175909378
2415231;1;3;2;2;1;4;2;1;5;4; ; ; ;70000; ;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;06;63;1;672,376561789644
2415232;1;2;2;2;1;1;1;1;5;4; ; ; ;50000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;965,940615075825
2415234;1;4;3;2;1;1;1;1;4;1; ; ;50000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;10;1;1;4;4;1;2;2;1;1;1;1;1;01;2;06;63;1;1064,33682629415
2415235;1;6;1;2;1;1;1;1;4;1; ; ;100000000;600000; ;2;2;1;2;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;2;4;1;2;2;1;1;3;1;1;01;2;06;63;1;1163,29342164702
2415236;1;5;1;2;1;1;1;1;4;1; ; ;150000000;800000; ;2;2;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;1;1;1;01;2;06;63;1;1163,29342164702
2415237;1;3;1;2;1;1;1;1;4;4; ; ; ;120000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;2;1;1;1;1;1;01;2;06;63;1;672,376561789644
2415238;1;1;1;2;1;1;1;2;4;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;2;1;1;2;1;1;01;2;06;63;1;773,329945119654
2415239;1;2;1;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;06;63;1;672,376561789644
2415240;1;3;1;2;1;1;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;1;1;1;1;01;2;06;63;1;645,40234421138
2415241;1;5;1;2;1;1;1;1;5;1; ; ;20000000;80000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;1;1;1;01;2;06;63;1;1163,29342164702
2415242;1;5;1;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;1;3; ;1;01;2;06;63;1;645,40234421138
2433424;1;3;1;2;1;3;1;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;3;2;2;2;2;1; ; ;1;01;2;06;18;1;1003,80713000901
2433425;1;1;1;2;1;4;1;1;4;1; ; ;1500000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;5;2;2;2;2;2;1; ; ;1;01;2;06;18;1;1253,0164077613
2433426;1;3;1;2;1;3;1;1;4;4; ; ; ;25000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;5;1;2;2;2;2;1; ; ;1;01;2;06;18;1;897,654648814269
2433427;1;3;3;4;1;2;1;1;4;3; ; ; ; ;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;5;2;2;2;2;2;1; ; ;1;01;2;06;18;1;1143,50475137851
