DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
5130259;1;2;1;70;05;24;48;1; ;2;102;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;53;1;2;5613;02;05;1559,07430550647
5130273;1;3;1;70;05;6;48;1; ;2;6;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;44;19;1;1;8413;02;05;604,438039837707
5130274;1;4;1;70;05;5;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877823;2; ;69;33;33;1;1;6920;02;05;646,992156285686
5130282;1;5;1;70;05;52;48;1; ;2;72;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;84;84;1;2;4520;02;05;1400,47947311787
5130286;1;1;1;70;05;24;48;1; ;2;58;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;13;1;2;8559;02;05;1241,10377020779
5130288;2;5;2;70;05;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1400000;1400000;2; ;43;85;85;1;1;4321;02;05;1715,45611165029
5130294;1;3;1;70;05;48;24;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;435000;2; ;71;03;03;1;2;7120;02;05;872,372951217146
5130295;1;3;1;70;05;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;97;97;1;2;5611;02;05;927,684977244928
5130298;1;3;1;70;05;24;48;1; ;2;204;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;85;02;03;1;2;8544;02;05;892,265912500398
5130299;1;1;1;70;05;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;45;55;1;2;4111;02;05;748,087408624066
5130303;1;1;1;70;05;20;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;87;59;59;1;2;8730;02;05;1050,10315267838
5130303;1;4;1;70;05;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;84; ;1;2;.;02;05;1050,10315267838
5130316;1;3;1;70;05;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;870000; ; ; ;19; ;1;2;.;02;05;1493,66972195193
5130322;1;1;1;70;05;34;24;1; ;2;72;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;03;99;1;2;4520;02;05;1000,56168141519
5130323;1;3;1;70;05;52;47;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;33;1;2;4711;02;05;1128,07633387089
5130323;1;4;1;70;05;16;24;1; ;2;36;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;97;97;1;2;4923;02;05;1128,07633387089
5130332;1;2;1;70;05;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;45;45;1;1;4729;02;05;887,534245078288
5130345;1;1;1;70;05;48;48;1; ;2;91;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;3; ;43;55;85;1;2;4321;02;05;1422,65634825243
5130349;1;4;1;70;05;6;48;1; ;2;6;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;32;53;1;1;5613;02;05;1268,70498794181
5130349;1;8;1;70;05;104;48;1; ;2;104;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;39;39;1;2;8621;02;05;1268,70498794181
5130350;1;1;1;70;05;5;48;1; ;2;102;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;55;97;1;1;4723;02;05;1720,65040779958
5130359;1;2;1;70;05;6;48;1; ;2;6;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;82;33;39;1;1;8291;02;05;1035,45161106975
5130361;1;1;1;70;05;5;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;47;45;45;1;1;4771;02;05;907,93695861405
5130373;1;2;1;70;05;4;36;1; ;2;10;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;82;38;38;1;1;8220;02;05;856,383177538859
5130380;1;3;1;70;05;32;48;2; ;2;34;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;19;19;1;2;8621;02;05;841,221883677717
5130383;1;2;1;70;05;6;48;5; ;2;6;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;14;79;79;1;1;1410;02;05;1081,76397247032
5130386;1;4;1;70;05;58;48;1; ;2;102;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;84;39;39;1;2;8412;02;05;933,846606478858
5130388;1;3;1;70;05;50;48;1; ;2;68;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;78;19;39;1;2;7810;02;05;876,131196169738
5130388;1;4;1;70;05;6;48;1; ;2;6;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;43;03;03;1;1;4321;02;05;876,131196169738
5130391;1;2;1;70;05;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;80;58;58;1;2;8010;02;05;1040,18327849186
5130393;1;6;1;70;05;200;48;1; ;2;624;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;14;37;98;1;2;1410;02;05;1129,58705591512
5130394;1;2;1;70;05;52;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4711;02;05;2182,87082035146
5130397;1;4;1;70;05;14;48;1; ;2;14;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;43;02;02;1;2;4321;02;05;1112,91504000975
5130403;1;2;1;70;05;6;48;5; ;2;98;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;3; ;84;21;58;1;1;8423;02;05;891,80224228339
5130412;1;3;1;70;05;12;48;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;45;54;1;1;9700;02;05;1276,72306561476
5130412;1;5;1;70;05;32;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;39;39;1;2;1090;02;05;1276,72306561476
5130433;1;2;1;70;08;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;69;33;33;1;1;6920;02;08;696,451515387761
5130436;1;3;1;70;08;8;48;1; ;2;8;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;21;21;1;1;8412;02;08;529,857884451523
5130442;1;3;1;70;08;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;39;33;1;2;4541;02;08;543,38287101227
5130446;1;4;1;70;08;52;40;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;13;45;1;2;1522;02;08;496,994970723954
5130468;1;1;1;70;08;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;970000;870000;2; ;63;03;34;1;1;6311;02;08;656,788835515707
5130485;1;4;1;70;08;12;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;45;1;1;4741;02;08;505,622330532093
5130488;1;2;1;70;08;4;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;4771;02;08;656,788835515707
5130496;1;4;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;900000;2; ;47;45;45;1;1;4771;02;08;700,365583324096
5130500;1;1;1;70;08;1;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;73;97;59;1;1;7310;02;08;601,403425184836
5130503;1;3;1;70;08;18;48;1; ;2;76;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;93;59;59;1;2;9329;02;08;487,749382041349
5130513;1;2;1;70;08;6;48;1; ;2;30;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;85;08;08;1;1;8542;02;08;656,788835515707
5130516;1;6;1;70;08;52;52;1; ;2;60;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;38;41;1;2;4771;02;08;456,498316273233
5130521;1;2;1;70;08;8;48;1; ;2;9;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;78;55;55;1;1;7820;02;08;969,136158654012
5130522;1;1;1;70;08;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;36;87;87;1;1;3600;02;08;1284,29964733518
5130530;1;4;1;70;08;6;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;95;45;1;1;4771;02;08;879,439474738121
5130539;1;1;1;70;08;20;40;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;25;84;83;1;2;2511;02;08;1433,06986722912
5130544;1;1;1;70;08;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;5611;02;08;1237,36011320211
5130544;1;5;1;70;08;36;48;1; ;2;36;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;5611;02;08;1237,36011320211
5130545;1;6;1;70;08;12;48;1; ;2;12;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;46;97;97;1;1;4631;02;08;1261,63579405708
5130554;1;1;1;70;08;12;24;1; ;2;56;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;47;53;45;1;1;4719;02;08;810,656750284169
5130560;1;3;1;70;08;56;48;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;61;03;03;1;2;6190;02;08;576,77350383644
5130561;1;1;1;70;08;108;56;1; ;2;105;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877805;2; ;49;98;98;1;2;4921;02;08;605,711239796711
5130570;1;1;1;70;08;16;48;3; ;2;28;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;97;54;54;1;2;9700;02;08;729,842148211931
5130570;1;2;1;70;08;10;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;49;97;98;1;1;4921;02;08;729,842148211931
5130574;1;2;1;70;08;3;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;54; ;1;1;.;02;08;531,161231042469
5130578;1;2;1;70;08;5;48;3; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;9700;02;08;618,077928092467
5130582;1;3;1;70;08;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;45;97;84;1;2;4520;02;08;657,545402480579
5130598;1;3;1;70;08;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;03;84;1;2;4722;02;08;642,149823667589
5130605;1;4;1;70;08;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;430000;870000;2; ;21;97;74;1;1;2100;02;08;527,803332862538
5130611;1;1;1;70;08;20;72;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;4921;02;08;536,967631655301
5130612;1;2;1;70;08;99;48;2; ;2;99;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;85;13;13;1;2;8530;02;08;578,818835537402
5130614;1;3;1;70;08;2;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;53;39;1;1;4772;02;08;735,481760074554
5130617;1;1;1;70;08;6;48;1; ;2;6;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1150000;2; ;33;84;84;1;1;3312;02;08;616,982963334568
5130622;1;2;1;70;08;1;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;59;59;1;1;8610;02;08;637,605176562864
5130625;1;4;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;03; ;1;2;.;02;08;701,895921766443
5130641;1;3;1;70;08;48;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;74;39;33;1;2;7490;02;08;617,519902319193
5130674;1;2;1;70;11;50;48;1; ;2;50;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878803;2; ;46;97;97;1;2;4632;02;11;2760,4486581892
5130675;1;1;1;70;11;8;40;1; ;2;8;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;88;19;19;1;1;8890;02;11;2903,30425779118
5130677;1;2;1;70;11;48;48;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;94;45;33;1;2;9411;02;11;3207,26278880857
5130680;1;1;1;70;11;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;13;75;75;1;1;1313;02;11;3096,35331522705
5130687;1;4;1;70;11;110;48;1; ;2;110;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;98;45;1;2;1040;02;11;3788,95715519746
5130692;1;1;1;70;11;48;30;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;45;1;2;5611;02;11;3369,38954316716
5130695;1;2;1;70;11;4;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;49;95;85;1;1;4921;02;11;3201,34235245925
5130696;1;2;1;70;11;28;48;1; ;2;28;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;2;5611;02;11;3201,34235245925
5130701;1;2;1;70;11;52;48;1; ;2;110;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;39;33;1;2;4711;02;11;2444,79124367544
5130704;1;1;1;70;11;4;48;1; ;2;4;3; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;54;1;1;9700;02;11;2662,07944826604
5130711;1;2;1;70;11;16;48;1; ;2;16;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;82;39;38;1;2;8220;02;11;2899,99434413666
5130714;1;4;1;70;11;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;82;97;97;1;2;8230;02;11;3096,35331522705
5130718;1;3;1;70;11;8;48;4; ;2;8;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;14;79;79;1;1;1410;02;11;3485,75050621537
5130723;1;3;1;70;11;5;48;1; ;2;5;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;38;41;1;1;4711;02;11;3657,1076105778
5130730;1;1;1;70;11;28;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;55;53;1;2;5611;02;11;4317,20316687042
5130733;1;10;1;70;11;4;48;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;700000;828116;2; ;49;97;97;1;1;4923;02;11;4087,35028316129
5130742;1;2;1;70;11;5;62;1; ;2;6;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1300000;2; ;49;98;98;1;1;4923;02;11;2899,99434413666
5130750;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;39; ;1;1;.;02;11;3751,97718246848
5130755;1;2;1;70;11;48;48;1; ;2;48;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;85;13;13;1;2;8521;02;11;4178,54407056376
5130756;1;4;1;70;11;5;48;1; ;2;5;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;38;55;1;1;4771;02;11;2683,07857282542
5130764;1;2;1;70;11;12;48;1; ;2;52;3; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;9700;02;11;3554,7316217373
5130766;1;3;1;70;11;5;48;1; ;2;8;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;97;54;1;1;9700;02;11;2217,58100523598
5130781;1;3;1;70;11;60;48;1; ;2;60;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;53;1;2;5611;02;11;3261,96875802792
5130782;1;3;1;70;11;54;40;2; ;2;10;1; ;8;2;5; ; ; ; ; ;1; ; ; ; ; ;2; ;5000000;1;1;85;02;13;1;2;8530;02;11;3717,73401614647
5130790;1;1;1;70;11;90;48;1; ;2;90;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;45;45;1;2;9529;02;11;3169,53093404428
5130800;1;1;1;70;11;2;48;1; ;2;36;1; ;2;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877803;1;2;47;45;45;1;1;4759;02;11;2795,88347265194
5130803;1;2;1;70;11;52;40;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;69;39;39;1;2;6920;02;11;2931,80576255163
5130808;1;2;1;70;11;2;48;1; ;2;2;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;877803;877803;2; ;56;53;53;1;1;5611;02;11;2731,94715342875
5130815;1;3;1;70;11;60;48;1; ;2;60;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;77;77;1;2;4711;02;11;4209,78238173118
5130817;1;1;1;70;11;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;1;150000;877803;2; ;41;95;95;1;1;4111;02;11;2998,17382968186
5130817;1;3;1;70;11;20;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;37;97;1;2;4711;02;11;2998,17382968186
5130830;1;2;1;70;11;2;48;4; ;2;24;4; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;96;57;57;1;1;9602;02;11;2728,63723977424
5130837;1;1;1;70;11;4;48;1; ;2;8;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;45;45;1;1;4711;02;11;3071,35144849909
5130839;1;2;1;70;11;4;48;1; ;2;52;1; ;3;2;9;ES COTIZANTE COMO INDEPEN; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;47;45;45;1;1;4799;02;11;4178,54407056376
5130844;1;2;1;70;11;150;48;1; ;2;14;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;21;39;39;1;2;2100;02;11;3522,92020332233
5130849;1;4;1;70;11;2;48;4; ;2;6;4; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;1;85;39;39;1;1;8553;02;11;4074,43319907904
5130860;1;2;1;70;11;2;60;4; ;2;2;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;900000;2; ;56;51;53;1;1;5619;02;11;4178,54407056376
5130861;1;2;1;70;11;52;48;1; ;2;52;1; ;7;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;15;87;87;1;2;1522;02;11;3279,58807787361
5130863;1;1;1;70;11;150;48;1; ;2;150;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;877803;2; ;47;77;45;1;2;4722;02;11;2827,69489106691
5130865;1;2;1;70;11;7;48;1; ;2;7;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;52;97;97;1;1;5210;02;11;3201,34235245925
5130868;1;2;1;70;11;24;60;1; ;2;24;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3500000;1;2;74;02;16;1;2;7420;02;11;2612,83843438335
5130871;1;2;1;70;11;4;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;93;97;1;1;4772;02;11;2882,37502429097
5130873;1;2;1;70;11;12;40;1; ;2;208;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;97;97;54;1;1;9700;02;11;4178,54407056376
5130878;1;1;1;70;11;1;48;1; ;2;1;1; ;7;2;1; ; ;1; ;1; ; ; ; ; ; ;1;1400000;877803;1;1;93;42;53;1;1;9329;02;11;3035,90568444614
5130890;1;6;1;70;11;4;48;1; ;2;6;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;97;97;1;1;5611;02;11;4064,88684098505
5130900;1;2;1;70;11;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;82;45;38;1;2;8220;02;11;2785,6960470425
