DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2486490;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;843,641794124361
2486491;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;960,767153633613
2486493;1;2;1;80;1;1;2;6; ;2; ;2; ; ; ;POR DEDICARSE A SU COMUNIDAD RELIGIOSA;12;2;1;08;05;05;1036,42803266
2486494;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;950,795979684789
2486494;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;950,795979684789
2486497;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;946,261840536
2486497;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;946,261840536
2486499;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;05;05;1120,3974473401
2486501;1;2;1;80;1;1;3;7; ;3; ;2; ; ; ; ;4;2;1;08;05;05;1075,04406972862
2486502;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;852,666372054331
2486504;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;877,723692044187
2486504;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;877,723692044187
2486505;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;941,470663819021
2486505;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;941,470663819021
2486507;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;780,292232441118
2486507;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;780,292232441118
2486508;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;05;05;1188,93839628089
2486509;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;1104,93694864691
2486511;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;780,292232441118
2486511;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;05;05;780,292232441118
2486512;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;05;05;941,470663819021
2486513;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;05;05;892,883452801581
2486687;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;2483,00878377211
2486689;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;08;11;11;2191,60920418019
2486689;1;2;1;80;1;1;4;3; ;2; ;2; ; ;4; ;8;1;1;08;11;11;2191,60920418019
2486689;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;2191,60920418019
2486689;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;2191,60920418019
2486690;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;9;2;1;08;11;11;1921,61851551134
2486690;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;1921,61851551134
2486693;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;1979,57211876881
2486694;1;1;1;80;1;1;1;8; ;2; ;1;47000; ;1; ;5;1;1;08;11;11;2179,20938436678
2486694;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;11;11;2179,20938436678
2486699;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;08;15;15;66,0024060624165
2486701;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;15;15;80,3510521488073
2486701;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;15;15;80,3510521488073
2486702;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;08;15;15;85,589695884728
2486704;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;15;15;81,8837861908836
2486705;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;15;15;89,7955879055166
2486706;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;8;2;1;08;15;15;98,2309570595361
2486709;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;17;17;144,366990293418
2486709;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;17;144,366990293418
2486710;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;17;17;127,417430804577
2486710;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;17;17;127,417430804577
2486711;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;17;17;207,251262752951
2486712;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;17;17;153,233139096292
2486713;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;17;194,707664247912
2486716;1;1;1;80;1;1;4;6; ;3; ;2; ; ; ; ;4;2;1;08;17;17;144,366990293418
2486717;1;2;1;80;1;1;2;2; ;2; ;2; ; ;2; ;2;1;1;08;17;17;159,930209411118
2486717;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;17;159,930209411118
2486718;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;17;171,893501465724
2486718;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;17;171,893501465724
2486718;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;17;17;171,893501465724
2486723;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;17;17;187,146307560344
2486984;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;34,9713242336202
2486985;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;9; ;1;08;18;18;40,1893729347651
2486986;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;08;18;18;32,6197098622422
2486986;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;32,6197098622422
2486989;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;18;18;73,7934979979348
2486990;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;55,6994990203525
2486991;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;58,3337503941039
2486991;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;18;18;58,3337503941039
2486992;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;62,8586219516308
2486992;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;18;18;62,8586219516308
2486994;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;80,0126923533741
2486994;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;80,0126923533741
2486995;1;1;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;08;19;19;78,7189978592433
2486995;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;78,7189978592433
2486995;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;78,7189978592433
2486996;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;88,0288468785273
2486996;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;88,0288468785273
2486997;1;4;1;80;1;2; ; ; ;2; ;2; ;1;1; ;8; ;1;08;19;19;101,135054716455
2486997;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;101,135054716455
2486999;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;84,0788174459036
2486999;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;84,0788174459036
2487000;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;19;19;57,557126144379
2487000;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;57,557126144379
2487000;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;19;19;57,557126144379
2487000;1;5;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;08;19;19;57,557126144379
2487001;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;19;19;89,2706884352062
2487002;1;1;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;08;19;19;92,8958707364761
2487003;1;1;1;80;1;1;4;8; ;2; ;1;200000; ; ; ;8;2;1;08;19;19;103,666577586146
2487003;1;2;1;80;1;1;4;4; ;2; ;2; ; ;4; ;8;1;1;08;19;19;103,666577586146
2487004;1;4;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;08;19;19;93,1477587364791
2487006;1;2;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;08;19;19;92,1128479969013
2487027;1;1;1;80;1;1;3;2; ;2; ;2; ; ;2; ;2;1;1;08;20;20;114,736633516023
2487027;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;114,736633516023
2487028;1;2;1;80;1;1;1;1; ;2; ;2; ; ; ; ;1;2;1;08;20;20;123,344248615631
2487028;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;123,344248615631
2487028;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;20;20;123,344248615631
2487028;1;8;1;80;1;1;2;8; ;2; ;2; ; ; ; ;1;2;1;08;20;20;123,344248615631
2487044;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;94,4644905460382
2487045;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;20;20;105,412771646392
2487045;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;105,412771646392
2487045;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;20;20;105,412771646392
2487045;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;20;20;105,412771646392
2487047;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;136,950312607777
2487047;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;136,950312607777
2487061;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;1;2;1;08;20;20;108,947484026883
2487061;1;3;1;80;1;1;1;2; ;2; ;2; ; ;1; ;1;1;1;08;20;20;108,947484026883
2487062;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;128,613228321524
2487062;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;128,613228321524
2487063;1;2;1;80;1;1;1;9;CAMBIO  DE DOMICILIO;2; ;2; ; ;1; ;1;1;1;08;20;20;142,684139298149
2487064;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;120,928668164121
2487065;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;20;20;130,100331836052
2487089;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;23;23;141,269803605264
2487100;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;23;23;154,281530224141
2487100;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;23;23;154,281530224141
2487100;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;23;23;154,281530224141
2487100;1;6;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;23;23;154,281530224141
2487102;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;23;23;155,899885944473
2487102;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;23;23;155,899885944473
2487102;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;23;23;155,899885944473
2487104;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;23;23;17,6940619301107
2487106;1;4;1;80;1;1;1;1; ;2; ;2; ; ; ; ;2;2;1;08;23;23;165,030356655749
2487112;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;41;123,284161719835
2487113;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;08;41;41;115,188027950172
2487116;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;41;112,340469209333
2487116;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;41;41;112,340469209333
2487117;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;44;44;59,206416524157
2487117;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;59,206416524157
2487118;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;52,8514042248762
2487119;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;08;44;44;30,9295590296293
2487121;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;38,0828706956554
2487122;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;11;2;1;08;44;44;38,4000491174969
2487122;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;38,4000491174969
2487123;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;32,3973928073602
2487126;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;2;2;1;08;44;44;53,6613004106712
2487126;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;53,6613004106712
2487126;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;53,6613004106712
2487127;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;44;44;58,3951613217052
2487130;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;44;44;55,3543095587367
2487132;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;44;44;60,857945512648
2487132;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;44;44;60,857945512648
2487132;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;44;44;60,857945512648
2487137;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;120,100176735571
2487137;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;120,100176735571
2487140;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;117,019701528318
2487141;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;178,362816135698
2487142;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;222,02040448303
2487142;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;222,02040448303
2487142;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;222,02040448303
2487143;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;180,997756543826
2487145;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;87,125173806577
2487145;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;87,125173806577
2487146;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;176,882633056588
2487147;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;232,916722937901
2487148;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;08;47;47;75,032289900312
2487148;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;75,032289900312
2487149;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;47;47;101,370291195942
2487149;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;47;47;101,370291195942
2487149;1;3;1;80;1;1;4;4; ;3; ;2; ; ; ; ;11;2;1;08;47;47;101,370291195942
2487149;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;101,370291195942
2487149;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;101,370291195942
2487150;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;47;47;96,518421585254
2487150;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;47;47;96,518421585254
2487150;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;47;47;96,518421585254
2487152;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;47,9416758524196
2487153;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;150,719969420731
2487155;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;50;50;142,214433516998
2487156;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;50;50;335,155237014098
2487159;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;08;50;50;72,7748258408189
2487159;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;72,7748258408189
2487159;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;72,7748258408189
2487160;1;1;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;08;50;50;44,5655407878766
2487163;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;50;50;166,412347501281
2487165;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;50;50;155,60673813948
2487165;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;50;50;155,60673813948
2487166;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;50;50;151,312717232795
2487167;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;50;50;162,529199314622
2487167;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;162,529199314622
2487167;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;162,529199314622
2487168;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;50;50;314,603577071699
2487170;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;57,1988712617187
2487170;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;57,1988712617187
2487171;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;48,0866739030961
2487174;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;32,3856885324989
2487176;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;156,274046571756
2487177;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;11;2;1;08;50;50;134,13161651566
2487177;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;7;2;1;08;50;50;134,13161651566
2487179;1;1;1;80;1;1;4;7; ;2; ;2; ; ;3; ;8;1;1;08;50;50;156,624584367677
2487179;1;2;1;80;1;1;4;7; ;2; ;2; ; ;3; ;8;1;1;08;50;50;156,624584367677
2487179;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;156,624584367677
2487180;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;167,430193729478
2487182;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;45,775888266083
2487183;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;08;50;50;174,509975418088
2487183;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;174,509975418088
2487184;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;154,388426902917
2487185;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;132,086028323369
2487186;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;50;50;177,459483724325
2487186;2;1;2;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;50;50;177,459483724325
2487188;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;163,806379169372
2487188;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;163,806379169372
2487190;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;148,483811955971
2487191;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;50;50;139,563822263009
2487192;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;182,752760942878
2487192;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;182,752760942878
2487198;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;181,442332329127
2487198;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;50;50;181,442332329127
2487203;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;11;2;1;08;52;52;173,55228589912
2487211;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;52;52;130,671618064688
2487213;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;120,869103075663
2487217;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;126,082702178592
2487218;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;87,3615235642104
2487218;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;87,3615235642104
2487218;2;1;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;87,3615235642104
2487218;2;2;2;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;52;52;87,3615235642104
2487221;1;2;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;08;52;52;161,060596729112
2487221;1;3;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;08;52;52;161,060596729112
2487221;2;2;2;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;52;52;161,060596729112
2487224;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;111,951122012048
2487224;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;8;2;1;08;52;52;111,951122012048
2487227;1;3;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;08;52;52;160,802151503941
2487227;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;52;52;160,802151503941
2487231;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;54;54;346,329956526371
2487233;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;54;363,090033827663
2487234;1;1;1;80;1;1;4;3; ;2; ;2; ; ;1; ;1;1;1;08;54;54;377,646008748556
2487236;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;08;54;54;250,634636294025
2487238;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;54;54;310,47745584578
2487239;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;54;54;477,109897026372
2487239;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;54;54;477,109897026372
2487239;1;3;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;54;54;477,109897026372
2487240;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;54;377,545431738455
2487240;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;54;54;377,545431738455
2487241;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;9;2;1;08;54;54;338,483663920576
2487244;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;134,655061283425
2487246;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;9;2;1;08;63;63;127,508959918084
2487246;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;127,508959918084
2487249;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;8;2;1;08;63;63;152,774470142295
2487250;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;134,655061283425
2487251;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;105,142030989063
2487252;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;122,978079343836
2487252;1;4;1;80;1;2; ; ; ;2; ;2; ;1;3; ;4; ;1;08;63;63;122,978079343836
2487252;1;5;1;80;1;1;2;6; ;2; ;2; ; ; ; ;8;2;1;08;63;63;122,978079343836
2487252;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;122,978079343836
2487254;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;117,631547190132
2487255;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;150,754659875343
2487256;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;109,623485724451
2487257;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;146,273205139956
2487257;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;63;63;146,273205139956
2487261;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;08;63;63;90,3368144547701
2487261;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;90,3368144547701
2487262;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;131,125227995085
2487262;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;63;63;131,125227995085
2487262;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;131,125227995085
2487264;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;125,723084316368
2487265;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;142,709088526173
2487266;1;4;1;80;1;1;2;8; ;2; ;2; ; ; ; ;8;2;1;08;63;63;94,8204227763309
2487267;1;2;1;80;1;2; ; ; ;2; ;2; ;1;3; ;9; ;1;08;63;63;161,702987047558
2487267;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;63;63;161,702987047558
2487269;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;63;63;158,762721341024
