Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3639706;1;4;1;70;1;16;48;1; ;2;20;1; ;6;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;01;02;15;1;2;1530;01;15;102,244040135785;15
3639711;1;1;1;70;1;4;48;4; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;01;15;107,344155776688;15
3639711;1;3;1;70;1;8;48;1; ;2;8;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;1;4530;01;15;107,344155776688;15
3639714;1;1;1;70;1;56;40;1; ;2;56;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;21;36;1;2;3611;01;15;86,1684686421799;15
3639721;1;5;1;70;1;99;48;1; ;2;780;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;45;45;52;1;2;5233;01;17;149,22395731966;17
3639727;1;1;1;70;1;8;48;4; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;95;45;1;1;4521;01;17;171,100889169895;17
3639739;1;1;1;70;1;192;48;1; ;2;192;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;40;52;1;2;5241;01;17;111,940007003369;17
3639739;1;2;1;70;1;48;48;1; ;2;960;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;33;50;1;2;5020;01;17;111,940007003369;17
3639739;1;3;1;70;1;6;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;1;8511;01;17;111,940007003369;17
3639751;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;17;167,870653006506;17
3639755;1;1;1;70;1;12;54;2; ;2;104;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;75;1;1;7512;01;63;154,977146166875;63
3639773;1;2;1;70;1;11;48;1; ;2;11;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;41;1;1;4100;01;63;159,058097329743;63
3639776;1;2;1;70;1;6;40;1; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;01;63;156,94567383938;63
3639778;1;2;1;70;1;12;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;01;63;128,04652249937;63
3639778;1;4;1;70;1;4;50;4; ;2;152;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;52;1;1;5211;01;63;128,04652249937;63
3639785;1;1;1;70;1;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5529;01;63;109,721316749322;63
3639792;1;2;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;16;45;52;1;1;5262;01;63;75,9747242911154;63
3639793;1;4;1;70;1;16;48;2; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;53;55;1;2;5530;01;63;184,54046952968;63
3639793;1;6;1;70;1;14;48;4; ;2;14;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;55;45;1;2;4521;01;63;184,54046952968;63
3639798;1;2;1;70;1;24;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;70;1;2;7020;01;63;134,198319267277;63
3639802;1;2;1;70;1;4;72;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;01;63;158,647093460843;63
3639805;1;2;1;70;1;4;50;4; ;2;4;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;61;61;01;1;1;0116;01;63;127,15280901531;63
3639810;1;1;1;70;1;38;50;1; ;2;40;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;42;21;74;1;2;7414;01;63;196,433420899844;63
3639811;1;2;1;70;1;4;50;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;15;1;1;1561;01;63;114,654403510925;63
3639821;1;2;1;70;1;4;40;1; ;2;156;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;62;1;1;6213;01;63;134,198319267277;63
3639822;1;1;1;70;1;48;50;1; ;2;52;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;01;63;144,361622691589;63
3639837;1;3;1;70;1;12;40;4; ;2;13;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;01;20;126,980826477214;20
3639861;1;2;1;70;1;4;40;1; ;2;28;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;41;52;1;1;5235;01;44;119,081459008239;44
3639862;1;1;1;70;1;28;40;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;59;77;15;1;2;1530;01;44;121,88303889086;44
3639873;1;4;1;70;1;3;30;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;76;991,156472180964;76
3639874;1;1;1;70;1;200;48;1; ;2;200;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;2;1593;01;76;1175,93072058005;76
3639880;1;2;1;70;1;156;44;1; ;2;156;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;42;50;55;1;2;5521;01;76;527,528733130187;76
3639888;1;3;1;70;1;7;48;1; ;2;7;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;1;2811;01;76;1138,16785799271;76
3639891;1;1;1;70;1;2;60;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;01;76;1052,16559325416;76
3639891;1;2;1;70;1;98;60;2; ;2;312;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;15;1;2;1551;01;76;1052,16559325416;76
3639894;1;1;1;70;1;8;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;70;17;1;1;1720;01;76;1006,55438819876;76
3639896;1;1;1;70;1;2;48;1; ;2;2;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5233;01;76;1204,3855166508;76
3639897;2;1;2;70;1;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;54;54;95;1;1;9500;01;76;1248,63837783804;76
3639899;1;2;1;70;1;12;48;1; ;2;12;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;97;51;1;1;5125;01;76;739,290564069526;76
3639901;1;1;1;70;1;208;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;55;55;74;1;2;7493;01;76;1013,88327113659;76
3639901;1;2;1;70;1;2;48;4; ;2;2;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;540000;2;80;80;19;1;1;1924;01;76;1013,88327113659;76
3639916;1;3;1;70;1;24;36;4; ;2;24;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;01;73;271,199266715492;73
3639924;1;4;1;70;1;20;45;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;01;73;221,202160607744;73
3639925;1;1;1;70;1;5;48;4; ;2;300;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;94;54;95;1;1;9500;01;73;294,711786195784;73
3639925;1;3;1;70;1;4;48;1; ;2;4;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;03;84;50;1;1;5040;01;73;294,711786195784;73
3639929;1;2;1;70;1;104;48;1; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;2;5262;01;66;361,393840204981;66
3639934;1;1;1;70;1;26;42;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;01;66;280,735578192868;66
3639942;1;2;1;70;1;8;48;1; ;2;8;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;15;1;1;1551;01;66;330,001098301187;66
3639945;1;1;1;70;1;24;48;4; ;2;24;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5111;01;66;294,150801304943;66
3639946;1;3;1;70;1;16;48;1; ;2;16;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;32;13;80;1;2;8060;01;66;239,195565423534;66
3639949;1;2;1;70;1;4;48;4; ;2;4;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;01;66;257,906809304904;66
3639949;1;4;1;70;1;3;48;1; ;2;24;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2811;01;66;257,906809304904;66
3639949;1;5;1;70;1;20;24;1; ;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7411;01;66;257,906809304904;66
3639954;1;2;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;03;93;45;1;1;4521;01;66;347,482041934701;66
3639968;1;1;1;70;1;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;43;81;45;1;1;4521;01;50;232,284742996939;50
3639970;1;2;1;70;1;3;48;3; ;2;3;3; ;1;9;ASEGURA QUE CON EL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;50;178,716284102935;50
3639978;1;2;1;70;1;8;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;74;1;1;7493;01;50;173,808303448038;50
3639978;1;3;1;70;1;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;01;50;173,808303448038;50
3639995;1;1;1;70;1;26;60;1; ;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;85;1;2;8511;01;50;266,640945198317;50
3639996;1;2;1;70;1;8;48;1; ;2;20;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5244;01;50;156,157864736387;50
3639997;1;3;1;70;1;4;60;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;01;50;306,492105096805;50
3640001;1;2;1;70;1;56;60;1; ;2;156;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;01;50;251,777908489429;50
3640009;1;2;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;01;68;565,127983020011;68
3640014;1;3;1;70;1;3;1;1; ;2;4;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;01;68;437,679025954932;68
3640018;1;3;1;70;1;4;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;13;13;80;1;1;8042;01;68;584,883274847487;68
3640028;1;2;1;70;1;2;84;1; ;2;12;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;55;1;1;5511;01;18;34,3867825347982;18
3640032;1;1;1;70;1;8;45;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;74;1;1;7493;01;18;33,1660308518011;18
3640034;1;1;1;70;1;1;50;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;01;18;140,512386789687;18
3640041;1;2;1;70;1;5;40;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;45;45;52;1;1;5262;01;18;59,1144793380515;18
3640045;1;1;1;70;1;45;40;1; ;2;45;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;2;5231;01;18;50,2440698744631;18
3640048;1;1;1;70;1;20;48;4; ;2;20;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6022;01;18;74,6138224723066;18
3640054;1;1;1;70;1;4;48;1; ;2;6;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;03;03;80;1;1;8043;01;18;67,6558002071872;18
3640056;1;1;1;70;1;8;48;1; ;2;8;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;680000;2;98;98;60;1;1;6041;01;18;57,2020921395825;18
3640062;1;1;1;70;1;8;48;1; ;2;144;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;85;1;1;8511;01;18;100,424451721223;18
3640062;1;7;1;70;1;2;50;1; ;2;3;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;83;83;28;1;1;2811;01;18;100,424451721223;18
3640074;1;2;1;70;1;2;48;1; ;2;4;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;1;103000;2;97;85;29;1;1;2930;01;17;205,305060690814;17
3640075;1;3;1;70;1;16;48;1; ;2;20;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;13;85;1;2;8532;01;17;166,952592796456;17
3640079;1;2;1;70;1;250;48;1; ;2;250;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;01;17;183,937599515725;17
3640082;1;2;1;70;1;6;48;1; ;2;6;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8041;01;17;167,062804307252;17
3640094;1;2;1;70;1;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;01;17;154,180102392353;17
3640095;1;1;1;70;1;16;48;1; ;2;16;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;45;52;1;2;5233;01;17;260,578315362714;17
3640098;1;1;1;70;1;3;48;1; ;2;4;1; ;9;4; ; ;1; ; ; ; ; ; ; ; ;1;530000;2;95;95;29;1;1;2930;01;17;151,780131395938;17
3640136;1;3;1;70;1;3;48;4; ;2;4;4; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;01;20;210,443579497536;20
3640144;1;1;1;70;1;6;15;4; ;2;7;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8060;01;63;107,608893258959;63
3640144;1;2;1;70;1;3;40;4; ;2;1;4; ;1;1; ; ; ;1; ; ; ; ; ; ; ;1;280000;2;55;55;74;1;1;7493;01;63;107,608893258959;63
3640145;1;3;1;70;1;4;40;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;38;59;93;1;1;9309;01;63;100,974386875893;63
3640146;1;5;1;70;1;20;48;1; ;2;20;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;58;74;1;2;7492;01;44;94,931116016314;44
3640153;1;2;1;70;1;12;36;4; ;2;18;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;01;54;328,346426460377;54
3640154;1;6;1;70;1;8;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;93;1;1;9302;01;54;325,085662575556;54
3640158;1;2;1;70;1;3;60;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;45;45;52;1;1;5233;01;54;350,686749627119;54
3640158;1;4;1;70;1;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;01;54;350,686749627119;54
3640159;1;3;1;70;1;3;50;4; ;2;3;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;95;95;45;1;1;4521;01;54;322,2342883233;54
3640159;1;4;1;70;1;16;48;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;95;95;45;1;2;4521;01;54;322,2342883233;54
3640164;1;1;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;41;41;51;1;1;5133;01;54;415,935783786726;54
3640165;1;4;1;70;1;25;48;1; ;2;25;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5262;01;54;331,153283021518;54
3640169;1;5;1;70;1;50;48;1; ;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;2;4530;01;54;311,341973944345;54
3640183;1;4;1;70;1;4;48;1; ;2;48;1; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;55;1;1;5521;01;54;350,918280870856;54
3640184;1;4;1;70;1;3;54;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;79;79;18;1;1;1810;01;54;445,36332772534;54
3640184;1;5;1;70;1;4;84;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;01;54;445,36332772534;54
3640190;1;3;1;70;1;5;54;1; ;2;5;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;01;54;401,855189134087;54
3640206;1;1;1;70;1;2;24;4; ;2;4;4; ;1;9;ASISTIRIA CON CARTA DE DESPLAZADOS; ; ; ; ; ; ; ; ;1; ;2; ;2;55;79;18;1;1;1810;01;54;515,687420033877;54
3640206;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;54;515,687420033877;54
3640206;1;3;1;70;1;1;48;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;01;54;515,687420033877;54
3640208;1;2;1;70;1;4;48;1; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5233;01;54;243,814645676323;54
3640208;1;3;1;70;1;2;44;1; ;2;2;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;1200000;2;13;13;75;1;1;7512;01;54;243,814645676323;54
3640211;1;1;1;70;1;2;50;1; ;2;2;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;780000;2;98;98;45;1;1;4521;01;54;530,32490829017;54
3640211;1;2;1;70;1;3;48;1; ;2;3;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;45;45;52;1;1;5237;01;54;530,32490829017;54
3640214;1;3;1;70;1;4;50;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;560000;2;79;79;18;1;1;1810;01;54;426,311756579413;54
3640215;1;2;1;70;1;4;48;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;54;85;1;1;8532;01;54;404,615734467393;54
3640215;1;3;1;70;1;3;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;53;55;1;1;5521;01;54;404,615734467393;54
3640215;1;4;1;70;1;3;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;54;404,615734467393;54
3640216;1;2;1;70;1;3;48;1; ;2;3;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;53;33;52;1;1;5211;01;54;320,867714146429;54
3640218;1;1;1;70;1;2;50;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;1;780000;2;95;95;45;1;1;4521;01;54;372,964994296491;54
3640218;1;2;1;70;1;2;40;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;01;54;372,964994296491;54
3640222;1;2;1;70;1;2;44;1; ;2;200;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;01;54;530,32490829017;54
3640223;1;4;1;70;1;9;50;1; ;2;9;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;01;54;287,322784267577;54
