DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2600842,1,4,3,2,1,1,1,1,4,1,,,15000000,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,1,1,2,2,1,1,2,1,63,1,102.556.107.651.548
2600843,1,4,1,2,1,4,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,,2,2,,3,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,105.878.545.203.326
2600844,1,4,3,2,1,1,1,1,4,1,,,100000000,200000,,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,63,1,114.864.011.679.773
2600845,1,3,1,2,1,1,1,1,4,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,1,1,1,2,1,1,2,1,63,1,899.710.361.940.741
2600846,1,3,1,2,1,1,1,1,4,3,,,,,200000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,63,1,83.447.555.534.486
2600857,1,4,1,2,1,1,1,1,4,1,,,20000000,120000,,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,1,1,2,2,1,1,2,1,63,1,9.696.470.226.874
2600858,1,5,2,2,1,1,1,1,4,1,,,20000000,100000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,63,1,893.979.540.371.008
2600859,1,5,2,2,1,5,1,1,5,4,,,,200000,,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,63,1,102.556.107.651.548
2600860,1,3,2,2,1,5,1,1,5,4,,,,150000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,790.712.728.523.622
2600861,1,5,3,2,1,1,1,1,4,1,,,150000000,800000,,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,2,,4,1,1,1,4,1,2,2,1,1,2,2,1,1,2,1,63,1,109.856.266.012.233
2600862,1,1,1,2,1,1,1,1,4,4,,,,150000,,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,,6,1,1,1,4,1,2,2,1,1,2,2,1,1,2,1,63,1,848.580.777.662.999
2600873,1,5,4,1,1,1,1,1,4,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,2,2,,9,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,63,1,143.831.468.135.012
2600874,1,3,1,1,1,1,1,1,4,3,,,,,80000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,63,1,857.059.458.072.209
2600875,1,3,2,2,1,1,1,1,5,2,,100000,98,200000,,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,,5,1,1,7,2,1,2,2,1,1,1,2,1,1,2,1,63,1,720.776.067.776.962
2600876,1,5,3,2,1,1,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,4,2,2,,4,1,1,1,4,1,2,2,1,1,2,2,1,1,2,1,63,1,102.915.100.771.355
2600877,1,2,2,2,1,1,1,1,5,4,,,,98,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,63,1,999.411.058.043.059
2600878,1,5,2,2,1,5,1,1,1,1,,,98,400000,,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,886.823.493.427.867
2600879,1,3,1,2,1,1,1,1,4,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,2,2,,1,1,1,1,4,1,2,2,1,1,1,2,1,1,2,1,63,1,83.447.555.534.486
2604259,1,2,1,1,1,4,1,1,3,3,,,,,70000,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,1,2,1,1,,2,1,2,1,73,1,264.542.991.187.413
2604260,1,4,3,1,1,1,1,1,3,1,,,5000000,90000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,4,2,1,1,1,1,1,1,1,2,1,2,1,73,1,236.635.386.177.512
2604261,1,2,1,1,1,1,1,1,3,1,,,8000000,60000,,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,73,1,234.741.188.541.633
2604268,1,3,3,3,1,3,1,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,8,1,1,4,3,1,2,2,2,1,1,,1,1,2,1,73,1,28.094.325.167.755
2604270,1,4,1,2,1,4,1,1,3,4,,,,100000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,2,2,1,2,,1,1,2,1,73,1,192.033.195.913.392
2604271,1,4,3,2,1,4,1,1,4,1,,,15000000,80000,,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,73,1,163.181.644.047.461
2604272,1,1,1,6,,1,9,6,,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,5,2,1,2,2,1,2,1,1,,1,2,1,73,1,255.714.233.481.483
2604290,1,3,1,1,1,4,1,5,4,3,,,,,20000,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,4,1,1,2,1,2,1,1,,1,1,2,1,73,1,227.812.932.395.402
2604292,1,1,1,1,1,3,1,1,4,3,,,,,5000,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,4,1,1,1,2,1,2,1,2,1,1,,2,1,2,1,73,1,279.343.378.805.753
2604294,1,2,1,2,1,4,1,1,5,4,,,,30000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,5,2,1,1,2,2,1,0,,2,1,2,1,73,1,306.649.989.922.132
2604296,1,3,3,6,,4,2,5,5,5,,,,30000,,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,3,2,2,,4,1,1,5,1,1,2,2,2,2,1,,,1,2,1,73,1,314.522.121.394.241
2604311,1,3,2,1,1,1,1,1,3,1,,,15000000,80000,,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,73,1,243.690.927.758.123
2604312,1,2,1,1,1,1,2,6,,4,,,,30000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,4,2,1,2,1,1,1,1,1,2,1,2,1,73,1,220.884.747.779.322
2604314,1,2,1,1,1,1,1,4,3,4,,,,50000,,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,4,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,73,1,216.229.032.528.663
2604318,1,3,1,6,,4,2,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,1,2,2,2,2,1,,,1,2,1,73,1,192.033.195.913.392
2604320,1,2,1,6,,3,2,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,2,2,2,2,2,,,,1,2,1,73,1,255.714.233.481.483
2604321,1,5,1,2,1,4,1,1,5,1,,,15000000,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,73,1,243.690.927.758.123
2604322,1,2,2,2,1,4,1,2,5,4,,,,120000,,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,73,1,205.889.636.675.703
2604323,1,2,1,2,1,4,2,1,4,4,,,,50000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,,3,1,1,1,2,1,2,2,2,2,2,,,1,2,1,73,1,279.470.664.240.133
2604339,1,2,1,1,1,4,1,1,5,4,,,,50000,,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,1,2,1,1,,2,1,2,1,73,1,226.129.022.525.002
2604340,1,2,1,1,1,4,1,1,5,1,,,800000,20000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,7,2,1,2,1,2,1,1,,2,1,2,1,73,1,244.513.893.103.592
2604341,1,3,2,1,1,4,1,1,4,1,,,5000000,40000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,6,1,1,4,2,1,2,1,2,1,1,,2,1,2,1,73,1,153.498.245.740.421
2604342,1,4,2,2,1,4,1,1,4,4,,,,200000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,73,1,236.635.386.177.512
2604343,1,3,2,2,1,4,1,1,4,4,,,,100000,,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,73,1,323.122.603.724.404
2604344,1,3,2,3,1,4,1,1,4,1,,,5000000,50000,,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,73,1,236.635.386.177.512
2604361,1,3,1,1,1,1,1,1,3,1,,,12000000,70000,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,73,1,260.831.222.792.783
2604363,1,2,1,1,1,1,1,6,,1,,,6000000,50000,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,2,1,1,1,1,1,1,1,2,1,2,1,73,1,255.714.233.481.483
2604364,1,2,2,1,1,1,1,1,3,1,,,10000000,70000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,4,2,1,1,1,1,1,1,1,2,1,2,1,73,1,246.186.119.287.524
2604365,1,3,2,1,1,1,1,1,3,1,,,6000000,60000,,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,73,1,235.691.439.321.482
2604369,1,2,1,3,1,4,1,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,1,1,2,2,2,1,1,,1,1,2,1,73,1,278.520.413.460.284
2604371,1,3,3,2,1,4,1,5,5,1,,,5000000,10000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,8,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,73,1,307.333.914.616.601
2604372,1,6,3,2,1,4,1,1,5,1,,,3000000,40000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,5,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,73,1,176.966.482.209.672
2604374,1,1,1,2,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,73,1,281.015.604.989.685
2604375,1,1,1,2,1,1,1,1,4,4,,,,50000,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,73,1,224.367.490.086.152
2604392,1,4,3,1,1,4,1,1,4,1,,,15000000,20000,,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,7,1,1,1,2,1,2,1,2,1,1,,1,1,2,1,73,1,316.283.653.833.091
2604393,1,3,2,1,1,4,1,5,5,3,,,,,30000,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,6,1,1,1,2,1,2,1,2,1,1,,1,1,2,1,73,1,235.390.810.633.581
2604396,1,3,2,2,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,73,1,223.379.939.308.723
2604397,1,1,1,6,,4,1,2,4,5,,,,50000,,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,1,5,2,1,2,2,2,1,1,,2,1,2,1,73,1,235.691.439.321.482
2604398,1,2,1,3,1,4,1,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,3,1,1,5,2,1,2,2,2,1,1,,1,1,2,1,73,1,288.293.118.022.243
2605538,1,1,1,2,1,4,1,1,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,83.447.555.534.486
2605539,1,3,2,2,1,3,1,1,5,1,,,40000000,100000,,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,899.710.361.940.741
2605540,1,3,1,2,1,4,1,1,4,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,,2,2,,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,725.477.921.927.741
2605542,1,3,2,2,1,4,1,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,798.479.505.534.591
2605543,1,2,2,2,1,3,1,1,4,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,9.294.743.972.964
2605544,1,3,3,2,1,5,1,1,5,4,,,,300000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,4,2,2,,7,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,139.591.827.995.574
2605555,1,5,4,2,1,4,1,1,4,1,,,80000000,200000,,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,6,1,1,1,4,1,2,2,2,1,4,,1,1,2,1,63,1,949.752.679.371.295
2605556,1,3,2,2,1,4,1,1,5,4,,,,80000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,,3,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,886.823.493.427.867
2605557,1,3,1,2,1,4,1,1,4,4,,,,50000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,3,,1,1,2,1,63,1,966.057.091.489.328
2605558,1,4,3,2,1,4,1,1,4,4,,,,200000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,3,2,2,,3,1,1,1,4,1,2,2,2,1,1,,1,1,2,1,63,1,108.913.613.177.158
2605562,1,4,2,2,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,2,2,,5,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,63,1,985.388.451.124.475
2605563,1,4,3,3,1,4,1,1,5,1,,,50000000,60000,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,1,4,1,2,2,2,1,9,,1,1,2,1,63,1,939.487.570.029.802
2605564,1,3,2,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,1,2,1,9,,1,1,2,1,63,1,725.477.921.927.741
2605565,1,4,3,2,1,4,1,1,5,4,,,,80000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,5,1,1,1,2,1,2,2,1,1,0,1,1,1,2,1,63,1,959.238.432.652.058
2605566,1,3,2,2,1,1,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,1,2,1,1,1,2,1,63,1,134.745.322.891.199
2605567,1,3,2,2,1,1,1,1,5,4,,,,200000,,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,,4,1,1,1,2,1,2,2,1,1,3,3,1,1,2,1,63,1,143.833.294.866.285
2605568,1,2,1,2,1,1,1,1,4,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,1,1,3,2,1,1,2,1,63,1,134.275.298.147.682
2605569,1,4,1,2,1,1,1,1,4,3,,,,,450000,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,,2,1,1,1,4,1,2,2,1,1,4,3,1,1,2,1,63,1,120.537.407.856.996
2605571,1,4,2,2,1,1,1,1,5,4,,,,200000,,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,63,1,787.122.797.325.549
2605572,1,5,3,3,2,1,1,1,5,4,,,,100000,,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,1,1,2,1,1,2,1,63,1,857.983.490.560.739
2605572,2,1,1,2,2,1,1,2,4,4,,,,100000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,1,2,,,,,,,,,,,1,1,2,1,63,1,857.983.490.560.739
2605573,1,3,2,3,1,4,1,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,63,1,920.634.513.328.315
2605574,1,2,1,3,1,4,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,847.632.929.721.465
2605576,1,4,3,2,1,5,1,1,5,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,3,2,2,,6,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,63,1,100.633.641.796.505
2605577,1,4,1,2,1,4,1,1,5,1,,,200000000,400000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,63,1,943.218.416.055.664
2605577,2,2,1,2,1,4,1,5,4,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,,2,2,,,,,,,,,,,1,1,2,1,63,1,943.218.416.055.664
2605578,1,3,2,2,1,5,1,1,5,5,,,,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,63,1,113.837.500.745.624
2605579,1,3,2,2,1,5,1,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,1,,1,1,2,1,63,1,903.406.068.721.752
2605580,1,2,1,2,2,1,1,1,4,4,,,,100000,,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,,3,1,1,1,4,1,2,2,1,1,2,1,1,1,2,1,63,1,132.407.038.716.697
2605580,2,1,1,2,2,1,1,1,4,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,2,,,,,,,,,,,1,1,2,1,63,1,132.407.038.716.697
2605581,1,4,3,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,4,2,2,,4,1,1,1,4,1,2,2,2,1,1,,1,1,2,1,63,1,160.296.906.405.691
2605582,1,3,2,2,1,4,1,1,4,4,,,,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,7,2,1,2,2,2,1,1,,1,1,2,1,63,1,100.116.990.829.567
2605583,1,3,2,3,1,1,1,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,5,1,1,1,2,2,2,2,1,1,,2,1,1,2,1,63,1,106.607.109.001.235
2605584,1,3,2,2,1,5,1,1,5,4,,,,200000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,102.915.100.771.355
2605585,1,6,3,2,1,4,1,1,4,1,,,98,300000,,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,63,1,82.106.340.826.194
2605587,1,3,3,2,1,1,1,1,5,4,,,,150000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,1,1,2,3,1,1,2,1,63,1,720.776.067.776.962
2605590,1,4,3,3,1,5,1,1,5,4,,,,1000000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,4,2,2,,8,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,63,1,659.119.868.587.308
