DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2609308,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,23,112.817.781.722.005
2609308,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,23,112.817.781.722.005
2609309,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,6,,6,,,,,,,2,1,23,112.817.781.722.005
2609309,1,2,1,90,,2,1,2,1,1,2,2,2,2,2,,20,,10,6,,,,,,2,1,23,112.817.781.722.005
2609309,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,19,,15,,,,,,,2,1,23,112.817.781.722.005
2609309,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,2,,,,,,,2,1,23,112.817.781.722.005
2609310,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,23,106.236.518.228.406
2609311,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,2,,,,,,,2,1,23,183.992.888.541.837
2609311,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,19,,15,,,,,,,2,1,23,183.992.888.541.837
2609311,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,2,,,,,,,2,1,23,183.992.888.541.837
2609311,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,23,183.992.888.541.837
2609311,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,20,,,,,,,2,1,23,183.992.888.541.837
2609312,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,23,861.006.185.082.212
2609335,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,1,23,213.637.612.640.884
2609335,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,3,21,,7,,,,,,,2,1,23,213.637.612.640.884
2609335,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,23,213.637.612.640.884
2609336,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,7,2,,3,,,,,,,2,1,23,257.877.383.746.666
2609337,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,1,23,112.817.781.722.005
2609337,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,23,112.817.781.722.005
2609337,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,2,1,23,112.817.781.722.005
2609337,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,14,3,,,,,,,,,2,1,23,112.817.781.722.005
2609337,1,5,1,90,,1,1,1,1,2,2,2,2,2,2,21,25,8,6,,,,,,,2,1,23,112.817.781.722.005
2609338,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,10,4,,,,,,,,,2,1,23,112.817.781.722.005
2609338,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,23,112.817.781.722.005
2609338,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,14,2,,,,,,,,,2,1,23,112.817.781.722.005
2609339,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,23,112.817.781.722.005
2609339,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,23,112.817.781.722.005
2609340,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,2,,,,,,,,,2,1,23,256.253.732.514.398
2609340,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,2,14,,7,,,,,,,2,1,23,256.253.732.514.398
2609340,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,4,,,,,,,,,,2,1,23,256.253.732.514.398
2609340,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,1,23,256.253.732.514.398
2609341,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,1,23,112.817.781.722.005
2609341,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,1,23,112.817.781.722.005
2609341,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,14,,,,,,,,,,2,1,23,112.817.781.722.005
2609341,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,1,23,112.817.781.722.005
2609341,1,5,1,90,,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,,2,1,23,112.817.781.722.005
2609341,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,23,112.817.781.722.005
2609343,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,23,112.817.781.722.005
2609343,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,28,,,,,,,,,2,1,23,112.817.781.722.005
2609344,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,1,23,386.726.857.802.384
2609344,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,6,,,,,,,,,2,1,23,386.726.857.802.384
2609344,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,1,2,,,,,,,,,2,1,23,386.726.857.802.384
2609345,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,2,,,,,,,,,2,1,23,14.547.300.392.803
2609345,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,1,23,14.547.300.392.803
2609345,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,5,,,,,,,,,,2,1,23,14.547.300.392.803
2609345,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,23,14.547.300.392.803
2609346,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,4,,,,,,,,,2,1,23,187.857.994.067.258
2609346,1,2,1,90,,1,1,1,2,2,2,2,2,2,2,7,6,4,,,,,,,,2,1,23,187.857.994.067.258
2609347,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,14,,,,,,,,,2,1,23,12.497.893.128.104
2609347,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,4,21,,6,,,,,,,2,1,23,12.497.893.128.104
2609347,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,12.497.893.128.104
2609347,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,14,7,,,,,,,,,2,1,23,12.497.893.128.104
2609347,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,2,1,23,12.497.893.128.104
2609348,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,23,267.517.362.714.079
2609348,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,4,21,,28,,,,,,,2,1,23,267.517.362.714.079
2609348,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,8,4,,,,,,,,,2,1,23,267.517.362.714.079
2609348,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,2,1,23,267.517.362.714.079
2609349,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,14,,,,,,,,,2,1,23,861.006.185.082.212
2609373,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,7,7,,7,,,,,,,2,1,23,291.906.003.187.066
2609373,1,4,1,90,,1,1,2,1,2,2,2,2,2,2,7,14,,14,,,,,,,2,1,23,291.906.003.187.066
2609374,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,112.817.781.722.005
2609374,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,1,23,112.817.781.722.005
2609374,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,7,,,,,,,2,1,23,112.817.781.722.005
2609374,1,4,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,21,,,,,,,2,1,23,112.817.781.722.005
2609374,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,112.817.781.722.005
2609375,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,23,221.824.948.830.279
2609375,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,23,221.824.948.830.279
2609376,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,21,,,,,,,2,1,23,451.271.126.888.019
2609376,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,451.271.126.888.019
2609376,1,3,1,90,,1,1,2,1,2,2,2,2,2,2,3,28,,28,,,,,,,2,1,23,451.271.126.888.019
2609376,1,4,1,90,,1,1,2,1,2,2,2,2,2,2,7,7,,14,,,,,,,2,1,23,451.271.126.888.019
2609376,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,451.271.126.888.019
2609376,1,9,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,451.271.126.888.019
2609376,1,10,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,2,1,23,451.271.126.888.019
2609376,1,13,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,23,451.271.126.888.019
2609377,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,1,23,179.208.828.956.765
2609378,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,18,,,,,,,,,,2,1,23,112.817.781.722.005
2609378,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,1,23,112.817.781.722.005
2609378,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,112.817.781.722.005
2609380,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,1,23,112.817.781.722.005
2609380,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,7,,,,,,,,,2,1,23,112.817.781.722.005
2609381,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,1,23,131.987.111.592.357
2609381,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,23,131.987.111.592.357
2609381,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,1,23,131.987.111.592.357
2609382,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,1,23,244.560.956.467.901
2609382,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,28,,,,,,,,,2,1,23,244.560.956.467.901
2609383,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,7,,,,,,,2,1,23,334.198.697.826.586
2609383,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,14,,,,,,,2,1,23,334.198.697.826.586
2609383,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,23,334.198.697.826.586
2609383,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,23,334.198.697.826.586
2609383,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,23,334.198.697.826.586
2609383,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,23,334.198.697.826.586
2609383,1,8,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,2,1,23,334.198.697.826.586
2609383,1,9,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,28,,,,,,,2,1,23,334.198.697.826.586
2609384,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,7,,,,,,,2,1,23,234.925.572.062.951
2609384,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,42,,28,,,,,,,2,1,23,234.925.572.062.951
2609385,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,14,,,,,,,2,1,23,164.794.022.008.715
2609385,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,21,,14,,,,,,,2,1,23,164.794.022.008.715
2609385,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,23,164.794.022.008.715
2609385,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,3,7,,,,,,,,,2,1,23,164.794.022.008.715
2609385,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,23,164.794.022.008.715
2609422,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,40,,,,,,,2,1,70,171.101.405.010.222
2609422,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,10,,,,,,,2,1,70,171.101.405.010.222
2609422,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,15,,,,,,,2,1,70,171.101.405.010.222
2609423,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,281.750.674.971.851
2609423,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,15,,,15,,,,,,2,1,70,281.750.674.971.851
2609423,1,3,1,90,,2,1,2,1,1,2,2,2,2,2,,25,,30,30,,,,,,2,1,70,281.750.674.971.851
2609423,1,5,1,90,,2,2,2,1,1,2,2,2,2,2,,,,40,30,,,,,,2,1,70,281.750.674.971.851
2609423,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,70,281.750.674.971.851
2609424,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,70,895.775.513.911.463
2609424,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,70,895.775.513.911.463
2609426,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,2,1,70,895.775.513.911.463
2609426,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,70,895.775.513.911.463
2609426,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,1,70,895.775.513.911.463
2609426,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,70,895.775.513.911.463
2609426,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,70,895.775.513.911.463
2609427,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,15,,,,,,,2,1,70,242.481.794.962.399
2609427,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,40,,,,,,,2,1,70,242.481.794.962.399
2609427,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,70,242.481.794.962.399
2609429,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,30,,,,,,,,,2,1,70,11.853.150.104.238
2609429,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,21,,,,,,,,,2,1,70,11.853.150.104.238
2609430,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,2,1,70,115.322.347.693.341
2609431,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,70,273.408.153.182.145
2609431,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,20,,,,,,,2,1,70,273.408.153.182.145
2609431,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,70,273.408.153.182.145
2609431,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,12,,,,,,,2,1,70,273.408.153.182.145
2609431,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,10,,,,,,,2,1,70,273.408.153.182.145
2609432,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,70,895.775.513.911.463
2609432,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,70,895.775.513.911.463
2609432,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,70,895.775.513.911.463
2609433,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,6,8,,,,,,,,,2,1,70,111.665.493.785.824
2609433,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,30,,,,,,,,,2,1,70,111.665.493.785.824
2609433,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,15,12,,,,,,,,,2,1,70,111.665.493.785.824
2609433,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,10,8,,,,,,,,,2,1,70,111.665.493.785.824
2609434,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,15,30,,,,,,,,,2,1,70,142.292.179.837.203
2609435,1,1,1,90,,1,2,2,1,2,2,2,2,2,2,15,,,15,,,,,,,2,1,70,358.310.205.564.585
2609435,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,12,35,,40,,,,,,,2,1,70,358.310.205.564.585
2609437,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,20,10,,,,,,,,,2,1,70,194.181.903.879.771
2609437,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,15,38,,20,,,,,,,2,1,70,194.181.903.879.771
2609473,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,12,,,,,,,2,1,70,331.234.441.950.058
2609473,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,70,331.234.441.950.058
2609473,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,6,,,,,,,2,1,70,331.234.441.950.058
2609474,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,18,6,,,,,,,,,2,1,70,895.775.513.911.463
2609474,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,2,1,70,895.775.513.911.463
2609475,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,10,,,,,,,,,2,1,70,177.968.859.948.175
2609475,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,70,177.968.859.948.175
2609475,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,16,10,,,,,,,,,2,1,70,177.968.859.948.175
2609475,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,6,,,,,,,2,1,70,177.968.859.948.175
2609477,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,1,70,358.310.205.564.585
2609477,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,10,,,,,,,2,1,70,358.310.205.564.585
2609477,1,5,1,90,,1,1,2,1,2,2,2,2,2,2,6,10,,10,,,,,,,2,1,70,358.310.205.564.585
2609479,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,16,10,,,,,,,,,2,1,70,895.775.513.911.463
2609479,1,2,1,90,,1,1,2,2,2,2,2,2,1,2,16,12,,,,,,,8,,2,1,70,895.775.513.911.463
2609480,1,1,1,90,,1,2,2,1,2,2,2,2,2,2,6,,,5,,,,,,,2,1,70,358.310.205.564.585
2609480,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,6,12,,6,,,,,,,2,1,70,358.310.205.564.585
2609482,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,1,70,186.886.255.131.283
2609482,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,16,15,,,,,,,,,2,1,70,186.886.255.131.283
2609482,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,6,6,,,,,,,,,2,1,70,186.886.255.131.283
2609482,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,1,70,186.886.255.131.283
2609483,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,6,12,,,,,,,,,2,1,70,895.775.513.911.463
2609483,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,6,5,,,,,,,,,2,1,70,895.775.513.911.463
2609484,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,358.310.205.564.585
2609484,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,8,16,,6,,,,,,,2,1,70,358.310.205.564.585
2609484,1,6,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,1,70,358.310.205.564.585
2609485,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,6,6,,,,,,,,,2,1,70,895.775.513.911.463
2609485,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,6,24,,,,,,,,,2,1,70,895.775.513.911.463
2609485,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,,2,1,70,895.775.513.911.463
2609486,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,14,14,,,,,,,,,2,1,70,105.429.256.892.113
2609486,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,14,,,,,,,,,2,1,70,105.429.256.892.113
2609514,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,11,,,,,,,,,,2,1,70,895.775.513.911.463
2609514,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,54,,12,,,,,,,2,1,70,895.775.513.911.463
2609514,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,16,7,,,,,,,,,2,1,70,895.775.513.911.463
2609514,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,10,,,,,,,2,1,70,895.775.513.911.463
2609514,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,12,8,,,,,,,,,2,1,70,895.775.513.911.463
2609514,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,895.775.513.911.463
2609516,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,70,966.953.791.947.688
2609516,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,10,50,,12,,,,,,,2,1,70,966.953.791.947.688
2609516,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,1,70,966.953.791.947.688
2609516,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,70,966.953.791.947.688
2609516,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,70,966.953.791.947.688
2609517,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,70,131.290.715.300.166
2609517,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,49,,12,,,,,,,2,1,70,131.290.715.300.166
2609517,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,10,,,,,,,,,2,1,70,131.290.715.300.166
2609517,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,8,12,,,,,,,,,2,1,70,131.290.715.300.166
2609517,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,2,1,70,131.290.715.300.166
2609518,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,1,70,142.292.179.837.203
2609519,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,2,1,70,115.322.347.693.341
2609520,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,8,,,,,,,2,1,70,308.156.310.019.047
2609520,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,8,,,,,,,2,1,70,308.156.310.019.047
2609520,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,20,,,,,,,2,1,70,308.156.310.019.047
2609521,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,70,974.534.282.183.514
2609521,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,1,70,974.534.282.183.514
2609521,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,70,974.534.282.183.514
2609521,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,70,974.534.282.183.514
2609522,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,1,70,895.775.513.911.463
2609523,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,12,,,,,,,,,2,1,70,12.497.893.128.104
2609523,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,1,70,12.497.893.128.104
2609523,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,1,70,12.497.893.128.104
2609523,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,5,12,,,,,,,,,2,1,70,12.497.893.128.104
2609523,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,2,1,70,12.497.893.128.104
2609524,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,8,15,,6,,,,,,,2,1,70,224.127.672.309.638
2609524,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,15,,,,,,,2,1,70,224.127.672.309.638
2609525,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,70,159.021.879.728.024
2609554,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,70,897.712.377.503.927
2609556,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,6,14,,,,,,,,,2,1,70,115.322.347.693.341
2609557,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,70,294.371.519.004.968
2609557,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,28,,,,,,,,,2,1,70,294.371.519.004.968
2609557,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,70,294.371.519.004.968
2609557,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,5,12,,,,,,,,,2,1,70,294.371.519.004.968
2609558,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,895.775.513.911.463
2609558,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,42,,,,,,,,,2,1,70,895.775.513.911.463
2609559,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,70,27.564.126.905.748
2609559,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,6,49,,30,,,,,,,2,1,70,27.564.126.905.748
2609559,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,27.564.126.905.748
2609560,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,2,1,70,895.775.513.911.463
2609560,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,70,895.775.513.911.463
2609560,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,895.775.513.911.463
2609560,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,1,70,895.775.513.911.463
2609560,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,1,70,895.775.513.911.463
2609561,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,70,25.906.153.200.994
2609561,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,70,25.906.153.200.994
2609561,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,49,,,,,,,,,2,1,70,25.906.153.200.994
2609562,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,70,895.775.513.911.463
2609562,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,2,1,70,895.775.513.911.463
2609562,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,70,895.775.513.911.463
2609563,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,1,70,128.413.230.844.292
2609563,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,35,,,,,,,,,2,1,70,128.413.230.844.292
