DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
5169131;1;1;1;90;1;1;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;561,523164176516
5169131;1;2;1;90;1;10;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;561,523164176516
5169131;1;3;1;90;1;14;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;561,523164176516
5169132;1;1;1;90;1;8;1;25;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;951,384554652765
5169132;1;2;1;90;1;10;1;22;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;951,384554652765
5169132;1;3;1;90;1;10;1;22;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;951,384554652765
5169132;1;4;1;90;1;10;1;11;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;951,384554652765
5169133;1;1;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;529,539091701643
5169133;1;2;1;90;1;25;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;529,539091701643
5169134;1;1;1;90;1;12;1;6;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1623,0522504368
5169134;1;2;1;90;1;10;1;25;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1623,0522504368
5169134;1;3;1;90;1;15;1;6;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1623,0522504368
5169134;1;4;1;90;1;12;1;12;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1623,0522504368
5169134;1;5;1;90;1;10;1;8;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1623,0522504368
5169135;1;1;1;90;1;12;1;6;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1239,24095497732
5169135;1;2;1;90;2; ;1;30;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1239,24095497732
5169136;1;1;1;90;1;10;1;22;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1510,64195551948
5169136;1;2;1;90;1;2;1;3;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1510,64195551948
5169136;1;3;1;90;1;6;1;4;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1510,64195551948
5169137;1;1;1;90;1;12;1;8;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1010,57374817717
5169137;1;2;1;90;1;9;1;26;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1010,57374817717
5169138;1;1;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;714,428865091898
5169139;1;1;1;90;1;18;1;19;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1381,33921506372
5169139;1;2;1;90;1;12;1;18;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1381,33921506372
5169140;1;1;1;90;1;15;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;671,088618957813
5169141;1;1;1;90;1;12;1;20;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1707,2860633043
5169141;1;2;1;90;1;8;1;8;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1707,2860633043
5169141;1;3;1;90;1;12;1;30;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1707,2860633043
5169142;1;1;1;90;1;14;1;19;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;496,587911743603
5169142;1;2;1;90;1;15;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;496,587911743603
5169142;1;3;1;90;1;10;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;496,587911743603
5169142;1;4;1;90;1;12;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;496,587911743603
5169143;1;1;1;90;1;12;1;32;2; ;1;6;1;12;2; ;2; ;2; ;2; ;2; ;2;05;44;908,552519435896
5169143;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;908,552519435896
5169144;1;1;1;90;1;12;1;25;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1291,81508206514
5169144;1;2;1;90;1;8;1;19;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1291,81508206514
5169144;1;3;1;90;1;10;1;14;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1291,81508206514
5169144;1;4;1;90;1;9;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1291,81508206514
5169145;1;1;1;90;1;15;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;699,566317885826
5169147;1;1;1;90;1;8;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;699,566317885826
5169148;1;1;1;90;1;10;1;24;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1230,99299412962
5169148;1;3;1;90;1;10;1;25;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;44;1230,99299412962
5169149;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1753,36527244938
5169150;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169150;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169150;1;3;1;90;2; ;1;14;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169150;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169150;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169151;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169151;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169151;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169152;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169152;1;2;1;90;2; ;1;50;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169152;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169153;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2184,15382303658
5169154;1;1;1;90;2; ;1;28;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1881,25544541912
5169154;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1881,25544541912
5169155;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169155;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169156;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;3;1;90;2; ;1;52;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169156;1;8;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2578,22499226426
5169157;1;1;1;90;2; ;1;21;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1918,01067684982
5169157;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1918,01067684982
5169157;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1918,01067684982
5169157;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1918,01067684982
5169158;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2;05;76;3278,57027426182
5169158;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;3278,57027426182
5169158;1;3;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;3278,57027426182
5169159;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169159;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169159;1;3;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;819,642568565456
5169160;1;1;1;90;2; ;1;21;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2613,37194603772
5169160;1;2;1;90;2; ;1;14;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2613,37194603772
5169160;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2613,37194603772
5169161;1;1;1;90;2; ;1;5;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;1336,38675951345
5169162;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2184,15382303658
5169163;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2184,15382303658
5169164;1;1;1;90;1;7;1;28;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;2;2;05;76;2001,28826333111
5169164;1;2;1;90;2; ;1;56;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2001,28826333111
5169164;1;3;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2001,28826333111
5169165;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2184,15382303658
5169167;1;1;1;90;1;4;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;3095,47266499802
5169167;1;2;1;90;1;2;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;3095,47266499802
5169168;1;1;1;90;2; ;1;16;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;76;2184,15382303658
5169177;1;1;1;90;2; ;1;4;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2790,48362911678
5169177;1;2;1;90;2; ;1;28;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2790,48362911678
5169178;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2208,3970286575
5169178;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2208,3970286575
5169179;1;1;1;90;2; ;1;14;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2;05;25;2509,94573483362
5169179;1;2;1;90;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2509,94573483362
5169179;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2509,94573483362
5169179;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2509,94573483362
5169180;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3092,0323352929
5169180;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3092,0323352929
5169180;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3092,0323352929
5169180;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3092,0323352929
5169181;1;1;1;90;2; ;1;7;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2;05;25;2262,97278882419
5169181;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2262,97278882419
5169181;1;3;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2262,97278882419
5169181;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2262,97278882419
5169181;1;5;1;90;2; ;1;7;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2262,97278882419
5169187;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169187;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169187;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169187;1;5;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169188;1;1;1;90;2; ;1;30;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2479,65758793842
5169188;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2479,65758793842
5169188;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2479,65758793842
5169189;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1283,48012278029
5169189;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1283,48012278029
5169189;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1283,48012278029
5169189;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1283,48012278029
5169190;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1568,84646779092
5169190;1;2;1;90;2; ;1;46;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;1568,84646779092
5169191;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3579,67733769495
5169191;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3579,67733769495
5169192;1;1;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169192;1;2;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169192;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169192;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2815,18121084793
5169193;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2393,71713892359
5169193;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2393,71713892359
5169193;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2393,71713892359
5169194;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2208,3970286575
5169194;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2208,3970286575
5169195;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3535,6933735297
5169195;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3535,6933735297
5169195;1;3;1;90;2; ;1;30;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3535,6933735297
5169195;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;3535,6933735297
5169197;1;1;1;90;1;5;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2222,60785622417
5169198;1;1;1;90;2; ;1;10;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2415,50413677638
5169198;1;2;1;90;2; ;1;30;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2415,50413677638
5169199;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2230,59399496996
5169200;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;25;2501,85455425088
5169200;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2;05;25;2501,85455425088
5169210;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169210;1;2;1;90;2; ;1;42;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169210;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169210;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169210;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169211;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169211;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169211;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169212;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169212;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169212;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169212;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169212;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169213;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169213;1;2;1;90;2; ;1;42;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169213;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169213;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169213;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169213;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169214;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169214;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169215;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;8960,71479064113
5169215;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;8960,71479064113
5169216;1;1;1;90;2; ;1;8;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169216;1;2;1;90;1;2;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169217;1;1;1;90;1;10;1;5;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169217;1;2;1;90;2; ;1;20;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169217;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169218;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169218;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169218;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169218;1;4;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169218;1;5;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169218;1;6;1;90;2; ;1;35;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2718,50260705628
5169221;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6884,73876828659
5169221;1;2;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6884,73876828659
5169221;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;6884,73876828659
5169222;1;1;1;90;1;8;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169222;1;2;1;90;1;3;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169223;1;1;1;90;1;7;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169223;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169223;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169224;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;7830,78395902539
5169224;1;2;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;7830,78395902539
5169224;1;4;1;90;1;7;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;7830,78395902539
5169225;1;1;1;90;2; ;1;5;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169225;1;2;1;90;1;2;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;9285,19358517549
5169226;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3219,65410020874
5169227;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169227;1;2;1;90;1;10;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169227;1;3;1;90;1;2;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169228;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2;05;05;2998,89719463338
5169235;1;1;1;90;1;2;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;3219,65410020874
5169236;1;1;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169236;1;2;1;90;2; ;1;15;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169237;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169237;1;2;1;90;2; ;1;15;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169240;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169240;1;2;1;90;2; ;1;15;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169240;1;3;1;90;2; ;1;15;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169240;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169240;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169250;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169250;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2321,29839629387
5169252;1;1;1;90;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169252;1;2;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169252;1;3;1;90;1;3;1;15;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
5169252;1;4;1;90;1;3;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;05;2614,97094201309
