directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
103876;1;2;1;4;5;1;05;08;08;559,894804012079
103876;1;3;1;3;7;1;05;08;08;559,894804012079
103876;1;4;1;4;1;1;05;08;08;559,894804012079
103879;1;1;1;1,2;9;1;05;50;50;153,699904460812
103883;1;1;1;4;4;1;05;13;13;319,551798503513
103883;1;2;1;4;9;1;05;13;13;319,551798503513
103887;1;1;1;4;5;1;05;13;13;366,276179125035
103887;1;2;1;4;3;1;05;13;13;366,276179125035
103891;1;1;1;1,2;7;1;05;13;13;319,551798503513
103891;1;2;1;1,2;7;1;05;13;13;319,551798503513
103892;1;4;2; ; ;1;05;05;05;475,548542763534
103898;1;1;1;2;5;1;05;08;08;416,7462727234
103898;1;2;2; ; ;1;05;08;08;416,7462727234
103898;1;5;2; ; ;1;05;08;08;416,7462727234
103900;1;1;2; ; ;1;05;66;66;290,508519819113
103900;1;4;1;1,2;9;1;05;66;66;290,508519819113
103900;1;6;2; ; ;1;05;66;66;290,508519819113
103900;1;12;2; ; ;1;05;66;66;290,508519819113
103901;1;2;1;1,3;8;1;05;76;76;1014,90695024356
103903;1;1;1;4;8;1;05;08;08;1563,33038774808
103903;1;2;1;4;8;1;05;08;08;1563,33038774808
103905;1;3;2; ; ;1;05;66;66;231,768803306589
103905;1;4;2; ; ;1;05;66;66;231,768803306589
103905;1;6;2; ; ;1;05;66;66;231,768803306589
103908;1;1;2; ; ;1;05;76;76;636,447731477658
103908;1;4;2; ; ;1;05;76;76;636,447731477658
103908;1;5;2; ; ;1;05;76;76;636,447731477658
103910;1;1;2; ; ;1;05;66;66;216,73683157834
103910;1;2;2; ; ;1;05;66;66;216,73683157834
103911;1;3;2; ; ;1;05;66;66;140,231063546075
103914;1;3;2; ; ;1;05;76;76;477,463173040926
103914;1;4;2; ; ;1;05;76;76;477,463173040926
103916;1;1;1;4;9;1;05;50;50;232,889626535926
103916;1;2;2; ; ;1;05;50;50;232,889626535926
103919;1;2;1;1,3;9;1;05;50;50;168,329975710775
103920;1;3;2; ; ;1;05;13;13;608,569414200878
103920;1;4;2; ; ;1;05;13;13;608,569414200878
103921;1;1;1;4;4;1;05;50;50;183,534050452189
103921;1;2;1;3;5;1;05;50;50;183,534050452189
103922;1;2;1;4;3;1;05;52;52;274,068416266077
103922;1;3;2; ; ;1;05;52;52;274,068416266077
103924;1;3;2; ; ;1;05;13;13;608,569414200878
103924;1;4;2; ; ;1;05;13;13;608,569414200878
103932;1;1;1;3;8;1;05;50;50;286,738312481354
103932;1;2;2; ; ;1;05;50;50;286,738312481354
103938;1;2;1;4;7;1;05;52;52;119,4170882136
103938;1;3;1;1,3;2;1;05;52;52;119,4170882136
103938;1;5;2; ; ;1;05;52;52;119,4170882136
103939;1;4;2; ; ;1;05;08;08;1010,93904526493
103943;1;3;2; ; ;1;05;50;50;166,421331376362
103945;1;2;1;1,2;9;1;05;54;54;146,860693275792
103949;1;1;1;4;8;1;05;50;50;357,974777866914
103950;1;2;1;4;5;1;05;68;68;527,311753033102
103950;1;4;2; ; ;1;05;68;68;527,311753033102
103952;1;2;1;2;3;1;05;54;54;164,661564987707
103952;1;3;2; ; ;1;05;54;54;164,661564987707
103953;1;1;1;4;5;1;05;08;08;835,683971147242
103965;1;2;1;4;3;1;05;68;68;570,63962172157
103975;1;2;1;1,4;8;1;05;52;52;110,948744565362
103975;1;5;2; ; ;1;05;52;52;110,948744565362
103981;1;1;1;4;3;1;05;50;50;230,25180874911
103981;1;2;2; ; ;1;05;50;50;230,25180874911
103982;1;2;1;2;7;1;05;23;23;125,830529572282
103982;1;4;2; ; ;1;05;23;23;125,830529572282
103982;1;6;2; ; ;1;05;23;23;125,830529572282
103983;1;2;1;1,3;7;1;05;54;54;690,224243269856
103983;1;3;1;2;3;1;05;54;54;690,224243269856
103983;1;4;2; ; ;1;05;54;54;690,224243269856
103983;1;5;2; ; ;1;05;54;54;690,224243269856
103998;1;3;2; ; ;1;05;54;54;126,802973899015
104003;1;5;1;4;8;1;05;50;50;366,560199869339
104009;1;1;1;1,2;7;1;05;73;73;133,729968807749
104009;1;2;2; ; ;1;05;73;73;133,729968807749
104020;1;1;1;2;5;1;05;68;68;280,077981036829
104020;1;3;2; ; ;1;05;68;68;280,077981036829
104022;1;3;2; ; ;1;05;08;08;530,760022869838
104030;1;1;1;1,2;1;1;05;54;54;126,123067652095
104030;1;5;2; ; ;1;05;54;54;126,123067652095
104030;1;6;2; ; ;1;05;54;54;126,123067652095
104031;1;2;1;4;3;1;05;23;23;147,392284869223
104032;1;1;1;1,2;7;1;05;73;73;137,787084361853
104034;1;2;1;4;4;1;05;17;17;133,092723540048
104038;1;1;1;4;7;1;05;54;54;132,044232990227
104038;1;2;1;4;3;1;05;54;54;132,044232990227
104042;1;1;1;4;7;1;05;50;50;142,128434335937
104042;1;2;1;2;3;1;05;50;50;142,128434335937
104042;1;6;2; ; ;1;05;50;50;142,128434335937
104044;1;2;1;1,3;6;1;05;08;08;600,400247661459
104044;1;3;1;4;5;1;05;08;08;600,400247661459
104045;1;2;1;1,2;6;1;05;54;54;550,901469939499
104047;1;3;2; ; ;1;05;17;17;194,450387676806
104050;1;1;1;4;5;1;05;54;54;737,887155521236
104050;1;2;2; ; ;1;05;54;54;737,887155521236
104053;1;1;1;4;5;1;05;54;54;325,875430045685
104053;1;2;1;4;4;1;05;54;54;325,875430045685
104062;1;2;1;3;7;1;05;50;50;351,935261666301
104063;1;2;1;4;3;1;05;76;76;2244,16059664009
104063;1;3;2; ; ;1;05;76;76;2244,16059664009
104065;1;2;1;1,2;1;1;05;11;11;5110,9553551377
104072;1;1;1;4;3;1;05;50;50;212,739749280497
104077;1;2;1;1,3;3;1;05;54;54;716,351002290051
104077;1;3;1;1,3;7;1;05;54;54;716,351002290051
104084;1;2;1;4;3;1;05;73;73;145,922604437621
104085;1;2;1;4;3;1;05;08;08;443,001437999327
104088;1;1;1;4;3;1;05;08;08;612,641348470614
104088;1;2;1;1,3;9;1;05;08;08;612,641348470614
104100;1;3;2; ; ;1;05;50;50;160,470713884455
104100;1;5;2; ; ;1;05;50;50;160,470713884455
104115;1;3;2; ; ;1;05;08;08;576,04219771794
104116;1;3;2; ; ;1;05;08;08;706,417860019972
104122;1;2;1;3;3;1;05;08;08;442,270432182837
104122;1;3;2; ; ;1;05;08;08;442,270432182837
104122;1;4;2; ; ;1;05;08;08;442,270432182837
104122;1;6;2; ; ;1;05;08;08;442,270432182837
104129;1;1;1;4;8;1;05;54;54;177,204844267129
104140;1;2;2; ; ;1;05;05;05;878,331686672526
104143;1;1;1;4;4;1;05;54;54;135,467442528253
104143;1;4;2; ; ;1;05;54;54;135,467442528253
104143;1;5;1;4;4;1;05;54;54;135,467442528253
104144;1;1;1;4;5;1;05;68;68;508,136053631938
104146;1;2;1;1,1;9;1;05;68;68;473,788390574563
104146;1;3;2; ; ;1;05;68;68;473,788390574563
104149;1;3;2; ; ;1;05;17;17;97,6731224315767
104150;1;4;2; ; ;1;05;08;08;538,87212527373
104152;1;2;2; ; ;1;05;68;68;476,233249974585
104157;1;3;2; ; ;1;05;50;50;187,672946033832
104160;1;1;1;4;5;1;05;73;73;499,619781448974
104160;1;2;1;4;4;1;05;73;73;499,619781448974
104168;1;1;1;4;4;1;05;54;54;206,387772362267
104168;1;2;1;4;5;1;05;54;54;206,387772362267
104173;1;1;1;2;4;1;05;50;50;202,040199425594
104175;1;1;1;4;5;1;05;54;54;315,612637668437
104181;1;1;1;4;3;1;05;66;66;182,012000876791
104186;1;2;2; ; ;1;05;73;73;234,489219593129
104197;1;1;1;4;9;1;05;76;76;542,572753474207
104201;1;2;2; ; ;1;05;66;66;208,267519462638
104201;1;3;2; ; ;1;05;66;66;208,267519462638
104201;1;4;2; ; ;1;05;66;66;208,267519462638
104208;1;1;1;4;3;1;05;50;50;120,483319630575
104208;1;5;1;4;4;1;05;50;50;120,483319630575
104217;1;1;2; ; ;1;05;54;54;178,500987079764
104229;1;1;1;3;6;1;05;73;73;213,562095754722
104233;1;1;1;4;5;1;05;54;54;243,759429627357
104233;1;2;1;2;5;1;05;54;54;243,759429627357
104233;1;4;1;3;5;1;05;54;54;243,759429627357
104235;1;2;2; ; ;1;05;66;66;267,076414298331
104245;1;6;2; ; ;1;05;68;68;901,225271538329
104246;1;2;2; ; ;1;05;66;66;197,815538771764
104246;1;3;1;4;3;1;05;66;66;197,815538771764
104257;1;1;1;4;5;1;05;76;76;1639,9822861345
104257;1;3;1;1,3;8;1;05;76;76;1639,9822861345
104261;1;1;1;1,4;4;1;05;54;54;359,549203421969
104267;1;1;1;4;3;1;05;66;66;248,512159667536
104275;1;1;1;4;3;1;05;68;68;463,588375708452
104282;1;1;1;2;5;1;05;17;17;124,722371511723
104282;1;2;2; ; ;1;05;17;17;124,722371511723
104284;1;1;1;4;3;1;05;66;66;207,937836867655
104291;1;1;1;4;5;1;05;68;68;463,588375708452
104291;1;2;1;4;5;1;05;68;68;463,588375708452
104299;1;1;1;1,2;4;1;05;73;73;172,335676178548
104302;1;2;2; ; ;1;05;54;54;169,459307853614
104302;1;4;2; ; ;1;05;54;54;169,459307853614
104312;1;1;1;3;3;1;05;66;66;174,627857609492
104312;1;4;2; ; ;1;05;66;66;174,627857609492
104323;1;5;2; ; ;1;05;08;08;712,259738600157
104323;1;6;2; ; ;1;05;08;08;712,259738600157
104347;1;1;2; ; ;1;05;54;54;297,673150195645
104361;1;1;1;1,2;9;1;05;23;23;386,522907370227
104369;1;2;1;3;3;1;05;68;68;903,48867422834
104378;1;1;1;2;8;1;05;50;50;233,893503760648
104380;1;3;2; ; ;1;05;76;76;737,802076614797
104391;1;2;1;3;3;1;05;50;50;170,53765396659
104391;1;4;1;1,4;2;1;05;50;50;170,53765396659
104391;1;6;1;4;7;1;05;50;50;170,53765396659
104395;1;1;1;3;4;1;05;52;52;94,0787445716012
104395;1;2;1;3;3;1;05;52;52;94,0787445716012
104396;1;1;1;4;3;1;05;66;66;127,432349976125
104396;1;3;1;4;3;1;05;66;66;127,432349976125
104396;1;5;2; ; ;1;05;66;66;127,432349976125
104396;1;6;1;4;3;1;05;66;66;127,432349976125
104404;1;1;1;4;5;1;05;76;76;1390,8643853483
104405;1;1;1;4;5;1;05;54;54;308,491984039414
104405;1;2;2; ; ;1;05;54;54;308,491984039414
104405;1;3;2; ; ;1;05;54;54;308,491984039414
104408;1;1;1;3;4;1;05;50;50;154,863757159497
104408;1;3;1;4;3;1;05;50;50;154,863757159497
104409;1;2;2; ; ;1;05;08;08;797,287419737692
104409;1;3;2; ; ;1;05;08;08;797,287419737692
104409;1;5;2; ; ;1;05;08;08;797,287419737692
104411;1;4;2; ; ;1;05;17;17;196,775655613347
104417;1;1;1;4;4;1;05;50;50;128,381441927692
104424;1;2;1;4;3;1;05;54;54;732,669059588428
104431;1;2;2; ; ;1;05;54;54;411,260744703367
104432;1;1;1;4;3;1;05;68;68;1122,59300437816
104432;1;2;1;4;5;1;05;68;68;1122,59300437816
104442;1;2;1;4;1;1;05;66;66;329,250377613752
104442;1;4;1;2;2;1;05;66;66;329,250377613752
104443;1;3;2; ; ;1;05;54;54;528,64927144997
104443;1;4;1;4;6;1;05;54;54;528,64927144997
104443;1;5;1;3;3;1;05;54;54;528,64927144997
104445;1;5;2; ; ;1;05;08;08;963,986391629446
104450;1;1;1;4;9;1;05;50;50;197,92494649135
104453;1;1;1;4;4;1;05;50;50;132,507218697047
104453;1;2;1;4;4;1;05;50;50;132,507218697047
104453;1;3;2; ; ;1;05;50;50;132,507218697047
104467;1;1;1;1,2;9;1;05;08;08;520,660367540589
104467;1;3;1;1,2;9;1;05;08;08;520,660367540589
104471;1;2;1;4;4;1;05;68;68;526,474240726401
104474;1;3;2; ; ;1;05;54;54;694,666652581646
104481;1;1;1;2;2;1;05;52;52;276,438865215254
104483;1;2;1;4;8;1;05;50;50;187,672946033832
104483;1;3;2; ; ;1;05;50;50;187,672946033832
104487;1;2;1;4;3;1;05;17;17;166,022050348509
104488;1;2;1;4;4;1;05;17;17;56,3834869072654
104488;1;5;1;1,2;9;1;05;17;17;56,3834869072654
104501;1;2;2; ; ;1;05;50;50;233,726272510896
104513;1;2;1;4;5;1;05;73;73;119,272626871108
104515;1;3;2; ; ;1;05;08;08;447,845886171483
104515;1;4;2; ; ;1;05;08;08;447,845886171483
104519;1;2;1;4;5;1;05;68;68;362,387365225596
104522;1;1;1;3;4;1;05;17;17;106,422620318247
104522;1;2;1;3;3;1;05;17;17;106,422620318247
104530;1;1;1;3;9;1;05;54;54;174,006349298712
104530;1;2;1;1,2;9;1;05;54;54;174,006349298712
104536;1;2;1;1,2;9;1;05;50;50;315,641975452209
104536;1;4;2; ; ;1;05;50;50;315,641975452209
104543;1;2;1;2;3;1;05;50;50;209,508806856317
104543;1;3;2; ; ;1;05;50;50;209,508806856317
104549;1;3;2; ; ;1;05;66;66;368,280677917978
104572;1;1;1;4;5;1;05;08;08;544,61173254541
104572;1;2;2; ; ;1;05;08;08;544,61173254541
104578;1;3;2; ; ;1;05;08;08;1029,65343866099
104578;1;4;2; ; ;1;05;08;08;1029,65343866099
104580;1;1;1;1,3;8;1;05;54;54;641,684168087358
104583;1;1;1;4;5;1;05;13;13;491,469216186918
104583;1;3;2; ; ;1;05;13;13;491,469216186918
104589;1;4;2; ; ;1;05;50;50;198,291786747619
104598;1;2;1;1,3;3;1;05;08;08;489,559501054068
104607;1;1;1;4;5;1;05;68;68;255,026950675353
104607;1;2;2; ; ;1;05;68;68;255,026950675353
104607;1;3;2; ; ;1;05;68;68;255,026950675353
104610;1;1;1;3;4;1;05;54;54;641,008316864185
104612;1;3;2; ; ;1;05;50;50;192,79075312468
104612;1;4;2; ; ;1;05;50;50;192,79075312468
104612;1;6;1;3;4;1;05;50;50;192,79075312468
104616;1;3;2; ; ;1;05;08;08;492,918365000478
104624;1;1;1;2;8;1;05;66;66;243,582233371054
104624;1;2;1;3;4;1;05;66;66;243,582233371054
104648;1;3;1;4;5;1;05;08;08;629,283581845914
104656;1;3;2; ; ;1;05;08;08;428,022140573287
104656;1;4;2; ; ;1;05;08;08;428,022140573287
104659;1;2;2; ; ;1;05;54;54;737,292620748958
104668;1;1;2; ; ;1;05;50;50;242,561115846124
104668;1;2;2; ; ;1;05;50;50;242,561115846124
104671;1;5;2; ; ;1;05;66;66;375,179606414484
104674;1;3;2; ; ;1;05;08;08;564,414464593738
104674;1;4;2; ; ;1;05;08;08;564,414464593738
104686;1;2;1;1,2;1;1;05;08;08;886,192253455543
104687;1;1;1;1,3;9;1;05;50;50;164,448149528002
104692;1;2;1;1,2;8;1;05;50;50;219,237081663321
104692;1;3;1;2;8;1;05;50;50;219,237081663321
104693;1;3;2; ; ;1;05;50;50;330,397748531553
104698;1;3;2; ; ;1;05;50;50;238,207570735001
104698;1;7;2; ; ;1;05;50;50;238,207570735001
104707;1;2;1;2;4;1;05;50;50;165,728770488475
104707;1;3;1;1,2;8;1;05;50;50;165,728770488475
104714;1;2;1;3;3;1;05;50;50;210,337272227632
104714;1;3;2; ; ;1;05;50;50;210,337272227632
104714;1;4;2; ; ;1;05;50;50;210,337272227632
104717;1;3;2; ; ;1;05;50;50;133,282715464734
104725;1;2;1;3;3;1;05;50;50;192,137318637682
104733;1;3;2; ; ;1;05;50;50;159,838691841106
104734;1;2;1;3;7;1;05;50;50;192,033929121274
104734;1;3;2; ; ;1;05;50;50;192,033929121274
104734;1;4;2; ; ;1;05;50;50;192,033929121274
104735;1;2;1;9;4;1;05;50;50;131,918994247333
104763;1;2;2; ; ;1;05;50;50;442,925018981127
104785;1;5;1;4;4;1;05;50;50;152,805485363221
104791;1;2;1;4;3;1;05;50;50;291,444898988991
104814;1;2;1;1,2;9;1;05;50;50;300,957896495595
104814;1;3;2; ; ;1;05;50;50;300,957896495595
104855;1;1;1;3;3;1;05;50;50;315,068716275159
104855;1;2;1;1,2;9;1;05;50;50;315,068716275159
104859;1;3;2; ; ;1;05;68;68;339,360335312336
104864;1;2;2; ; ;1;05;68;68;373,489031164671
104866;1;3;2; ; ;1;05;50;50;354,481015174418
104866;1;4;2; ; ;1;05;50;50;354,481015174418
104880;1;2;1;1,4;8;1;05;50;50;182,905400314866
104882;1;2;2; ; ;1;05;05;05;1073,56961341507
104886;1;3;2; ; ;1;05;76;76;1451,60415012523
104889;1;2;1;4;3;1;05;05;05;1047,2360985831
104896;3;2;2; ; ;1;05;76;76;877,644959615915
104898;1;1;2; ; ;1;05;05;05;978,789294754139
104898;1;2;1;4;4;1;05;05;05;978,789294754139
104900;1;2;2; ; ;1;05;05;05;1001,9058785888
104900;1;3;2; ; ;1;05;05;05;1001,9058785888
104907;1;1;1;4;4;1;05;68;68;314,92524456428
104907;1;4;2; ; ;1;05;68;68;314,92524456428
104911;1;1;1;4;3;1;05;05;05;978,789294754139
104914;1;1;1;1,2;7;1;05;13;13;375,35308374418
104917;1;1;1;3;3;1;05;50;50;227,064789280548
104918;1;3;2; ; ;1;05;13;13;870,612678122537
104922;1;1;1;4;5;1;05;23;23;162,002137417847
104923;1;1;1;2;8;1;05;54;54;255,883059446337
104923;1;2;1;4;7;1;05;54;54;255,883059446337
104923;1;4;2; ; ;1;05;54;54;255,883059446337
104924;1;3;1;1,2;1;1;05;68;68;292,84862793472
104932;1;1;1;4;5;1;05;05;05;722,085849904224
104937;1;1;1;2;4;1;05;13;13;659,384748305237
104942;1;5;1;4;3;1;05;13;13;792,66147091669
104944;1;2;1;1,4;2;1;05;66;66;180,829959515045
104950;1;1;1;1,2;7;1;05;54;54;340,406799708494
104950;1;3;2; ; ;1;05;54;54;340,406799708494
104950;1;4;2; ; ;1;05;54;54;340,406799708494
104953;1;1;1;1,2;9;1;05;76;76;671,026027235468
104953;1;2;2; ; ;1;05;76;76;671,026027235468
104953;1;3;1;1,2;9;1;05;76;76;671,026027235468
104962;1;2;1;1,4;4;1;05;66;66;260,730076587695
104963;1;4;2; ; ;1;05;50;50;341,421759321406
104971;1;3;2; ; ;1;05;68;68;340,871336001333
104982;1;3;2; ; ;1;05;13;13;942,506797165551
104984;1;3;2; ; ;1;05;68;68;312,37181724763
104984;1;4;2; ; ;1;05;68;68;312,37181724763
104988;1;1;1;3;5;1;05;68;68;657,522846213154
104988;1;2;1;4;3;1;05;68;68;657,522846213154
104990;1;2;1;1,2;9;1;05;76;76;622,132237935859
104993;1;2;1;4;3;1;05;76;76;608,045540652775
104993;1;4;2; ; ;1;05;76;76;608,045540652775
104993;1;5;1;4;5;1;05;76;76;608,045540652775
104994;1;1;1;4;5;1;05;05;05;856,618408149698
104994;1;2;1;1,2;3;1;05;05;05;856,618408149698
104995;1;2;1;3;3;1;05;68;68;702,711869344589
104995;1;4;1;1,3;2;1;05;68;68;702,711869344589
104998;1;2;1;1,2;7;1;05;23;23;278,776457237304
104998;1;4;2; ; ;1;05;23;23;278,776457237304
104999;2;1;1;4;5;1;05;76;76;563,290795720937
104999;2;2;1;4;4;1;05;76;76;563,290795720937
104999;3;1;1;1,2;9;1;05;76;76;563,290795720937
105001;1;1;1;4;4;1;05;68;68;459,74571381887
105001;1;2;1;4;3;1;05;68;68;459,74571381887
105003;1;4;1;4;4;1;05;66;66;275,72904545629
105003;1;5;2; ; ;1;05;66;66;275,72904545629
105004;2;2;2; ; ;1;05;68;68;318,782549842031
105004;2;3;2; ; ;1;05;68;68;318,782549842031
105005;1;2;2; ; ;1;05;13;13;992,423805313587
105005;1;3;2; ; ;1;05;13;13;992,423805313587
105008;1;1;1;1,2;7;1;05;17;17;148,290053879526
105008;1;2;2; ; ;1;05;17;17;148,290053879526
105008;1;3;1;4;4;1;05;17;17;148,290053879526
105008;1;4;1;4;4;1;05;17;17;148,290053879526
105008;1;6;2; ; ;1;05;17;17;148,290053879526
105009;1;1;1;3;4;1;05;68;68;728,977522844521
105009;1;2;1;4;4;1;05;68;68;728,977522844521
105018;1;1;1;4;5;1;05;76;76;692,035534544104
105018;1;2;1;4;5;1;05;76;76;692,035534544104
105019;1;2;1;4;9;1;05;76;76;442,862289323843
105019;1;3;2; ; ;1;05;76;76;442,862289323843
105022;1;2;1;2;3;1;05;66;66;333,115003440195
105024;1;1;2; ; ;1;05;68;68;410,680923137653
105024;1;2;2; ; ;1;05;68;68;410,680923137653
105029;1;4;2; ; ;1;05;68;68;320,925156627593
105037;1;3;2; ; ;1;05;05;05;1065,73786027751
105044;1;2;2; ; ;1;05;66;66;197,068679509285
105052;1;2;1;1,2;9;1;05;05;05;810,723167703889
105056;1;1;1;4;5;1;05;17;17;181,786445717445
105061;1;1;1;4;4;1;05;76;76;628,345492927797
105063;1;1;1;3;5;1;05;68;68;834,163986555272
105063;1;2;2; ; ;1;05;68;68;834,163986555272
105065;1;1;1;4;5;1;05;66;66;131,849119495717
105065;1;2;1;3;4;1;05;66;66;131,849119495717
105066;1;1;1;3;5;1;05;17;17;244,964191058394
105066;1;2;1;4;3;1;05;17;17;244,964191058394
105067;1;4;2; ; ;1;05;76;76;905,058017714088
105071;1;2;1;4;3;1;05;17;17;283,356944083219
105071;1;4;2; ; ;1;05;17;17;283,356944083219
105078;1;2;2; ; ;1;05;76;76;618,684639249892
105078;1;4;2; ; ;1;05;76;76;618,684639249892
105080;1;2;2; ; ;1;05;17;17;126,777786114739
105080;1;3;1;1,2;9;1;05;17;17;126,777786114739
105080;1;5;1;1,2;9;1;05;17;17;126,777786114739
105083;1;2;1;2;3;1;05;05;05;1054,9760693077
105083;1;3;2; ; ;1;05;05;05;1054,9760693077
105083;1;4;2; ; ;1;05;05;05;1054,9760693077
105086;2;1;1;2;2;1;05;68;68;447,466813320421
105087;1;1;1;4;9;1;05;66;66;316,857656179284
105090;1;3;2; ; ;1;05;05;05;2519,01676065593
105093;1;2;2; ; ;1;05;50;50;410,006286543038
105093;1;3;2; ; ;1;05;50;50;410,006286543038
105093;1;4;2; ; ;1;05;50;50;410,006286543038
105096;1;2;2; ; ;1;05;13;13;295,404430208588
105096;1;3;2; ; ;1;05;13;13;295,404430208588
105098;1;1;2; ; ;1;05;76;76;557,404536721063
105098;1;2;1;1,2;7;1;05;76;76;557,404536721063
105102;1;3;2; ; ;1;05;05;05;1178,30322913251
105102;1;4;2; ; ;1;05;05;05;1178,30322913251
105104;1;2;1;3;2;1;05;66;66;288,38898444763
105105;1;3;1;2;2;1;05;05;05;674,753660616015
105105;1;4;2; ; ;1;05;05;05;674,753660616015
105113;1;2;2; ; ;1;05;76;76;775,006768797253
105115;1;3;2; ; ;1;05;23;23;192,649190514378
105115;1;4;1;2;4;1;05;23;23;192,649190514378
105115;1;5;1;4;3;1;05;23;23;192,649190514378
105117;1;1;1;3;6;1;05;52;52;62,4666000262752
105117;1;2;1;1,2;1;1;05;52;52;62,4666000262752
105119;1;1;1;3;5;1;05;66;66;316,857656179284
105120;1;2;2; ; ;1;05;05;05;1432,71042138819
105121;1;1;1;4;3;1;05;23;23;200,280784546464
105121;1;2;1;9;4;1;05;23;23;200,280784546464
105121;1;3;1;3;3;1;05;23;23;200,280784546464
105123;1;1;1;4;4;1;05;13;13;441,646636600011
105123;1;2;1;4;4;1;05;13;13;441,646636600011
105133;1;2;2; ; ;1;05;76;76;888,940388457142
105134;1;3;2; ; ;1;05;52;52;43,6479329608938
105136;1;1;1;4;5;1;05;05;05;919,48994264106
105136;1;2;1;4;4;1;05;05;05;919,48994264106
105137;1;2;2; ; ;1;05;76;76;480,76709691494
105137;1;4;1;4;6;1;05;76;76;480,76709691494
105140;1;1;1;4;5;1;05;05;05;1138,57210240218
105140;1;2;1;4;5;1;05;05;05;1138,57210240218
105141;1;3;2; ; ;1;05;05;05;1755,33294633943
105145;1;2;1;3;3;1;05;13;13;896,187816397844
105146;1;2;1;4;3;1;05;76;76;1088,76943638982
105149;1;1;1;4;3;1;05;23;23;115,840682543757
105150;1;1;1;4;5;1;05;05;05;759,00669306546
105150;1;3;1;1,2;7;1;05;05;05;759,00669306546
105156;1;2;1;3;6;1;05;13;13;760,041891700736
105158;1;1;1;3;8;1;05;17;17;97,7021584168988
105158;1;2;1;4;7;1;05;17;17;97,7021584168988
105160;1;2;1;4;3;1;05;17;17;232,643934091172
105161;1;2;1;4;3;1;05;05;05;1817,34482780822
105161;1;3;1;1,4;7;1;05;05;05;1817,34482780822
105163;1;1;1;3;5;1;05;17;17;203,82082460354
105163;1;2;2; ; ;1;05;17;17;203,82082460354
105164;1;2;1;4;3;1;05;68;68;525,762662572226
105166;1;1;1;4;5;1;05;05;05;1245,76056744918
105166;1;2;1;4;5;1;05;05;05;1245,76056744918
105168;1;1;1;4;5;1;05;13;13;659,384748305237
105168;1;2;2; ; ;1;05;13;13;659,384748305237
105171;1;2;1;3;3;1;05;17;17;149,70154521404
105171;1;3;2; ; ;1;05;17;17;149,70154521404
105177;1;2;2; ; ;1;05;13;13;212,18248260238
105177;1;7;1;4;5;1;05;13;13;212,18248260238
105178;1;1;1;4;4;1;05;23;23;97,7238500133601
105178;1;2;2; ; ;1;05;23;23;97,7238500133601
105178;1;3;1;1,2;9;1;05;23;23;97,7238500133601
105178;1;4;2; ; ;1;05;23;23;97,7238500133601
105179;1;3;2; ; ;1;05;13;13;215,695493806542
105185;1;2;2; ; ;1;05;76;76;1232,2358279019
105185;1;3;1;2;3;1;05;76;76;1232,2358279019
105195;1;1;1;1,2;3;1;05;23;23;126,791087264263
105195;1;2;1;3;4;1;05;23;23;126,791087264263
105195;1;3;2; ; ;1;05;23;23;126,791087264263
105198;1;3;2; ; ;1;05;05;05;634,240448950654
105201;1;2;1;2;4;1;05;05;05;809,710394808755
105202;1;6;2; ; ;1;05;05;05;806,587356918561
105203;1;1;1;1,2;7;1;05;05;05;968,964281809363
105203;1;2;1;4;1;1;05;05;05;968,964281809363
105203;1;4;1;2;2;1;05;05;05;968,964281809363
105204;1;4;1;4;4;1;05;76;76;1135,63747558304
105205;1;1;1;4;3;1;05;76;76;1046,9332563408
105205;1;5;2; ; ;1;05;76;76;1046,9332563408
105206;1;1;1;3;4;1;05;13;13;346,859263106808
105206;1;2;2; ; ;1;05;13;13;346,859263106808
105208;1;1;2; ; ;1;05;05;05;979,978628676746
105209;1;1;2; ; ;1;05;13;13;370,109319541762
105210;1;2;1;1,2;9;1;05;76;76;535,721790179039
105214;1;3;1;4;5;1;05;68;68;422,78771542694
105214;1;4;1;4;3;1;05;68;68;422,78771542694
105217;1;2;1;2;5;1;05;13;13;253,864920510794
105218;1;1;1;1,3;7;1;05;76;76;877,232209136232
105218;1;3;1;1,3;3;1;05;76;76;877,232209136232
105221;1;2;1;1,2;9;1;05;76;76;406,382290746935
105228;1;1;1;4;5;1;05;66;66;248,569368209611
105230;1;1;1;1,2;8;1;05;23;23;166,416022035055
105230;1;2;1;2;8;1;05;23;23;166,416022035055
105230;1;5;1;4;4;1;05;23;23;166,416022035055
105233;1;1;1;4;9;1;05;54;54;267,95305876073
105233;1;3;2; ; ;1;05;54;54;267,95305876073
105233;1;4;1;4;9;1;05;54;54;267,95305876073
105234;1;3;2; ; ;1;05;05;05;1070,93534495841
105237;1;1;1;1,2;9;1;05;66;66;323,078705091243
105237;1;2;1;4;3;1;05;66;66;323,078705091243
105237;1;3;1;1,2;9;1;05;66;66;323,078705091243
105239;1;1;1;3;5;1;05;13;13;253,864920510794
105239;1;2;2; ; ;1;05;13;13;253,864920510794
105243;1;2;2; ; ;1;05;23;23;213,80606206821
105250;1;1;1;4;5;1;05;66;66;189,034397152414
105251;1;2;1;4;3;1;05;68;68;345,109534749769
105251;1;4;1;1,2;1;1;05;68;68;345,109534749769
105251;1;5;2; ; ;1;05;68;68;345,109534749769
105251;1;8;2; ; ;1;05;68;68;345,109534749769
