DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;fex_c_2011
1016407;1;4;3;1;1;1;1;1;4;1; ; ;30000000;180000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;2;05;1;671,622812125809
1016408;1;1;1;1;1;1;1;1;1;1; ; ;8000000;130000; ;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;2;05;1;1994,54045315196
1016409;1;3;1;1;1;1;1;1;4;1; ; ;18000000;180000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;2;3;1;01;2;05;1;1885,62075359058
1016410;1;1;1;1;1;1;1;1;1;1; ; ;10000000;130000; ;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;2;05;1;1285,3594071648
1016411;1;1;1;1;2;1;2;2;4;4; ; ; ;110000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;2;2;2; ;01;2;05;1;1427,84909512506
1016412;1;1;1;1;2;1;2;1;4;4; ; ; ;110000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;2;2;2; ;01;2;05;1;1523,55918762284
1016413;1;1;1;6; ;4;2;1;5;1; ; ;2000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;6;2;1;2;2;2;2;1; ; ;01;2;05;1;7861,02425537067
1016416;1;3;2;1;1;1;2;1;1;3; ; ; ; ;140000;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;2;2;2; ;01;2;05;1;1624,9437808256
1016418;1;5;4;1;1;1;2;1;4;3; ; ; ; ;100000;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;2;2;2; ;01;2;05;1;1186,7736517826
1016420;1;3;1;1;1;1;2;1;4;1; ; ;20000000;110000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;2;2;2; ;01;2;05;1;1866,01922416805
1016424;1;2;2;4;1;4;1;1;4;1; ; ;1000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;1;1; ;1;01;2;05;1;7119,54164482002
1016426;1;2;2;6; ;4;4;1;5;1; ; ;1000000;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;05;1;3897,6377343058
1016427;1;1;1;6; ;4;4;1;5;1; ; ;100000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;05;1;5578,67490259518
1016428;1;6;2;1;1;4;1;1;4;4; ; ; ;1000000; ;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;2;1;2;1;6; ;1;01;2;05;1;5591,00092283954
1016431;1;2;1;3;2;1;1;1;4;6;herencia sin  repartir; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;1;1;1;1;1;01;2;05;1;57,1625663303034
1016438;1;8;6;3;1;1;1;1;5;1; ; ;70000000;400000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;05;1;4804,38732500707
1016439;1;3;1;3;1;1;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;3;4;1;2;2;1;1;2;1;1;01;2;05;1;4255,93989726357
1016442;1;4;3;3;1;2;6;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;1;9068,59487507782
1016443;1;3;2;2;1;3;2;1;5;1; ; ;10000000;60000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;05;1;4214,04964934366
1016444;1;3;2;3;1;3;2;1;4;4; ; ; ;20000; ;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;1;3847,81876531107
1016445;1;2;1;2;1;4;2;1;5;1; ; ;10000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;1;4091,02907298204
1016446;1;2;2;2;1;4;2;1;5;1; ; ;1000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;05;1;4827,41152828775
1016447;1;6;5;2;1;3;1;1;5;1; ; ;99;99; ;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4657,02320801439
1016448;1;4;3;3;1;4;1;1;5;1; ; ;30000000;30000; ;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;5902,35867016547
1016453;1;1;1;6; ;4;2;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;5;1;2;2;2;2;2; ; ; ;01;2;05;1;11905,4860219527
1016473;1;2;1;3;1;2;2;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;05;1;3337,70762272874
1016474;1;6;1;3;1;4;2;1;5;1; ; ;25000000;70000; ;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;05;1;4159,56382737656
1016488;1;2;2;6; ;2;6;2;4;5; ; ; ;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;8;1;1;2;2;2;2;1; ; ;01;2;05;1;6409,29193924412
1016492;1;1;1;3;2;2;6;5;4;4; ; ; ;35000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;5;2;1;2;2;2;2;1; ; ;01;2;05;1;8333,20337876883
1016493;1;5;3;2;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;05;1;8787,30363425678
1016494;1;1;1;6; ;2;2;5;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;3;2;2;2;2;2; ; ; ;01;2;05;1;13882,4165704069
1016498;1;1;1;3;2;1;1;2;4;4; ; ; ;65000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;4;5;2;1;2;2;1;1;1;1;1;01;2;05;1;44,6541681124936
1016504;1;2;1;3;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;1;5119,33019944262
1016505;1;4;1;3;1;4;2;1;5;4; ; ; ;15000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;1;5241,40716078682
1016508;1;4;3;2;1;4;1;1;5;1; ; ;8000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;3543,93899606466
1016509;1;3;2;3;2;2;1;1;5;1; ; ;4000000;100000; ;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;1;4996,59785674261
1016510;1;2;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;3215,63066138454
1016511;1;2;2;2;1;4;1;1;5;6;HERENCIA SIN REPARTIR; ; ;70000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4571,29650750782
1016512;1;1;1;2;1;4;1;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;1; ; ;1;01;2;05;1;4091,97268799946
1016515;1;5;2;2;1;4;1;1;5;1; ; ;20000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;05;1;2833,09664757189
1016516;1;4;3;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4684,3894429836
1016520;1;1;1;6; ;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;5;1;2;2;2;2;2; ; ; ;01;2;05;1;11356,0483128335
1016536;1;3;3;3;1;1;1;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;1;1;1;1;1;01;2;05;1;65,9374723243451
1016542;1;3;1;3;1;4;2;1;5;4; ; ; ;20000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;05;1;4214,04964934366
1016543;1;2;1;3;1;1;2;1;5;3; ; ; ; ;90000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;05;1;4159,56382737656
1016547;1;2;1;6; ;2;6;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;2;2;2;2;2; ; ; ;01;2;05;1;4996,59785674261
1016548;1;4;2;3;1;4;1;2;5;1; ; ;6000000;10000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2; ;1;01;2;05;1;4804,38732500707
1016549;1;3;2;2;1;4;1;1;4;4; ; ; ;30000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;3366,64614621278
1016550;1;4;1;2;1;4;1;1;5;1; ; ;7000000;60000; ;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4804,38732500707
1016551;1;3;2;2;1;4;1;1;5;1; ; ;5000000;10000; ;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4091,97268799946
1016552;1;5;5;2;1;4;2;1;5;1; ; ;7000000;30000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;5877,07151451699
1016553;1;3;3;2;1;3;1;1;5;1; ; ;6000000;25000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;1;4587,89959977924
1016558;1;1;1;6; ;3;6;2;4;4; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;05;1;7377,05822453511
1016565;1;4;1;3;1;3;2;1;5;6;HERENCIA SIN REPARTIR; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;05;1;14028,2438980873
1016771;1;5;2;2;1;1;6;1;3;1; ; ;30000000;70000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;2;2;1;1;1;4;1;1;2;1;2;1;1; ;01;2;08;1;3781,91804288336
1016772;1;4;3;2;1;1;6;1;4;1; ; ;15000000;60000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;1810,44588824332
1016773;1;1;1;2;1;1;6;1;3;1; ; ;12000000;40000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;2;1;2;1;1; ;01;2;08;1;3263,22703454737
1016775;1;6;5;2;1;1;6;1;3;1; ; ;25000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;2;1;2;1;1; ;01;2;08;1;415,828226019791
1016776;1;4;3;2;1;1;6;1;3;1; ; ;12000000;120000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;680,813327205494
1016777;1;3;2;2;1;1;6;5;5;1; ; ;6000000;30000; ;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;1;1;1;1;1;1;1;2;1;2;1;1; ;01;2;08;1;849,912458854877
1016778;1;2;1;2;1;1;6;1;6;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;2;1;1; ;01;2;08;1;2804,6700384813
1016779;1;4;3;2;1;1;6;1;3;1; ; ;10000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;3311,89407848243
1016780;1;2;1;2;1;1;6;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;2;1;1; ;01;2;08;1;2804,6700384813
1016794;1;2;1;4;1;4;6;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;3447,63533325819
1016795;1;3;1;2;1;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;2844,63404663024
1016803;1;2;1;2;1;4;5;5;5;4; ; ; ;90000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;3495,64960041417
1016804;1;2;1;6; ;4;5;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;3604,16981000901
1016805;1;4;3;2;1;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;3036,67974491287
1016806;1;4;3;2;1;1;1;1;3;1; ; ;20000000;40000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;1;2;01;2;08;1;4644,51388945746
1016826;1;3;2;2;1;4;9;5;5;1; ; ;4000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;2;2;2;2;1; ; ;01;2;08;1;2662,69889606448
1016827;1;4;3;2;1;4;8;1;3;1; ; ;3000000;60000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;1;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;3652,76333448657
1016828;1;3;2;3;1;4;4;1;4;1; ; ;6000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1; ; ;01;2;08;1;3119,50899181659
1016829;1;4;3;3;1;4;2;1;4;1; ; ;10000000;120000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;1;1;4;1;1;2;2;2;1; ; ;01;2;08;1;1742,89702657979
1016831;1;4;3;2;1;1;9;1;3;1; ; ;600000;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;1;1;4;1;1;2;1;2;1;1; ;01;2;08;1;928,946023243409
1016832;1;3;2;2;1;4;9;1;3;1; ; ;4000000;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1;1;1;1;1;1;2;2;2;1; ; ;01;2;08;1;1007,48665893686
1016833;1;3;2;2;1;1;9;1;3;4; ; ; ;30000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;1; ;01;2;08;1;4170,46177894371
1016834;1;3;2;2;1;4;9;1;3;4; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1; ; ;01;2;08;1;3677,42597940135
1016839;1;2;1;6; ;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;2266,0408215329
1016840;1;3;2;4;1;4;6;5;5;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;3900,75662287521
1016844;1;2;2;4;1;4;6;5;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;4;2;2;2;2;2; ; ; ;01;2;08;1;2874,55128566193
1016876;1;5;2;2;2;1;1;5;5;1; ; ;5000000;30000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;1;2;01;2;08;1;2603,15358110946
1016876;2;5;2;2;2;1;2;1;3;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;2;08;1;2603,15358110946
1016877;1;5;4;2;1;1;6;5;5;1; ; ;10000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;2;1;1; ;01;2;08;1;2571,46268301032
1016878;1;4;3;2;1;1;6;1;3;1; ; ;15000000;30000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;700,914590283192
1016879;1;3;2;2;1;3;4;1;3;1; ; ;15000000;25000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;2621,04881977222
1016881;1;3;2;2;1;1;6;1;3;1; ; ;25000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;2;1;1; ;01;2;08;1;3474,02253773337
1016892;1;3;2;2;1;4;6;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2; ; ; ;01;2;08;1;3151,74476217605
1016893;1;2;2;6; ;4;6;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;3130,11769949525
