DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1010052;1;3;1;70;1;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;05;05;914,61646502001
1010054;1;3;1;70;1;1;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;55;55;74;1;1;7493;05;05;886,997263119293
1010056;1;3;1;70;1;3;48;1; ;2;3;1; ;6;1; ; ; ; ;1; ; ; ; ; ; ;1;3500000;2;03;03;21;1;1;2109;05;05;1324,31745904803
1010060;1;3;1;70;1;25;48;1; ;2;30;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;05;05;1247,57187745447
1010061;1;3;1;70;1;24;48;1; ;2;25;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5229;05;05;861,466847001295
1010066;1;2;1;70;1;104;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;55;1;2;5529;05;05;1349,66646690698
1010068;1;1;1;70;1;4;48;1; ;2;4;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;461500;2;73;73;20;1;1;2010;05;05;1179,02762587785
1010068;1;2;1;70;1;4;48;4; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;05;05;1179,02762587785
1010076;1;3;1;70;1;4;48;1; ;2;8;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;39;45;1;1;4521;05;05;1205,39790287514
1010076;1;4;1;70;1;4;48;1; ;2;8;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;45;1;1;4521;05;05;1205,39790287514
1010086;1;1;1;70;1;4;48;1; ;2;28;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;05;1272,60176401308
1010091;1;3;1;70;1;104;48;1; ;2;104;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8042;05;05;1169,79432914594
1010095;1;2;1;70;1;5;48;1; ;2;5;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;55;45;15;1;1;1589;05;05;1163,40928763013
1010099;1;3;1;70;1;1;48;1; ;2;2;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;45;52;1;1;5211;05;05;1210,49972231147
1010103;1;3;1;70;1;6;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;985,871258771426
1010105;1;1;1;70;1;8;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;05;1247,69296067424
1010122;1;3;1;70;1;4;48;1; ;2;4;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;05;05;1247,57187745447
1010128;1;3;1;70;1;8;35;1; ;2;32;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;17;92;1;1;9214;05;05;1210,81884361182
1010129;1;2;1;70;1;1;60;1; ;2;1;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;88;88;36;1;1;3691;05;05;1181,39998303151
1010139;1;2;1;70;1;1;50;1; ;2;1;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;461500;2;39;33;51;1;1;5132;05;05;933,002513801731
1010147;1;4;1;70;1;16;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;65;1;2;6512;05;05;1195,2005053641
1010151;1;1;1;70;1;2;48;1; ;2;3;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;950000;2;34;32;80;1;1;8043;05;05;1040,18000258269
1010152;1;3;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;95;45;1;1;4521;05;05;1247,57187745447
1010155;1;2;1;70;1;20;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;05;05;1117,04666739602
1010159;1;3;1;70;1;4;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;62;1;1;6211;05;05;1271,29595334679
1010160;1;5;1;70;1;52;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;05;894,186636166242
1010164;1;2;1;70;1;8;24;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;17;1;1;1730;05;05;1226,61543343852
1010170;1;1;1;70;1;4;48;1; ;2;12;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;79;79;18;1;1;1810;05;05;1005,67824267393
1010181;1;2;1;70;1;4;48;1; ;2;48;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;64;1;1;6424;05;05;1112,91289981409
1010182;1;2;1;70;1;48;48;4; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;05;05;1005,11560703301
1010182;1;3;1;70;1;12;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;05;05;1005,11560703301
1010184;1;3;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;1137,41883283535
1010185;1;1;1;70;1;2;48;1; ;2;2;1; ;7;1; ; ;1; ; ; ; ; ; ; ; ;1;1900000;2;83;83;29;1;1;2929;05;05;1137,41883283535
1010188;1;2;1;70;1;48;48;1; ;2;48;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;2;6022;05;05;1768,54143881678
1010197;1;1;1;70;1;99;48;2; ;2;400;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;75;1;2;7515;05;05;1594,10688537713
1010198;1;3;1;70;1;4;48;2; ;2;12;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;1;7411;05;05;855,544086793548
1010198;1;5;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;05;05;855,544086793548
1010199;1;2;1;70;1;6;48;2; ;2;32;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;05;80;1;1;8050;05;05;1231,89637084755
1010200;1;1;1;70;1;52;48;1; ;2;300;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;05;05;1056,35288206894
1010205;1;4;1;70;1;156;48;1; ;2;156;1; ;4;9;ESTA AFILIADO  COMO  INDEPENDIENTE; ; ; ; ; ; ; ; ;1; ;2; ;2;05;33;52;1;2;5225;05;05;1491,10888318254
1010234;1;6;1;70;1;3;60;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;08;672,287753338545
1010235;1;1;1;70;1;30;48;1; ;2;30;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5231;08;08;581,016865734541
1010235;1;3;1;70;1;60;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;43; ; ;1;2; ;08;08;581,016865734541
1010244;1;1;1;70;1;8;48;1; ;2;8;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;15;1;1;1594;08;08;718,100814958233
1010245;1;3;1;70;1;36;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;22;1;2;2212;08;08;630,708565780327
1010245;1;4;1;70;1;14;48;1; ;2;14;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1591;08;08;630,708565780327
1010255;1;2;1;70;1;28;48;1; ;2;30;1; ;6;9;paga su eps; ;1; ; ; ; ; ; ; ; ;2; ;2;80;80;19;1;2;1926;08;08;578,791819634479
1010261;1;2;1;70;1;16;48;1; ;2;54;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5236;08;08;515,691978457762
1010264;1;5;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;08;08;640,266387763235
1010275;1;1;1;70;1;10;48;1; ;2;10;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;45;52;1;1;5261;08;08;553,042139292854
1010276;1;6;1;70;1;4;72;4; ;2;4;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;08;08;632,042166854823
1010276;1;7;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;2; ;08;08;632,042166854823
1010277;1;4;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;87; ; ;1;1; ;08;08;535,319719658657
1010277;1;5;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;08;08;535,319719658657
1010291;1;1;1;70;1;250;48;1; ;2;270;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;08;08;824,125322718103
1010291;1;4;1;70;1;16;60;1; ;2;16;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;08;08;824,125322718103
1010295;1;7;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;92; ; ;1;2; ;08;08;636,691193616562
1010297;1;2;1;70;1;52;40;1; ;2;52;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;72;1;2;7250;08;08;333,046284940856
1010298;1;6;1;70;1;212;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;08;08;447,388736091259
1010303;1;2;1;70;1;36;60;4; ;2;36;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;59;85;1;2;8520;08;08;578,791819634479
1010305;1;1;1;70;1;4;48;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;51;1;1;5170;08;08;509,280244185797
1010308;1;2;1;70;1;24;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;08;660,11809833578
1010322;1;2;1;70;1;96;48;3; ;2;96;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;08;738,062667574468
1010327;1;2;1;70;1;58;50;1; ;2;58;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2892;08;08;512,721635325685
1010327;1;4;1;70;1;4;50;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;08;08;512,721635325685
1010337;1;6;1;70;1;100;50;1; ;2;100;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;00;1;2;0000;08;08;570,215092854789
1010347;1;3;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;08;391,304782740773
1010347;1;6;1;70;1;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;19;1;1;1931;08;08;391,304782740773
1010349;1;3;1;70;1;8;48;1; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;92;22;1;1;2233;08;08;936,357455079098
1010349;1;5;1;70;1;4;48;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;08;08;936,357455079098
1010350;1;3;1;70;1;16;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;72;28;1;2;2899;08;08;660,94204919401
1010352;1;5;1;70;1;16;48;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;50;1;2;5030;08;08;647,025733314382
1010360;1;6;1;70;1;24;48;1; ;2;24;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;2;4521;08;08;861,816268451343
1010372;1;3;1;70;1;256;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;08;08;734,217408881329
1010373;1;4;1;70;1;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;2; ;08;08;672,640259209824
1010387;1;3;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;08;657,185205191621
1010394;1;3;1;70;1;24;48;1; ;2;24;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;74;1;2;7412;08;08;600,738593623105
1010398;1;2;1;70;1;1;54;3; ;2;1;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;54;54;95;1;1;9500;08;08;482,44313047461
1010406;1;2;1;70;1;3;48;4; ;2;4;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;39;39;75;1;1;7513;08;08;586,702378670621
1010427;1;1;1;70;1;4;54;3; ;2;5;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;08;08;621,628558844036
1010427;1;5;1;70;1;28;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;08;08;621,628558844036
1010431;1;2;1;70;1;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;08;08;609,288047825709
1010433;1;3;1;70;1;1;48;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;15;1;1;1511;08;08;654,18964387911
1010445;1;2;1;70;1;36;56;1; ;2;60;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;97;52;1;2;5241;08;08;525,279869684167
1010445;1;3;1;70;1;5;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;08;08;525,279869684167
1010446;1;2;1;70;1;4;48;1; ;2;16;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;1;5211;08;08;575,191382243293
1010446;1;4;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;08;08;575,191382243293
1010477;1;2;1;70;1;4;48;1; ;2;210;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5125;08;08;370,968026426782
1010483;1;1;1;70;1;1;48;1; ;2;1;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;43;33;85;1;1;8511;08;08;644,62561939374
1010485;1;4;1;70;1;12;48;4; ;2;28;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;45;52;1;1;5262;08;08;725,890606430168
1010494;1;4;1;70;1;104;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;08;08;566,168453721165
1010497;1;2;1;70;1;52;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;56;93;1;2;9301;11;11;2368,02337169167
1010501;1;2;1;70;1;3;40;1; ;2;260;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;01;1;1;0112;11;11;2444,42572515182
1010502;1;1;1;70;1;8;50;4; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;97;51;1;1;5155;11;11;2709,48215567686
1010511;1;2;1;70;1;12;48;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;52;1;1;5234;11;11;2311,4457141744
1010515;1;1;1;70;1;36;48;2; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENCIONADO;2; ;2;04;04;75;1;2;7522;11;11;2551,60424066624
1010517;1;1;1;70;1;4;48;1; ;2;4;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;1;98;2;45;32;52;1;1;5243;11;11;2214,87928175901
1010517;1;2;1;70;1;8;48;1; ;2;8;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;74;1;1;7499;11;11;2214,87928175901
1010527;1;1;1;70;1;4;48;1; ;2;5;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;24;1;1;2423;11;11;2609,66586735864
1010536;1;5;1;70;1;1;48;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;39;39;65;1;1;6512;11;11;3130,74878837684
1010537;1;2;1;70;1;16;48;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5262;11;11;1236,90088484553
1010537;1;8;1;70;1;14;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;11;1236,90088484553
1010542;1;4;1;70;1;3;48;1; ;2;3;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;440000;2;53;53;55;1;1;5521;11;11;1491,01006516985
1010543;1;2;1;70;1;12;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;11;11;2537,91767522097
1010550;1;1;1;70;1;20;40;3; ;2;20;4; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;92;1;2;9242;11;11;2530,29772652911
1010550;1;2;1;70;1;4;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;11;11;2530,29772652911
1010554;1;2;1;70;1;5;48;1; ;2;4;2; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;59;75;1;1;7512;11;11;2357,58666214923
1010555;1;1;1;70;1;4;48;1; ;2;8;1; ;7;6; ; ;1; ; ; ; ;1; ; ; ;2; ;2;79;79;18;1;1;1810;11;11;2809,29844399507
1010559;1;1;1;70;1;6;48;1; ;2;6;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;65;1;1;6512;11;11;2737,59110219701
1010560;1;1;1;70;1;96;48;2; ;2;96;1; ;8;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6041;11;11;2478,66861426496
1010563;1;3;1;70;1;1;48;2; ;2;6;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;36;60;1;1;6021;11;11;2478,66861426496
1010565;1;1;1;70;1;1;48;1; ;2;3;1; ;3;9;SISBEN; ; ; ; ; ; ; ; ;1; ;1;400000;2;57;57;93;1;1;9302;11;11;2178,4430833411
1010569;1;1;1;70;1;48;48;1; ;2;96;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;71;1;2;7130;11;11;2199,70874713861
1010575;1;5;1;70;1;5;48;1; ;2;5;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;39;45;52;1;1;5233;11;11;1236,90088484553
1010575;1;6;1;70;1;3;48;1; ;2;3;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;94;85;52;1;1;5241;11;11;1236,90088484553
1010576;1;1;1;70;1;12;48;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;11;11;2571,64161986054
1010576;1;2;1;70;1;5;48;3; ;2;6;1; ;8;8; ; ; ; ; ; ; ;1; ; ; ;2; ;1;00;45;52;1;1;5239;11;11;2571,64161986054
1010585;1;3;1;70;1;52;48;1; ;2;60;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;80;1;2;8050;11;11;1873,63736892988
1010591;1;4;1;70;1;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;11;11;2033,80011514176
1010607;1;2;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;11;1547,58772268712
1010608;1;1;1;70;1;32;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5125;11;11;1919,56144574866
1010608;1;3;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;11;1919,56144574866
1010609;1;2;1;70;1;24;45;1; ;2;144;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;98;60;1;2;6041;11;11;2518,69823950269
1010616;1;3;1;70;1;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;36;60;1;2;6021;11;11;2185,7159204712
1010616;1;6;1;70;1;24;48;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;36;60;1;2;6021;11;11;2185,7159204712
1010616;1;7;1;70;1;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;11;2185,7159204712
1010616;1;8;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;11;2185,7159204712
1010620;1;2;1;70;1;16;48;1; ;2;32;1; ;9;6; ; ; ;1; ; ; ; ; ; ; ;2; ;2;15;15;92;1;2;9213;11;11;1871,23137637367
1010621;1;2;1;70;1;32;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;45;1;2;4552;11;11;2830,56410779259
1010629;1;2;1;70;1;60;40;1; ;2;260;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;65;1;2;6512;11;11;2365,61737913547
1010632;1;2;1;70;1;4;24;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;11;11;2640,13995609539
1010637;1;2;1;70;1;10;48;4; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ;1; ;LA PENSION;2; ;2;21;21;51;1;1;5170;11;11;2577,42835598513
1010658;1;1;1;70;1;16;48;1; ;2;16;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;19;85;1;2;8532;11;11;2199,70874713861
1010660;1;2;1;70;1;60;48;1; ;2;60;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;11;11;3013,30111342053
1010675;1;3;1;70;1;3;30;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;13;80;1;1;8060;11;11;3132,08679419247
1010677;1;1;1;70;1;1;40;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;45;45;24;1;1;2424;11;11;2498,60263320392
1010678;1;2;1;70;1;4;40;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8042;11;11;2901,5073598931
1010679;1;2;1;70;1;1;40;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;11;11;2406,92042212729
1010679;2;3;2;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;11;2406,92042212729
1010681;1;2;1;70;1;4;35;2; ;2;40;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;74;1;1;7491;11;11;2544,7609579436
1010684;1;3;1;70;1;24;40;1; ;2;24;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;74;1;2;7492;11;11;2414,16431966651
1010686;1;3;1;70;1;52;48;1; ;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;11;11;2739,64822228079
1010690;1;4;1;70;1;8;48;1; ;2;15;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;00;00;1;1;0000;11;11;2178,65995449714
1010691;1;4;1;70;1;200;48;1; ;2;250;1; ;5;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;50;32;52;1;2;5243;11;11;3735,23776525339
