DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5448321;1;1;1;70;73;1;2;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;53; ;1;1;05;.;73;255,208830855784
5448323;1;1;1;70;73;1;36;40;1; ;2;36;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;05;4111;73;236,161658775949
5448325;1;1;1;70;73;1;16;72;1; ;2;60;1; ;9;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;908600;1;4;49;98;98;1;2;05;4921;73;251,635972628516
5448327;1;1;1;70;73;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;20;45;45;1;1;05;2023;73;238,086371719402
5448328;1;2;1;70;73;1;52;60;1; ;2;78;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;11;02;02;1;2;05;1101;73;251,635972628516
5448330;1;3;1;70;73;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;02; ;1;2;05;.;73;188,25676149706
5448334;1;3;1;70;73;1;4;40;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;14;39;79;1;1;05;1410;73;293,877493609238
5448335;1;2;1;70;73;1;74;48;2; ;2;74;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;69;12;12;1;2;05;6910;73;253,560685571969
5448352;1;2;1;70;73;1;48;20;1; ;2;48;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;86;01;19;1;2;05;8692;73;201,521353311573
5448360;1;2;1;70;73;1;18;48;1; ;2;18;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;10;77;77;1;2;05;1081;73;231,040679411782
5448364;1;3;1;70;73;1;48;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;33;39;1;2;05;8412;73;188,25676149706
5448365;1;1;1;70;73;1;12;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;90600;2; ;56;53;53;1;1;05;5611;73;295,802206552692
5448368;1;1;1;70;73;1;14;48;3; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;54;55;1;2;05;8121;73;509,482525661617
5448368;1;2;1;70;73;1;56;48;1; ;2;56;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;41;95;95;1;2;05;4111;73;509,482525661617
5448368;1;3;1;70;73;1;8;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;05;4111;73;509,482525661617
5448368;1;7;1;70;73;1;12;48;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;97;53;54;1;1;05;9700;73;509,482525661617
5448377;1;3;1;70;73;1;60;48;1; ;2;120;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;46;39;39;1;2;05;4669;73;408,590490846796
5448377;1;4;1;70;73;1;50;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;95;95;1;2;05;4111;73;408,590490846796
5448390;1;1;1;70;73;1;4;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;500000;1000000;2; ;14;79;79;1;1;05;1410;73;300,69331133913
5448391;1;2;1;70;73;1;12;50;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;1;05;4111;73;278,969530591552
5448391;1;4;1;70;73;1;12;24;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;14;79;79;1;1;05;1410;73;278,969530591552
5448393;1;2;1;70;73;1;1;48;1; ;2;110;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;56;45;53;1;1;05;5611;73;297,897498704232
5448396;1;2;1;70;73;1;24;48;1; ;2;24;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;97;44;59;1;2;05;9700;73;185,290369654075
5448410;1;2;1;70;73;1;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1600000;908000;2; ;47;33;33;1;1;05;4711;73;260,099935642223
5448411;1;1;1;70;73;1;12;60;1; ;2;76;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;47;97;45;1;1;05;4711;73;203,731075349627
5448411;1;2;1;70;73;1;52;40;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;96;45;57;1;2;05;9602;73;203,731075349627
5448418;1;2;1;70;73;1;12;48;1; ;2;60;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;33;33;1;1;05;4771;73;303,680078969554
5448419;1;3;1;70;73;1;12;45;2; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;86;19;32;1;1;05;8610;73;296,368557387573
5448419;1;4;1;70;73;1;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;86;19;19;1;1;05;8610;73;296,368557387573
5448426;1;1;1;70;73;1;48;48;1; ;2;48;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;08;08;1;2;05;1051;73;335,904741719029
5448426;1;2;1;70;73;1;40;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;2;05;5611;73;335,904741719029
5448426;1;4;1;70;73;1;40;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;05;4771;73;335,904741719029
5448426;1;5;1;70;73;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;05;.;73;335,904741719029
5448428;1;2;1;70;73;1;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;97;39;1;2;05;4921;73;251,635972628516
5448431;1;1;1;70;73;1;30;40;1; ;2;30;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;41;95;95;1;2;05;4111;73;188,25676149706
5448431;1;3;1;70;73;1;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;1000000;2; ;86;59;59;1;2;05;8621;73;188,25676149706
5448437;1;3;1;70;73;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;53; ;1;1;05;.;73;326,184483422944
5448441;1;2;1;70;73;1;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;68;02;85;1;2;05;6820;73;269,034999424536
5448446;1;3;1;70;73;1;24;24;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;33;33;1;2;05;4711;73;313,676561413362
5448449;1;1;1;70;76;1;72;48;1; ;2;2;4; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ;1;1500000;2000000;1;2;70;19;19;1;2;05;7020;76;1064,57900803413
5448451;1;1;1;70;76;1;60;48;1; ;2;104;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;1;4;70;19;19;1;2;05;7020;76;756,185548292065
5448451;1;2;1;70;76;1;4;48;4; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;1;05;4921;76;756,185548292065
5448451;1;3;1;70;76;1;150;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;05; ;1;2;05;.;76;756,185548292065
5448451;1;4;1;70;76;1;20;48;1; ;2;104;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;21;45;1;2;05;4759;76;756,185548292065
5448452;1;1;1;70;76;1;56;48;5; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;55;40;39;1;2;05;5511;76;327,679059592784
5448452;1;2;1;70;76;1;56;48;5; ;2;56;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;55;1;2;05;5611;76;327,679059592784
5448456;1;3;1;70;76;1;52;20;1; ;2;17;6; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;455000;2; ;10;45;77;1;2;05;1089;76;1236,08458032659
5448458;1;2;1;70;76;1;8;48;1; ;2;8;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;10;53;53;1;1;05;1081;76;1483,64906378795
5448459;1;1;1;70;76;1;4;54;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;280000;1200000;2; ;43;95;95;1;1;05;4329;76;1068,22466997967
5448463;1;4;1;70;76;1;52;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;2;05;4771;76;1450,23407125672
5448464;1;1;1;70;76;1;12;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;59;59;1;1;05;9700;76;843,718611292111
5448464;1;2;1;70;76;1;52;48;1; ;2;60;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;38;38;1;2;05;6120;76;843,718611292111
5448465;1;1;1;70;76;1;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;507600;908526;2; ;10;39;77;1;1;05;1089;76;1063,89048907252
5448466;1;2;1;70;76;1;2;48;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;97;54;54;1;1;05;9700;76;1300,61427910859
5448468;1;2;1;70;76;1;6;48;4; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;55;55;1;1;05;8121;76;853,972529988302
5448471;1;2;1;70;76;1;75;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;908526;2; ;41;97;95;1;2;05;4111;76;849,638349081154
5448472;1;1;1;70;76;1;17;48;1; ;2;18;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;2;05;4719;76;1087,03350863072
5448474;1;1;1;70;76;1;40;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;97;53;1;2;05;5619;76;1450,33672031796
5448476;1;2;1;70;76;1;40;48;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;81;54;55;1;2;05;8121;76;865,638761077289
5448476;1;3;1;70;76;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;55;70;1;2;05;5630;76;865,638761077289
5448476;1;4;1;70;76;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;95; ;1;1;05;.;76;865,638761077289
5448481;1;4;1;70;76;1;52;48;1; ;2;56;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;97;97;1;2;05;8292;76;1486,57465231415
5448482;1;2;1;70;76;1;16;48;5; ;2;52;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;53;1;2;05;5611;76;1428,71129885186
5448488;1;2;1;70;76;1;26;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;61;45;45;1;2;05;6120;76;1178,88321171459
5448489;1;2;1;70;76;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;27;21;21;1;2;05;2750;76;1135,57730822663
5448491;1;1;1;70;76;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;05;4724;76;1229,61597891609
5448491;1;4;1;70;76;1;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;58;45;1;1;05;4711;76;1229,61597891609
5448492;1;2;1;70;76;1;156;48;1; ;2;208;1; ;6;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;4;25;87;87;1;2;05;2511;76;1196,45870842502
5448492;1;3;1;70;76;1;8;20;1; ;2;21;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;05;13;1;1;05;8544;76;1196,45870842502
5448493;1;4;1;70;76;1;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;37;45;1;2;05;4771;76;1266,52528042579
5448495;1;2;1;70;76;1;8;48;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;33;84;84;1;1;05;3312;76;1166,01800832582
5448497;1;2;1;70;76;1;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;59;59;1;1;05;9609;76;974,083350228966
5448499;1;1;1;70;76;1;16;48;1; ;2;168;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;98;98;1;2;05;4752;76;1095,01970813333
5448501;1;3;1;70;76;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;37;97;1;2;05;4923;76;978,451900776963
5448505;1;1;1;70;76;1;36;40;4; ;2;57;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;81;55;55;1;2;05;8121;76;699,086828741295
5448510;1;3;1;70;76;1;17;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;43;85;85;1;2;05;4321;76;1004,52405032816
5448516;1;1;1;70;76;1;54;48;1; ;2;58;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;53;54;1;2;05;9700;76;842,340668540164
5448517;1;4;1;70;76;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;97; ;1;2;05;.;76;914,853930186693
5448518;1;1;1;70;76;1;1;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;98;2; ;49;97;97;1;1;05;4923;76;1608,90508978942
5448520;1;1;1;70;76;1;2;48;1; ;2;2;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;420000;908526;2; ;45;97;99;1;1;05;4520;76;1679,90338998192
5448524;1;5;1;70;76;1;62;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;05;4771;76;1120,98920862329
5448528;1;2;1;70;76;1;52;48;1; ;2;52;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3800000;1;1;84;11;11;1;2;05;8412;76;1450,33672031796
5448530;1;2;1;70;76;1;12;48;1; ;2;15;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;33;39;1;1;05;4719;76;604,945508990593
5448531;1;1;1;70;76;1;4;48;4; ;2;4;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;1;2;95;54;79;1;1;05;9529;76;755,497029330453
5448531;2;2;2;70;76;1;104;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;66;19;19;1;2;05;6621;76;755,497029330453
5448544;1;6;1;70;76;1;8;48;1; ;2;8;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;92;55;45;1;1;05;9200;76;1147,24353931562
5448545;1;1;1;70;76;1;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;73;15;15;1;2;05;7310;76;639,720389996937
5448546;2;2;2;70;76;1;12;48;1; ;2;53;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;45;57;1;1;05;9602;76;982,069549731568
5448547;1;1;1;70;76;1;24;48;1; ;2;2;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;908526;2; ;47;45;45;1;2;05;4723;76;1300,61427910859
5448549;1;2;1;70;76;1;3;48;4; ;2;156;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;97;45;59;1;1;05;9700;76;1166,01800832582
5448551;1;1;1;70;76;1;52;48;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;21;13;1;2;05;8559;76;1084,84454102512
5448556;1;1;1;70;76;1;24;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;59;59;1;2;05;9700;76;1166,01800832582
5448556;1;2;1;70;76;1;20;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;33;97;1;2;05;4721;76;1166,01800832582
5448557;1;2;1;70;76;1;36;48;1; ;2;2;4; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;1;70000;908526;2; ;96;55;57;1;2;05;9602;76;1300,61427910859
5448561;1;1;1;70;76;1;5;40;4; ;2;77;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;96;56;56;1;1;05;9601;76;853,972529988302
5448569;1;1;1;70;76;1;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;908526;2; ;14;97;79;1;1;05;1410;76;1252,07047951269
5448569;1;2;1;70;76;1;8;48;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;79;45;1;1;05;4781;76;1252,07047951269
5448572;1;1;1;70;76;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;454263;908526;2; ;31;45;45;1;1;05;3110;76;700,344068155172
5448575;1;2;1;70;76;1;104;48;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;05;4773;76;974,083350228966
5448577;1;1;1;70;76;1;13;48;1; ;2;17;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;95;19;1;1;05;4921;76;1331,05497920778
5448578;1;1;1;70;76;1;14;48;1; ;2;17;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;63;19;1;2;05;4921;76;1423,57605180515
5448578;1;2;1;70;76;1;17;30;4; ;2;58;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;56;53;53;1;2;05;5619;76;1423,57605180515
5448582;1;2;1;70;76;1;9;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;88;13;13;1;1;05;8890;76;1196,45870842502
5448585;1;4;1;70;76;1;26;48;1; ;2;18;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;75;39;59;1;2;05;7500;76;876,296368532729
5449102;1;2;1;70; ;1;4;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;58;58;1;1;05;8530;76;2872,19164657348
5449103;1;3;1;70; ;1;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;58; ;1;2;05;.;76;4450,10683709428
5449104;1;2;1;70; ;1;6;48;1; ;2;7;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;05;4111;76;2860,14387972291
5449105;1;1;1;70; ;1;32;40;1; ;2;38;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;55;54;1;2;05;9700;76;4357,24026551617
5449105;1;2;1;70; ;1;16;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;19; ;1;2;05;.;76;4357,24026551617
5449106;1;1;1;70; ;1;2;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;1000000;2; ;52;97;97;1;1;05;5224;76;5880,13818578218
5449113;1;2;1;70;05;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;38;38;1;2;05;8220;05;614,852706525739
5449117;1;1;1;70;05;1;24;48;1; ;2;24;2; ;9;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;2000000;3; ;84;58;58;1;2;05;8423;05;3228,27514549301
5449124;1;1;1;70;05;1;20;48;4; ;2;50;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;50;50;1;2;05;5619;05;1486,001911671
5449125;1;1;1;70;05;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;95;95;1;1;05;4112;05;753,382977333801
5449125;1;4;1;70;05;1;5;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;95; ;1;1;05;.;05;753,382977333801
5449126;3;2;3;70;05;1;200;48;1; ;2;200;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;39;53;1;2;05;5611;05;1350,24282364202
5449138;1;2;1;70;17;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;19; ;1;2;05;.;17;114,217742230478
5449141;1;1;1;70;17;1;12;40;1; ;2;16;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;05;5611;17;74,9626621429598
5449148;1;4;1;70;17;1;48;48;1; ;2;48;1; ;3;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;908526;2; ;74;45;45;1;2;05;7420;17;249,065514502178
5449149;1;2;1;70;17;1;36;48;1; ;2;30;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;2;05;8121;17;207,338971631401
5449152;1;3;1;70;17;1;48;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;05;4111;17;385,998882692655
5449152;1;4;1;70;17;1;48;48;1; ;2;48;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;05;4111;17;385,998882692655
5449161;1;4;1;70;17;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;22;90;90;1;1;05;2229;17;114,217742230478
5449168;1;3;1;70;17;1;18;48;1; ;2;18;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;2; ;47;45;33;1;2;05;4711;17;258,686944043859
5449170;1;3;1;70;41;1;4;24;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;280000;600000;2; ;96;57;57;1;1;05;9602;41;202,436001393099
5449173;1;3;1;70;44;1;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;94;19;19;1;1;05;9499;44;80,2914743051005
5449175;1;3;1;70;44;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;58; ;1;2;05;.;44;118,799183020147
5449188;1;1;1;70;44;1;12;40;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;1;05;4773;44;56,9131754260545
5449192;1;3;1;70;54;1;1;50;4; ;2;1;1; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;900000;500000;2; ;49;97;97;1;1;05;4923;54;383,596460736665
5449192;1;8;1;70;54;1;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;47;45;45;1;1;05;4781;54;383,596460736665
5449196;1;2;1;70;54;1;2;24;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;30000;300000;2; ;81;45;55;1;1;05;8121;54;389,49233742495
5449197;1;3;1;70;54;1;2;48;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;05;4111;54;336,046164387724
5449200;1;2;1;70;54;1;4;48;1; ;2;12;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;45;1;1;05;5619;54;517,424225797638
5449209;1;1;1;70;68;1;32;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;908526;2; ;81;55;55;1;2;05;8121;68;484,650622444963
5449209;1;2;1;70;68;1;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;97; ;1;2;05;.;68;484,650622444963
5449214;1;1;1;70;70;1;12;48;4; ;2;56;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;88;77;59;1;1;05;8890;70;79,0560300294745
5449217;1;3;1;70;70;1;20;48;1; ;2;48;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;44;51;1;2;05;5611;70;66,609972845535
5449232;1;2;1;70;76;1;204;48;1; ;2;3;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;908526;2; ;41;39;95;1;2;05;4111;76;1063,89048907252
5449283;1;2;1;70; ;1;4;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;06;95;03;1;1;05;0610;68;4259,85981810757
5449316;1;2;1;70;05;1;20;48;1; ;2;20;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;05;4771;05;1426,85688988399
5449317;1;1;1;70;05;1;104;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;320000;908526;2; ;15;87;87;1;2;05;1521;05;1344,01191919759
5449320;1;1;1;70;05;1;52;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;97;1;2;05;5619;05;1183,08640393813
5449323;1;2;1;70;05;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;14;79;79;1;1;05;1410;05;1702,35750956487
