DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
991905,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,8,653.937.037.414.703
991983,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,416.202.605.837.542
991986,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,413.178.964.395.995
991986,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,8,413.178.964.395.995
991986,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,8,413.178.964.395.995
991988,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,541.872.233.530.126
991990,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,400.360.390.552.221
991990,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,8,400.360.390.552.221
992081,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,573.377.362.343.881
992082,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,347.212.730.114.797
992084,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,8,439.093.911.956.908
992085,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,8,580.362.287.518.707
992456,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,196.293.551.263.025
992456,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,196.293.551.263.025
992456,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,196.293.551.263.025
992460,1,3,1,80,2,1,4,2,,2,,2,,,,,11,2,1,25,173.064.607.718.766
992462,1,5,1,80,2,2,,,,2,,2,,1,2,,8,,1,25,266.249.095.401.966
992462,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,25,266.249.095.401.966
992463,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,219.965.624.774.495
992463,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,219.965.624.774.495
992467,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.375.684.316.187
992467,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.375.684.316.187
992467,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.375.684.316.187
992467,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.375.684.316.187
992475,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,25,172.350.790.849.449
992477,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,203.835.612.081.279
992477,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,203.835.612.081.279
992479,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,25,172.350.790.849.449
992480,1,5,1,80,2,1,1,2,,2,,2,,,1,,4,1,1,25,155.006.392.190.907
992480,1,6,1,80,2,1,4,3,,2,,2,,,,,4,2,1,25,155.006.392.190.907
992482,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,25,159.933.327.409.731
992486,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,205.142.287.004.731
992486,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,205.142.287.004.731
992486,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,205.142.287.004.731
992489,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,239.833.669.028.004
992489,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,239.833.669.028.004
992492,1,2,1,80,2,1,4,8,CAMBIO EN DOMICILIO,2,,2,,,,,1,2,1,25,216.161.595.516.534
992492,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,216.161.595.516.534
992492,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,216.161.595.516.534
992492,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,216.161.595.516.534
992497,1,2,1,80,2,1,2,6,,2,,2,,,,,1,2,1,25,194.217.955.146.325
992504,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,25,242.613.397.571.029
992505,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,25,241.467.125.515.868
992505,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,241.467.125.515.868
992507,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,25,153.589.397.664.412
992509,1,2,1,80,2,1,3,7,,2,,2,,,,,1,2,1,11,733.289.964.932.368
992511,1,1,1,80,2,1,4,3,,2,,2,,,,,8,2,1,11,912.378.623.524.253
992513,1,2,1,80,2,1,3,2,,2,,2,,,,,1,2,1,11,845.052.592.587.828
992516,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,11,819.033.728.172.458
992518,1,1,1,80,2,1,1,7,,2,,1,500000,,,,1,2,1,11,839.422.532.397.922
992518,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,11,839.422.532.397.922
992518,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,11,839.422.532.397.922
992518,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,11,839.422.532.397.922
992520,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,11,828.861.495.431.002
992520,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,11,828.861.495.431.002
992532,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,295.488.522.226.602
992537,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,18.286.603.361.631
992538,1,5,1,80,2,2,,,,3,,2,,2,,.,,,1,25,272.999.443.865.304
992538,1,7,1,80,2,1,2,2,,2,,2,,,,,9,2,1,25,272.999.443.865.304
992541,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,242.613.397.571.029
992543,1,2,1,80,2,1,3,3,,2,,2,,,,,4,2,1,25,234.634.391.129.767
992547,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,25,195.639.290.135.719
992548,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,280.736.697.969.668
992549,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,25,33.351.704.756.004
992554,1,2,1,80,2,2,,,,2,,2,,1,4,,9,,1,25,249.615.874.030.729
992554,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,249.615.874.030.729
992557,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,179.793.464.384.058
992559,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,197.724.181.795.601
992559,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,197.724.181.795.601
992560,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,25,195.639.290.135.719
992562,1,1,1,80,2,1,3,3,,2,,2,,,,,4,2,1,25,195.639.290.135.719
992566,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,19.258.449.865.846
992566,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,19.258.449.865.846
992568,1,1,1,80,2,1,4,3,,3,,2,,,,,4,2,1,25,25.051.931.363.271
992568,1,2,1,80,2,2,,,,3,,2,,2,,.,,,1,25,25.051.931.363.271
992574,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,208.946.316.262.692
992576,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,25,251.927.153.003.617
992584,1,3,1,80,2,2,,,,2,,2,,1,3,,8,,1,11,65.099.997.311.168
992584,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,11,65.099.997.311.168
992588,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,11,86.346.886.186.738
992596,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,295.553.534.747.429
992598,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,19.807.128.158.289
992604,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,219.745.529.739.485
992612,1,2,1,80,2,2,,,,2,,2,,1,3,CUIDADO DE SU HIJA,12,,1,25,234.634.391.129.767
992613,1,1,1,80,2,1,4,4,,2,,2,,,,,10,2,1,25,264.709.564.678.613
992614,1,2,1,80,2,1,4,3,,2,,2,,,,,1,2,1,25,230.889.956.632.901
992614,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,25,230.889.956.632.901
992617,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,210.029.787.269.685
992620,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.433.234.400.166
992620,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.433.234.400.166
992622,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,221.599.081.262.359
992626,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,255.965.003.627.374
992637,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,183.046.119.897.147
992637,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,183.046.119.897.147
992637,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,183.046.119.897.147
992637,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,183.046.119.897.147
992638,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,228.814.360.516.201
992643,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,272.070.119.803.764
992643,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,272.070.119.803.764
992649,1,2,1,80,2,1,1,2,,2,,2,,,,,9,2,1,25,22.781.194.607.508
992656,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,208.946.316.262.692
992660,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,11,669.414.083.300.086
992668,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,223.791.772.316.331
992670,1,3,1,80,2,2,,,,2,,2,,1,1,,8,,1,25,283.532.460.898.818
992670,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,283.532.460.898.818
993246,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,210.580.809.154.948
993246,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,210.580.809.154.948
993249,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,207.073.668.455.187
993252,1,1,1,80,2,2,,,,2,,2,,1,2,,1,,1,13,349.984.922.907.762
993254,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,218.020.246.007.379
993256,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,178.443.637.988.983
993258,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,207.073.668.455.187
993262,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,204.886.242.773.836
993262,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,204.886.242.773.836
993264,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,257.739.279.146.633
993264,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,257.739.279.146.633
993264,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,257.739.279.146.633
993264,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,257.739.279.146.633
993267,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,302.850.382.900.873
993267,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,302.850.382.900.873
993267,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,302.850.382.900.873
993267,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,302.850.382.900.873
993269,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,3.160.735.943.038
993274,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,216.353.974.816.381
993274,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,216.353.974.816.381
993275,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,167.157.517.940.217
993275,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,167.157.517.940.217
993275,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,167.157.517.940.217
993277,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,303.453.008.756.175
993277,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,303.453.008.756.175
993279,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,263.903.628.481.914
993281,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,251.361.642.214.609
993281,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,251.361.642.214.609
993281,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,251.361.642.214.609
993284,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,201.300.502.793.754
993295,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,160.376.396.815.541
993295,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,160.376.396.815.541
993296,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,115.789.421.103.294
993296,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,115.789.421.103.294
993296,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,115.789.421.103.294
993300,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,156.065.863.495.406
993302,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,108.643.367.048.141
993304,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,129.410.050.998.388
993304,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,129.410.050.998.388
993304,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,129.410.050.998.388
993306,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,184.974.804.600.124
993306,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,184.974.804.600.124
993306,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,184.974.804.600.124
