DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;MES;DPTO;fex_c_2011
4116593;1;1;1;90;2; ;1;14;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;05;08;05;1088,13548498533
4116594;1;1;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116594;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116594;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116595;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;967,07826439199
4116595;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;967,07826439199
4116595;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;967,07826439199
4116595;1;4;1;90;2; ;1;14;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;967,07826439199
4116596;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1106,14152139807
4116596;1;2;1;90;2; ;1;24;1;7;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1106,14152139807
4116597;1;1;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1163,10239115305
4116597;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1163,10239115305
4116597;1;3;1;90;2; ;1;4;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1163,10239115305
4116597;1;7;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1163,10239115305
4116598;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1083,12743067265
4116599;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1067,8793096311
4116599;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1067,8793096311
4116599;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1067,8793096311
4116600;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;05;08;05;1068,74098125923
4116601;1;1;1;90;2; ;1;20;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;3;1;90;2; ;2; ;2; ;1;12;1;5;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;8;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116601;1;9;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;854,389526985105
4116602;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1146,75945888007
4116602;1;2;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1146,75945888007
4116603;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;6;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;7;1;90;2; ;1;42;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116603;1;8;1;90;2; ;1;4;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;708,340694473645
4116604;1;1;1;90;2; ;1;18;2; ;1;17;1;3;2; ;2; ;2; ;2; ;2; ;05;08;05;1172,75542308018
4116604;1;2;1;90;2; ;1;7;2; ;2; ;1;48;2; ;2; ;2; ;2; ;2; ;05;08;05;1172,75542308018
4116604;1;3;1;90;2; ;1;7;2; ;2; ;1;50;2; ;2; ;2; ;2; ;2; ;05;08;05;1172,75542308018
4116604;1;4;1;90;2; ;2; ;2; ;1;14;1;12;2; ;2; ;2; ;2; ;2; ;05;08;05;1172,75542308018
4116605;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1100,858830259
4116605;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1100,858830259
4116606;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;713,121681787086
4116606;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;713,121681787086
4116606;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;713,121681787086
4116606;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;713,121681787086
4116607;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;909,491246877348
4116607;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;05;08;05;909,491246877348
4116608;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1385,03347756591
4116608;1;2;1;90;2; ;1;42;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1385,03347756591
4116609;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,29432734273
4116609;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,29432734273
4116609;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,29432734273
4116609;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,29432734273
4116610;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1083,12743067265
4116611;1;1;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116611;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116611;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1118,86486667174
4116612;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;2;1;2;90;2; ;1;30;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;2;2;2;90;2; ;1;25;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116612;2;3;2;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;901,684695523608
4116613;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1023,39569889502
4116613;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1023,39569889502
4116613;1;3;1;90;2; ;1;7;1;2;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1023,39569889502
4116614;1;1;1;90;2; ;1;16;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1132,89980515188
4116614;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1132,89980515188
4116614;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1132,89980515188
4116615;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;947,375416217021
4116615;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;947,375416217021
4116615;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;947,375416217021
4116615;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;947,375416217021
4116616;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,97867943212
4116616;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,97867943212
4116617;1;1;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1338,15559283333
4116617;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1338,15559283333
4116617;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1338,15559283333
4116618;1;1;1;90;2; ;1;16;2; ;1;14;1;10;2; ;1;3;2; ;1;2;2; ;05;08;05;1083,12743067265
4116619;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;726,119663887142
4116619;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;726,119663887142
4116619;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;726,119663887142
4116619;1;4;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;726,119663887142
4116619;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;05;08;05;726,119663887142
4116620;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;712,840972356623
4116620;1;2;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;712,840972356623
4116621;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;05;08;05;1285,26938870689
4116621;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1285,26938870689
4116622;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;922,214592151012
4116622;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;922,214592151012
4116622;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;922,214592151012
4116623;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1316,86044202142
4116623;1;2;1;90;2; ;1;28;2; ;1;30;2; ;2; ;2; ;1;24;2; ;2; ;05;08;05;1316,86044202142
4116624;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;960,960433118812
4116624;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;960,960433118812
4116624;1;3;1;90;2; ;1;12;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;960,960433118812
4116625;1;1;1;90;2; ;1;7;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1029,99514029143
4116626;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;897,328404911394
4116626;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;897,328404911394
4116627;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1150,90584156462
4116627;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1150,90584156462
4116627;1;3;1;90;2; ;1;1;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;05;08;05;1150,90584156462
4116627;1;4;1;90;2; ;1;30;2; ;1;20;2; ;2; ;1;44;2; ;2; ;2; ;05;08;05;1150,90584156462
4116628;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;942,367361904336
4116628;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;942,367361904336
4116628;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;942,367361904336
4116628;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;942,367361904336
4116629;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1226,92612424262
4116629;1;2;1;90;2; ;1;40;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1226,92612424262
4116629;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1226,92612424262
4116630;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,97464363223
4116630;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,97464363223
4116630;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,97464363223
4116630;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,97464363223
4116631;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1088,13548498533
4116632;1;1;1;90;2; ;1;7;2; ;1;2;1;14;2; ;2; ;2; ;2; ;2; ;05;08;05;916,371397704226
4116632;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;916,371397704226
4116633;1;1;1;90;2; ;1;14;1;4;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1029,99514029143
4116634;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1070,41015800306
4116634;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;15;2; ;2; ;2; ;05;08;05;1070,41015800306
4116635;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1075,97264301938
4116636;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1113,85681235905
4116636;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1113,85681235905
4116636;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1113,85681235905
4116637;1;1;1;90;2; ;1;8;2; ;1;8;2; ;2; ;2; ;2; ;2; ;1;30;05;08;05;1070,41015800306
4116637;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;08;05;1070,41015800306
4116638;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1071,80064439401
4116638;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1071,80064439401
4116638;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1071,80064439401
4116638;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1071,80064439401
4116638;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1071,80064439401
4116639;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1076,25335244984
4116639;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1076,25335244984
4116639;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1076,25335244984
4116640;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1438,77694997774
4116640;1;2;1;90;2; ;1;56;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;05;08;05;1438,77694997774
4116640;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1438,77694997774
4116640;1;5;1;90;2; ;1;35;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1438,77694997774
4116640;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1438,77694997774
4116641;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;904,763901995126
4116641;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;904,763901995126
4116641;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;904,763901995126
4116641;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;904,763901995126
4116642;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,90182305183
4116642;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;05;08;05;1119,90182305183
4116643;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,62716849885
4116643;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,62716849885
4116644;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;866,879732655453
4116644;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;05;08;05;866,879732655453
4116645;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1088,13548498533
4116646;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1075,97264301938
4116647;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,01361791226
4116647;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1108,01361791226
4116648;1;1;1;90;2; ;1;15;2; ;1;20;2; ;2; ;1;2;2; ;2; ;2; ;05;08;05;1232,13709832567
4116648;1;2;1;90;2; ;1;7;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;5;05;08;05;1232,13709832567
4116649;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1114,13752178951
4116649;1;2;1;90;2; ;1;10;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;05;08;05;1114,13752178951
4116649;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1114,13752178951
4116649;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1114,13752178951
4116649;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1114,13752178951
4116650;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1045,52397076344
4116651;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1088,13548498533
4116652;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;929,369379804281
4116652;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;929,369379804281
4116652;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;929,369379804281
4116653;1;1;1;90;2; ;1;2;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,13950349813
4116653;1;2;1;90;2; ;1;15;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,13950349813
4116653;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1119,13950349813
4116654;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1270,37277859861
4116654;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1270,37277859861
4116654;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1270,37277859861
4116654;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1270,37277859861
4116655;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,97867943212
4116655;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;1093,97867943212
4116656;1;1;1;90;2; ;1;48;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;05;08;05;928,613132854652
4116656;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;08;05;928,613132854652
