DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4136995;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;52;3882,99145996788
4136995;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;52;3882,99145996788
4136995;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;52;3882,99145996788
4136997;1;3;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;52;4771,57392236591
4136999;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;52;2220,94718596396
4137000;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;52;1192,89348059148
4137001;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;52;2094,07993953531
4137003;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;52;1896,3416476389
4137004;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;52;1901,29944435057
4137006;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;52;2855,4089195912
4137007;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;52;1529,66732401816
4137015;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;52;3996,46071617934
4137017;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;52;2806,39419412895
4137018;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;52;2710,4321123567
4137018;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;08;52;2710,4321123567
4137018;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;52;2710,4321123567
4137019;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;52;3194,59681701539
4137020;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;52;2097,00477137729
4137020;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;52;2097,00477137729
4137021;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;52;3194,59681701539
4137022;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;52;1557,28774142881
4137023;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;52;1557,28774142881
4137023;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;52;1557,28774142881
4137035;1;1;1;80;2;1;3;6; ;2; ; ;4; ;2; ;2; ;1;08;52;2542,9903339713
4137036;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;52;3276,51256877366
4137045;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;08;52;1557,28774142881
4137046;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;52;1832,9181671403
4137054;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;52;1557,28774142881
4137055;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;52;1848,99476307646
4137060;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1321,66861449833
4137060;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1321,66861449833
4137063;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;933,258033188641
4137063;1;6;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;68;933,258033188641
4137064;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;896,052882436857
4137065;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;68;865,115655667415
4137065;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;68;865,115655667415
4137066;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;977,100801690325
4137066;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;977,100801690325
4137066;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;977,100801690325
4137067;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1132,66513619613
4137068;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;68;824,070217800823
4137068;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;824,070217800823
4137068;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;824,070217800823
4137069;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;68;1279,60564563917
4137069;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1279,60564563917
4137070;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;602,362116567135
4137072;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1420,08236784207
4137072;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1420,08236784207
4137073;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;1043,92618759394
4137073;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1043,92618759394
4137074;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;68;1248,73600442933
4137074;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1248,73600442933
4137075;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;1056,00058752828
4137075;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1056,00058752828
4137077;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;1227,38978755324
4137077;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1227,38978755324
4137078;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;1248,73600442933
4137079;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;68;1108,81153902908
4137080;1;2;1;80;2;1;2;7; ;2; ; ;9; ;2; ;2; ;1;08;68;1056,00058752828
4137080;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;1056,00058752828
4137081;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1432,11393116417
4137081;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1432,11393116417
4137082;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;68;879,126676962227
4137083;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1398,73615096598
4137086;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;1465,62022119906
4137086;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1465,62022119906
4137092;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;08;68;687,37302509446
4137092;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;687,37302509446
4137093;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;1043,92618759394
4137093;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1043,92618759394
4137099;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;68;860,462587634637
4137099;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;08;68;860,462587634637
4137101;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;68;1215,27255100668
4137101;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1215,27255100668
4137101;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1215,27255100668
4137102;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;08;68;1239,46418748758
4137102;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1239,46418748758
4137106;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;917,057887161315
4137107;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1064,33347604897
4137107;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;68;1064,33347604897
4137109;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;1088,40425057405
4137110;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;68;668,656401895869
4137115;1;3;1;80;2;1;4;9;POR EDAD;2; ; ;8; ;2; ;2; ;1;08;68;689,063690350901
4137116;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;68;1294,31669439856
4137118;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;68;1559,74776419103
4137118;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;1559,74776419103
4137119;1;7;1;80;2;1;1;8; ;2; ; ;12;EMBARAZO;2; ;2; ;1;08;68;1248,47693537805
4137120;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;68;1499,12651123395
4137121;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;68;872,363591742148
4137121;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;68;872,363591742148
4137125;1;8;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;08;68;1525,21247126967
4137126;1;2;1;80;2;1;1;9;POR EMBARAZO;2; ; ;12;POR EMBARAZO;2; ;2; ;1;08;68;1313,83758830353
4137157;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1252,53090003682
4137157;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1252,53090003682
4137157;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1252,53090003682
4137160;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;1910,55209978778
4137161;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;08;13;1889,65843216267
4137161;1;7;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1889,65843216267
4137162;1;4;1;80;2;1;1;9;NO DESEA TRABAJAR;2; ; ;11; ; ; ;2; ;1;08;13;1417,211580004
4137163;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;815,471664186953
4137165;1;1;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;08;13;1407,49597040174
4137172;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1779,45882651602
4137172;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1779,45882651602
4137173;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;610,998128781111
4137173;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;610,998128781111
4137173;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;610,998128781111
4137173;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;610,998128781111
4137192;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1691,90577760727
4137192;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1691,90577760727
4137193;2;2;2;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1768,84732065514
4137194;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;13;951,6504936815
4137198;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1246,17757766554
4137198;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1246,17757766554
4137200;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1402,19021747131
4137202;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1408,54261591214
4137203;1;4;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;13;821,824062627787
4137205;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;860,954430318985
4137205;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;860,954430318985
4137207;1;2;1;80;2;1;1;3; ;2; ; ;4; ;2; ;2; ;1;08;13;546,037609396294
4137208;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;08;13;1219,4589254486
4137210;1;2;1;80;2;1;1;9;VISITANDO FAMILIAR ENFERMO;2; ; ;9; ;2; ;2; ;1;08;13;1499,45887598231
4137210;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;08;13;1499,45887598231
4137211;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;08;13;1359,03415087122
4137211;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1359,03415087122
4137215;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1028,4936999336
4137216;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1021,7062708932
4137222;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;13;845,295116475131
4137223;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;08;13;954,826692901917
4137224;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;939,458974914896
4137224;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;939,458974914896
4137226;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;804,775033333801
4137227;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;807,951232554219
4137227;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;807,951232554219
4137228;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;13;923,489775897956
4137228;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;923,489775897956
4137229;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;881,716576381673
4137229;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;881,716576381673
4137229;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;881,716576381673
4137230;1;1;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;08;13;1379,08279507434
4137230;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1379,08279507434
4137233;1;2;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ;1;08;13;850,672268554747
4137234;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;08;13;1130,67221908845
4137235;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;927,613811602619
4137236;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;815,471664186953
4137239;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;1246,17757766554
4137239;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;1246,17757766554
4137240;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;13;1127,49601986804
4137243;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;945,19975844489
4137249;1;2;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ;1;08;13;1130,67221908845
4137256;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;948,375957665307
4137322;1;1;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ;1;08;70;1407,92335269207
4137324;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2650,24769141312
4137324;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2650,24769141312
4137325;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2091,59000669212
4137325;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2091,59000669212
4137325;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2091,59000669212
4137326;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2434,18931662793
4137327;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2104,36911070615
4137327;1;3;1;80;2;2; ; ; ; ;1;2;1; ;2; ;2; ;1;08;70;2104,36911070615
4137328;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;08;70;1920,02152627802
4137328;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1920,02152627802
4137329;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2095,12338750728
4137329;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2095,12338750728
4137329;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2095,12338750728
4137330;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1402,38855693331
4137331;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1402,38855693331
4137355;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2095,12338750728
4137356;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;70;1710,63812622128
4137356;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1710,63812622128
4137356;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1710,63812622128
4137359;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1413,45814845083
4137359;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1413,45814845083
4137360;1;1;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ;1;08;70;1475,18188992905
4137360;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1475,18188992905
4137363;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2516,17054556015
4137366;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2434,18931662793
4137366;1;2;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;08;70;2434,18931662793
4137366;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2434,18931662793
4137366;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2434,18931662793
4137366;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2434,18931662793
4137368;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2244,36476370342
4137368;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2244,36476370342
4137368;1;6;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;2244,36476370342
4137368;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2244,36476370342
4137369;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;08;70;2171,56982068074
4137369;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2171,56982068074
4137369;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2171,56982068074
4137370;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1750,52266262788
4137370;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1750,52266262788
4137370;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1750,52266262788
4137371;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1560,64028244099
4137371;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1560,64028244099
4137372;1;1;1;80;2;1;1;9;POR SU EMBARAZO;2; ; ;9; ;2; ;2; ;1;08;70;1970,29196485317
4137373;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2125,76838715678
4137373;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2125,76838715678
4137374;1;1;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;1;08;70;1847,22819328228
4137375;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1662,88060885415
4137376;1;1;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;08;70;981,723500239044
4137376;1;2;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;80000;1;08;70;981,723500239044
4137377;1;3;1;80;2;1;2;6; ;2; ; ;1; ;2; ;2; ;1;08;70;1444,4806730441
4137377;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1444,4806730441
4137377;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1444,4806730441
4137379;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;70;1658,16010794193
4137380;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;1476,83357516317
4137386;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;1826,96909580134
4137388;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;08;70;2314,89268973258
4137388;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2314,89268973258
4137389;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;08;70;1576,73234055148
4137390;1;1;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;1;08;70;1752,52407757147
4137401;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;1426,56313658802
4137401;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1426,56313658802
4137403;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;951,516713808098
4137406;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;960,650107911567
4137407;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;2024,38929671752
4137407;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;2024,38929671752
4137408;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;70;1320,78942935969
4137409;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;1752,52407757147
4137410;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;70;951,516713808098
4137410;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;70;951,516713808098
4137411;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;70;1914,48673051926
4137555;1;1;1;80;2;1;4;9;POR DESPLAZAMIENTO;2; ; ;8; ;2; ;2; ;1;08;76;1706,87548595756
4137555;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;76;1706,87548595756
4137556;1;2;1;80;2;1;1;7; ;2; ; ;11; ;2; ;2; ;1;08;76;1706,87548595756
4137558;1;1;1;80;2;1;4;7; ;2; ; ;11; ;2; ;2; ;1;08;76;1387,14808357318
4137558;2;1;2;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;76;1387,14808357318
4137558;2;2;2;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;08;76;1387,14808357318
4137560;1;4;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;76;1902,23416271421
4137561;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;76;1706,87548595756
4137561;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;76;1706,87548595756
4137563;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;76;3132,8521165458
4137563;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;08;76;3132,8521165458
4137564;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;2083,93177875347
4137564;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;2083,93177875347
4137569;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;76;2509,77764084616
4137570;1;2;1;80;2;1;2;7; ;2; ; ;11; ;2; ;2; ;1;08;76;2083,93177875347
4137570;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;2083,93177875347
4137570;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;2083,93177875347
4137574;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;76;1307,47875631002
4137639;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;76;1406,27021545437
4137641;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1189,55887350103
4137642;1;1;1;80;2;1;1;8; ;2; ; ;11; ;2; ;1;180000;1;08;76;925,406222858037
4137645;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1108,03941019363
4137647;1;2;1;80;2;1;1;7; ;2; ; ;4; ;2; ;2; ;1;08;76;1311,87511888156
4137647;1;5;1;80;2;1;1;9;CAMBIO DE DOMICILIO;1; ;1;4; ;2; ;2; ;1;08;76;1311,87511888156
4137648;1;1;1;80;2;1;1;8; ;2; ; ;4; ;3; ;2; ;1;08;76;1005,49072875226
4137649;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;76;1122,63380284105
4137653;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;1;10000;1;08;76;1591,21963308919
4137654;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;76;822,857541416672
4137654;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;76;822,857541416672
4137657;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1330,28467957876
4137657;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1330,28467957876
4137661;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;76;976,993040118239
4137662;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1108,03941019363
4137665;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;76;1730,39998300327
4137666;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;76;1915,34940063809
4137666;1;5;1;80;2;1;1;9;CAMBIO DE DOMICILIO;2; ; ;9; ;2; ;2; ;1;08;76;1915,34940063809
