DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
4126422;1;7;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;4080,30449489896
4126423;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3866,75330728506
4126424;1;1;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5103,40863258099
4126424;1;2;1;90;2; ;1;35;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5103,40863258099
4126425;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3769,07514549975
4126426;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3368,36503292322
4126426;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3368,36503292322
4126427;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2;08;05;3463,66527431334
4126427;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2;08;05;3463,66527431334
4126427;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3463,66527431334
4126449;1;1;1;90;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;8;2; ;2; ;2;08;05;4975,42903398294
4126449;1;2;1;90;2; ;1;14;2; ;1;42;2; ;1;1;2; ;1;8;2; ;2; ;2;08;05;4975,42903398294
4126451;1;1;1;90;2; ;1;20;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;6675,37918435997
4126451;1;2;1;90;2; ;1;25;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;6675,37918435997
4126452;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3448,89466869776
4126452;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3448,89466869776
4126452;1;3;1;90;2; ;1;2;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3448,89466869776
4126453;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;8;2; ;1;20;2; ;2;08;05;3594,46358705251
4126453;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2;08;05;3594,46358705251
4126454;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5485,86528150953
4126454;1;2;1;90;2; ;1;20;2; ;1;30;1;40;2; ;2; ;2; ;2; ;2; ;2;08;05;5485,86528150953
4126454;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5485,86528150953
4126454;1;6;1;90;2; ;1;35;2; ;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2;08;05;5485,86528150953
4126455;1;1;1;90;2; ;1;6;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5406,95858652072
4126455;1;2;1;90;2; ;1;42;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;5406,95858652072
4126455;1;3;1;90;2; ;1;7;2; ;1;7;2; ;2; ;1;8;2; ;2; ;2; ;2;08;05;5406,95858652072
4126455;1;4;1;90;2; ;1;4;2; ;1;4;2; ;2; ;1;6;2; ;2; ;2; ;2;08;05;5406,95858652072
4126456;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;2938,0810503035
4126456;1;2;1;90;2; ;1;48;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2;08;05;2938,0810503035
4126456;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;2938,0810503035
4126457;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3257,98000005398
4126457;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3257,98000005398
4126457;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;05;3257,98000005398
4126521;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1113,0271604713
4126521;1;2;1;90;1;7;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1113,0271604713
4126521;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1113,0271604713
4126521;1;4;1;90;1;2;1;6;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1113,0271604713
4126521;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1113,0271604713
4126522;1;1;1;90;1;3;1;20;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2;08;63;1007,57795789777
4126522;1;2;1;90;2; ;1;35;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1007,57795789777
4126522;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1007,57795789777
4126524;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;785,975096594393
4126524;1;2;1;90;2; ;1;14;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;785,975096594393
4126524;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;785,975096594393
4126525;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126526;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126526;1;2;1;90;1;7;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126527;1;1;1;90;2; ;1;3;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1969,38974694921
4126527;1;2;1;90;2; ;1;35;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1969,38974694921
4126527;1;9;1;90;2; ;1;5;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1969,38974694921
4126528;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;905,110494954392
4126529;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;795,893631219946
4126529;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;795,893631219946
4126529;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;795,893631219946
4126530;1;1;1;90;2; ;1;3;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1196,20815878618
4126530;1;2;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1196,20815878618
4126531;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1232,9021919996
4126531;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1232,9021919996
4126531;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1232,9021919996
4126531;1;4;1;90;2; ;1;21;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1232,9021919996
4126532;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1109,30578767285
4126532;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1109,30578767285
4126532;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1109,30578767285
4126532;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1109,30578767285
4126533;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;828,879810416059
4126533;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;828,879810416059
4126534;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;905,850128122694
4126534;1;2;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;905,850128122694
4126535;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126536;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,40876926148
4126536;1;2;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,40876926148
4126537;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126538;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126539;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126539;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126587;1;1;1;90;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126587;1;2;1;90;1;14;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126588;1;1;1;90;1;3;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;665,625125111141
4126588;1;2;1;90;1;1;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;665,625125111141
4126588;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;665,625125111141
4126589;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126589;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126590;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;592,740735668997
4126590;1;2;1;90;2; ;1;42;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;592,740735668997
4126590;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;592,740735668997
4126590;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;592,740735668997
4126591;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;614,402277339732
4126591;1;2;1;90;1;4;1;35;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2;08;63;614,402277339732
4126591;1;3;1;90;1;2;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;614,402277339732
4126592;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;810,982933361317
4126592;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;810,982933361317
4126593;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;716,847972882549
4126593;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;716,847972882549
4126593;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;716,847972882549
4126594;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;905,110494954392
4126595;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,60549722194
4126595;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,60549722194
4126595;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,60549722194
4126595;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,60549722194
4126595;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1090,60549722194
4126596;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;766,799866188531
4126596;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;766,799866188531
4126596;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;766,799866188531
4126597;1;1;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126597;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126598;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;745,209503631355
4126598;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;745,209503631355
4126599;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126599;1;2;1;90;1;3;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126600;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126601;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2;08;63;1127,18829621273
4126601;1;2;1;90;2; ;1;42;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;5;2;08;63;1127,18829621273
4126602;1;1;1;90;2; ;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1228,26317503742
4126602;1;2;1;90;2; ;1;49;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1228,26317503742
4126603;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;814,329228457506
4126603;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;814,329228457506
4126604;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;774,303268662769
4126604;1;2;1;90;1;7;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;774,303268662769
4126605;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;749,295431895845
4126605;1;2;1;90;2; ;1;84;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;749,295431895845
4126605;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;749,295431895845
4126606;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;2;1;90;1;7;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;7;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;8;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;9;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126606;1;10;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1186,85488067139
4126607;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2;08;63;1065,40093249456
4126607;1;2;1;90;2; ;1;35;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1065,40093249456
4126607;1;3;1;90;2; ;1;5;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1065,40093249456
4126608;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126608;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;846,384244708745
4126609;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;875,47800974016
4126609;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;875,47800974016
4126610;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1137,49627705541
4126610;1;2;1;90;1;2;1;35;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1137,49627705541
4126610;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1137,49627705541
4126610;1;4;1;90;1;1;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1137,49627705541
4126610;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1137,49627705541
4126611;1;1;1;90;2; ;1;6;2; ;1;30;2; ;2; ;2; ;2; ;1;10;2; ;2;08;63;1156,18219899145
4126611;1;2;1;90;2; ;1;8;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1156,18219899145
4126612;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;851,023261670926
4126612;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;851,023261670926
4126612;1;3;1;90;2; ;1;28;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2;08;63;851,023261670926
4126612;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;851,023261670926
4126613;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;636,531360079726
4126613;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;636,531360079726
4126613;1;3;1;90;1;21;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;636,531360079726
4126614;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1013,88550421379
4126614;1;2;1;90;2; ;1;59;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1013,88550421379
4126614;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1013,88550421379
4126615;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126616;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;774,303268662769
4126616;1;2;1;90;2; ;1;35;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2;08;63;774,303268662769
4126617;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;876,016729922977
4126618;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;25;2;08;63;876,016729922977
4126620;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1127,08843396003
4126620;1;2;1;90;2; ;1;28;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;08;63;1127,08843396003
4126621;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1101,54277572867
4126621;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1101,54277572867
4126622;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1246,24283445247
4126623;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;858,033485048489
4126623;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;858,033485048489
4126623;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;858,033485048489
4126623;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;858,033485048489
4126623;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;858,033485048489
4126624;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1091,63464828836
4126624;1;2;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1091,63464828836
4126625;1;1;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1195,1136662133
4126625;1;2;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;08;66;1195,1136662133
