Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Fex_c_2011
392352;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2520,0568779029
392352;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2520,0568779029
392352;1;5;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2520,0568779029
392352;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2520,0568779029
392352;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2520,0568779029
392353;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1571,10749865449
392354;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2032,80828111711
392354;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2032,80828111711
392354;1;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;2032,80828111711
392355;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1528,75455121811
392355;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1528,75455121811
392355;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1528,75455121811
392356;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1872,5580611417
392356;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1872,5580611417
392356;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1872,5580611417
392359;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1204,89913698038
392359;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1204,89913698038
392359;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1204,89913698038
392361;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2277,49569389557
392361;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2277,49569389557
392362;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1133,61196571649
392362;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1133,61196571649
392362;1;3;50;1;6;VIAJO DONDE SU HERMANO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1133,61196571649
392362;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1133,61196571649
392362;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1133,61196571649
392363;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1728,40828678957
392363;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;1728,40828678957
392363;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1728,40828678957
392364;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1647,30763958713
392364;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1647,30763958713
392365;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1558,2428695163
392365;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1558,2428695163
392366;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1410,85727867907
392367;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1550,68006216219
392367;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1550,68006216219
392367;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1550,68006216219
392368;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1571,10749865449
392369;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1152,46789477464
392369;1;7;50;7;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1152,46789477464
392370;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1804,05370638524
392370;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1804,05370638524
392370;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1804,05370638524
392370;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1804,05370638524
392370;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1804,05370638524
392370;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1804,05370638524
392371;1;1;50;1;6;TRABAJO PARA AUTOCONSUMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1680,68936970676
392371;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1680,68936970676
392373;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2225,06230680598
392374;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1588,58550330645
392375;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1341,76971687301
392375;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1341,76971687301
392375;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1341,76971687301
392376;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1805,9863521284
392376;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1805,9863521284
392376;1;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;1805,9863521284
392376;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1805,9863521284
392376;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1805,9863521284
392376;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1805,9863521284
392382;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1460,22108388273
392382;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;19;1460,22108388273
392382;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1460,22108388273
392382;1;4;50;4;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;19;1460,22108388273
392383;1;1;50;1;6;SACANDO GRAVA PARA ARREGLO DE PISIO DE LA VIVIENDA;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;1270,37867936597
392383;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1270,37867936597
392384;1;1;50;1;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;23;2342,97681242116
392384;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2342,97681242116
392384;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2342,97681242116
392384;1;6;50;6;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;2342,97681242116
392384;1;7;50;7;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2342,97681242116
392385;1;1;50;1;6;TRABAJANDO PARA AUTOCONSUMO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1166,85323068317
392385;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1166,85323068317
392385;1;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1166,85323068317
392385;1;4;50;4;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1166,85323068317
392385;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1166,85323068317
392386;1;1;50;1;6;TRABAJANDO PARA AUTOCONSUMO (AFIRMA NO VENDER) CULTIVA;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;23;1643,57954469686
392386;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1643,57954469686
392386;1;3;50;3;4; ;2;2;2;2; ; ;1;13;NO ES PROFESINAL; ; ; ; ; ;2;23;1643,57954469686
392387;1;1;50;1;6;ENFERMO;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;23;1181,9565725719
392387;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1181,9565725719
392388;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1810,51409062135
392388;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1810,51409062135
392388;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1810,51409062135
392388;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1810,51409062135
392389;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1666,78606905858
392389;1;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1666,78606905858
392389;1;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1666,78606905858
392390;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1884,16546499796
392390;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;23;1884,16546499796
392391;1;1;50;1;6;DESCANSANDO POR VEJEZ (PENSIONADA);2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1393,30657911585
392391;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1393,30657911585
392391;1;3;50;3;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;23;1393,30657911585
392391;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1393,30657911585
392392;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2082,15201114574
392393;1;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;23;1884,16546499796
392393;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1884,16546499796
392394;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2142,54161305197
392394;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;2142,54161305197
392394;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2142,54161305197
392394;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2142,54161305197
392395;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1018,15813585328
392395;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1018,15813585328
392395;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1018,15813585328
392395;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1018,15813585328
392396;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1873,07653274681
392396;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1873,07653274681
392396;1;3;50;1;6;SUFRE TRANSTORNOS MENTALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1873,07653274681
392396;1;4;50;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1873,07653274681
392396;1;5;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1873,07653274681
392396;1;6;50;6;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1873,07653274681
392397;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1518,93629067453
392397;1;2;50;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1518,93629067453
392397;1;3;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1518,93629067453
392397;1;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1518,93629067453
392397;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1518,93629067453
392397;1;6;50;6;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1518,93629067453
392398;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1496,36233306809
392398;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1496,36233306809
392398;1;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1496,36233306809
392398;1;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1496,36233306809
392398;1;5;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1496,36233306809
392398;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1496,36233306809
392398;1;8;50;7;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1496,36233306809
392399;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2114,63322306822
392399;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2114,63322306822
392400;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;995,355204508106
392400;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;995,355204508106
392400;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;995,355204508106
392400;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;995,355204508106
392400;1;5;50;5;6;DESCANSANDO POR ENFERMEDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;995,355204508106
392401;1;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1440,33272062591
392401;1;2;50;2;6;ESTA ENFERMA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1440,33272062591
392401;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1440,33272062591
392401;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1440,33272062591
392402;1;1;50;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1365,28900017263
392403;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;2032,86055982785
392403;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;2032,86055982785
392403;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2032,86055982785
392404;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3269,03438137286
392404;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3269,03438137286
392404;1;3;50;3;3; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;23;3269,03438137286
392404;1;5;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;3269,03438137286
392404;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3269,03438137286
392405;1;1;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;23;2452,33338114118
392407;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1422,542492873
392408;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1251,07732733286
392408;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1251,07732733286
392408;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1251,07732733286
392408;1;7;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1251,07732733286
392409;1;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;2455,46949034705
392409;1;2;50;1;6;SUFRE TRASTORNOS MENTALES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2455,46949034705
392409;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2455,46949034705
392409;1;4;50;4;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;23;2455,46949034705
392410;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2452,33338114118
392411;1;1;50;1;6;TRABAJA PARA AUTOCONSUMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1364,83977683095
392411;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1364,83977683095
392411;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1364,83977683095
392411;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1364,83977683095
392412;1;1;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1826,9119722976
392412;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1826,9119722976
392413;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2021,8640971653
392413;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2021,8640971653
392413;1;3;50;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2021,8640971653
392413;1;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;2021,8640971653
392413;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2021,8640971653
392413;1;7;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2021,8640971653
392415;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1760,42599435955
392415;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1760,42599435955
392415;1;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1760,42599435955
392415;1;5;50;5;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1760,42599435955
392416;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1599,77116788046
392416;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1599,77116788046
392417;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1590,2396012163
392417;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1590,2396012163
392417;1;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1590,2396012163
392418;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1307,49984505161
392419;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1532,05826483561
392419;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1532,05826483561
392420;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;800,173747161831
392420;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;800,173747161831
392420;1;3;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;800,173747161831
392420;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;800,173747161831
392421;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1118,61665109162
392421;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1118,61665109162
392421;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1118,61665109162
392421;1;5;50;5;6;VIAJANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1118,61665109162
392422;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;688,31710864201
392422;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;688,31710864201
392424;1;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;529,683761424874
392424;1;2;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;529,683761424874
392424;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;529,683761424874
392424;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;529,683761424874
392424;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;529,683761424874
392425;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;780,585184237022
392425;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;780,585184237022
392425;1;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;780,585184237022
392425;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;780,585184237022
392426;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;431,347745085774
392426;1;2;50;2;6;VACACIONES;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;431,347745085774
392426;1;3;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;431,347745085774
392427;1;1;50;1;6;LEYENDO;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;50;451,421127231276
392428;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;738,677913856905
392428;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;738,677913856905
392429;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;463,433401284059
392429;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;463,433401284059
392429;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;463,433401284059
392429;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;463,433401284059
392429;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;463,433401284059
392429;1;7;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;463,433401284059
392430;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;498,968184587987
392430;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;498,968184587987
392430;1;3;50;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;498,968184587987
392430;1;5;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;498,968184587987
392432;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;665,58253241886
392432;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;665,58253241886
392432;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;665,58253241886
392432;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;665,58253241886
392433;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;757,965519495182
392433;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;757,965519495182
392439;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;657,11671258443
392439;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;657,11671258443
392439;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;657,11671258443
392440;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;800,658566382524
392440;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;800,658566382524
392441;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;757,965519495182
392441;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;757,965519495182
392443;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;590,487118548638
392443;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;590,487118548638
392444;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;553,241074678346
392444;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;553,241074678346
392444;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;553,241074678346
392444;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;553,241074678346
392445;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;818,117906640423
392445;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;818,117906640423
392446;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;643,26741400912
392446;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;643,26741400912
392446;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;643,26741400912
392446;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;643,26741400912
392446;1;5;50;5;6;DESCANSAR;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;54;643,26741400912
392446;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;54;643,26741400912
392447;1;1;50;1;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;54;425,123661515581
392447;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;54;425,123661515581
392448;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;657,11671258443
392448;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;54;657,11671258443
