Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Fex_c_2011
386883;1;3;2;2;1;4;9;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2171,88671576858
386884;1;2;2;2;2;4;1;5;5;1; ; ;5000000;80000; ;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1818,47613200383
386884;2;1;1;2;2;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;23;1;1818,47613200383
386885;1;5;4;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2133,71799060865
386886;1;3;2;2;1;4;6;1;4;1; ; ;9000000;30000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;2105,20251682183
386887;1;3;2;6; ;4;6;1;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1868,01791337169
386888;1;2;1;6; ;4;6;5;5;1; ; ;5000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;2659,29390915999
386889;1;4;3;2;1;4;6;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2030,59525002003
386890;1;3;2;2;2;4;6;1;5;1; ; ;7000000;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;995,355204508106
386890;2;2;1;2;2;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;23;1;995,355204508106
386891;1;3;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;23;1;2171,88671576858
386892;1;3;2;2;1;4;6;1;5;1; ; ;9000000;60000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1564,14634571845
386893;1;2;1;2;1;2;6;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2009,79517655664
386895;1;3;2;6; ;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;23;1;1416,85497963554
386896;1;2;2;6; ;4;1;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;23;1;1488,65340192349
386897;1;2;1;2;1;4;1;6; ;1; ; ;10000000;80000; ;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1422,542492873
386898;1;2;2;6; ;4;1;5;5;1; ; ;5000000;50000; ;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2180,74413211871
386899;1;2;1;6; ;4;1;6; ;1; ; ;2000000;60000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;2452,33338114118
386900;1;3;2;2;1;4;1;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;995,355204508106
386901;1;2;2;6; ;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;23;1;1934,45178226847
386902;1;4;2;2;1;4;6;5;5;1; ; ;10000000;60000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2379,97654655209
386904;1;3;1;2;1;4;2;1;4;4; ; ; ;10000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;23;1;1806,16010193073
386905;1;3;2;4;1;4;6;1;5;4; ; ; ;80000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;2; ; ;01;2;23;1;1997,64460443315
386907;1;5;2;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;2179,64349749428
386908;1;4;1;2;1;4;2;1;4;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;23;1;1800,79643952825
386909;1;1;1;3;2;5;2;6; ;3; ; ; ; ;30000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;4;2;3;1;2;2;2;2;1; ; ;01;2;41;1;1253,77424586114
386910;1;4;4;3;1;5;2;1;5;2; ;250000;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1; ; ;01;2;41;1;1437,50733474149
386912;1;3;2;3;2;5;2;1;4;1; ; ;12000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;41;1;1404,34500308626
386912;2;1;1;3;2;5;2;1;4;3; ; ; ; ;35000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;41;1;1404,34500308626
386913;1;3;2;3;1;5;2;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;41;1;744,51351323968
386914;1;5;1;3;1;5;2;5;5;1; ; ;4000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;41;1;716,532771421726
386915;1;1;1;3;2;5;2;1;4;1; ; ;6000000;70000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;2;1;1; ;01;2;41;1;998,005532009726
386916;1;5;4;3;1;5;2;1;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;41;1;969,724063948192
386917;1;3;1;2;1;4;1;1;4;1; ; ;30000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;50;1;1948,56860843445
386918;1;3;1;2;1;4;1;1;4;1; ; ;50000000;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;50;1;1190,22790325883
386920;1;3;3;2;1;4;1;1;4;1; ; ;1000000;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;50;1;1538,32329058469
386921;1;3;2;2;1;4;6;1;4;1; ; ;15000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;50;1;1453,19013860623
386923;1;3;2;2;1;4;1;1;4;1; ; ;12000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;1;1;5;2;1;2;2;2;1;2; ;1;01;2;50;1;1538,32329058469
386925;1;2;2;6; ;4;6;5;5;1; ; ;500000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;50;1;1948,56860843445
386926;1;3;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;4;1;2;2;2;2;3; ; ;01;2;50;1;1740,10259709036
386927;1;3;1;2;1;3;2;1;5;1; ; ;99;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1690,36788196822
386928;1;3;1;2;1;4;6;1;4;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;50;1;931,860478123662
386929;1;3;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;50;1;1168,01466054017
386930;1;1;1;6; ;4;6;1;5;1; ; ;99;99; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;2;2;2;2;2; ; ; ;01;2;50;1;1948,56860843445
386931;1;3;3;2;1;4;6;1;5;1; ; ;99;99; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3; ; ;01;2;50;1;1432,00045683305
386932;1;1;1;6; ;4;5;2;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;2;2;2;2;2; ; ; ;01;2;50;1;1948,56860843445
386933;1;3;3;2;1;4;6;1;5;1; ; ;99;99; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;2; ;1;01;2;50;1;1982,04184933353
386935;1;5;2;2;1;5;1;1;4;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;50;1;1672,60283540213
386936;1;4;3;2;1;4;1;1;4;3; ; ; ; ;80000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;50;1;1091,30519381819
386938;1;3;2;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;50;1;1397,67035365743
386941;1;3;3;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;50;1;1168,01466054017
386942;1;3;1;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;50;1;2291,04562460259
386943;1;1;1;2;1;4;4;1;4;4; ; ; ;50000; ;1;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1402,11854981001
386945;1;4;2;2;1;4;6;1;4;1; ; ;40000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;1460,71218885096
386946;1;3;2;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;2; ; ;01;2;50;1;1640,95380234441
386947;1;3;2;2;1;4;6;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;50;1;1243,00177396268
392146;1;4;3;2;1;4;1;1;3;1; ; ;6000000;80000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1884,14828036835
392147;1;3;1;2;2;4;2;5;5;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1296,49480313349
392148;1;2;2;2;1;4;8;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1738,11624650889
392149;1;2;1;6; ;4;4;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2; ; ; ;01;2;08;1;2321,22760406997
392150;1;3;2;2;2;4;2;4;5;1; ; ;12000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1077,08804800888
392151;1;5;4;6; ;4;5;5;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1796,56808215901
392153;1;3;2;2;1;3;1;1;3;1; ; ;10000000;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1788,84744528059
392154;1;4;3;2;1;3;1;1;3;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;794,790016479739
392155;1;1;1;4;1;4;1;5;5;4; ; ; ;15000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;08;1;1408,75728775502
392156;1;3;2;6; ;4;2;6; ;1; ; ;15000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;08;1;1604,81919847474
392157;1;2;1;6; ;4;4;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;08;1;1208,91460492415
392158;1;3;2;6; ;4;5;5;5;1; ; ;8000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;08;1;1715,83142835086
392159;1;4;3;2;1;4;5;1;3;1; ; ;5000000;60000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1665,10022957916
392160;1;3;2;2;2;4;4;1;3;1; ; ;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;2502,19674878492
392160;2;2;1;2;2;4;4;1;3;4; ; ; ;40000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;08;1;2502,19674878492
392160;3;1;1;2;2;4;4;1;3;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ; ;01;2;08;1;2502,19674878492
392161;1;4;3;2;1;4;1;1;3;1; ; ;12000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;1;01;2;08;1;2535,05919767068
392162;1;5;2;2;1;4;1;1;3;1; ; ;7000000;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;1;01;2;08;1;2124,59042284049
392163;1;3;2;2;1;4;1;1;5;1; ; ;7000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;08;1;1604,81919847474
392164;1;3;2;2;1;4;1;1;3;1; ; ;4000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1628,50067088868
392165;1;5;1;2;1;4;1;1;3;1; ; ;20000000;40000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;943,790999974729
392166;1;4;1;2;1;3;4;1;3;1; ; ;12000000;40000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1274,20998497546
392167;1;3;2;6; ;4;1;4;3;3; ; ; ; ;20000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1577,52003136982
392168;1;5;4;2;1;3;1;1;3;1; ; ;8000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;2;4;1;1;2;2;1;1; ;2;01;2;08;1;1401,01031320081
392170;1;3;1;6; ;4;2;4;3;1; ; ;6000000;50000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1550,22086426491
392171;1;2;1;4;1;4;1;2;1;3; ; ; ; ;35000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;08;1;1958,18545940515
392172;1;4;2;2;1;4;1;1;3;1; ; ;25000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;2;2;1;1; ;2;01;2;08;1;824,282974445769
392173;1;3;2;2;1;4;4;2;3;1; ; ;5000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1; ; ;01;2;08;1;1982,42552441916
392174;1;3;2;2;1;4;1;1;3;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;2;2;1;1; ;2;01;2;08;1;1394,41334284888
392175;1;5;4;2;1;4;1;1;3;1; ; ;12000000;90000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1055,73731459976
392176;1;3;2;2;1;4;1;4;3;2; ;70000;5000000;40000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1088,46007808601
392177;1;3;2;2;1;4;1;1;3;1; ; ;600000;60000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1304,32297538262
392178;1;5;4;2;1;4;1;1;3;1; ; ;6000000;70000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1779,74030567173
392179;1;3;2;2;1;4;7;1;3;1; ; ;3000000;35000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;794,790016479739
392180;1;3;2;2;1;4;7;1;3;1; ; ;4000000;30000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1665,10022957916
392181;1;3;2;4;1;4;8;1;3;1; ; ;5000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2; ; ;01;2;08;1;794,790016479739
392182;1;3;2;4;2;4;5;5;3;1; ; ;10000000;40000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;794,790016479739
392183;1;3;2;4;2;4;5;1;3;1; ; ;3000000;40000; ;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1; ; ;01;2;08;1;1783,8330963337
392184;1;4;3;4;1;4;5;1;3;1; ; ;5000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;794,790016479739
392185;1;3;2;6; ;3;5;5;3;1; ; ;5000000;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;2033,15672319086
392186;1;3;1;3;1;4;5;4;3;1; ; ;4000000;30000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;943,790999974729
392188;1;3;2;6; ;4;5;5;3;1; ; ;3000000;30000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1967,86134313955
392190;1;3;2;6; ;4;5;1;5;1; ; ;4000000;30000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1665,10022957916
392191;1;3;2;6; ;4;4;5;3;4; ; ; ;20000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1766,2098129632
392192;1;4;2;2;1;4;10;1;3;1; ; ;9000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;1665,10022957916
392193;1;4;2;2;1;4;8;1;3;1; ; ;12000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;909,358992965154
392194;1;4;3;2;1;3;8;1;3;1; ; ;5000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1152,60824462856
392195;1;4;2;2;1;4;5;1;3;1; ; ;10000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;2;2;1; ; ;01;2;08;1;1688,53226124594
