DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4094048;1;3;1;70;1;8;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;18;1;1;1810;07;05;959,044740220042;05
4094064;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;689000;19;19;85;1;1;8512;07;05;1104,91901887793;05
4094074;1;4;1;70;1;6;24;1; ;2;144;1; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;37;95;45;1;1;4559;07;05;901,515751336545;05
4094076;1;1;1;70;1;1;24;4; ;2;12;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;1;5249;07;05;1326,59350954621;05
4094089;1;1;1;70;1;2;48;1; ;2;2;1; ;6;2;9;COBERTURA; ; ; ; ; ; ; ; ; ;1;1;689000;95;95;70;1;1;7010;07;05;1059,77007227277;05
4094109;1;2;1;70;1;28;48;4; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;2;5222;07;05;1097,9953498388;05
4094110;1;1;1;70;1;8;40;1; ;2;24;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;85;52;1;1;5243;07;05;1342,52340536932;05
4094143;1;4;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;93; ; ;1;1; ;07;05;1211,87843141083;05
4094144;1;5;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;07;05;966,824676715479;05
4094147;1;2;1;70;1;3;48;1; ;2;72;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;07;05;960,594584844641;05
4094147;1;4;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;07;05;960,594584844641;05
4094158;1;2;1;70;1;2;30;1; ;2;672;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;07;05;1063,71566715713;05
4094165;1;1;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;07;07;85;1;1;8512;07;05;1133,22895697937;05
4094166;1;6;1;70;1;3;24;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;97;97;55;1;1;5521;07;05;1022,96582759764;05
4094166;1;7;1;70;1;2;24;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;1;5262;07;05;1022,96582759764;05
4094172;1;3;1;70;1;24;16;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;25000;45;45;52;1;2;5234;07;05;944,316353166185;05
4094184;1;1;1;70;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;640000;55;99;36;1;1;3611;07;05;959,044740220042;05
4094193;1;2;1;70;1;20;48;1; ;2;22;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;2;8511;07;08;677,46444422148;08
4094194;1;2;1;70;1;8;48;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;54;95;1;1;9500;07;08;521,115147151858;08
4094214;1;1;1;70;1;24;48;1; ;2;24;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;60;1;2;6042;07;13;324,146080749873;13
4094221;1;2;1;70;1;32;40;1; ;2;32;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;1;300000;39;93;70;1;2;7010;07;13;406,338323745875;13
4094226;1;1;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ;1; ; ;1; ; ; ;1;98;95;95;70;1;1;7010;07;13;404,656374642851;13
4094226;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ;1; ; ;1; ; ; ;2; ;55;55;85;1;1;8511;07;13;404,656374642851;13
4094248;1;1;1;70;1;24;40;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;39;75;1;2;7514;07;13;419,970234652857;13
4094277;1;3;1;70;1;4;40;1; ;2;4;1; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;1;689500;39;81;36;1;1;3611;07;15;122,404047657331;15
4094282;1;1;1;70;1;96;48;1; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;45000;54;55;55;1;2;5511;07;15;87,288265332038;15
4094283;1;1;1;70;1;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;2;4521;07;15;93,3793022726077;15
4094285;1;1;1;70;1;2;48;1; ;2;16;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;98;98;60;1;1;6021;07;15;103,591542241426;15
4094285;1;2;1;70;1;8;40;1; ;2;180;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;97;52;1;1;5211;07;15;103,591542241426;15
4094290;1;2;1;70;1;240;40;2; ;2;240;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;75;1;2;7512;07;15;102,825339453887;15
4094293;1;2;1;70;1;52;20;1; ;2;144;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;75;1;2;7512;07;15;103,566747748564;15
4094297;1;3;1;70;1;8;40;1; ;2;98;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8012;07;15;79,0998992845909;15
4094299;1;4;1;70;1;2;72;1; ;2;2;1; ;2;2;7; ; ; ; ;1; ; ; ; ; ; ;1;750000;98;98;60;1;1;6031;07;15;97,5602321223427;15
4094302;1;3;1;70;1;2;40;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;64;1;1;6421;07;15;98,7429052042182;15
4094307;1;2;1;70;1;28;40;1; ;2;28;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;07;15;80,9316216350038;15
4094312;1;2;1;70;1;5;48;2; ;2;78;1; ;7;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;12;33;52;1;1;5231;07;15;107,874327453755;15
4094318;1;1;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;53;53;55;1;1;5521;07;15;71,1090129603189;15
4094322;1;3;1;70;1;8;48;2; ;2;8;4; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;11;11;80;1;1;8050;07;15;133,45955128342;15
4094333;1;2;1;70;1;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;97;55;1;2;5529;07;15;99,0851772528047;15
4094336;1;5;1;70;1;36;42;1; ;2;36;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;39;75;1;2;7512;07;15;113,397212445475;15
4094338;1;4;1;70;1;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;07;15;167,647898568235;15
4094342;1;2;1;70;1;4;48;1; ;2;48;2; ;9;2;3; ; ; ; ;1;1; ; ; ; ; ;2; ;21;58;75;1;1;7522;07;15;102,825339453887;15
4094350;1;2;1;70;1;6;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ;1; ; ; ; ;2; ;39;39;85;1;1;8512;07;15;92,1369023692463;15
4094350;1;6;1;70;1;8;48;1; ;2;8;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8512;07;15;92,1369023692463;15
4094353;1;3;1;70;1;25;48;4; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;63;1;2;6310;07;15;99,5264420400029;15
4094356;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;07;15;99,5264420400029;15
4094358;1;1;1;70;1;20;48;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;07;15;210,232974743777;15
4094368;1;2;1;70;1;8;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;1;5239;07;15;85,2144068473322;15
4094380;1;5;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;83;83;28;1;1;2811;07;15;119,306798150859;15
4094384;1;2;1;70;1;16;40;3; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;41;52;1;2;5225;07;15;107,874327453755;15
4094391;1;3;1;70;1;1;48;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;17;55;1;1;5530;07;17;493,020911146713;17
4094395;1;1;1;70;1;6;48;1; ;2;6;1; ;3;2;7; ; ; ; ;1; ; ; ; ; ; ;2; ;02;21;74;1;1;7493;07;17;222,58863691841;17
4094395;1;2;1;70;1;52;48;1; ;2;52;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;33;55;70;1;2;7020;07;17;222,58863691841;17
4094395;1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;07;17;222,58863691841;17
4094397;1;2;1;70;1;40;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;34;34;40;1;2;4010;07;17;263,196256601422;17
4094401;1;1;1;70;1;3;48;1; ;2;12;4; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;30;21;80;1;1;8050;07;17;380,077856672332;17
4094417;1;2;1;70;1;4;48;2; ;2;4;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;07;17;245,782528445542;17
4094428;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;07;17;212,247976386833;17
4094431;1;1;1;70;1;16;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;77;15;1;2;1551;07;17;273,716803854998;17
4094433;1;3;1;70;1;12;40;1; ;2;6;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;00;45;51;1;1;5125;07;17;126,167656573736;17
4094438;1;2;1;70;1;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;17;205,594866856739;17
4094441;1;2;1;70;1;4;48;1; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;07;17;221,065735884539;17
4094442;1;2;1;70;1;24;48;4; ;2;12;4; ;1;2;5; ; ; ; ;1; ; ; ; ; ; ;2; ;95;45;52;1;2;5262;07;17;138,336307323579;17
4094448;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;70;1;1;7010;07;17;283,296791419869;17
4094473;1;2;1;70;1;6;40;1; ;2;32;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;77;55;1;1;5522;07;17;290,710573916669;17
4094474;1;2;1;70;1;2;60;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;689455;95;95;70;1;1;7010;07;17;255,138345500654;17
4094487;1;1;1;70;1;48;48;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;55;1;2;5521;07;17;142,529196252124;17
4094497;1;2;1;70;1;2;40;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;05;05;11;1;1;1120;07;17;236,464550673594;17
4094500;1;1;1;70;1;16;40;3; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;07;17;153,839922190269;17
4094503;1;4;1;70;1;2;40;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;07;18;91,9111511332906;18
4094507;1;5;1;70;1;8;45;3; ;2;8;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;07;18;75,5458040177072;18
4094512;1;1;1;70;1;2;55;4; ;2;2;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;95;95;45;1;1;4521;07;18;92,7928200886749;18
4094513;1;2;1;70;1;13;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;07;18;81,4503400144685;18
4094528;1;2;1;70;1;2;40;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;07;18;164,646721836306;18
4094529;1;1;1;70;1;3;48;1; ;2;28;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;91;1;1;9192;07;18;149,591618397011;18
4094529;1;2;1;70;1;2;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;70;1;1;7010;07;18;149,591618397011;18
4094530;1;1;1;70;1;2;48;3; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;74;1;1;7493;07;18;151,537028323744;18
4094532;1;1;1;70;1;2;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;07;18;65,3960508915078;18
4094545;1;4;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;980000;03;39;74;1;1;7499;07;19;210,430257474573;19
4094547;1;1;1;70;1;240;48;1; ;2;250;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;2;4530;07;19;163,446651549572;19
4094552;1;1;1;70;1;2;48;1; ;2;2;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;37;17;92;1;1;9214;07;19;123,905027932095;19
4094561;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8519;07;19;115,293269682119;19
4094565;1;4;1;70;1;2;48;1; ;2;2;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;55;1;1;5529;07;19;115,802454590247;19
4094568;1;1;1;70;1;30;48;1; ;2;30;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;95;45;1;2;4521;07;19;123,413923408693;19
4094588;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;13;13;80;1;2;8050;07;19;96,2321682908589;19
4094594;1;2;1;70;1;8;48;3; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5211;07;19;105,952426436647;19
4094596;1;2;1;70;1;4;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;53;55;1;1;5530;07;19;133,779575591449;19
4094634;1;2;1;70;1;24;48;1; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;07;19;107,619133299527;19
4094650;1;2;1;70;1;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;64;1;1;6421;07;20;166,686500645011;20
4094656;1;2;1;70;1;24;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;2;5521;07;20;138,766755185372;20
4094658;1;1;1;70;1;3;23;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;85;1;1;8532;07;20;205,838654701459;20
4094658;1;4;1;70;1;2;53;4; ;2;2;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;07;20;205,838654701459;20
4094661;1;2;1;70;1;40;48;1; ;2;40;1; ;5;2;9;ES COTIZANTE EN LA SALUD; ;1; ; ; ; ; ; ; ; ;2; ;39;39;85;1;2;8511;07;20;116,789037259271;20
4094664;1;4;1;70;1;12;48;1; ;2;12;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;45;16;52;1;1;5236;07;20;175,815764095417;20
4094674;1;8;1;70;1;4;48;4; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;07;20;231,841789969837;20
4094683;1;2;1;70;1;28;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;98;60;1;2;6031;07;20;161,234180721047;20
4094690;1;1;1;70;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;07;20;152,789912921086;20
4094692;1;9;1;70;1;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;07;20;194,847402025869;20
4094695;1;1;1;70;1;18;40;4; ;2;18;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4530;07;20;163,514119008003;20
4094704;1;1;1;70;1;20;48;2; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;13;45;52;1;2;5262;07;27;25,9469838165021;27
4094721;1;2;1;70;1;10;50;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;45;45;52;1;1;5233;07;27;79,1100841938176;27
4094740;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;42;41;51;1;1;5122;07;41;114,11049595135;41
4094740;1;2;1;70;1;24;48;1; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;52;1;2;5233;07;41;114,11049595135;41
4094742;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;07;41;122,73187138366;41
4094748;1;2;1;70;1;36;48;2; ;2;36;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;07;44;63,9831784026351;44
4094749;1;3;1;70;1;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;07;44;55,0768319920691;44
4094754;1;2;1;70;1;20;40;2; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;08;08;85;1;2;8532;07;44;44,9018032144276;44
4094754;1;4;1;70;1;104;40;1; ;2;104;4; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8532;07;44;44,9018032144276;44
4094758;1;1;1;70;1;20;48;1; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;75;1;2;7512;07;47;86,4012008733586;47
4094762;1;3;1;70;1;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;03;50;55;1;1;5530;07;47;345,604803493435;47
4094764;1;3;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;07;47;215,208247255793;47
4094764;1;4;1;70;1;4;40;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5225;07;47;215,208247255793;47
4094766;1;1;1;70;1;6;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8519;07;47;241,327980641304;47
4094780;1;2;1;70;1;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;65;1;2;6593;07;47;86,4012008733586;47
4094781;1;2;1;70;1;104;20;1; ;2;104;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;57;49;71;1;2;7130;07;47;108,267191395077;47
4094783;1;1;1;70;1;20;40;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;70;1;2;7010;07;47;153,283593442985;47
4094786;1;2;1;70;1;4;48;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;59;59;85;1;1;8512;07;47;153,283593442985;47
4094795;2;1;2;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;55;1;1;5511;07;47;345,604803493435;47
4094802;1;2;1;70;1;4;24;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1250000;44;44;63;1;1;6340;07;47;134,487877512736;47
4094818;1;3;1;70;1;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;95;1;1;9500;07;47;336,644716473913;47
4094827;1;2;1;70;1;52;48;1; ;2;106;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;07;47;215,303531837163;47
4094831;1;1;1;70;1;44;48;2; ;2;44;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;75;1;2;7512;07;47;92,9478060671857;47
4094834;1;2;1;70;1;10;24;1; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;07;47;112,466614370918;47
4094835;1;4;1;70;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;07;47;89,4991978670227;47
4094840;1;2;1;70;1;8;48;1; ;2;75;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;52;1;1;5211;07;47;200,707238882755;47
4094841;1;2;1;70;1;4;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8513;07;47;174,486552765096;47
4094851;1;3;1;70;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;2;5233;07;47;86,4012008733586;47
4094851;1;5;1;70;1;12;48;1; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;98;60;1;1;6031;07;47;86,4012008733586;47
4094870;1;1;1;70;1;8;90;4; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;07;50;258,634283598895;50
4094872;1;3;1;70;1;26;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;83;28;1;2;2811;07;50;216,369617355517;50
4094885;1;2;1;70;1;68;48;1; ;2;68;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;45;24;1;2;2424;07;50;216,374319838986;50
4094909;1;2;1;70;1;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;33;15;1;2;1591;07;50;147,561484806391;50
4094910;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;84;15;1;1;1593;07;50;231,393366243707;50
4094921;1;1;1;70;1;3;60;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;97;52;1;1;5221;07;50;206,77147873426;50
4094932;1;2;1;70;1;3;40;4; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;07;50;226,130783203611;50
4094941;1;1;1;70;1;52;54;1; ;2;64;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6042;07;50;197,015015369636;50
4094962;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;1;400000;45;53;55;1;1;5521;07;50;209,473091731971;50
4094971;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;34;45;52;1;1;5225;07;50;200,691413224916;50
4094979;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689455;34;50;55;1;1;5521;07;50;184,330524029953;50
4094988;1;2;1;70;1;8;48;1; ;2;68;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;08;08;66;1;1;6601;07;52;241,655232956152;52
4095000;1;1;1;70;1;4;40;4; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;2500000;13;13;80;1;1;8050;07;52;145,02819802209;52
4095020;1;4;1;70;1;6;40;1; ;2;208;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;50000;39;77;15;1;1;1551;07;52;130,254498724373;52
4095024;1;2;1;70;1;2;20;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ;1;ESTUDIANDO; ;1;98;51;77;55;1;1;5529;07;52;192,007816528221;52
4095026;1;3;1;70;1;26;48;2; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;53;55;1;2;5521;07;52;383,588856727672;52
4095035;2;2;2;70;1;26;48;1; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;61;01;1;2;0140;07;52;223,745769624801;52
4095036;1;2;1;70;1;27;40;1; ;2;27;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;07;52;148,281694548458;52
4095038;1;5;1;70;1;48;28;1; ;2;150;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;07;52;165,721752497324;52
4095040;1;2;1;70;1;4;40;1; ;2;52;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5236;07;52;228,017399006014;52
4095042;1;2;1;70;1;8;25;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5237;07;52;241,655232956152;52
4095045;1;3;1;70;1;104;48;1; ;2;26;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;40000;58;58;74;1;2;7492;07;52;143,093245905556;52
4095046;1;3;1;70;1;27;40;1; ;2;27;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;07;52;214,615030041346;52
4095048;1;1;1;70;1;2;24;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;55;54;95;1;1;9500;07;52;112,036647085196;52
4095048;1;3;1;70;1;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;07;52;112,036647085196;52
4095051;1;3;1;70;1;4;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;07;52;205,410185492889;52
4095055;1;3;1;70;1;24;40;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;45;45;29;1;2;2930;07;52;178,487715070818;52
