Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s1a1;P7480s3;P7480s3a1;P7480s4;P7480s4a1;P7480s5;P7480s5a1;P7480s6;P7480s6a1;P7480s7;P7480s7a1;P7480s8;P7480s8a1;P7480s9;P7480s9a1;P7480s10;P7480s10a1;P7480s11;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
4100287;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;5101,20023176607
4100288;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;4331,48673941218
4100289;1;1;1;90;2; ;1;10;2; ;1;15;2; ;2; ;2; ;2; ;2; ;1;10;2;07;05;6543,39396856355
4100290;1;1;1;90;2; ;1;4;2; ;1;8;2; ;2; ;2; ;2; ;2; ;1;8;2;07;05;6742,71286086678
4100290;1;2;1;90;1;4;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;7;2;07;05;6742,71286086678
4100291;1;1;1;90;1;13;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;6807,93639760653
4100292;1;1;1;90;1;7;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;4470,66665105138
4100292;1;2;1;90;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;4470,66665105138
4100292;1;3;1;90;1;17;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;4470,66665105138
4100293;1;1;1;90;1;7;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;4968,15559281092
4100294;1;1;1;90;2; ;1;42;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2;07;05;1598,57586383468
4100294;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1598,57586383468
4100295;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1420,79266013326
4100295;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1420,79266013326
4100295;1;3;1;90;2; ;1;5;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1420,79266013326
4100296;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1142,31068580406
4100296;1;2;1;90;1;7;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1142,31068580406
4100296;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1142,31068580406
4100296;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1142,31068580406
4100297;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1561,67262176585
4100298;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1383,88941806444
4100298;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1383,88941806444
4100299;1;1;1;90;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1029,60252120945
4100299;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1029,60252120945
4100299;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1029,60252120945
4100299;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1029,60252120945
4100299;1;5;1;90;2; ;1;21;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;2;07;05;1029,60252120945
4100300;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;3;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;6;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;7;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100300;1;8;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;778,967237341327
4100301;1;1;1;90;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;862,736978474773
4100301;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;862,736978474773
4100301;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;862,736978474773
4100301;1;4;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;862,736978474773
4100302;1;1;1;90;2; ;1;5;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1454,47009853497
4100302;1;2;1;90;2; ;1;20;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1454,47009853497
4100303;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2680,67043270041
4100303;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;20;2;07;05;2680,67043270041
4100304;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100304;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100304;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100304;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100304;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100304;1;6;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1644,66666199053
4100305;1;1;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2232,63071667873
4100305;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2232,63071667873
4100305;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2232,63071667873
4100305;1;4;1;90;2; ;1;5;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2232,63071667873
4100305;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2;07;05;2232,63071667873
4100306;1;1;1;90;2; ;1;15;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2269,42897731574
4100306;1;2;1;90;2; ;1;40;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2269,42897731574
4100306;1;5;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2269,42897731574
4100306;1;6;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2269,42897731574
4100307;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3186,47962885566
4100307;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3186,47962885566
4100307;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2;07;05;3186,47962885566
4100307;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2;07;05;3186,47962885566
4100307;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2;07;05;3186,47962885566
4100308;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3162,33697412859
4100308;1;2;1;90;2; ;1;21;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3162,33697412859
4100308;1;5;1;90;2; ;1;21;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3162,33697412859
4100309;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2179,23630488563
4100309;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2179,23630488563
4100309;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2179,23630488563
4100310;1;1;1;90;2; ;1;30;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2700,96464636729
4100311;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1976,92469407276
4100311;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1976,92469407276
4100311;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1976,92469407276
4100312;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2407,16400630485
4100312;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2407,16400630485
4100312;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2407,16400630485
4100312;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2407,16400630485
4100312;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2407,16400630485
4100314;1;1;1;90;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2624,13094529863
4100314;1;2;1;90;1;10;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2624,13094529863
4100314;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2624,13094529863
4100314;1;4;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2624,13094529863
4100315;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2430,10739440013
4100315;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2430,10739440013
4100315;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2430,10739440013
4100316;1;1;1;90;2; ;1;20;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3505,80070432417
4100316;1;2;1;90;2; ;1;30;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3505,80070432417
4100317;1;1;1;90;1;10;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2340,68263793522
4100318;1;1;1;90;1;6;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1901,35481014959
4100318;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1901,35481014959
4100319;1;1;1;90;1;5;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3026,29711295156
4100319;1;2;1;90;1;21;1;28;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3026,29711295156
4100319;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3026,29711295156
4100320;1;1;1;90;1;7;1;28;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2;07;05;1726,82152052347
4100320;1;2;1;90;1;5;1;14;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1726,82152052347
4100321;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2000,77277027424
4100321;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2000,77277027424
4100321;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2000,77277027424
4100321;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2000,77277027424
4100322;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3241,38279348215
4100322;1;2;1;90;1;7;1;42;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3241,38279348215
4100323;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3263,86631682644
4100323;1;2;1;90;1;5;1;21;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3263,86631682644
4100324;1;1;1;90;1;5;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1802,14599415036
4100324;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1802,14599415036
4100325;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2395,9943446208
4100325;1;2;1;90;1;14;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2395,9943446208
4100326;1;1;1;90;1;5;1;15;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1640,49076184216
4100326;1;2;1;90;1;6;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1640,49076184216
4100326;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1640,49076184216
4100326;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1640,49076184216
4100327;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100327;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100327;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100327;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100327;1;6;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100327;1;7;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3017,54918828621
4100328;1;1;1;90;1;7;1;28;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;8;2;07;05;2965,38255720931
4100329;1;1;1;90;1;7;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2390,39149556413
4100330;1;1;1;90;1;3;1;15;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2180,00422085083
4100330;1;2;1;90;1;5;1;35;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2180,00422085083
4100331;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3215,02586600761
4100331;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3215,02586600761
4100331;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3215,02586600761
4100331;1;6;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3215,02586600761
4100332;1;1;1;90;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1901,35481014959
4100332;1;2;1;90;1;14;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1901,35481014959
4100333;1;1;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2458,65363155208
4100333;1;2;1;90;1;5;1;42;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2458,65363155208
4100334;1;1;1;90;1;10;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3237,50938935191
4100334;1;2;1;90;1;5;1;35;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3237,50938935191
4100334;1;3;1;90;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3237,50938935191
4100334;1;4;1;90;1;2;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3237,50938935191
4100335;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2450,40160806701
4100335;1;2;1;90;2; ;1;42;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2450,40160806701
4100336;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1842,14333971193
4100336;1;2;1;90;1;12;1;30;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2;07;05;1842,14333971193
4100336;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1842,14333971193
4100336;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1842,14333971193
4100337;1;1;1;90;1;2;1;5;2; ;1;6;2; ;2; ;2; ;1;10;2; ;2; ;2;07;05;2129,52744725671
4100337;1;2;1;90;1;5;1;40;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2129,52744725671
4100337;1;3;1;90;1;10;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2129,52744725671
4100338;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1982,52754312943
4100338;1;2;1;90;1;7;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1982,52754312943
4100338;1;3;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1982,52754312943
4100338;1;4;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1982,52754312943
4100339;1;1;1;90;1;7;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100339;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100339;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100339;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100339;1;5;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100339;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2063,70027610927
4100340;1;1;1;90;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1629,28506372883
4100340;1;2;1;90;1;10;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1629,28506372883
4100341;1;1;1;90;1;12;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;2;1;90;1;10;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;5;1;90;2; ;1;28;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;7;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100341;1;8;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;1766,05119498664
4100342;1;1;1;90;1;14;1;21;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2;07;05;2445,70320224972
4100342;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2445,70320224972
4100343;1;1;1;90;2; ;1;6;2; ;1;20;2; ;2; ;2; ;1;20;2; ;2; ;2;07;05;2970,98540626597
4100343;1;2;1;90;1;2;1;42;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2970,98540626597
4100344;1;1;1;90;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2985,2169061252
4100344;1;2;1;90;1;7;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2985,2169061252
4100345;1;1;1;90;1;3;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2450,40160806701
4100345;1;2;1;90;1;10;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;2450,40160806701
4100346;1;1;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3494,13514145984
4100346;1;2;1;90;1;7;1;42;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;07;05;3494,13514145984
