DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4095124;1;2;1;70;52;18;24;1; ;2;26;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;2;1810;07;52;197,268556241056
4095132;1;2;1;70;54;1;36;1; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;45;52;1;1;5261;07;54;355,868703811366
4095136;1;2;1;70;54;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;53;53;93;1;1;9309;07;54;471,109269982045
4095143;1;3;1;70;54;12;40;4; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;80;93;45;1;1;4552;07;54;315,651409551258
4095143;1;4;1;70;54;15;48;1; ;2;104;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;07;54;315,651409551258
4095146;1;3;1;70;54;4;44;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ;1; ; ; ;1;99;33;11;85;1;1;8512;07;54;304,915909555963
4095147;1;1;1;70;54;4;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;95;95;45;1;1;4522;07;54;420,159609649332
4095151;1;2;1;70;54;4;48;1; ;2;24;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;07;54;726,411160657254
4095151;1;4;1;70;54;1;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;1;5233;07;54;726,411160657254
4095154;1;1;1;70;54;2;50;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;760000;95;95;45;1;1;4521;07;54;405,180066888842
4095176;1;3;1;70;54;12;80;1; ;2;12;2; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;07;54;239,134114929815
4095338;1;2;1;70;66;72;48;1; ;2;72;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;50;55;1;2;5521;07;66;292,877803559407
4095345;1;4;1;70;66;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;18;1;2;1810;07;66;376,94645457191
4095348;1;1;1;70;66;4;48;1; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;55;51;55;1;1;5522;07;66;394,291230811034
4095351;1;4;1;70;66;2;48;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1100000;45;45;52;1;1;5233;07;66;291,943405348257
4095356;1;1;1;70;66;6;48;1; ;2;6;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;55;55;1;1;5529;07;66;394,291230811034
4095357;1;1;1;70;66;52;48;1; ;2;408;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;63;1;2;6331;07;66;265,986653445656
4095362;1;2;1;70;66;4;20;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;53;53;55;1;1;5529;07;66;437,221834026514
4095367;1;2;1;70;66;96;40;1; ;2;96;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;41;1;2;4100;07;66;298,348839914432
4095369;1;1;1;70;66;72;48;1; ;2;72;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;2;7492;07;66;293,206775645222
4095379;1;2;1;70;66;104;50;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;53;55;1;2;5529;07;66;236,882833307935
4095387;1;1;1;70;66;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;97;97;52;1;1;5222;07;66;409,638282069633
4095400;1;1;1;70;66;208;24;4; ;2;208;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;2;5233;07;66;276,402846498423
4095410;1;1;1;70;66;3;48;1; ;2;3;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;45;45;22;1;1;2212;07;66;313,775799543733
4095417;1;3;1;70;66;4;48;4; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;62;52;1;1;5239;07;66;326,918014947125
4095418;1;2;1;70;66;4;40;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5233;07;66;437,550806112329
4095428;1;6;1;70;66;98;40;1; ;2;98;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;37;60;1;2;6042;07;66;395,191340858771
4095435;1;2;1;70;66;4;48;4; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;85;93;45;1;1;4552;07;66;211,310877001652
4095435;1;3;1;70;66;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;70;55;80;1;2;8043;07;66;211,310877001652
4095437;1;3;1;70;66;4;48;1; ;2;4;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;689454;98;98;64;1;1;6421;07;66;301,64949808575
4095446;1;2;1;70;66;52;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;80;19;1;2;1921;07;66;312,788883286289
4095446;1;3;1;70;66;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;07;66;312,788883286289
4095450;1;2;1;70;66;84;40;1; ;2;84;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5231;07;66;286,437911321731
4095452;1;1;1;70;66;52;48;1; ;2;52;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;75;1;2;7512;07;66;199,873310019941
4095453;1;2;1;70;66;26;48;1; ;2;26;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;17;1;2;1741;07;66;296,64289831112
4095466;1;2;1;70;66;8;48;1; ;2;8;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;03;39;17;1;1;1710;07;66;366,378706768339
4095469;1;1;1;70;68;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;17;92;1;1;9214;07;68;419,904340029833
4095475;1;1;1;70;68;24;48;4; ;2;24;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;20;31;75;1;2;7512;07;68;469,634538561511
4095475;1;3;1;70;68;24;24;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;51;1;2;5137;07;68;469,634538561511
4095492;1;1;1;70;68;36;48;4; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;95;95;45;1;2;4521;07;68;888,39681103741
4095521;1;1;1;70;68;20;48;1; ;2;110;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;32;30;85;1;2;8512;07;68;380,235724339488
4095558;1;1;1;70;73;4;48;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;58;98;60;1;1;6031;07;73;269,78979453978
4095572;1;3;1;70;73;8;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;07;73;249,299197479952
4095575;1;2;1;70;73;56;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;07;73;227,416619118171
4095579;1;1;1;70;73;1;48;4; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;79;53;55;1;1;5529;07;73;237,856188545464
4095580;1;1;1;70;73;52;48;4; ;2;2;4; ;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;150000;41;37;64;1;2;6412;07;73;208,480582624786
4095583;1;2;1;70;73;4;48;1; ;2;12;1; ;9;1;9;ESTA AFILIADA POR UNA CAJA DE COMPENSACION  EN CALIDAD DE CESANTE; ;1; ; ; ; ; ; ; ; ;2; ;33;33;55;1;1;5511;07;73;365,278938895107
4095587;1;1;1;70;73;86;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;39;98;60;1;2;6022;07;73;446,994813771443
4095589;1;4;1;70;73;4;42;4; ;2;4;1; ;2;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;55;50;55;1;1;5530;07;73;372,655526660729
4095598;1;2;1;70;73;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;750000;53;50;55;1;1;5530;07;73;281,797760406062
4095603;1;5;1;70;73;1;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;175000;58;58;70;1;1;7010;07;73;140,018547959731
4095605;1;1;1;70;73;3;72;4; ;2;82;2; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;03;03;80;1;1;8050;07;73;208,480582624786
4095606;1;3;1;70;73;1;45;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;38;64;1;1;6422;07;73;318,719504843122
4095608;1;2;1;70;73;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;33;64;1;2;6421;07;73;262,252836390035
4095609;1;3;1;70;73;16;48;1; ;2;112;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;2;5233;07;73;205,417600963115
4095620;1;3;1;70;73;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8512;07;73;168,0284420739
4095638;1;1;1;70;73;192;48;2; ;2;384;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;85;1;2;8511;07;73;218,311264529437
4095656;1;2;1;70;73;10;40;1; ;2;10;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8511;07;73;177,859123978551
4095662;1;1;1;70;73;24;48;1; ;2;112;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;92;1;2;9242;07;73;488,295084886491
4095666;1;1;1;70;73;3;48;1; ;2;3;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;700000;58;74;52;1;1;5239;07;73;311,970701913778
4095666;1;2;1;70;73;3;48;1; ;2;5;1; ;8;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;07;73;311,970701913778
4095672;1;2;1;70;73;24;48;1; ;2;24;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;33;74;1;2;7414;07;73;331,515625929805
4095676;1;2;1;70;73;1;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;07;73;227,416619118171
4095677;1;1;1;70;73;20;48;1; ;2;24;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5522;07;73;363,068515812114
4095680;1;2;1;70;73;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;37;64;1;1;6412;07;73;340,721920666413
4095684;1;4;1;70;73;3;60;1; ;2;4;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;80000;95;62;01;1;1;0111;07;73;370,069017025319
