DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4094063;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1264,34678839472
4094064;1;1;1;80;05;1;4;7; ;1; ;3;8; ;2; ;2; ;1;07;05;1104,91901887793
4094064;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1104,91901887793
4094065;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2033,14745820708
4094067;1;1;1;80;05;1;4;5; ;2; ; ;4; ;3; ;2; ;1;07;05;1087,81422685986
4094067;1;2;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1087,81422685986
4094072;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;2296,23072409432
4094074;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;901,515751336545
4094076;1;4;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ;1;07;05;1326,59350954621
4094080;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1164,04525787027
4094081;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;782,116437345594
4094084;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1181,88869085955
4094085;1;1;1;80;05;1;4;3; ;2; ; ;4; ;2; ;2; ;1;07;05;559,250284962759
4094086;1;2;1;80;05;1;1;6; ;2; ; ;9; ;2; ;2; ;1;07;05;1400,05239425282
4094087;1;2;1;80;05;1;3;4; ;2; ; ;8; ;2; ;2; ;1;07;05;943,114844396931
4094087;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;943,114844396931
4094087;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;943,114844396931
4094089;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;05;1059,77007227277
4094090;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;05;1133,22895697937
4094091;1;2;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ;1;07;05;1400,05239425282
4094092;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1001,84534204968
4094094;1;2;1;80;05;1;4;8; ;2; ; ;4; ;2; ;2; ;1;07;05;1059,77007227277
4094098;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1016,57372910354
4094099;1;2;1;80;05;1;3;2; ;2; ; ;2; ;2; ;2; ;1;07;05;944,316353166185
4094102;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;1;180000;1;07;05;959,044740220042
4094103;1;1;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ;1;07;05;580,636555783236
4094104;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;05;824,888978986549
4094104;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;824,888978986549
4094106;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1045,04168521891
4094107;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;500,922671024841
4094108;1;2;1;80;05;2; ; ; ; ;1;1;7; ;2; ;2; ;1;07;05;913,500052275288
4094109;1;5;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1097,9953498388
4094109;2;3;2;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;05;1097,9953498388
4094110;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1342,52340536932
4094111;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1563,80215469801
4094115;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;987,088894807139
4094116;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;796,844824399452
4094117;1;5;1;80;05;2; ; ; ; ;1;1;8; ;2; ;2; ;1;07;05;667,0584595786
4094119;1;1;1;80;05;1;2;4; ;2; ; ;9; ;2; ;2; ;1;07;05;529,885036136383
4094119;1;2;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ;1;07;05;529,885036136383
4094121;1;2;1;80;05;1;2;3; ;1; ;1;9; ;2; ;2; ;1;07;05;1022,80382097438
4094121;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1022,80382097438
4094122;1;1;1;80;05;1;4;5; ;2; ; ;9; ;3; ;2; ;1;07;05;1087,81422685986
4094122;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1087,81422685986
4094134;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;1;07;05;916,615098210706
4094137;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;739,315835515955
4094137;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;739,315835515955
4094143;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;05;1211,87843141083
4094143;1;3;1;80;05;1;4;3; ;2; ; ;12;ESTABA EN LA CARCEL;2; ;2; ;1;07;05;1211,87843141083
4094144;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;966,824676715479
4094144;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;966,824676715479
4094145;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1052,05492055445
4094145;1;6;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;05;1052,05492055445
4094146;1;2;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;07;05;959,044740220042
4094146;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;959,044740220042
4094146;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;959,044740220042
4094148;2;3;2;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1078,39664872675
4094149;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1087,81422685986
4094152;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1016,57372910354
4094152;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1016,57372910354
4094153;1;1;1;80;05;1;4;6; ;2; ; ;4; ;2; ;2; ;1;07;05;1087,81422685986
4094153;1;2;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;1;07;05;1087,81422685986
4094155;1;4;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;1270,23398063394
4094156;1;2;1;80;05;1;1;8; ;1; ;1;6; ;2; ;2; ;1;07;05;1442,79687570508
4094156;1;7;1;80;05;1;3;4; ;2; ; ;4; ;2; ;2; ;1;07;05;1442,79687570508
4094157;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;05;1090,58637316366
4094157;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1090,58637316366
4094158;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;05;1063,71566715713
4094158;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1063,71566715713
4094158;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1063,71566715713
4094159;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1087,81422685986
4094159;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1087,81422685986
4094160;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;05;1208,7914456641
4094163;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1001,19759263395
4094163;1;2;1;80;05;1;3;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1001,19759263395
4094164;1;1;1;80;05;1;4;1; ;2; ; ;8; ;2; ;2; ;1;07;05;1087,81422685986
4094166;1;2;1;80;05;1;3;9;POR CAMBIO DE RESIDENCIA;2; ; ;4; ;2; ;2; ;1;07;05;1022,96582759764
4094167;1;1;1;80;05;1;1;8; ;1; ;1;3; ;2; ;2; ;1;07;05;1060,97158104202
4094168;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;05;1014,35534215326
4094168;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;1014,35534215326
4094168;1;3;1;80;05;1;4;8; ;2; ; ;8; ;1;2;2; ;1;07;05;1014,35534215326
4094171;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;07;05;1161,27311156647
4094174;1;1;1;80;05;1;2;4; ;2; ; ;4; ;3; ;2; ;1;07;05;1161,27311156647
4094175;1;1;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;05;868,085322155776
4094175;1;2;1;80;05;1;4;9;DESPLAZADOS POR CONFLICTO ARMADO;2; ; ;4; ;2; ;2; ;1;07;05;868,085322155776
4094175;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;868,085322155776
4094176;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1178,77364492413
4094177;1;1;1;80;05;1;3;7; ;2; ; ;9; ;2; ;2; ;1;07;05;1400,05239425282
4094180;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;05;959,044740220042
4094180;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;959,044740220042
4094181;1;1;1;80;05;1;1;6; ;2; ; ;2; ;2; ;1;120000;1;07;05;841,242676337933
4094181;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;05;841,242676337933
4094182;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ;1;07;05;1045,04168521891
4094184;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;959,044740220042
4094185;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;05;1510,93805637453
4094186;1;1;1;80;05;1;3;5; ;2; ; ;7; ;3; ;2; ;1;07;05;825,312780514822
4094187;1;2;1;80;05;1;4;3; ;2; ; ;2; ;2; ;2; ;1;07;05;1342,52340536932
4094191;1;1;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;08;388,6328633119
4094191;1;2;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;08;388,6328633119
4094191;1;3;1;80;08;1;4;3; ;2; ; ;10; ;3; ;2; ;1;07;08;388,6328633119
4094191;1;4;1;80;08;1;4;9;CAMBIO DE CIUDAD;2; ; ;10; ;3; ;2; ;1;07;08;388,6328633119
4094193;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;08;677,46444422148
4094194;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;08;521,115147151858
4094194;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;08;521,115147151858
4094194;1;6;1;80;08;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;08;521,115147151858
4094195;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;08;584,548666796709
4094199;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;08;479,791675528295
4094199;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;08;479,791675528295
4094200;1;1;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;08;610,362828013204
4094202;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;08;549,043420473267
4094202;1;5;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;08;549,043420473267
4094204;1;1;1;80;11;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;11;2898,51965364563
4094206;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;13;354,922871906044
4094206;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;354,922871906044
4094206;1;5;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;354,922871906044
4094207;1;1;1;80;13;1;1;7; ;2; ; ;1; ;2; ;2; ;1;07;13;279,548350385167
4094208;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;381,286196964875
4094208;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;381,286196964875
4094209;1;1;1;80;13;1;4;7; ;2; ; ;7; ;2; ;2; ;1;07;13;359,583863264264
4094209;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;359,583863264264
4094209;1;5;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;359,583863264264
4094210;1;1;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;07;13;262,14713540273
4094210;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;262,14713540273
4094211;1;2;1;80;13;1;1;3; ;2; ; ;9; ;2; ;2; ;1;07;13;385,408299251789
4094211;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;385,408299251789
4094213;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;13;361,926089639455
4094218;1;3;1;80;13;1;2;8; ;2; ; ;11; ;2; ;2; ;1;07;13;355,69518111257
4094219;1;3;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;297,216507045353
4094220;1;2;1;80;13;1;1;8; ;2; ; ;9; ;2; ;2; ;1;07;13;424,631226011077
4094220;1;4;1;80;13;1;2;6; ;2; ; ;9; ;2; ;2; ;1;07;13;424,631226011077
4094221;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;406,338323745875
4094222;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;356,838241144288
4094223;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;13;388,100386396733
4094223;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;388,100386396733
4094223;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;388,100386396733
4094225;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;375,293127581467
4094228;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;13;348,559051697443
4094229;1;1;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;13;348,363553876947
4094230;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;436,316314850064
4094231;1;2;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;07;13;396,061167903576
4094232;1;1;1;80;13;1;3;1; ;1; ;3;8; ;2; ;2; ;1;07;13;279,815292062916
4094232;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;279,815292062916
4094234;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;367,723661202367
4094234;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;367,723661202367
4094234;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;367,723661202367
4094235;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;397,235680765045
4094235;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;397,235680765045
4094236;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;330,695397216761
4094237;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;334,996515934935
4094237;1;2;1;80;13;1;4;6; ;2; ; ;11; ;2; ;2; ;1;07;13;334,996515934935
4094237;1;3;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;07;13;334,996515934935
4094238;1;2;1;80;13;1;4;6; ;2; ; ;8; ;2; ;2; ;1;07;13;334,996515934935
4094239;1;1;1;80;13;1;4;6; ;2; ; ;8; ;2; ;2; ;1;07;13;375,293127581467
4094241;1;3;1;80;13;1;1;4; ;2; ; ;4; ;2; ;2; ;1;07;13;249,91667766541
4094241;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;249,91667766541
4094241;1;6;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;249,91667766541
4094241;1;8;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;249,91667766541
4094242;1;2;1;80;13;1;4;7; ;2; ; ;1; ;2; ;2; ;1;07;13;396,061167903576
4094243;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;374,468475489751
4094243;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;374,468475489751
4094245;1;1;1;80;13;1;4;6; ;2; ; ;8; ;2; ;2; ;1;07;13;375,293127581467
4094246;1;2;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;516,007248464424
4094246;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;516,007248464424
4094246;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;516,007248464424
4094246;1;7;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;516,007248464424
4094246;2;2;2;80;13;1;1;6; ;2; ; ;11; ;2; ;2; ;1;07;13;516,007248464424
4094247;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;362,244497579457
4094247;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;362,244497579457
4094248;1;3;1;80;13;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;13;419,970234652857
4094251;1;1;1;80;13;1;4;7; ;1; ;4;8; ;2; ;2; ;1;07;13;348,363553876947
4094251;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;348,363553876947
4094252;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;408,285145813869
4094252;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;408,285145813869
4094253;1;1;1;80;13;1;3;4; ;2; ; ;4; ;2; ;2; ;1;07;13;297,216507045353
4094254;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;364,401227696362
4094255;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;07;13;272,730628910043
4094256;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;369,062219054581
4094257;1;1;1;80;13;1;3;4; ;2; ; ;4; ;2; ;2; ;1;07;13;321,629477992923
4094257;1;2;1;80;13;1;3;3; ;2; ; ;8; ;2; ;2; ;1;07;13;321,629477992923
4094258;1;3;1;80;13;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;13;337,790061931844
4094258;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;337,790061931844
4094259;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;348,363553876947
4094259;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;348,363553876947
4094260;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;392,971285803863
4094260;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;392,971285803863
4094261;1;1;1;80;13;1;3;5; ;2; ; ;10; ;3; ;2; ;1;07;13;348,363553876947
4094261;1;2;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;13;348,363553876947
4094264;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;13;475,539241609352
4094265;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;13;490,742261774841
4094389;1;2;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ;1;07;17;424,561444451448
4094390;1;1;1;80;17;1;4;7; ;2; ; ;11; ;1;1;2; ;1;07;17;152,394668977851
4094390;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;152,394668977851
4094391;1;2;1;80;17;1;4;3; ;2; ; ;9; ;1;2;2; ;1;07;17;493,020911146713
4094391;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;493,020911146713
4094391;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;493,020911146713
4094396;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;07;17;157,03734039059
4094396;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;157,03734039059
4094397;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;17;263,196256601422
4094398;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;17;286,337696613453
4094398;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;17;286,337696613453
4094400;1;2;1;80;17;1;4;3; ;1; ;1;9; ;2; ;2; ;1;07;17;459,387251623672
4094401;1;2;1;80;17;2; ; ; ; ;1;1;6; ;2; ;2; ;1;07;17;380,077856672332
4094402;1;2;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;07;17;380,077856672332
4094403;1;3;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ;1;07;17;410,098775256025
4094404;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;380,077856672332
4094407;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;17;157,03734039059
4094407;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;17;157,03734039059
4094409;1;1;1;80;17;1;4;7; ;2; ; ;11; ;2; ;2; ;1;07;17;171,095702044863
4094410;1;1;1;80;17;1;3;5; ;2; ; ;11; ;3; ;2; ;1;07;17;191,294311978175
4094411;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;17;151,796738234023
4094412;1;1;1;80;17;1;2;5; ;2; ; ;10; ;3; ;2; ;1;07;17;191,294311978175
4094414;1;1;1;80;17;1;2;5; ;2; ; ;10; ;3; ;2; ;1;07;17;126,167656573736
4094414;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;126,167656573736
4094416;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;134,985416071441
4094417;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ;1;07;17;245,782528445542
4094417;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;07;17;245,782528445542
4094417;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;245,782528445542
4094418;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;17;220,881373913069
4094418;1;3;1;80;17;1;2;8; ;2; ; ;2; ;2; ;2; ;1;07;17;220,881373913069
4094418;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;220,881373913069
4094418;1;5;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;07;17;220,881373913069
4094420;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;07;17;157,03734039059
4094420;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;07;17;157,03734039059
4094422;1;2;1;80;17;1;4;7; ;2; ; ;9; ;2; ;2; ;1;07;17;175,980566681893
4094424;1;1;1;80;17;1;4;3; ;1; ;4;5; ;2; ;2; ;1;07;17;145,623744116093
4094424;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;07;17;145,623744116093
