DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;CLASE;MES;DPTO;fex_c_2011
5305982;1;2;1;2;1;4;6;1;4;2; ;100000;70000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305983;1;3;2;2;1;4;6;1;5;2; ;200000;8000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305984;1;5;1;2;1;4;6;1;4;1; ; ;25000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305985;1;3;2;2;1;4;6;1;5;1; ; ;20000000;300000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;2389,81149334304
5305986;1;3;1;2;1;4;6;1;5;1; ; ;9000000;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305996;1;3;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305997;1;3;2;2;1;4;1;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;68;1540,72451770031
5305998;1;3;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5305999;1;4;1;2;1;4;6;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;1770,475247446
5306000;1;4;3;2;1;4;6;1;5;1; ; ;20000000;400000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306001;1;3;2;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1034,99782647269
5306002;1;4;3;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;2817,07898060948
5306003;1;3;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306004;1;3;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306005;1;3;1;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1770,475247446
5306006;1;3;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;1722,57851074807
5306007;1;2;1;2;1;4;6;1;4;1; ; ;98;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306008;1;4;2;2;1;4;6;1;5;1; ; ;98;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306012;1;3;1;2;1;3;4;1;5;1; ; ;99;150000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;1393,57989076136
5306013;1;3;2;2;1;4;4;1;5;1; ; ;99;150000; ;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;4176,93422316387
5306014;1;4;3;2;1;3;6;1;5;1; ; ;99;160000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306015;1;5;4;2;1;4;4;1;5;1; ; ;99;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3;10;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;4112,46334313503
5306016;1;2;1;2;1;3;4;1;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1393,57989076136
5306017;1;3;1;2;1;3;2;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1393,57989076136
5306018;1;2;2;2;1;3;6;1;5;1; ; ;99;99; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306019;1;4;3;3;1;4;6;1;5;1; ; ;99;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306020;1;3;2;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1393,57989076136
5306021;1;2;1;2;1;3;4;1;5;4; ; ; ;99; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;3;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306028;1;4;4;2;1;4;6;1;5;1; ; ;99;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;4;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1891,0344811541
5306029;1;4;2;2;1;4;6;1;5;1; ; ;99;99; ;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;992,169854496481
5306030;1;2;1;6; ;4;4;1;5;1; ; ;25000000;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;68;1770,475247446
5307106;1;4;3;3;1;4;1;1;6;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;1845,87931090066
5307107;1;3;2;3;1;4;1;1;5;3; ; ; ; ;150000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;1137,28359364
5307108;1;5;1;2;1;4;1;1;5;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307109;1;4;2;2;1;4;1;1;5;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307110;1;4;3;2;1;4;1;1;6;1; ; ;98;98; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307111;1;5;2;2;1;4;1;1;5;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307112;1;6;4;3;1;4;1;1;6;2; ;500000;98;98; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;6;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;12;15;570,195409362882
5307113;1;4;2;3;1;4;1;1;6;1; ; ;98;98; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;12;15;2151,39054006537
5307114;1;4;2;2;1;4;1;1;6;1; ; ;98;98; ;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307115;1;4;1;3;1;4;1;1;5;3; ; ; ; ;100000;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;12;15;575,341232600775
5307116;1;2;1;3;1;4;2;1;5;1; ; ;98;98; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;7;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;12;15;500,323381410552
5307118;1;3;2;3;1;4;1;1;5;1; ; ;40000000;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307119;1;4;3;2;1;4;1;1;5;1; ; ;40000000;300000; ;2;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;3;6;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;2151,39054006537
5307120;1;4;3;3;1;5;1;1;5;1; ; ;100000000;250000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;3;4;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;2151,39054006537
5307121;1;3;1;3;1;4;1;1;5;1; ; ;20000000;100000; ;2;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307122;1;4;2;3;1;4;1;1;5;1; ; ;50000000;100000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307123;1;5;3;2;1;5;1;1;4;1; ; ;150000000;600000; ;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;1;2;1;3;4;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;2151,39054006537
5307124;1;4;3;3;1;4;1;1;5;1; ; ;80000000;250000; ;2;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;4;5;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307125;1;4;3;3;1;4;4;1;5;1; ; ;20000000;100000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;12;15;500,323381410552
5307126;1;3;2;2;1;4;1;1;5;3; ; ; ; ;160000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;531,936849777027
5307127;1;4;1;2;1;4;3;1;5;1; ; ;30000000;150000; ;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;4;1;0;2;2;2; ;2; ;01;2;12;15;1459,61398684755
5307128;1;3;1;2;1;4;1;1;5;1; ; ;30000000;200000; ;2;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;500,323381410552
5307129;1;3;2;3;1;4;4;1;5;1; ; ;40000000;250000; ;2;2;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;2; ;1;1;1;4;1;2;2;2;2; ;2; ;01;2;12;15;643,172430409453
5307425;1;4;2;2;1;4;1;1;5;1; ; ;70000000;200000; ;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;12;15;721,994588822214
5307426;1;3;2;2;1;4;1;1;5;4; ; ; ;300000; ;2;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;12;15;500,323381410552
5307427;1;3;1;2;1;4;1;1;3;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;2;1;2;2; ;1;1;01;2;12;15;892,800923643673
5307428;1;4;1;2;1;5;1;1;4;1; ; ;100000000;500000; ;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;12;15;500,323381410552
5307429;1;2;1;1;1;4;1;1;3;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;3;1;2;1;1;2; ;1;1;01;2;12;15;1147,30011904254
5307430;1;2;1;2;1;4;1;1;5;4; ; ; ;160000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;3;2;1;2;1;2;2; ;1;1;01;2;12;15;2151,39054006537
5307431;1;2;1;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;0;2;2;2; ;1;1;01;2;12;15;702,743184598486
5307562;1;4;1;3;1;3;1;1;4;4; ; ; ;150000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3282,32595295089
5307563;1;3;2;3;1;4;1;1;4;4; ; ; ;180000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;3;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;12;05;1585,702787318
5307564;1;4;1;3;1;3;1;1;5;4; ; ; ;180000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;2620,97810037871
5307566;1;3;2;3;1;4;1;1;4;4; ; ; ;220000; ;2;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;2995,19550012361
5307573;1;2;1;3;2;4;1;1;4;4; ; ; ;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3266,42034296853
5307574;1;3;2;3;2;4;1;1;5;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;4;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3130,11158320135
5307575;1;3;2;3;1;4;1;5;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;12;05;1585,702787318
5307576;1;3;2;3;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3395,63054251244
5307578;1;3;2;3;1;4;1;1;5;4; ; ; ;250000; ;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;4624,09104711554
5307582;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;2;1;1;1;1;1;1;01;2;12;05;2620,97810037871
5307583;1;3;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;1;1;1;01;2;12;05;2507,67351081716
5307584;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;1;1;1;01;2;12;05;1585,702787318
5307585;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;1;1;1;01;2;12;05;1585,702787318
5307586;1;4;2;3;1;1;1;1;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;2;1;1;1;1;01;2;12;05;2734,28268994026
5307587;1;4;3;3;1;1;1;1;3;4; ; ; ;150000; ;2;1;2;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;4;2;1;2;1;2;1;1;1;1;01;2;12;05;1616,90483701762
5307588;1;3;2;3;1;1;1;1;3;4; ; ; ;180000; ;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;2;1;2;1;2;1;1;1;1;01;2;12;05;2731,89847869361
5307589;1;2;1;3;1;1;1;1;5;4; ; ; ;80000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;1;1;1;1;01;2;12;05;2507,67351081716
5307590;1;3;2;3;1;1;1;1;4;4; ; ; ;180000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;1;1;1;1;01;2;12;05;2511,20311493982
5307752;1;3;2;2;1;4;1;1;5;1; ; ;98;98; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;12;05;2618,59388913206
5307753;1;5;3;2;1;4;6;1;4;1; ; ;98;98; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;1;2;1;3;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;12;05;5979,64370454774
5307754;1;3;2;2;1;4;6;1;5;1; ; ;98;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;1585,702787318
5307755;1;3;3;2;1;4;6;1;5;4; ; ; ;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;12;05;1585,702787318
5307764;1;2;1;3;1;4;6;1;4;4; ; ; ;98; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3266,42034296853
5307765;1;4;3;2;1;4;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;5;6;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;12;05;3850,58399785782
5307766;1;3;2;2;1;4;1;1;4;4; ; ; ;98; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;12;05;5113,50609820413
