DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5300218;1;1;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;1;15;79;79;1;2;1521;12;17;185,927047519561
5300222;1;4;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;23;03;03;1;2;2395;12;17;173,380286139362
5300271;1;1;1;70;54;52;48;4; ;2;52;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;55;51;1;2;5630;12;54;361,568027572922
5300272;1;2;1;70;54;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;58;58;1;2;8530;12;54;316,928040414506
5300284;1;1;1;70;54;12;60;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;4111;12;54;408,733553645189
5300287;1;4;1;70;17;32;48;1; ;2;32;1; ;5;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;4;56;53;53;1;2;5611;12;17;245,379664540729
5300287;1;5;1;70;17;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;877802;2; ;43;93;93;1;1;4330;12;17;245,379664540729
5300288;1;2;1;70;17;144;48;2; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;61;34;38;1;2;6190;12;17;106,051224793084
5300288;1;3;1;70;17;192;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;32; ;1;2;.;12;17;106,051224793084
5300312;1;3;1;70;68;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;878000; ; ; ;45; ;1;2;.;12;68;455,826777171292
5300333;1;3;1;70;05;16;48;2; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;02;39;1;2;5629;12;05;873,018569876836
5300335;1;1;1;70;05;40;48;1; ;2;60;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;54;1;2;9700;12;05;1541,76645269605
5300336;1;2;1;70;05;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;79;79;1;1;1410;12;05;1375,29045145184
5300341;1;5;1;70;76;48;54;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;45;45;1;2;4771;12;76;1243,59900974804
5300345;1;1;1;70;76;36;48;1; ;2;99;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;3; ;85;13;13;1;2;8530;12;76;948,156073338581
5300347;1;1;1;70;76;32;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;80;58;58;1;2;8010;12;76;778,778310034172
5300349;1;1;1;70;76;1;24;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;59;45;59;1;1;5914;12;76;1296,04674322259
5300351;1;1;1;70;76;4;48;4; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;200000;980000;2; ;41;97;95;1;1;4111;12;76;1166,80555726182
5300358;1;4;1;70;68;20;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;14;79;79;1;2;1410;12;68;492,007796153288
5300360;1;3;1;70;68;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;39; ;1;1;.;12;68;538,25042521666
5300370;1;4;1;70;05;4;48;4; ;2;3;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1150000;1000000;2; ;47;98;45;1;1;4711;12;05;1163,54532933177
5300377;1;1;1;70;05;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;68;58;58;1;2;6820;12;05;1145,31944207236
5300378;1;2;1;70;08;20;48;1; ;2;18;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;45;45;1;2;4771;12;08;625,100765332545
5300390;1;4;1;70;08;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;2;8530;12;08;577,596566259422
5300393;1;1;1;70;05;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;877803;2; ;25;87;87;1;1;2592;12;05;1726,82416369159
5300394;1;1;1;70;05;12;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;79;79;1;1;1410;12;05;1892,69662327322
5300430;1;1;1;70;54;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;45;45;1;1;5613;12;54;382,809045128059
5300433;1;2;1;70;54;6;48;1; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;53;1;1;5619;12;54;390,299520583501
5300436;1;2;1;70;54;52;48;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;45;45;1;2;4781;12;54;401,615033397486
5300439;1;3;1;70;23;40;48;1; ;2;40;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;95;03;03;1;2;9511;12;23;135,689141415475
5300444;1;2;1;70;05;156;48;1; ;2;150;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;15;15;1;2;7020;12;05;836,705785053131
5300490;1;3;1;70;23;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;877803;877803;2; ;86;59;59;1;1;8610;12;23;188,835498148666
5300491;1;2;1;70;23;96;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;94;1;2;4774;12;23;189,982659177505
5300497;1;3;1;70;17;5;48;1; ;2;5;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;45;45;1;1;4771;12;17;107,536157440909
5300497;1;4;1;70;17;156;48;1; ;2;156;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;97;97;1;2;5611;12;17;107,536157440909
5300499;1;1;1;70;17;30;48;1; ;2;30;1; ;9;1;9;CONTRIBUTIVA SE LA PAGA EL SUBSIDIO DE DESEMPLEO; ; ; ; ; ; ; ; ; ;1;2; ;877802;1;1;82;38;38;1;2;8220;12;17;163,593281044827
5300502;1;2;1;70;54;32;40;4; ;2;34;4; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;1;94;19;19;1;2;9499;12;54;356,690798137214
5300503;1;1;1;70;54;24;48;1; ;2;24;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;23;21;21;1;2;2392;12;54;397,418040831204
5300504;1;1;1;70;54;16;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;1000000;2; ;81;55;55;1;2;8121;12;54;373,700048065316
5300504;1;2;1;70;54;3;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;1;5611;12;54;373,700048065316
5300504;1;4;1;70;54;2;72;4; ;2;12;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;45;1;1;5613;12;54;373,700048065316
5300505;1;5;1;70;54;48;48;1; ;2;48;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;36;98;98;1;2;3600;12;54;351,203227420066
5300512;1;1;1;70;52;48;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;43;81;93;1;2;4330;12;52;151,160418346347
5300534;1;2;1;70;50;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;39;39;1;2;8422;12;50;200,228764994273
5300541;1;2;1;70;17;12;48;1; ;2;28;4; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;96;57;57;1;1;9602;12;17;106,051224793084
5300541;1;3;1;70;17;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;1;8544;12;17;106,051224793084
5300556;1;1;1;70;54;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;47;39;41;1;1;4771;12;54;390,790470083693
5300562;1;3;1;70;54;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;52;97;97;1;1;5224;12;54;333,089097988836
5300562;1;4;1;70;54;28;48;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;41;41;1;2;4771;12;54;333,089097988836
5300566;1;2;1;70;52;24;48;4; ;2;48;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;59;54;1;2;9700;12;52;237,573214780926
5300569;1;2;1;70;23;20;48;1; ;2;22;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;2;5611;12;23;282,974330118345
5300582;1;3;1;70;68;12;48;1; ;2;20;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;01;95;62;1;1;0145;12;68;532,483043720691
5300583;1;3;1;70;68;20;48;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;120000;878000;2; ;41;97;93;1;2;4111;12;68;461,59415866726
5300608;1;2;1;70;52;17;48;4; ;2;26;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;80000;877803;2; ;23;45;45;1;2;2396;12;52;151,160418346347
5300609;1;4;1;70;52;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;1;.;12;52;227,171708068819
5300610;1;1;1;70;17;10;40;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;81;62;62;1;1;8130;12;17;156,04532598225
5300621;1;3;1;70;52;2;48;5; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;45;84;93;1;1;4520;12;52;151,160418346347
5300628;1;1;1;70;23;10;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;21;21;1;1;8621;12;23;206,99421317204
5300633;1;2;1;70;52;24;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;53;1;2;5611;12;52;207,782428966279
5300642;1;1;1;70;50;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;877000;2; ;45;84;84;1;1;4520;12;50;402,973939212487
5300649;1;1;1;70;50;6;48;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;41;95;95;1;1;4111;12;50;366,375731710665
5300674;1;2;1;70;50;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;12;50;217,286478909135
5300703;1;5;1;70;17;24;48;1; ;2;40;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;02;53;1;2;5611;12;17;106,051224793084
5300708;1;1;1;70;17;200;48;1; ;2;53;1; ;3;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;900000;1;4;47;16;45;1;2;4761;12;17;343,037720401281
5300711;1;1;1;70;54;240;48;1; ;2;240;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;07;07;1;2;8610;12;54;385,050335940053
5300757;1;1;1;70;52;44;48;4; ;2;44;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;84;08;08;1;2;8415;12;52;112,073355322148
5300762;1;1;1;70;52;12;45;4; ;2;60;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;2;42;02;02;1;1;4210;12;52;111,78767362722
5300763;1;4;1;70;52;4;48;1; ;2;108;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;53;1;1;5619;12;52;144,700150217997
5300773;1;3;1;70;52;16;24;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;97;97;1;2;4772;12;52;227,121452865914
5300794;1;2;1;70;05;8;48;1; ;2;37;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;56;53;53;1;1;5630;12;05;946,348311636609
5300797;1;2;1;70;05;20;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;69;12;12;1;2;6910;12;05;1219,58981497085
5300799;1;3;1;70;54;4;48;1; ;2;8;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;58;58;1;1;8422;12;54;408,210919469633
5300818;1;2;1;70;68;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;38; ;1;1;.;12;68;552,105893372153
5300868;1;2;1;70;50;24;48;3; ;2;102;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;55;54;1;2;9700;12;50;393,140010069229
5300877;1;2;1;70;05;24;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;96;57;57;1;2;9602;12;05;677,628636046898
5300877;1;3;1;70;05;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;82;33;38;1;1;8220;12;05;677,628636046898
5300883;1;1;1;70;73;36;48;1; ;2;36;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;33;33;1;2;5613;12;73;262,423096115503
5300889;1;2;1;70;73;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;65;33;32;1;2;6511;12;73;254,181182922857
5300890;1;1;1;70;73;52;48;3; ;2;52;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;2;9700;12;73;207,370962195449
5300890;1;2;1;70;73;36;50;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;68;43;43;1;2;6810;12;73;207,370962195449
5300892;1;4;1;70;73;24;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;4721;12;73;356,4241629407
5300894;1;2;1;70;73;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;13;13;1;2;8530;12;73;337,858007029526
5300902;1;1;1;70;05;52;48;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;97;55;54;1;2;9700;12;05;1158,88242277833
5300908;1;3;1;70;05;8;48;1; ;2;20;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;45;45;1;1;5619;12;05;799,191338907174
5300909;1;2;1;70;05;4;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;46;33;97;1;1;4643;12;05;1032,09571888307
5300910;1;2;1;70;05;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;93;97;33;1;2;9311;12;05;1172,24063520038
5300910;1;3;1;70;05;52;48;1; ;2;78;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;33;33;1;2;4711;12;05;1172,24063520038
5300915;1;1;1;70;76;24;48;4; ;2;32;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;4789;12;76;986,651992726618
5300917;1;2;1;70;76;4;48;4; ;2;51;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;41;45;1;1;4759;12;76;1187,13369047947
5300919;1;2;1;70;76;35;48;1; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;97;59;55;1;2;9700;12;76;1641,60861040022
5300923;1;1;1;70;76;4;48;1; ;2;35;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;98;98;1;1;4711;12;76;1143,97778921945
5300925;1;3;1;70;08;8;48;1; ;2;104;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;890000;2; ;33;19;19;1;1;3312;12;08;606,25144279118
5300925;1;4;1;70;08;16;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;890000;2; ;25;03;03;1;2;2511;12;08;606,25144279118
5300928;1;3;1;70;08;8;48;1; ;2;2;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;52;33;33;1;1;5221;12;08;566,746891181941
5300930;1;2;1;70;08;4;48;1; ;2;48;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;80;58;58;1;1;8010;12;08;579,34989732526
5300930;1;3;1;70;08;8;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;25;97;97;1;1;2592;12;08;579,34989732526
5300933;1;1;1;70;05;13;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;1;5619;12;05;1724,24131603277
5300933;1;5;1;70;05;13;48;1; ;2;36;1; ;6;2;9;POR LA CUARENTENA; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;15;80;80;1;1;1521;12;05;1724,24131603277
5300933;1;6;1;70;05;8;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;4111;12;05;1724,24131603277
5300934;1;1;1;70;05;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;4111;12;05;1212,5368098257
5300936;1;2;1;70;05;13;48;1; ;2;24;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;42;39;1;1;4651;12;05;1254,3119693293
5300938;1;1;1;70;05;12;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;53;37;37;1;1;5320;12;05;873,018569876836
5300938;1;3;1;70;05;16;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;97;97;1;2;4644;12;05;873,018569876836
5300950;1;1;1;70;76;4;48;3; ;2;32;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;88;54;54;1;1;8890;12;76;690,048398664143
5300950;1;2;1;70;76;32;50;1; ;2;72;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;39;39;1;2;8610;12;76;690,048398664143
