DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5299947;1;3;1;70;05;1;52;48;1; ;2;53;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;14;79;79;1;2;12;1410;05;1796,47791653717
5299971;1;3;1;70;73;1;12;48;1; ;2;50;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;45;45;1;1;12;4771;73;324,633097950186
5299979;1;3;1;70;52;1;30;40;1; ;2;52;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;45;02;21;1;2;12;4541;52;210,442160364761
5299980;1;1;1;70;68;1;30;48;4; ;2;30;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;39;39;1;2;12;8412;68;599,352386410237
5300008;1;2;1;70;68;1;42;48;1; ;2;43;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;59;59;1;2;12;8610;68;978,079359102886
5300009;1;3;1;70;68;1;2;50;1; ;2;2;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;59;80;1;1;12;1521;68;931,785887096158
5300017;1;2;1;70;68;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;887000; ; ; ;45; ;1;1;12;.;68;984,011036011163
5300021;1;4;1;70;54;1;2;24;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;42;53;95;1;1;12;4290;54;366,697820435124
5300024;1;1;1;70;73;1;10;4;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;12;9700;73;219,072655899629
5300046;1;2;1;70;63;1;3;48;1; ;2;3;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;920000;877803;2; ;41;21;85;1;1;12;4111;63;120,272333315306
5300051;1;2;1;70;63;1;49;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;82;39;38;1;2;12;8220;63;125,443008551474
5300062;1;3;1;70;44;1;30;48;1; ;2;30;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877300;2; ;80;58;58;1;2;12;8010;44;60,483375864476
5300078;1;2;1;70;47;1;2;50;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;77;77;1;1;12;4723;47;436,378937275132
5300081;1;2;1;70;44;1;52;48;1; ;2;520;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;42;21;39;1;2;12;4210;44;136,392718203422
5300083;1;2;1;70;44;1;8;48;1; ;2;104;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;19;19;1;1;12;5629;44;148,57312006091
5300088;1;3;1;70;44;1;28;48;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;95;03;03;1;2;12;9511;44;121,376998482353
5300091;1;3;1;70;44;1;20;48;1; ;2;25;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;86;06;06;1;2;12;8610;44;60,483375864476
5300094;1;4;1;70;23;1;20;48;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;45;54;1;2;12;9700;23;172,890573727617
5300101;1;2;1;70;18;1;20;50;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;12;4111;18;45,9935681960074
5300102;1;3;1;70;18;1;12;30;1; ;2;29;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;12;4722;18;68,517591966394
5300105;1;2;1;70;18;1;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;1;12;.;18;91,5345010103788
5300110;1;2;1;70;23;1;5;48;1; ;2;34;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;1;12;4921;23;170,928073753688
5300116;1;1;1;70;76;1;8;40;1; ;2;36;1; ;2;2;9;ESTA PAGANDO EPS; ; ; ; ; ; ; ; ; ;1;2; ;877803;1;2;49;98;98;1;1;12;4923;76;1658,98294876434
5300121;1;2;1;70;76;1;8;48;1; ;2;12;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;43;19;19;1;1;12;4321;76;892,534180741193
5300160;2;2;2;70;54;1;32;60;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;33;03;03;1;2;12;3312;54;328,775812805043
5300171;1;2;1;70;68;1;46;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;15;99;80;1;2;12;1522;68;517,824165695157
5300175;1;1;1;70;54;1;5;55;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;12;4111;54;368,448161746925
5300176;1;2;1;70;54;1;21;48;4; ;2;21;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;41;41;1;2;12;4772;54;401,615033397486
5300177;1;1;1;70;54;1;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;33;33;1;1;12;4711;54;316,928040414506
5300184;1;2;1;70;17;1;5;48;1; ;2;160;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;85;13;13;1;1;12;8530;17;132,178063481064
5300185;1;2;1;70;17;1;4;48;1; ;2;20;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;45;53;1;1;12;5611;17;141,069085711783
5300186;1;1;1;70;17;1;8;48;1; ;2;6;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;86;59;59;1;1;12;8622;17;214,20921043982
5300191;1;2;1;70;50;1;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;37; ;1;2;12;.;50;231,077037738955
5300193;1;1;1;70;50;1;112;48;1; ;2;112;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;3; ;84;58;58;1;2;12;8422;50;524,652362556742
5300201;1;2;1;70;50;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;53; ;1;1;12;.;50;200,228764994273
5300206;1;2;1;70;17;1;20;50;1; ;2;20;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;2;12;4921;17;156,04532598225
5300208;1;4;1;70;50;1;13;30;1; ;2;44;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;56;59;33;1;1;12;5611;50;131,163090639186
5300208;1;5;1;70;50;1;8;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;12;4111;50;131,163090639186
5300218;1;1;1;70;17;1;48;48;1; ;2;48;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;1;15;79;79;1;2;12;1521;17;185,927047519561
5300222;1;4;1;70;17;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;23;03;03;1;2;12;2395;17;173,380286139362
5300233;1;1;1;70;27;1;40;40;1; ;2;40;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;33;39;1;2;12;8523;27;157,459963887333
5300234;1;4;1;70;27;1;40;48;1; ;2;40;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;41;02;02;1;2;12;4112;27;34,2304269320289
5300238;1;1;1;70;27;1;26;40;4; ;2;86;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1500000;2; ;94;05;05;1;2;12;9499;27;34,2304269320289
5300242;1;3;1;70;41;1;52;50;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;10;33;53;1;2;12;1081;41;111,64429223584
5300263;1;1;1;70;19;1;2;40;1; ;2;50;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;12;4771;19;137,960279738917
5300269;1;1;1;70;27;1;4;48;4; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;84;13;58;1;1;12;8424;27;157,459963887333
5300271;1;1;1;70;54;1;52;48;4; ;2;52;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;55;51;1;2;12;5630;54;361,568027572922
5300272;1;2;1;70;54;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;58;58;1;2;12;8530;54;316,928040414506
5300280;1;3;1;70;19;1;48;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ; ;05; ;1;2;12;.;19;122,041271547529
5300284;1;1;1;70;54;1;12;60;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;12;4111;54;408,733553645189
5300287;1;4;1;70;17;1;32;48;1; ;2;32;1; ;5;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;4;56;53;53;1;2;12;5611;17;245,379664540729
5300287;1;5;1;70;17;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;877802;2; ;43;93;93;1;1;12;4330;17;245,379664540729
5300288;1;2;1;70;17;1;144;48;2; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;61;34;38;1;2;12;6190;17;106,051224793084
5300288;1;3;1;70;17;1;192;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;32; ;1;2;12;.;17;106,051224793084
5300292;1;1;1;70; ;1;6;50;4; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;41;95;95;1;1;12;4112;76;2201,8762725251
5300292;1;2;1;70; ;1;25;40;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;2;12;9700;76;2201,8762725251
5300294;1;2;1;70; ;1;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;95;99;1;1;12;4520;76;3126,18719852728
5300312;1;3;1;70;68;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;878000; ; ; ;45; ;1;2;12;.;68;455,826777171292
5300333;1;3;1;70;05;1;16;48;2; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;02;39;1;2;12;5629;05;873,018569876836
5300335;1;1;1;70;05;1;40;48;1; ;2;60;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;54;1;2;12;9700;05;1541,76645269605
5300336;1;2;1;70;05;1;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;79;79;1;1;12;1410;05;1375,29045145184
5300341;1;5;1;70;76;1;48;54;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;45;45;1;2;12;4771;76;1243,59900974804
5300345;1;1;1;70;76;1;36;48;1; ;2;99;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;3; ;85;13;13;1;2;12;8530;76;948,156073338581
5300347;1;1;1;70;76;1;32;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;80;58;58;1;2;12;8010;76;778,778310034172
5300349;1;1;1;70;76;1;1;24;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;59;45;59;1;1;12;5914;76;1296,04674322259
5300351;1;1;1;70;76;1;4;48;4; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;1;200000;980000;2; ;41;97;95;1;1;12;4111;76;1166,80555726182
5300358;1;4;1;70;68;1;20;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;14;79;79;1;2;12;1410;68;492,007796153288
5300360;1;3;1;70;68;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;39; ;1;1;12;.;68;538,25042521666
5300370;1;4;1;70;05;1;4;48;4; ;2;3;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1150000;1000000;2; ;47;98;45;1;1;12;4711;05;1163,54532933177
5300377;1;1;1;70;05;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;68;58;58;1;2;12;6820;05;1145,31944207236
5300378;1;2;1;70;08;1;20;48;1; ;2;18;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;45;45;1;2;12;4771;08;625,100765332545
5300383;1;1;1;70;63;1;6;40;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;82;21;03;1;1;12;8299;63;162,167551406724
5300390;1;4;1;70;08;1;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;2;12;8530;08;577,596566259422
5300393;1;1;1;70;05;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;877803;2; ;25;87;87;1;1;12;2592;05;1726,82416369159
5300394;1;1;1;70;05;1;12;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;79;79;1;1;12;1410;05;1892,69662327322
5300401;1;10;1;70;63;1;24;40;4; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;86;86;1;2;12;5630;63;108,09867220578
5300402;1;2;1;70;63;1;16;48;1; ;2;5;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;12;4771;63;166,126077805002
5300409;1;2;1;70;63;1;18;48;4; ;2;75;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;57;45;1;2;12;4719;63;151,816331805953
5300409;1;4;1;70;63;1;16;48;4; ;2;18;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;57;57;1;2;12;9602;63;151,816331805953
5300425;1;2;1;70;41;1;40;20;4; ;2;40;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;03;03;1;2;12;9529;41;108,226085794713
5300430;1;1;1;70;54;1;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;45;45;1;1;12;5613;54;382,809045128059
5300433;1;2;1;70;54;1;6;48;1; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;53;1;1;12;5619;54;390,299520583501
5300436;1;2;1;70;54;1;52;48;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;45;45;1;2;12;4781;54;401,615033397486
5300439;1;3;1;70;23;1;40;48;1; ;2;40;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;95;03;03;1;2;12;9511;23;135,689141415475
5300444;1;2;1;70;05;1;156;48;1; ;2;150;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;15;15;1;2;12;7020;05;836,705785053131
5300451;1;4;1;70;15;1;36;48;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;45;97;1;2;12;1082;15;160,694064645867
5300452;1;2;1;70;15;1;52;48;2; ;2;60;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;13;1;2;12;8530;15;145,354752024546
5300474;1;2;1;70;15;1;36;40;1; ;2;36;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;25;83;83;1;2;12;2511;15;133,736331211149
5300474;1;3;1;70;15;1;24;48;1; ;2;24;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;42;95;95;1;2;12;4290;15;133,736331211149
5300490;1;3;1;70;23;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;877803;877803;2; ;86;59;59;1;1;12;8610;23;188,835498148666
5300491;1;2;1;70;23;1;96;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;94;1;2;12;4774;23;189,982659177505
5300497;1;3;1;70;17;1;5;48;1; ;2;5;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;45;45;1;1;12;4771;17;107,536157440909
5300497;1;4;1;70;17;1;156;48;1; ;2;156;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;97;97;1;2;12;5611;17;107,536157440909
5300499;1;1;1;70;17;1;30;48;1; ;2;30;1; ;9;1;9;CONTRIBUTIVA SE LA PAGA EL SUBSIDIO DE DESEMPLEO; ; ; ; ; ; ; ; ; ;1;2; ;877802;1;1;82;38;38;1;2;12;8220;17;163,593281044827
5300502;1;2;1;70;54;1;32;40;4; ;2;34;4; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;1;94;19;19;1;2;12;9499;54;356,690798137214
5300503;1;1;1;70;54;1;24;48;1; ;2;24;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;23;21;21;1;2;12;2392;54;397,418040831204
5300504;1;1;1;70;54;1;16;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;1000000;2; ;81;55;55;1;2;12;8121;54;373,700048065316
5300504;1;2;1;70;54;1;3;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;1;12;5611;54;373,700048065316
5300504;1;4;1;70;54;1;2;72;4; ;2;12;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;45;1;1;12;5613;54;373,700048065316
5300505;1;5;1;70;54;1;48;48;1; ;2;48;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;36;98;98;1;2;12;3600;54;351,203227420066
5300506;1;1;1;70;47;1;30;72;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;52;58;58;1;2;12;5223;47;125,406349196233
5300508;1;4;1;70;47;1;24;24;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;37;37;1;2;12;4711;47;101,231230177563
5300512;1;1;1;70;52;1;48;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;43;81;93;1;2;12;4330;52;151,160418346347
5300515;1;2;1;70;15;1;48;60;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;45;45;1;2;12;4731;15;122,148964282898
5300516;1;1;1;70;15;1;48;50;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;97;54;54;1;2;12;9700;15;127,352016122098
5300525;1;1;1;70;63;1;16;48;1; ;2;28;3; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;53;59;1;2;12;9700;63;122,366074423517
5300530;1;1;1;70;63;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;70;33;33;1;1;12;7010;63;199,671101948269
