DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5308432;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;405,491487860557
5308433;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;30;300000;2;1;12; ;70;469,344323837119
5308433;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;1,3;70;469,344323837119
5308433;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;469,344323837119
5308435;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;35;400000;2;1;12;4;70;1459,81488951111
5308437;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;907,741388802375
5308437;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;907,741388802375
5308437;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;907,741388802375
5308437;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;907,741388802375
5308439;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;513,817366875098
5308439;1;4;1;80;2;1;8; ;2; ; ;1; ;2; ;1;100000;1;30;300000;2;1;12;1,1;70;513,817366875098
5308439;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;513,817366875098
5308439;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;513,817366875098
5308439;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;513,817366875098
5308441;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;12;1,3;70;855,456018759093
5308442;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;70;1104,66151179583
5308442;1;2;1;80;2;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;3;70;1104,66151179583
5308442;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;35;400000;2;1;12; ;70;1104,66151179583
5308443;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;30;400000;2;1;12; ;70;985,730507110756
5308443;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;12; ;70;985,730507110756
5308443;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;985,730507110756
5308443;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;985,730507110756
5308443;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;985,730507110756
5308445;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;682,35577711776
5308445;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;300000;2;1;12; ;70;682,35577711776
5308445;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;682,35577711776
5308445;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;682,35577711776
5308446;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;70;661,904291667727
5308446;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;661,904291667727
5308447;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;200000;2;1;12;3;70;780,912490149768
5308506;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;702,743184598486
5308507;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;751,018269586883
5308508;1;1;1;80;2;1;9;AISLAMIENTO PREVENTIVO POR EL COVID 19;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;1,4;15;500,323381410552
5308508;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5308508;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5308552;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;1115,68730019511
5308552;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;1115,68730019511
5308554;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;12; ;70;1472,89401977962
5308555;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;870,291965906114
5308556;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;844,179285589729
5308557;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;70;444,15725601529
5308557;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;70;444,15725601529
5308558;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;30;450000;2;1;12;4;70;1620,4418479767
5308837;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;18;1844,77601621426
5308838;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;12; ;18;1461,93434495991
5308842;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;18;1173,05720024054
5308843;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;18;2513,42844291818
5308843;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;2;18;2513,42844291818
5308844;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;12; ;18;1400,92735978989
5308844;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;18;1400,92735978989
5308845;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;18;2107,54000277961
5308845;1;5;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;1,2;18;2107,54000277961
5308845;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;18;2107,54000277961
5308845;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;18;2107,54000277961
5311079;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1179,98737764712
5311079;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1179,98737764712
5311079;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;1179,98737764712
5311079;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;1179,98737764712
5311079;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;1179,98737764712
5311080;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;2;15;2151,39054006537
5311185;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;05;1951,43405405177
5311185;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311185;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311187;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;5068,13156326064
5311189;1;1;1;80;2;1;7; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;12;2;05;1951,43405405177
5311189;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1951,43405405177
5311190;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311190;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1951,43405405177
5311194;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;3225,48838338975
5311194;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;4;05;3225,48838338975
5311195;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;1951,43405405177
5311195;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311195;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;12;3;05;1951,43405405177
5311197;1;2;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;3;05;1951,43405405177
5311197;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311198;1;2;1;80;2;1;9;SE TRASLADO DE PAIS;2; ; ;7; ;2; ;2; ; ; ; ;2;1;12;2;05;3705,59053906457
5311201;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;4042,3056094557
5311202;1;2;1;80;2;2; ; ; ;1;2;11; ;2; ;2; ; ; ; ;2;1;12; ;05;3225,48838338975
5311203;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;5687,67122028761
5311253;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;05;5344,07245305553
5311253;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;5344,07245305553
5311254;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;05;3222,55427048033
5311255;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311255;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1951,43405405177
5311257;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;05;3686,01641129089
5311257;1;4;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;2;05;3686,01641129089
5311258;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311259;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;3361,99177183248
5311261;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;3225,48838338975
5311261;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;1,4;05;3225,48838338975
5311262;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;1951,43405405177
5311262;1;2;1;80;2;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;05;1951,43405405177
5311262;1;3;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;05;1951,43405405177
5311264;1;2;1;80;2;2; ; ; ;2; ; ;.;1;2;2; ; ; ; ;1;1;12; ;05;5687,67122028761
5311264;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;5687,67122028761
5311266;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;05;7805,73621620709
5311266;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;7805,73621620709
5311268;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,4;05;6908,09652008238
5311404;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;44;2872,56166199736
5311405;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;1720,46274327487
5311406;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;12; ;44;2967,03516945601
5311407;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;2031,11934283711
5311407;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;44;2031,11934283711
5311409;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;4586,35204028383
5311566;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311566;1;2;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311567;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;575,341232600775
5311568;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311568;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311569;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;2;15;2151,39054006537
5311571;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1205,11479144868
5311572;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311573;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311574;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311575;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;15;500,323381410552
5311575;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311580;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;4;15;892,800923643673
5311583;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;1039,45427986511
5311585;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;1,2;15;500,323381410552
5311587;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;15;500,323381410552
5311588;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311608;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;1774,33088371288
5311608;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;44;1774,33088371288
5311610;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;1500,34909600178
5311613;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;12;2;44;2726,55705818269
5311614;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;1779,34892689742
5311615;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;44;2418,7955003896
5311615;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;44;2418,7955003896
5311615;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;44;2418,7955003896
5311647;1;8;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;05;1710,21486929333
5311649;1;1;1;80;2;1;7; ;2; ; ;7; ;2; ;2; ;1;48;700000;2;1;12;1,4;05;709,704545732793
5311650;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;729,721181201464
5311668;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;3028,21081435077
5311673;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ;2; ;99;3;1;12;4;05;4042,3056094557
5311676;1;1;1;80;2;1;9;PANDEMIA COVID 19;2; ; ;9; ;2; ;2; ;1;30;98;2;1;12;1,4;05;5185,06082392969
5311677;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ;1;5;500000; ;1;12; ;05;1951,43405405177
5311678;1;1;1;80;2;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;12;4;05;1951,43405405177
5311678;1;2;1;80;2;1;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;12;1,3;05;1951,43405405177
5311679;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;05;3852,04994611395
5311680;1;1;1;80;2;1;9;PANDEMIA COVID 19;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;1,4;05;1951,43405405177
5311680;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311683;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311687;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;1,3;05;1951,43405405177
5311688;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;05;1951,43405405177
5311688;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1951,43405405177
5311689;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;05;1951,43405405177
5311809;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311809;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;3;15;500,323381410552
5311810;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311811;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311812;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1498,42150389156
5311812;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1498,42150389156
5311899;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;2;15;500,323381410552
5311899;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;1,4;15;500,323381410552
5311900;1;1;1;80;2;1;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;12;4;15;500,323381410552
5311900;1;2;1;80;2;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311901;1;2;1;80;2;1;9;DESPIDO MASIVO POR PANDEMIA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;1,2;15;965,502823617
5311901;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;965,502823617
5311901;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;965,502823617
5311902;1;1;1;80;2;1;9;DESPIDO POR REDUCCION DE PERSONAL A CAUSA DE PANDEMIA;2; ; ;1; ;1; ;2; ;1;20;600000;2;1;12;1,1;15;1153,66982239292
5311902;1;5;1;80;2;1;2; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;12;1,4;15;1153,66982239292
5311903;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;15;2151,39054006537
5311903;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;2151,39054006537
5311904;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311905;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;1,4;15;500,323381410552
5311905;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311907;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;1114,86230534891
5311907;1;2;1;80;2;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;1,4;15;1114,86230534891
5311913;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;15;2151,39054006537
5311913;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;2151,39054006537
5311913;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;2151,39054006537
5311914;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311914;1;3;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;15;500,323381410552
5311915;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;4;15;888,204057863934
5311915;1;3;1;80;2;1;6; ;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;12;1,2;15;888,204057863934
5311916;1;1;1;80;2;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;12;1,4;15;500,323381410552
5311916;1;2;1;80;2;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ;1;48;800000;2;1;12;2;15;500,323381410552
5311916;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;500,323381410552
5311916;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5311917;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;500,323381410552
5311919;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;531,936849777027
5311921;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;12;4;15;500,323381410552
5311922;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5312037;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5312038;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;2151,39054006537
5312039;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;2151,39054006537
5312039;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;15;2151,39054006537
5312040;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;1215,13131685122
5312041;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;15;2151,39054006537
5312048;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5312049;1;1;1;80;2;1;9;POR LA EDAD;2; ; ;1; ;2; ;2; ;1;40;877803;2;1;12;1,2;15;500,323381410552
5312050;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;15;500,323381410552
5312066;1;1;1;80;2;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;12;4;76;2488,45731365549
5312066;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;76;2488,45731365549
5312067;1;2;1;80;2;1;9;CAMBIO DE LUGAR DE RESIDENCIA Y YA LE QUEDABA DIFICIL TRANSPORTARSE;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;3;76;2488,45731365549
5312067;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;76;2488,45731365549
5312126;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;15;702,743184598486
5312163;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;2509,31160431541
5312164;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;946,293646811334
5312167;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;12;4;27;1433,27724949176
5312168;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;3;27;627,327901078852
5312169;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;27;1071,38550136437
5312170;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1405,29210330435
5312171;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;4;27;627,327901078852
5312172;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;627,327901078852
5312172;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;627,327901078852
5312172;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;627,327901078852
5312173;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1400,64324984507
5312173;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;12; ;27;1400,64324984507
5312175;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;12;3;27;779,100264581895
5312175;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;4;27;779,100264581895
5312175;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;1200000;2;1;12;1,4;27;779,100264581895
5312176;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;12;3;27;1513,35754909864
5312177;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1904,6632112209
5312177;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1904,6632112209
5312178;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;12;4;27;1189,88669245604
5312178;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;3;27;1189,88669245604
5312178;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1189,88669245604
5312196;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;12; ;27;1898,72314392309
5312197;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;12;3;27;2324,9639872255
