DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
5117699;1;3;1;90;1;14;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2210,68789264514
5117699;1;4;1;90;1;12;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2210,68789264514
5117700;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2704,35323144969
5117700;1;2;1;90;1;5;1;42;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2704,35323144969
5117700;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2704,35323144969
5117741;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1188,0595451071
5117741;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1188,0595451071
5117741;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1188,0595451071
5117741;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1188,0595451071
5117742;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1196,62712348723
5117742;1;2;1;90;1;12;1;30;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1196,62712348723
5117742;1;3;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1196,62712348723
5117742;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1196,62712348723
5117743;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117743;1;2;1;90;1;4;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117743;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117744;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1653,13209035972
5117744;1;2;1;90;1;5;1;38;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1653,13209035972
5117744;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1653,13209035972
5117745;1;1;1;90;1;14;1;36;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117745;1;2;1;90;1;18;1;16;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117745;1;3;1;90;1;12;1;40;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117745;1;6;1;90;1;14;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117745;1;7;1;90;1;7;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117745;1;8;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2600,96245666454
5117746;1;1;1;90;2; ;1;30;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117746;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117746;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117747;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117747;1;2;1;90;1;7;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117747;1;3;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117747;1;4;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117747;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117747;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1618,62272414843
5117748;1;1;1;90;2; ;1;5;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1526,18078335119
5117748;1;2;1;90;1;5;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1526,18078335119
5117748;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1526,18078335119
5117749;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1220,98089564085
5117749;1;2;1;90;2; ;1;30;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2;01;23;1220,98089564085
5117749;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1220,98089564085
5117750;1;1;1;90;1;5;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;854,081513853918
5117750;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;854,081513853918
5117751;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2252,63922107193
5117751;1;2;1;90;1;4;1;36;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2252,63922107193
5117751;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2252,63922107193
5117752;1;1;1;90;1;6;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1114,4955945638
5117753;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2228,35172034853
5117753;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2228,35172034853
5117753;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2228,35172034853
5117753;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2228,35172034853
5117754;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1114,4955945638
5117755;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1851,61845670291
5117756;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117756;1;2;1;90;1;12;1;24;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117756;1;3;1;90;1;12;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117757;1;1;1;90;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117757;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117757;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117757;1;4;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117757;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117758;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1102,54908032222
5117758;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1102,54908032222
5117759;1;1;1;90;1;3;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1577,50359412375
5117759;1;2;1;90;1;7;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1577,50359412375
5117759;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1577,50359412375
5117759;1;4;1;90;1;3;1;28;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1577,50359412375
5117760;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1036,24339785716
5117760;1;2;1;90;1;5;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1036,24339785716
5117760;1;3;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1036,24339785716
5117760;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1036,24339785716
5117761;1;1;1;90;1;14;1;24;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1765,02690190622
5117761;1;2;1;90;1;14;1;18;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1765,02690190622
5117761;1;3;1;90;1;14;1;28;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1765,02690190622
5117761;1;4;1;90;1;12;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1765,02690190622
5117762;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117762;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117762;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117762;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117762;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117763;1;1;1;90;1;5;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1323,62651718599
5117763;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1323,62651718599
5117763;1;3;1;90;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1323,62651718599
5117763;1;4;1;90;1;3;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1323,62651718599
5117763;1;5;1;90;1;2;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1323,62651718599
5117764;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1114,4955945638
5117765;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1851,61845670291
5117766;1;1;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1554,95892689403
5117766;1;2;1;90;1;4;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1554,95892689403
5117766;1;3;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1554,95892689403
5117766;1;4;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1554,95892689403
5117766;1;5;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1554,95892689403
5117767;1;1;1;90;1;18;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117767;1;2;1;90;1;24;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117767;1;3;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1145,30431271466
5117768;1;1;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1851,61845670291
5117769;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;3;1;90;2; ;1;18;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;5;1;90;2; ;1;20;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117769;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117770;1;1;1;90;1;10;1;18;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1601,80927958715
5117770;1;2;1;90;1;12;1;36;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1601,80927958715
5117771;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2110,62051291306
5117771;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2110,62051291306
5117771;1;3;1;90;2; ;1;25;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2110,62051291306
5117772;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117772;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117772;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117772;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117773;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117773;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117773;1;3;1;90;2; ;1;30;2; ;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117773;2;1;2;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117773;2;2;2;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117774;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1263,73612803329
5117774;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1263,73612803329
5117774;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1263,73612803329
5117774;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1263,73612803329
5117775;1;1;1;90;1;12;1;18;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117775;1;2;1;90;1;14;1;36;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117775;1;3;1;90;1;7;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117776;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117776;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117776;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1644,56451197958
5117777;1;1;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;959,818330146181
5117777;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;959,818330146181
5117777;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;959,818330146181
5117778;1;1;1;90;2; ;1;30;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117778;1;2;1;90;2; ;1;30;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117778;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117779;1;1;1;90;2; ;1;10;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1738,64255514459
5117779;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1738,64255514459
5117779;1;3;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1738,64255514459
5117779;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1738,64255514459
5117779;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1738,64255514459
5117792;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;971,171718525088
5117792;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;971,171718525088
5117792;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;971,171718525088
5117792;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;971,171718525088
5117793;1;1;1;90;1;12;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1114,4955945638
5117794;1;1;1;90;1;6;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1165,81840533637
5117794;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1165,81840533637
5117795;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1512,49143561592
5117795;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1512,49143561592
5117795;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1512,49143561592
5117795;1;4;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1512,49143561592
5117796;1;1;1;90;1;12;1;24;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2;01;23;929,758096780111
5117796;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;929,758096780111
5117797;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1418,41339245091
5117797;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1418,41339245091
5117798;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1375,65816005848
5117799;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1656,21653450086
5117799;1;2;1;90;1;3;1;40;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1656,21653450086
5117800;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;929,758096780111
5117800;1;2;1;90;1;12;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;929,758096780111
5117801;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1364,99373564012
5117802;1;1;1;90;1;12;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;854,081513853918
5117802;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;854,081513853918
5117803;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117803;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117804;1;1;1;90;1;3;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117804;1;2;1;90;1;4;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117804;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117804;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117805;1;1;1;90;2; ;1;7;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1353,34171311884
5117805;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1353,34171311884
5117806;1;1;1;90;1;4;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;5;1;90;1;4;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117806;1;7;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;780,197828921085
5117807;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1102,54908032222
5117807;1;2;1;90;1;10;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1102,54908032222
5117808;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1256,51751263993
5117808;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1256,51751263993
5117808;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1256,51751263993
5117808;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1256,51751263993
5117808;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1256,51751263993
5117809;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1177,17179371528
