DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2659409,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,18,18,571.470.813.439.418
2659409,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,18,18,571.470.813.439.418
2659411,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,18,18,746.484.056.519.472
2659411,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,18,18,746.484.056.519.472
2659412,1,4,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,18,18,865.633.945.928.833
2659412,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,18,18,865.633.945.928.833
2659413,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,18,18,596.185.851.091.447
2659416,1,1,1,80,1,1,4,4,,3,,2,,,4,,4,1,1,4,73,73,233.976.511.716.297
2659419,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,2.602.430.955.803
2659426,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,73,73,212.716.125.066.883
2659427,1,5,1,80,1,1,1,8,,2,,2,,,,,2,2,1,4,73,73,172.476.581.295.972
2659431,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,363.430.923.625.174
2659431,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,363.430.923.625.174
2659433,1,1,1,80,1,1,4,7,,2,,2,,,,,8,2,1,4,73,73,306.945.868.008.452
2659436,1,2,1,80,1,1,3,5,,3,,2,,,,,8,2,1,4,73,73,287.447.314.190.271
2659436,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,287.447.314.190.271
2659437,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,184.546.260.039.371
2659437,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,184.546.260.039.371
2659437,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,73,73,184.546.260.039.371
2659437,1,4,1,80,1,1,3,4,,2,,2,,,,,4,2,1,4,73,73,184.546.260.039.371
2659437,1,5,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,73,73,184.546.260.039.371
2659440,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,19,19,908.924.713.205.732
2659440,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,19,19,908.924.713.205.732
2659441,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,19,19,118.710.484.377.691
2659441,1,2,1,80,1,1,1,4,,2,,2,,,,,4,2,1,4,19,19,118.710.484.377.691
2659441,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,19,19,118.710.484.377.691
2659442,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,4,19,19,817.579.817.427.303
2659443,1,1,1,80,1,1,2,3,,2,,2,,,,,9,2,1,4,19,19,887.629.358.200.973
2659444,1,1,1,80,1,1,2,4,,2,,2,,,,,4,2,1,4,66,66,221.700.063.440.917
2659444,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,221.700.063.440.917
2659445,1,2,1,80,1,1,4,7,,2,,2,,,,,4,2,1,4,66,66,226.300.908.287.899
2659445,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,226.300.908.287.899
2659445,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,226.300.908.287.899
2659446,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,286.330.907.850.114
2659446,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,286.330.907.850.114
2659448,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,66,66,211.776.167.287.544
2659448,1,2,1,80,1,1,4,7,,2,,2,,,,,8,2,1,4,66,66,211.776.167.287.544
2659448,1,3,1,80,1,1,4,3,,2,,2,,,,,4,2,1,4,66,66,211.776.167.287.544
2659450,1,2,1,80,1,1,2,6,,2,,2,,,,,9,2,1,4,66,66,256.225.099.711.121
2659451,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,66,66,226.300.908.287.899
2659451,1,3,1,80,1,2,,,,2,,2,,1,1,,2,,1,4,66,66,226.300.908.287.899
2659451,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,226.300.908.287.899
2659453,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,276.355.273.256.914
2659457,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,201.798.085.003.303
2659460,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,66,66,205.635.570.350.596
2659461,1,1,1,80,1,1,4,3,,2,,2,,,4,,8,1,1,4,66,66,25.565.100.339.748
2659462,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,318.366.499.985.903
2659465,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,228.360.570.560.638
2659467,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,281.343.090.553.514
2659468,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,231.236.987.144.672
2659472,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,66,66,192.298.229.891.508
2659473,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,297.216.664.086.009
2659473,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,297.216.664.086.009
2659475,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,316.024.456.474.117
2659475,1,5,1,80,1,1,3,8,,2,,2,,,,,2,2,1,4,66,66,316.024.456.474.117
2659478,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,66,66,291.229.918.114.927
2659478,1,4,1,80,1,1,4,8,,2,,2,,,4,,8,1,1,4,66,66,291.229.918.114.927
2659481,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,66,66,25.565.100.339.748
2659483,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,17,17,163.580.111.431.198
2659483,1,4,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,17,17,163.580.111.431.198
2659484,1,2,1,80,1,1,2,6,,2,,2,,,,,9,2,1,4,17,17,176.821.848.049.185
2659486,1,1,1,80,1,1,4,7,,3,,2,,,2,,8,1,1,4,17,17,151.117.763.317.315
2659487,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,4,17,17,170.715.593.223.481
2659488,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,140.235.179.181.232
2659488,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,140.235.179.181.232
2659489,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,158.643.158.475.426
2659490,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,159.119.191.158.225
2659492,1,1,1,80,1,1,4,3,,2,,2,,,,,4,2,1,4,17,17,15.276.665.480.906
2659493,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,158.407.272.599.501
2659493,1,2,1,80,1,1,3,2,,2,,2,,,,,2,2,1,4,17,17,158.407.272.599.501
2659493,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,158.407.272.599.501
2659495,1,2,1,80,1,1,3,2,,2,,2,,,,,2,2,1,4,17,17,146.896.285.859.281
2659495,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,146.896.285.859.281
2659497,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,41,41,697.836.687.269.571
2659498,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,4,41,41,134.904.007.469.742
2659498,1,2,1,80,1,1,2,4,,2,,2,,,,,8,2,1,4,41,41,134.904.007.469.742
2659499,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,188.325.012.640.391
2659499,1,4,1,80,1,1,4,4,,3,,2,,,,,4,2,1,4,17,17,188.325.012.640.391
2659499,1,5,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,17,17,188.325.012.640.391
2659500,1,1,1,80,1,1,1,7,,2,,2,,,1,,1,1,1,4,17,17,182.464.123.408.191
2659501,1,1,1,80,1,1,4,1,,2,,2,,,4,,8,1,1,4,17,17,158.643.158.475.426
2659501,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,158.643.158.475.426
2659502,1,1,1,80,1,1,4,3,,3,,2,,,,,9,2,1,4,17,17,161.931.219.939.453
2659502,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,161.931.219.939.453
2659504,1,4,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,17,17,163.185.937.134.423
2659505,1,2,1,80,1,1,3,8,,2,,2,,,2,,1,1,1,4,17,17,1.666.462.438.849
2659505,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,1.666.462.438.849
2659506,1,1,1,80,1,1,1,5,,3,,2,,,1,,10,1,1,4,17,17,147.534.168.180.995
2659506,1,2,1,80,1,1,4,7,,2,,2,,,,,9,2,1,4,17,17,147.534.168.180.995
2659506,1,3,1,80,1,2,,,,2,,2,,1,1,,8,,1,4,17,17,147.534.168.180.995
2659510,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,17,17,185.112.644.981.939
2659511,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,152.043.357.162.309
2659513,1,1,1,80,1,1,2,9,POR EMBARAZO,2,,2,,,,,9,2,1,4,41,41,964.726.153.275.382
2659514,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,41,41,12.244.427.709.394
2659516,1,2,1,80,1,1,1,6,,2,,2,,,,,9,2,1,4,17,17,144.382.620.402.256
2659516,1,3,1,80,1,1,1,8,,2,,2,,,,,9,2,1,4,17,17,144.382.620.402.256
2659516,1,4,1,80,1,1,1,4,,2,,2,,,,DESEA ESTUDIAR,12,2,1,4,17,17,144.382.620.402.256
2659517,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,164.479.937.747.522
2659519,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,151.117.763.317.315
2659521,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,17,17,149.852.892.276.695
2659521,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,149.852.892.276.695
2659521,1,9,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,149.852.892.276.695
2659523,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,145.885.276.689.251
2659525,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,154.330.130.975.767
2659527,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,17,17,157.717.564.630.433
2659529,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,17,17,163.587.933.580.211
2659532,1,4,1,80,1,1,3,3,,2,,2,,,,,9,2,1,4,47,47,150.897.176.904.973
2659532,1,8,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,47,47,150.897.176.904.973
2659533,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,237.184.832.298.401
2659533,1,5,1,80,1,1,2,7,,2,,2,,,,,2,2,1,4,47,47,237.184.832.298.401
2659535,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,153.406.412.919.632
2659535,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,47,47,153.406.412.919.632
2659535,1,3,1,80,1,1,1,8,,2,,2,,,,,9,2,1,4,47,47,153.406.412.919.632
2659535,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,153.406.412.919.632
2659538,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,851.111.635.434.616
2659538,1,2,1,80,1,1,4,8,,2,,2,,,,,1,2,1,4,47,47,851.111.635.434.616
2659538,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,851.111.635.434.616
2659539,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,753.985.407.283.032
2659542,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,192.720.740.606.948
2659542,1,5,1,80,1,1,2,3,,2,,2,,,,,9,2,1,4,47,47,192.720.740.606.948
2659543,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,170.612.569.012.117
2659544,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,185.037.757.183.554
2659544,1,6,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,47,47,185.037.757.183.554
2659547,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,125.223.464.796.121
2659553,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,173.093.835.977.785
2659553,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,47,47,173.093.835.977.785
2659554,1,2,1,80,1,1,2,3,,2,,2,,,,,4,2,1,4,47,47,10.960.833.909.779
2659555,1,1,1,80,1,1,4,4,,2,,2,,,,,8,2,1,4,47,47,980.369.136.678.402
2659555,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,980.369.136.678.402
2659558,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,182.915.194.499.148
2659560,1,4,1,80,1,1,3,3,,2,,2,,,,,9,2,1,4,47,47,101.597.652.074.189
2659562,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,47,47,153.022.537.486.441
2659562,2,2,2,80,1,1,4,8,,2,,2,,,,,8,2,1,4,47,47,153.022.537.486.441
2659562,2,3,2,80,1,1,1,8,,2,,2,,,,,2,2,1,4,47,47,153.022.537.486.441
2659563,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,143.717.369.841.649
2659563,1,2,1,80,1,1,4,6,,2,,2,,,,,9,2,1,4,47,47,143.717.369.841.649
2659563,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,143.717.369.841.649
2659565,1,3,1,80,1,2,,,,2,,2,,1,3,,2,,1,4,47,47,166.977.611.408.052
2659566,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,47,47,134.286.194.906.826
2659566,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,134.286.194.906.826
2659567,1,2,1,80,1,1,3,8,,2,,2,,,,,9,2,1,4,47,47,150.390.483.279.478
2659567,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,150.390.483.279.478
2659568,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,117.726.546.286.055
2659568,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,117.726.546.286.055
2659569,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,155.712.144.557.384
2659570,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,195.603.318.575.545
2659570,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,195.603.318.575.545
2659573,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,13.079.161.971.727
2659573,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,47,47,13.079.161.971.727
2659576,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,4,47,47,159.094.085.804.302
2659577,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,4,47,47,13.079.161.971.727
2659577,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,47,47,13.079.161.971.727
2659579,1,2,1,80,1,1,1,8,,2,,2,,,,,9,2,1,4,68,68,535.871.272.057.198
2659579,1,4,1,80,1,1,1,3,,2,,1,450000,,,,9,2,1,4,68,68,535.871.272.057.198
2659580,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,4,68,68,557.616.649.319.518
2659580,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,68,68,557.616.649.319.518
2659582,1,2,1,80,1,1,1,8,,2,,2,,,,SOLO TRABAJA POR LAS TEMPORADAS DE FIN DE AÑO,12,2,1,4,68,68,486.839.644.721.695
2659584,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,68,68,550.958.982.931.628
2659585,1,1,1,80,1,1,4,7,,2,,2,,,,NO NECESITABA TRABAJAR,12,2,1,4,68,68,787.777.620.366.763
2659586,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,68,68,320.250.396.142.846
2659586,1,2,1,80,1,1,4,7,,3,,2,,,4,,8,1,1,4,68,68,320.250.396.142.846
2659586,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,68,68,320.250.396.142.846
2659590,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,4,68,68,633.515.385.325.922
2659590,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,68,68,633.515.385.325.922
2659592,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,68,68,424.934.958.015.983
2659596,1,2,1,80,1,1,4,7,,1,4,2,,,,,9,2,1,4,52,52,210.460.455.489.648
2659597,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,213.643.439.122.266
2659599,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,151.371.229.742.185
2659600,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,156.151.455.973.668
2659600,1,5,1,80,1,1,1,6,,2,,2,,,,,3,2,1,4,52,52,156.151.455.973.668
2659601,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,147.533.977.370.529
2659602,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,176.269.148.858.364
2659603,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,282.661.509.463.761
2659603,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,282.661.509.463.761
2659605,1,2,1,80,1,1,1,8,,2,,2,,,,,2,2,1,4,52,52,273.380.216.698.154
2659606,1,2,1,80,1,1,3,9,CAMBIO DE CIUDAD,2,,2,,,,,9,2,1,4,52,52,42.883.960.115.838
2659607,1,3,1,80,1,1,1,8,,2,,2,,,,,2,2,1,4,52,52,262.227.914.017.619
2659608,1,1,1,80,1,1,4,8,,3,,2,,,,,9,2,1,4,52,52,360.724.558.771.595
2659608,1,3,1,80,1,1,2,9,CAMBIO DE CIUDAD,3,,2,,,,,9,2,1,4,52,52,360.724.558.771.595
2659609,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,210.840.225.567.691
2659609,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,210.840.225.567.691
2659610,1,1,1,80,1,1,1,7,,2,,2,,,1,,1,1,1,4,52,52,313.615.602.467.546
2659612,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,52,52,146.722.547.541.093
2659612,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,52,52,146.722.547.541.093
2659612,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,146.722.547.541.093
2659614,1,2,1,80,1,1,4,3,,2,,2,,,3,,9,1,1,4,52,52,346.424.333.976.494
2659614,1,4,1,80,1,1,3,9,NO LE GUSTO,2,,2,,,,,11,2,1,4,52,52,346.424.333.976.494
2659614,1,5,1,80,1,1,2,2,,2,,2,,,,,2,2,1,4,52,52,346.424.333.976.494
2659615,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,52,52,352.538.297.716.729
2659617,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,52,52,333.750.617.596.602
2659618,1,1,1,80,1,1,4,7,,3,,2,,,,,8,2,1,4,52,52,136.777.132.694.451
2659621,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,76,76,111.977.383.635.051
2659623,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,76,76,938.376.119.531.449
2659625,1,1,1,80,1,1,1,8,,3,,1,300000,,,,4,2,1,4,76,76,769.575.283.701.963
2659625,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,76,76,769.575.283.701.963
2659625,1,3,1,80,1,1,1,4,,3,,2,,,,,4,2,1,4,76,76,769.575.283.701.963
2659627,1,1,1,80,1,1,4,5,,3,,2,,,,,11,2,1,4,76,76,681.734.789.672.522
2659627,1,2,1,80,1,1,4,1,,2,,2,,,,,5,2,1,4,76,76,681.734.789.672.522
2659629,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,76,76,804.092.529.828.017
2659629,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,76,76,804.092.529.828.017
2659632,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,76,76,880.118.690.388.046
2659633,1,1,1,80,1,1,4,4,,3,,2,,,,,4,2,1,4,63,63,161.399.708.652.599
2659633,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,63,63,161.399.708.652.599
2659634,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,4,63,63,742.232.798.448.239
2659635,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,4,63,63,127.313.914.879.234
2659637,1,1,1,80,1,1,4,7,,3,,2,,,,,11,2,1,4,63,63,142.058.270.991.801
2659637,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,142.058.270.991.801
2659638,1,1,1,80,1,1,4,5,,3,,2,,,,,9,2,1,4,63,63,798.633.503.850.085
2659638,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,798.633.503.850.085
2659638,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,798.633.503.850.085
2659639,1,1,1,80,1,1,3,4,,3,,2,,,,,4,2,1,4,63,63,152.038.247.039.415
2659639,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,152.038.247.039.415
2659640,1,2,1,80,1,1,4,8,,2,,2,,,4,,9,1,1,4,63,63,136.967.103.613.128
2659641,1,1,1,80,1,1,4,5,,3,,2,,,,,8,2,1,4,63,63,961.913.668.730.323
2659643,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,126.400.604.436.621
2659644,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,4,63,63,148.911.275.514.837
2659645,1,1,1,80,1,1,1,3,,2,,2,,,,,9,2,1,4,63,63,115.197.953.121.342
2659650,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,4,63,63,138.931.299.467.223
2659650,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,138.931.299.467.223
2659651,1,1,1,80,1,1,2,5,,3,,2,,,,,10,2,1,4,63,63,148.912.952.700.882
2659652,1,2,1,80,1,1,4,8,,2,,2,,,,,9,2,1,4,63,63,146.948.824.648.006
2659652,1,3,1,80,1,1,2,3,,2,,2,,,,,9,2,1,4,63,63,146.948.824.648.006
2659654,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,4,63,63,144.192.579.516.033
2659654,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,144.192.579.516.033
2659658,1,1,1,80,1,1,2,5,,3,,2,,,,,11,2,1,4,63,63,106.016.345.463.109
2659658,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,106.016.345.463.109
2659659,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,976.129.636.935.598
2659660,1,3,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,63,63,895.084.750.201.338
2659661,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,119.916.649.120.145
2659662,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,118.323.247.459.874
2659663,1,1,1,80,1,1,4,8,,2,,2,,,3,,9,1,1,4,63,63,131.705.823.564.317
2659664,1,1,1,80,1,1,4,9,POR LA EDAD,2,,2,,,,,8,2,1,4,63,63,958.205.726.792.085
2659664,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,958.205.726.792.085
2659665,1,2,1,80,1,1,1,8,,2,,2,,,,,9,2,1,4,63,63,121.717.036.432.047
2659665,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,121.717.036.432.047
2659666,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,138.931.299.467.223
2659667,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,4,63,63,101.081.852.728.019
2659668,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,951.061.837.894.578
2659670,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,174.022.872.801.691
2659670,1,3,1,80,1,1,4,6,,2,,2,,,,,4,2,1,4,63,63,174.022.872.801.691
2659673,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,173.264.813.481.194
2659673,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,173.264.813.481.194
2659673,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,173.264.813.481.194
2659674,1,1,1,80,1,1,4,6,,2,,2,,,,,1,2,1,4,63,63,104.749.731.116.559
2659674,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,4,63,63,104.749.731.116.559
