DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2659532,1,3,1,70,1,12,48,4,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,84,98,60,1,1,6031,4,47,47,150.897.176.904.973
2659540,1,3,1,70,1,20,48,1,,2,20,1,,9,1,,,,,,,,,,1,,2,,2,18,18,55,1,2,5511,4,47,47,106.824.261.637.215
2659541,1,2,1,70,1,20,48,1,,2,32,1,,8,2,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,4,47,47,195.508.848.185.914
2659542,1,2,1,70,1,98,48,3,,2,36,1,,2,8,,,,,,,,1,,,,2,,2,54,57,93,1,2,9302,4,47,47,192.720.740.606.948
2659542,1,3,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,4,47,47,192.720.740.606.948
2659552,1,1,1,70,1,48,48,1,,2,98,1,,9,4,,,,,,,,,,1,,2,,2,55,45,51,1,2,5126,4,47,47,753.985.407.283.032
2659555,1,4,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,4,47,47,980.369.136.678.402
2659562,2,1,2,70,1,2,48,1,,2,2,1,,9,4,,,,,,,,,,1,,2,,2,45,44,64,1,1,6421,4,47,47,153.022.537.486.441
2659564,1,4,1,70,1,48,48,1,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,59,45,52,1,2,5233,4,47,47,18.947.629.040.909
2659572,1,1,1,70,1,8,48,1,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,58,41,52,1,1,5233,4,47,47,149.405.042.726.319
2659579,1,3,1,70,1,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,4,68,68,535.871.272.057.198
2659581,1,2,1,70,1,18,44,1,,2,204,2,,9,1,,,,,,,,,,1,,2,,2,7,7,75,1,2,7512,4,68,68,469.692.071.919.167
2659592,2,1,2,70,1,3,24,3,,2,104,9,AYUDANTE DE TRABAJADOR POR CUENTA PROPIA,1,1,,,,,,,,,,1,,2,,2,54,80,19,1,1,1929,4,68,68,424.934.958.015.983
2659600,1,1,1,70,1,4,40,1,,2,32,4,,1,1,,,,,1,,,,,,,2,,2,38,53,55,1,1,5529,4,52,52,156.151.455.973.668
2659600,1,6,1,70,1,3,48,1,,2,8,1,,5,4,,,,,,,,,,1,,2,,2,87,87,28,1,1,2811,4,52,52,156.151.455.973.668
2659605,1,3,1,70,1,8,48,1,,2,16,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,4,52,52,273.380.216.698.154
2659612,1,3,1,70,1,104,40,1,,2,172,1,,2,4,,,,,,,,,,1,,2,,2,37,45,52,1,2,5241,4,52,52,146.722.547.541.093
2659614,1,3,1,70,1,2,40,1,,2,13,1,,6,1,,,,,,,,,,1,,1,98,2,17,17,92,1,1,9249,4,52,52,346.424.333.976.494
2659631,1,1,1,70,1,4,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,7,,,1,1,,4,76,76,933.129.250.050.278
2659636,1,2,1,70,1,60,50,4,,2,60,4,,1,2,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,4,63,63,122.680.890.549.668
2659636,1,3,1,70,1,105,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,84,,,1,2,,4,63,63,122.680.890.549.668
2659638,1,3,1,70,1,20,24,1,,2,110,4,,1,1,,,,,,,,,,1,,2,,2,39,41,52,1,2,5233,4,63,63,798.633.503.850.085
2659641,1,2,1,70,1,8,60,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,45,41,52,1,1,5233,4,63,63,961.913.668.730.323
2659641,1,3,1,70,1,104,48,2,,2,104,2,,9,8,,,,,,,,,,1,,2,,2,33,33,75,1,2,7512,4,63,63,961.913.668.730.323
2659644,1,3,1,70,1,2,40,1,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,45,57,93,1,1,9309,4,63,63,148.911.275.514.837
2659646,1,1,1,70,1,32,60,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,58,37,64,1,2,6412,4,63,63,127.313.914.879.234
2659653,1,3,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,50,,,1,2,,4,63,63,106.885.716.826.837
2659657,1,1,1,70,1,2,60,4,,2,2,4,,1,8,,,,,,,,,,1,,1,650000,2,95,95,45,1,1,4521,4,63,63,11.360.455.146.107
2659660,1,2,1,70,1,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,55,62,1,1,1,140,4,63,63,895.084.750.201.338
2659662,1,3,1,70,1,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,45,41,52,1,2,5233,4,63,63,118.323.247.459.874
2659667,1,2,1,70,1,12,50,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,93,58,63,1,1,6340,4,63,63,101.081.852.728.019
2659672,1,3,1,70,1,8,60,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,4,63,63,129.906.366.452.573
2659674,1,3,1,70,1,12,51,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4530,4,63,63,104.749.731.116.559
2659677,1,2,1,70,1,52,60,4,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,53,53,55,1,2,5522,4,63,63,115.696.598.092.464
2659678,1,1,1,70,1,2,56,4,,2,2,4,,1,1,,,,,,,,,,1,,1,280000,2,95,93,45,1,1,4552,4,63,63,117.289.999.752.735
2659681,1,1,1,70,1,8,48,4,,2,4,3,,1,2,,,,,,,,,,1,,1,50000,2,55,54,95,1,1,9500,4,63,63,137.914.218.149.761
2659683,1,2,1,70,1,16,50,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,45,58,70,1,2,7020,4,63,63,192.726.313.458.431
2659686,1,2,1,70,1,4,60,1,,2,4,1,,9,2,,,,,,,,,,1,,2,,2,98,98,60,1,1,6021,4,63,63,919.633.195.478.007
2659689,1,2,1,70,1,48,40,4,,2,63,1,,9,2,,,,,,,,,,1,,2,,2,54,45,92,1,2,9242,4,63,63,136.967.103.613.128
2659692,1,2,1,70,1,12,48,1,,2,44,3,,1,2,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,4,63,63,158.892.996.549.715
2659692,1,4,1,70,1,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,4,63,63,158.892.996.549.715
2659693,1,2,1,70,1,48,40,4,,2,69,1,,3,1,,,,,,,,,,1,,2,,2,56,53,55,1,2,5521,4,63,63,654.123.985.791.972
2659698,1,1,1,70,1,24,38,4,,2,48,4,,1,8,,,,,,,,,,1,,2,,2,55,80,52,1,2,5271,4,63,63,115.197.953.121.342
2659700,1,2,1,70,1,3,35,4,,2,90,3,,1,1,,,,,,,,,,1,,2,,2,55,55,95,1,1,9500,4,63,63,136.967.103.613.128
2659721,1,2,1,70,1,2,105,1,,2,3,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,1,6042,4,50,50,19.100.251.348.817
2659724,1,2,1,70,1,24,48,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,30,21,50,1,2,5040,4,50,50,1.608.253.642.039
2659728,1,2,1,70,1,14,48,1,,2,15,1,,6,1,,,,,,,,,,1,,2,,2,19,19,80,1,2,8043,4,50,50,166.359.557.656.955
2659738,1,2,1,70,1,8,40,4,,2,40,4,,1,4,,,,,,,,,,1,,2,,2,41,77,15,1,1,1530,4,73,73,320.325.629.477.696
2659741,1,3,1,70,1,12,48,1,,2,12,1,,3,2,,,,,,,,,,1,,2,,2,40,40,51,1,1,5141,4,73,73,216.032.807.934.246
2659744,1,2,1,70,1,2,24,1,,2,12,1,,3,2,,,,,,,,,,1,,2,,2,53,53,55,1,1,5522,4,73,73,332.515.504.649.236
2659750,1,2,1,70,1,2,50,1,,2,2,1,,2,1,,,,,,,,,,1,,1,520000,2,95,95,45,1,1,4521,4,73,73,233.976.511.716.297
2659753,1,3,1,70,1,1,50,1,,2,2,3,,1,1,,,,,,,,,,1,,1,300000,2,55,54,95,1,1,9500,4,73,73,121.858.394.160.589
2659757,1,3,1,70,1,8,48,1,,2,8,1,,9,7,,,,,,,,,,1,,2,,2,97,45,51,1,1,5141,4,73,73,281.503.482.229.714
2659758,1,3,1,70,1,4,96,2,,2,28,1,,5,1,,,,,,,,,,1,,2,,2,58,83,36,1,1,3611,4,73,73,173.254.070.824.491
2659764,1,2,1,70,1,52,30,1,,2,52,1,,5,4,,,,,,,,,,1,,2,,2,39,39,55,1,2,5521,4,73,73,249.097.859.567.045
2659765,1,1,1,70,1,16,48,1,,2,40,1,,9,1,,,,,1,,,,,,,2,,2,97,97,45,1,2,4530,4,73,73,285.845.282.279.644
2659766,1,3,1,70,1,15,48,4,,2,15,1,,9,2,,,,,,,,,,1,,2,,2,39,39,74,1,2,7413,4,17,17,173.527.622.004.709
2659767,1,3,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,4,17,17,180.363.309.193.752
2659767,1,8,1,70,1,104,48,1,,2,104,1,,9,4,,,,,,,,,,1,,2,,2,93,95,45,1,2,4521,4,17,17,180.363.309.193.752
2659772,1,1,1,70,1,156,48,2,,2,156,2,,9,3,,,,,1,,,,,,,2,,2,20,20,75,1,2,7512,4,17,17,164.420.289.951.155
2659781,1,3,1,70,1,3,48,2,,2,4,2,,9,2,,,,,,,,,,1,,1,800000,2,12,12,75,1,1,7512,4,17,17,16.693.395.540.818
2659788,1,2,1,70,1,24,48,1,,2,156,1,,3,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5522,4,17,17,13.694.877.528.577
2659813,1,1,1,70,1,8,60,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,4,15,15,601.812.879.939.376
2659819,1,3,1,70,1,32,48,1,,2,32,1,,6,8,,,,,,,,,,1,,2,,2,45,30,64,1,2,6421,4,15,15,105.500.165.791.219
2659823,1,2,1,70,1,14,40,1,,2,14,1,,4,2,,,,,,,,,,1,,2,,2,6,59,92,1,2,9249,4,15,15,807.323.341.953.718
2659824,1,1,1,70,1,3,40,1,,2,3,1,,2,2,,,,,,,,,,1,,1,535000,2,3,45,52,1,1,5233,4,15,15,85.922.129.467.333
2659824,2,2,2,70,1,8,40,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,57,57,93,1,1,9302,4,15,15,85.922.129.467.333
2659841,1,3,1,70,1,16,48,1,,2,16,2,,9,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8060,4,15,15,88.769.192.152.923
2659848,1,3,1,70,1,36,50,1,,2,36,1,,3,4,,,,,,,,,,1,,2,,2,98,98,60,1,2,6021,4,15,15,100.077.249.164.029
2659850,1,4,1,70,1,12,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,1,,4,15,15,814.641.237.129.572
2659850,1,7,1,70,1,8,40,3,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,4,15,15,814.641.237.129.572
2659851,1,4,1,70,1,24,48,1,,2,24,2,,9,1,,,,,,,,,,1,,2,,2,18,18,92,1,2,9241,4,15,15,954.945.921.844.998
2659853,1,2,1,70,1,8,40,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,45,21,64,1,1,6422,4,15,15,701.985.736.002.862
2659860,1,2,1,70,1,8,48,1,,2,48,4,,2,2,,,,,1,,,,,,,2,,2,13,41,50,1,1,5030,4,18,18,814.398.166.333.759
2659866,1,1,1,70,1,22,48,4,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,5,5,74,1,2,7414,4,18,18,668.677.463.678.457
2659870,1,2,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,4,18,18,443.820.522.846.067
2659873,1,1,1,70,1,12,45,4,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,54,53,55,1,1,5521,4,18,18,501.813.033.313.287
2659876,1,3,1,70,1,8,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,300000,2,45,39,55,1,1,5512,4,18,18,625.521.777.082.081
2659876,1,4,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,4,18,18,625.521.777.082.081
2659878,1,4,1,70,1,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,4,18,18,369.844.979.217.592
2659880,1,1,1,70,1,4,40,4,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,17,17,92,1,1,9214,4,18,18,101.773.316.237.709
2659883,1,1,1,70,1,3,40,4,,2,3,4,,1,1,,,,,,,,,,1,,1,250000,2,54,54,74,1,1,7493,4,18,18,814.398.166.333.759
2659891,1,6,1,70,1,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,1,,4,27,27,131.722.184.300.346
2659892,1,2,1,70,1,16,48,1,,2,16,1,,3,1,,,,,,,,,,1,,2,,2,45,50,55,1,2,5511,4,27,27,299.368.600.682.604
2659902,1,2,1,70,1,24,24,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,4,27,27,124.006.796.946.427
2659907,1,3,1,70,1,8,40,2,,2,16,1,,8,1,,,,,,,,,1,,BUSCANDO TRABAJO,2,,2,33,33,52,1,1,5231,4,27,27,299.368.600.682.604
2659913,1,1,1,70,1,24,60,1,,2,24,5,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,4,66,66,237.148.804.612.571
2659913,1,5,1,70,1,12,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,4,66,66,237.148.804.612.571
2659917,1,3,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,21,,,1,2,,4,66,66,185.213.681.730.209
2659921,1,1,1,70,1,4,48,1,,2,36,4,,1,1,,,,,,,,,,1,,2,,2,45,41,52,1,1,5219,4,66,66,391.196.812.285.524
2659921,1,2,1,70,1,4,40,1,,2,4,1,,3,1,,,,,,,,,,1,,1,500000,2,80,80,19,1,1,1921,4,66,66,391.196.812.285.524
2659927,1,2,1,70,1,8,48,1,,2,28,1,,7,1,,,,,,,,,,1,,2,,2,11,40,51,1,1,5141,4,66,66,532.401.468.608.643
2659929,1,2,1,70,1,4,48,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,4,66,66,194.409.630.604.075
2659929,1,3,1,70,1,24,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,44,44,64,1,2,6421,4,66,66,194.409.630.604.075
2659939,1,2,1,70,1,12,48,1,,2,52,4,,9,7,,,,,,,,,,1,,2,,2,8,2,45,1,1,4530,4,19,19,889.036.785.373.415
2659940,1,3,1,70,1,16,48,4,,2,16,4,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,4,19,19,102.256.758.433.846
2659941,1,3,1,70,1,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,7,,,1,1,,4,19,19,88.181.943.974.918
2659944,1,1,1,70,1,20,40,1,,2,20,4,,9,6,,,,,,,,,,1,,1,100000,2,8,13,80,1,2,8043,4,19,19,132.061.038.473.907
2659946,1,1,1,70,1,52,40,1,,2,52,4,,2,2,,,,,,,,,,1,,1,280000,2,39,53,55,1,2,5530,4,19,19,803.028.195.102.485
2659947,1,2,1,70,1,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,1,,4,19,19,117.443.426.156.883
2659953,1,1,1,70,1,4,48,1,,2,6,1,,2,1,,,,,,,,1,,,,2,,2,53,53,55,1,1,5521,4,68,68,359.198.118.050.326
2659953,1,2,1,70,1,1,28,4,,2,1,4,,1,2,,,,,,,,,,1,,1,30000,2,57,57,93,1,1,9302,4,68,68,359.198.118.050.326
2659967,1,1,1,70,1,12,50,4,,2,12,1,,5,1,,,,,,,,,,1,,2,,1,55,55,74,1,1,7493,4,68,68,438.846.384.124.336
2659980,1,1,1,70,1,52,48,1,,2,3,3,,1,4,,,,,,,,,,1,,1,30000,2,55,54,95,1,2,9500,4,76,76,823.624.932.995.362
2659988,1,2,1,70,1,12,60,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,81,81,36,1,1,3611,4,76,76,944.150.286.221.195
2659988,1,3,1,70,1,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,81,81,36,1,1,3611,4,76,76,944.150.286.221.195
2659992,1,3,1,70,1,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,39,32,26,1,2,2691,4,52,52,999.835.412.922.577
2659996,1,3,1,70,1,3,48,1,,2,3,1,,4,6,,,,,,,,,,1,,1,150000,2,59,59,52,1,1,5234,4,52,52,161.539.381.006.565
2660003,1,1,1,70,1,104,40,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,13,50,55,1,2,5511,4,52,52,135.106.443.836.391
2660005,1,1,1,70,1,44,40,1,,2,13,1,,4,9,CARTA DE SISBEN,,,,,,,,,1,,2,,1,53,53,55,1,2,5511,4,52,52,156.151.455.973.668
2660014,1,2,1,70,1,156,48,4,,2,156,3,,1,1,,,,,,,,,,1,,1,30000,2,56,55,95,1,2,9500,4,52,52,206.590.061.379.952
2660019,1,2,1,70,1,6,48,3,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,54,54,74,1,1,7493,4,5,5,986.811.868.908.419
2660019,1,3,1,70,1,30,48,1,,2,45,1,,9,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,4,5,5,986.811.868.908.419
2660024,1,1,1,70,1,52,48,1,,2,49,1,,5,4,,,,,,,,,,1,,2,,2,58,58,70,1,2,7020,4,5,5,101.695.383.051.543
2660028,1,1,1,70,1,110,24,1,,2,110,1,,9,1,,,1,,,,,,,,,2,,2,30,30,91,1,2,9191,4,5,5,837.342.700.533.258
2660034,1,3,1,70,1,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,88,88,36,1,1,3691,4,5,5,945.546.910.293.673
2660040,1,4,1,70,1,12,50,1,,2,12,1,,8,1,,,,,,,,,,1,,2,,2,58,97,15,1,1,1511,4,5,5,945.546.910.293.673
2660041,1,1,1,70,1,4,48,1,,2,4,1,,7,1,,,,,,,,,,1,,1,300000,2,97,71,13,1,1,1320,4,5,5,911.032.283.390.797
2660045,1,2,1,70,1,8,24,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,79,94,36,1,1,3699,4,5,5,108.669.036.532.786
2660051,1,2,1,70,1,20,48,3,,2,20,3,,1,2,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,4,5,5,837.923.111.738.736
2660064,1,2,1,70,1,20,48,4,,2,92,1,,3,1,,,,,,,1,,,,,2,,2,41,44,70,1,2,7020,4,5,5,754.028.142.306.162
2660077,1,1,1,70,1,1,48,1,,2,1,1,,9,1,,,1,,,,,,,,,1,2000000,2,21,21,51,1,1,5125,4,5,5,110.244.101.296.723
2660077,1,2,1,70,1,4,48,1,,2,18,1,,9,2,,,,,,,,,,1,,2,,2,45,30,74,1,1,7491,4,5,5,110.244.101.296.723
2660084,1,1,1,70,1,28,48,3,,2,28,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,4,5,5,970.305.762.262.103
2660088,1,2,1,70,1,3,48,1,,2,3,2,,9,8,,,,,,,,,,1,,2,,2,97,58,75,1,1,7522,4,5,5,694.528.860.089.746
2660092,1,1,1,70,1,6,48,1,,2,6,1,,9,1,,,,,,,,,,1,,1,300000,2,59,59,85,1,1,8512,4,5,5,103.120.914.054.694
2660100,1,1,1,70,1,16,48,1,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,32,32,45,1,2,4530,4,5,5,721.538.508.672.983
2660100,1,3,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,1,,4,5,5,721.538.508.672.983
2660113,1,2,1,70,1,12,72,1,,2,12,1,,9,5,,,,,,,,,,1,,2,,2,45,45,64,1,1,6421,4,63,63,211.105.656.972.432
2660113,1,3,1,70,1,2,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,4,63,63,211.105.656.972.432
2660114,1,3,1,70,1,12,84,4,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,81,97,74,1,1,7495,4,63,63,132.403.405.071.861
2660115,1,2,1,70,1,3,40,4,,2,3,4,,1,1,,,,,,,,,,1,,1,30000,2,45,45,52,1,1,5229,4,63,63,102.375.598.771.249
2660116,1,2,1,70,1,1,40,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,54,53,55,1,1,5530,4,63,63,935.567.212.080.718
2660117,1,2,1,70,1,32,60,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,4,63,63,963.631.567.292.156
2660122,1,2,1,70,1,20,48,4,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,95,45,52,1,2,5262,4,63,63,963.631.567.292.156
2660123,1,1,1,70,1,12,48,4,,2,18,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,4,63,63,148.912.952.700.882
2660124,1,2,1,70,1,22,40,4,,2,22,4,,1,1,,,,,,,,,,1,,2,,2,54,54,74,1,2,7493,4,63,63,125.720.513.218.963
2660129,1,2,1,70,1,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,400000,2,58,86,55,1,1,5530,4,63,63,132.583.259.026.813
2660130,1,3,1,70,1,1,48,1,,2,88,1,,5,2,,,,,,,,,,1,,2,,2,59,45,51,1,1,5139,4,63,63,134.168.664.389.534
2660142,1,1,1,70,1,8,48,1,,2,6,1,,9,8,,,,,,,,,,1,,1,300000,2,39,39,85,1,1,8512,4,63,63,895.084.750.201.338
2660142,1,2,1,70,1,8,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,300000,2,17,17,92,1,1,9249,4,63,63,895.084.750.201.338
